"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_exclusions_dimensions_status","tri_exclusions_dimensions_status","str","output","n/a","Exclusions Triangle Active?","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/benchmark_name/default","default","str","output","n/a","Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/benchmark_name/override","override","str","input","optional","Override","None","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/benchmark_name/selected","selected","str","output","n/a","Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/benchmark_name","benchmark_name","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/experience_weight/default","default","float","output","n/a","Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/experience_weight/override","override","float","input","optional","Override","None","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/experience_weight/selected","selected","float","output","n/a","Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/experience_weight","experience_weight","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/benchmark_use_occurrence","benchmark_use_occurrence","bool","input","required","Use Claims Occurrence pattern, not Claims Made ","False","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_1_basis","tri_1_basis","str","input","required","Selected Raw Data Triangle","Incurred","['steer_tri_count_exclusions_setup_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/is_not_experience_selected_updated","is_not_experience_selected_updated","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/update_pattern_message","update_pattern_message","str","output","n/a","Update Pattern Message","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_1_raw_data","tri_1_raw_data","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_1a_raw_data_incurred","tri_1a_raw_data_incurred","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_1b_raw_data_paid","tri_1b_raw_data_paid","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_2_manual_input","tri_2_manual_input","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_3_selected","tri_3_selected","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_4_result","tri_4_result","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tri_3a_exclusions","tri_3a_exclusions","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/show_idf_row","show_idf_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/development_qtr","development_qtr","float","output","n/a","Development Qtr","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/development_mth","development_mth","float","output","n/a","Development Mth","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/development_label","development_label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/experience_default","experience_default","float","output","n/a","Experience - Algorithmic","n/a","['steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/experience_override","experience_override","float","input","optional","Experience - Override","None","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/experience_selected_set_in_task","experience_selected_set_in_task","float","input","optional","Experience - Selected","1","['rarc_task']","steer_populate_bc_patterns_task"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/experience_selected","experience_selected","float","output","n/a","Experience - Selected","n/a","['rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/benchmark_default","benchmark_default","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/benchmark_override","benchmark_override","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/benchmark_selected","benchmark_selected","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/blended_default","blended_default","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/blended_override","blended_override","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor/blended_selected","blended_selected","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/incremental_dev_factor","incremental_dev_factor","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/show_idf_row","show_idf_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/experience_default","experience_default","float","output","n/a","Experience - Algorithmic","n/a","['steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/experience_override","experience_override","float","input","optional","Experience - Override","None","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/experience_selected_set_in_task","experience_selected_set_in_task","float","input","optional","Experience - Selected","1","['rarc_task']","steer_populate_bc_patterns_task"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/experience_selected","experience_selected","float","output","n/a","Experience - Selected","n/a","['rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/benchmark_default","benchmark_default","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/benchmark_override","benchmark_override","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/benchmark_selected","benchmark_selected","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/blended_default","blended_default","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/blended_override","blended_override","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor/blended_selected","blended_selected","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/tail_factor","tail_factor","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/show_ult_row","show_ult_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/development_qtr","development_qtr","float","output","n/a","Development Qtr","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/development_mth","development_mth","float","output","n/a","Development Mth","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/percents_label","percents_label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/experience_default_perc_ult","experience_default_perc_ult","float","output","n/a","Experience - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/experience_override_perc_ult","experience_override_perc_ult","float","output","n/a","Experience - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/experience_selected_perc_ult","experience_selected_perc_ult","float","output","n/a","Experience - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/benchmark_default_perc_ult","benchmark_default_perc_ult","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/benchmark_override_perc_ult","benchmark_override_perc_ult","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/benchmark_selected_perc_ult","benchmark_selected_perc_ult","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/blended_default_perc_ult","blended_default_perc_ult","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/blended_override_perc_ult","blended_override_perc_ult","float","output","n/a","Blended - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate/blended_selected_perc_ult","blended_selected_perc_ult","float","output","n/a","Blended - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count/percents_ultimate","percents_ultimate","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/claim_count","claim_count","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/incurred_claim/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/incurred_claim/acpc","acpc","float","output","n/a","ACPC","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/incurred_claim/loss_cost_per_m_revenue","loss_cost_per_m_revenue","float","output","n/a","Loss Cost
per m Revenue","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/incurred_claim/offset_rows","offset_rows","int","output","n/a","Offset rows","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/incurred_claim","incurred_claim","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/inflated_claim/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/inflated_claim/acpc","acpc","float","output","n/a","ACPC","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/inflated_claim/loss_cost_per_m_revenue","loss_cost_per_m_revenue","float","output","n/a","Loss Cost
per m Revenue","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/inflated_claim/offset_rows","offset_rows","int","output","n/a","Offset rows","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected/inflated_claim","inflated_claim","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/bf_expected","bf_expected","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02/layer_name","layer_name","str","input","required","Layer Name","Layer 2","n/a","n/a"
"cds/steer/experience_rating/layers/layer_02","layer_02","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/policy_year_label","policy_year_label","str","output","n/a","Policy Year
Label","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/policy_year","policy_year","int","output","n/a","Policy Year","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/weighting","weighting","float","input","required","Weighting","1","['rarc_task']","['rarc_task', {'task': 'start_renewal_task', 'reset': False}]"
"cds/steer/experience_rating/layers/layer_03/burning_cost/onlevelled_exposure","onlevelled_exposure","float","output","n/a","Onlevelled
Exposure","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/incurred_claims","incurred_claims","float","output","n/a","Incurred
Claims","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/incurred_no_of_claims","incurred_no_of_claims","int","output","n/a","Incurred No
of Claims","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/inflated_claims","inflated_claims","float","output","n/a","Inflated
Claims","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/inflated_no_of_claims","inflated_no_of_claims","int","output","n/a","Inflated No
of Claims","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/ultimate_claims_developed","ultimate_claims_developed","float","output","n/a","Ultimate
Claims
Developed","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/ultimate_claims_developed_and_inflated","ultimate_claims_developed_and_inflated","float","output","n/a","Ultimate
Claims
Developed And
Inflated","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/ibnr","ibnr","float","output","n/a","IBNR","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/ultimate_no_of_claims_developed","ultimate_no_of_claims_developed","float","output","n/a","Ultimate No
of Claims
Developed","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/average_cost_per_claim","average_cost_per_claim","float","output","n/a","Average Cost
Per Claim","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/loss_cost_per_m_exposure","loss_cost_per_m_exposure","float","output","n/a","Loss Cost
per m
Exposure","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/rate_pct","rate_pct","float","output","n/a","Rate pct","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected
Loss Cost","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/premium","premium","float","input","optional","Premium","None","['rarc_task']","['rarc_task', {'task': 'start_renewal_task', 'reset': False}]"
"cds/steer/experience_rating/layers/layer_03/burning_cost/ulr","ulr","float","output","n/a","ULR","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/claim_dev_pct","claim_dev_pct","float","output","n/a","Claim Dev
pct","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/claim_count_dev_pct","claim_count_dev_pct","float","output","n/a","Claim Count
Dev pct","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/claim_dev_method","claim_dev_method","str","output","n/a","Claim Dev
Method","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/claim_count_dev_method","claim_count_dev_method","str","output","n/a","Claim Count
Dev Method","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_incurred_claims_developed","cl_incurred_claims_developed","float","output","n/a","CL Incurred
Claims
Developed","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_inflated_claims_developed","cl_inflated_claims_developed","float","output","n/a","CL Inflated
Claims
Developed","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_claim_count_developed","cl_claim_count_developed","float","output","n/a","CL Claim
Count
Developed","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_freq","cl_freq","float","output","n/a","CL Freq","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_acpc","cl_acpc","float","output","n/a","CL ACPC","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/cl_acpc_inflated","cl_acpc_inflated","float","output","n/a","CL ACPC
Inflated","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/bf_claim_amount","bf_claim_amount","float","output","n/a","BF Claim
Amount","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/bf_claim_amount_inflated","bf_claim_amount_inflated","float","output","n/a","BF Claim
Amount
Inflated","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/bf_claim_count","bf_claim_count","float","output","n/a","BF Claim
Count","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/average_expected_loss_cost","average_expected_loss_cost","float","output","n/a","Average
Expected Loss
Cost","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/average_freq_per_m_exposure","average_freq_per_m_exposure","float","output","n/a","Average Freq
per m
Exposure","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost/average_loss_cost_per_m_exposure","average_loss_cost_per_m_exposure","float","output","n/a","Average Loss
Cost per m
Exposure","n/a","['rarc_task', 'start_renewal_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/burning_cost","burning_cost","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/average_cost_per_claim","average_cost_per_claim","float","output","n/a","Average Cost
Per Claim","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/loss_cost_per_m_exposure","loss_cost_per_m_exposure","float","output","n/a","Loss Cost
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/rate_pct","rate_pct","float","output","n/a","Rate Pct","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected
Loss Cost","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/premium","premium","float","output","n/a","Premium","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa/ulr","ulr","float","output","n/a","ULR","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/selected_years_wa","selected_years_wa","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/frequency_per_m_exposure","frequency_per_m_exposure","float","output","n/a","Frequency
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/average_cost_per_claim","average_cost_per_claim","float","output","n/a","Average Cost
Per Claim","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/loss_cost_per_m_exposure","loss_cost_per_m_exposure","float","output","n/a","Loss Cost
per m
Exposure","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/rate_pct","rate_pct","float","output","n/a","Rate Pct","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected
Loss Cost","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/premium","premium","float","output","n/a","Premium","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa/ulr","ulr","float","output","n/a","ULR","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/all_years_wa","all_years_wa","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/ulr","ulr","float","output","n/a","ULR","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/pattern_type","pattern_type","str","input","required","Selected
Claim
Pattern","FGU","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/bc_ulr_message","bc_ulr_message","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/bc_comment","bc_comment","str","input","optional","Burning Cost Comment","None","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/selected_average_option_input","selected_average_option_input","str","input","required","Selected Average Option Input","all-year","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/override_triangle","override_triangle","bool","input","required","Use Override Triangle?","False","['steer_tri_exclusions_setup_task', 'steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/override_triangle_date","override_triangle_date","date","input","optional","Enter Date of Override Triangle:","None","['steer_format_raw_data_task', 'steer_tri_override_setup_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/override_triangle_date_used","override_triangle_date_used","date","input","optional","Date of Override Triangle used: ","None","['steer_populate_bc_patterns_task']","['steer_tri_override_setup_task']"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/override_triangle_years","override_triangle_years","float","input","required","Enter Number of Years:","5","['steer_tri_override_setup_task', 'steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/assign_override_triangle_status","assign_override_triangle_status","str","output","n/a","Override Triangle Status","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/async_override_triangle_status","async_override_triangle_status","str","output","n/a","Override Triangle Last Setup Status","n/a","n/a","['steer_tri_override_setup_task']"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_exclusions_setup_task_status","tri_exclusions_setup_task_status","str","output","n/a","Exclusions Triangle Task Status","n/a","n/a","['steer_tri_exclusions_setup_task']"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_exclusions_dimensions_status","tri_exclusions_dimensions_status","str","output","n/a","Exclusions Triangle Active?","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/benchmark_name/default","default","str","output","n/a","Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/benchmark_name/override","override","str","input","optional","Override","None","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/benchmark_name/selected","selected","str","output","n/a","Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/benchmark_name","benchmark_name","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/experience_weight/default","default","float","output","n/a","Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/experience_weight/override","override","float","input","optional","Override","None","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/experience_weight/selected","selected","float","output","n/a","Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/experience_weight","experience_weight","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/benchmark_use_occurrence","benchmark_use_occurrence","bool","input","required","Use Claims Occurrence pattern, not Claims Made ","False","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_1_basis","tri_1_basis","str","input","required","Selected Raw Data Triangle","Incurred","['steer_tri_exclusions_setup_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/is_not_experience_selected_updated","is_not_experience_selected_updated","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/update_pattern_message","update_pattern_message","str","output","n/a","Update Pattern Message","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_1_raw_data","tri_1_raw_data","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_1a_raw_data_incurred","tri_1a_raw_data_incurred","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_1b_raw_data_paid","tri_1b_raw_data_paid","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_2_manual_input","tri_2_manual_input","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_3a_exclusions","tri_3a_exclusions","triangle","input","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_3_selected","tri_3_selected","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/tri_4_result","tri_4_result","triangle","output","n/a","Not set","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/show_idf_row","show_idf_row","bool","output","n/a","Show Row","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/development_qtr","development_qtr","float","output","n/a","Development Qtr","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/development_mth","development_mth","float","output","n/a","Development Mth","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/development_label","development_label","str","output","n/a","Label","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/experience_default","experience_default","float","output","n/a","Experience - Algorithmic","n/a","['steer_populate_bc_patterns_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/experience_override","experience_override","float","input","optional","Experience - Override","None","['steer_populate_bc_patterns_task', 'rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/experience_selected_set_in_task","experience_selected_set_in_task","float","input","optional","Experience - Selected","1","['rarc_task']","steer_populate_bc_patterns_task"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/experience_selected","experience_selected","float","output","n/a","Experience - Selected","n/a","['rarc_task']","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/benchmark_default","benchmark_default","float","output","n/a","Benchmark - Algorithmic","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/benchmark_override","benchmark_override","float","output","n/a","Benchmark - Override","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/benchmark_selected","benchmark_selected","float","output","n/a","Benchmark - Selected","n/a","n/a","n/a"
"cds/steer/experience_rating/layers/layer_03/triangle_projection/incremental_dev_factor/blended_default","blended_default","float","output","n/a","Blended - Algorithmic","n/a","n/a","n/a"
