Country,Statecode,County,StateCounty,WF Buildings,WF Contents,WF BI,WF CatNet Cap
US,IN,Marshall County,INMarshall County,0.000120993,0.000120993,0.000120993,10
US,IN,Martin County,INMartin County,0.000120993,0.000120993,0.000120993,10
US,IN,Miami County,INMiami County,0.000120993,0.000120993,0.000120993,10
US,IN,Monroe County,INMonroe County,0.000120993,0.000120993,0.000120993,10
US,IN,Montgomery County,INMontgomery County,0.000120993,0.000120993,0.000120993,10
US,IN,Morgan County,INMorgan County,0.000120993,0.000120993,0.000120993,10
US,IN,Newton County,INNewton County,0.000120993,0.000120993,0.000120993,10
US,IN,Noble County,INNoble County,0.000120993,0.000120993,0.000120993,10
US,IN,Ohio County,INOhio County,0.000120993,0.000120993,0.000120993,10
US,IN,Orange County,INOrange County,0.000120993,0.000120993,0.000120993,10
US,IN,Owen County,INOwen County,0.000120993,0.000120993,0.000120993,10
US,IN,Parke County,INParke County,0.000120993,0.000120993,0.000120993,10
US,IN,Perry County,INPerry County,0.000120993,0.000120993,0.000120993,10
US,IN,Pike County,INPike County,0.000120993,0.000120993,0.000120993,10
US,IN,Porter County,INPorter County,0.000120993,0.000120993,0.000120993,10
US,IN,Posey County,INPosey County,0.000120993,0.000120993,0.000120993,10
US,IN,Pulaski County,INPulaski County,0.000120993,0.000120993,0.000120993,10
US,IN,Putnam County,INPutnam County,0.000120993,0.000120993,0.000120993,10
US,IN,Randolph County,INRandolph County,0.000120993,0.000120993,0.000120993,10
US,IN,Ripley County,INRipley County,0.000120993,0.000120993,0.000120993,10
US,IN,Rush County,INRush County,0.000120993,0.000120993,0.000120993,10
US,IN,Scott County,INScott County,0.000120993,0.000120993,0.000120993,10
US,IN,Shelby County,INShelby County,0.000120993,0.000120993,0.000120993,10
US,IN,Spencer County,INSpencer County,0.000120993,0.000120993,0.000120993,10
US,IN,St. Joseph County,INSt. Joseph County,0.000120993,0.000120993,0.000120993,10
US,IN,Starke County,INStarke County,0.000120993,0.000120993,0.000120993,10
US,IN,Steuben County,INSteuben County,0.000120993,0.000120993,0.000120993,10
US,IN,Sullivan County,INSullivan County,0.000120993,0.000120993,0.000120993,10
US,IN,Switzerland County,INSwitzerland County,0.000120993,0.000120993,0.000120993,10
US,IN,Tippecanoe County,INTippecanoe County,0.000120993,0.000120993,0.000120993,10
US,IN,Tipton County,INTipton County,0.000120993,0.000120993,0.000120993,10
US,IN,Union County,INUnion County,0.000120993,0.000120993,0.000120993,10
US,IN,Vanderburgh County,INVanderburgh County,0.000120993,0.000120993,0.000120993,10
US,IN,Vermillion County,INVermillion County,0.000120993,0.000120993,0.000120993,10
US,IN,Vigo County,INVigo County,0.000120993,0.000120993,0.000120993,10
US,IN,Wabash County,INWabash County,0.000120993,0.000120993,0.000120993,10
US,IN,Warren County,INWarren County,0.000120993,0.000120993,0.000120993,10
US,IN,Warrick County,INWarrick County,0.000120993,0.000120993,0.000120993,10
US,IN,Washington County,INWashington County,0.000120993,0.000120993,0.000120993,10
US,IN,Wayne County,INWayne County,0.000120993,0.000120993,0.000120993,10
US,IN,Wells County,INWells County,0.000120993,0.000120993,0.000120993,10
US,IN,White County,INWhite County,0.000120993,0.000120993,0.000120993,10
US,IN,Whitley County,INWhitley County,0.000120993,0.000120993,0.000120993,10
US,KS,Allen County,KSAllen County,0.000121163,0.000121163,0.000121163,10
US,KS,Anderson County,KSAnderson County,0.000121163,0.000121163,0.000121163,10
US,KS,Atchison County,KSAtchison County,0.000121163,0.000121163,0.000121163,10
US,KS,Barber County,KSBarber County,0.000121163,0.000121163,0.000121163,10
US,KS,Barton County,KSBarton County,0.000121163,0.000121163,0.000121163,10
US,KS,Bourbon County,KSBourbon County,0.000121163,0.000121163,0.000121163,10
US,KS,Brown County,KSBrown County,0.000121163,0.000121163,0.000121163,10
US,KS,Butler County,KSButler County,0.000121163,0.000121163,0.000121163,10
US,KS,Chase County,KSChase County,0.000121163,0.000121163,0.000121163,10
US,KS,Chautauqua County,KSChautauqua County,0.000121163,0.000121163,0.000121163,10
US,KS,Cherokee County,KSCherokee County,0.000121163,0.000121163,0.000121163,10
US,KS,Cheyenne County,KSCheyenne County,0.000121163,0.000121163,0.000121163,10
US,KS,Clark County,KSClark County,0.000121163,0.000121163,0.000121163,10
US,KS,Clay County,KSClay County,0.000121163,0.000121163,0.000121163,10
US,KS,Cloud County,KSCloud County,0.000121163,0.000121163,0.000121163,10
US,KS,Coffey County,KSCoffey County,0.000121163,0.000121163,0.000121163,10
US,KS,Comanche County,KSComanche County,0.000121163,0.000121163,0.000121163,10
US,KS,Cowley County,KSCowley County,0.000121163,0.000121163,0.000121163,10
US,KS,Crawford County,KSCrawford County,0.000121163,0.000121163,0.000121163,10
US,KS,Decatur County,KSDecatur County,0.000121163,0.000121163,0.000121163,10
US,KS,Dickinson County,KSDickinson County,0.000121163,0.000121163,0.000121163,10
US,KS,Doniphan County,KSDoniphan County,0.000121163,0.000121163,0.000121163,10
US,KS,Douglas County,KSDouglas County,0.000121163,0.000121163,0.000121163,10
US,KS,Edwards County,KSEdwards County,0.000121163,0.000121163,0.000121163,10
US,KS,Elk County,KSElk County,0.000121163,0.000121163,0.000121163,10
US,KS,Ellis County,KSEllis County,0.000121163,0.000121163,0.000121163,10
US,KS,Ellsworth County,KSEllsworth County,0.000121163,0.000121163,0.000121163,10
US,KS,Finney County,KSFinney County,0.000121163,0.000121163,0.000121163,10
US,KS,Ford County,KSFord County,0.000121163,0.000121163,0.000121163,10
US,KS,Franklin County,KSFranklin County,0.000121163,0.000121163,0.000121163,10
US,KS,Geary County,KSGeary County,0.000121163,0.000121163,0.000121163,10
US,KS,Gove County,KSGove County,0.000121163,0.000121163,0.000121163,10
US,KS,Graham County,KSGraham County,0.000121163,0.000121163,0.000121163,10
US,KS,Grant County,KSGrant County,0.000121163,0.000121163,0.000121163,10
US,KS,Gray County,KSGray County,0.000121163,0.000121163,0.000121163,10
US,KS,Greeley County,KSGreeley County,0.000121163,0.000121163,0.000121163,10
US,KS,Greenwood County,KSGreenwood County,0.000121163,0.000121163,0.000121163,10
US,KS,Hamilton County,KSHamilton County,0.000121163,0.000121163,0.000121163,10
US,KS,Harper County,KSHarper County,0.000121163,0.000121163,0.000121163,10
US,KS,Harvey County,KSHarvey County,0.000121163,0.000121163,0.000121163,10
US,KS,Haskell County,KSHaskell County,0.000121163,0.000121163,0.000121163,10
US,KS,Hodgeman County,KSHodgeman County,0.000121163,0.000121163,0.000121163,10
US,KS,Jackson County,KSJackson County,0.000121163,0.000121163,0.000121163,10
US,KS,Jefferson County,KSJefferson County,0.000121163,0.000121163,0.000121163,10
US,KS,Jewell County,KSJewell County,0.000121163,0.000121163,0.000121163,10
US,KS,Johnson County,KSJohnson County,0.000121163,0.000121163,0.000121163,10
US,KS,Kearny County,KSKearny County,0.000121163,0.000121163,0.000121163,10
US,KS,Kingman County,KSKingman County,0.000121163,0.000121163,0.000121163,10
US,KS,Kiowa County,KSKiowa County,0.000121163,0.000121163,0.000121163,10
US,KS,Labette County,KSLabette County,0.000121163,0.000121163,0.000121163,10
US,KS,Lane County,KSLane County,0.000121163,0.000121163,0.000121163,10
US,KS,Leavenworth County,KSLeavenworth County,0.000121163,0.000121163,0.000121163,10
US,KS,Lincoln County,KSLincoln County,0.000121163,0.000121163,0.000121163,10
US,KS,Linn County,KSLinn County,0.000121163,0.000121163,0.000121163,10
US,KS,Logan County,KSLogan County,0.000121163,0.000121163,0.000121163,10
US,KS,Lyon County,KSLyon County,0.000121163,0.000121163,0.000121163,10
US,KS,Marion County,KSMarion County,0.000121163,0.000121163,0.000121163,10
US,KS,Marshall County,KSMarshall County,0.000121163,0.000121163,0.000121163,10
US,KS,Mcpherson County,KSMcpherson County,0.000121163,0.000121163,0.000121163,10
US,KS,Meade County,KSMeade County,0.000121163,0.000121163,0.000121163,10
US,KS,Miami County,KSMiami County,0.000121163,0.000121163,0.000121163,10
US,KS,Mitchell County,KSMitchell County,0.000121163,0.000121163,0.000121163,10
US,KS,Montgomery County,KSMontgomery County,0.000121163,0.000121163,0.000121163,10
US,KS,Morris County,KSMorris County,0.000121163,0.000121163,0.000121163,10
US,KS,Morton County,KSMorton County,0.000121163,0.000121163,0.000121163,10
US,KS,Nemaha County,KSNemaha County,0.000121163,0.000121163,0.000121163,10
US,KS,Neosho County,KSNeosho County,0.000121163,0.000121163,0.000121163,10
US,KS,Ness County,KSNess County,0.000121163,0.000121163,0.000121163,10
US,KS,Norton County,KSNorton County,0.000121163,0.000121163,0.000121163,10
US,KS,Osage County,KSOsage County,0.000121163,0.000121163,0.000121163,10
US,KS,Osborne County,KSOsborne County,0.000121163,0.000121163,0.000121163,10
US,KS,Ottawa County,KSOttawa County,0.000121163,0.000121163,0.000121163,10
US,KS,Pawnee County,KSPawnee County,0.000121163,0.000121163,0.000121163,10
US,KS,Phillips County,KSPhillips County,0.000121163,0.000121163,0.000121163,10
US,KS,Pottawatomie County,KSPottawatomie County,0.000121163,0.000121163,0.000121163,10
US,KS,Pratt County,KSPratt County,0.000121163,0.000121163,0.000121163,10
US,KS,Rawlins County,KSRawlins County,0.000121163,0.000121163,0.000121163,10
US,KS,Reno County,KSReno County,0.000121163,0.000121163,0.000121163,10
US,KS,Republic County,KSRepublic County,0.000121163,0.000121163,0.000121163,10
US,KS,Rice County,KSRice County,0.000121163,0.000121163,0.000121163,10
US,KS,Riley County,KSRiley County,0.000121163,0.000121163,0.000121163,10
US,KS,Rooks County,KSRooks County,0.000121163,0.000121163,0.000121163,10
US,KS,Rush County,KSRush County,0.000121163,0.000121163,0.000121163,10
US,KS,Russell County,KSRussell County,0.000121163,0.000121163,0.000121163,10
US,KS,Saline County,KSSaline County,0.000121163,0.000121163,0.000121163,10
US,KS,Scott County,KSScott County,0.000121163,0.000121163,0.000121163,10
US,KS,Sedgwick County,KSSedgwick County,0.000121163,0.000121163,0.000121163,10
US,KS,Seward County,KSSeward County,0.000121163,0.000121163,0.000121163,10
US,KS,Shawnee County,KSShawnee County,0.000121163,0.000121163,0.000121163,10
US,KS,Sheridan County,KSSheridan County,0.000121163,0.000121163,0.000121163,10
US,KS,Sherman County,KSSherman County,0.000121163,0.000121163,0.000121163,10
US,KS,Smith County,KSSmith County,0.000121163,0.000121163,0.000121163,10
US,KS,Stafford County,KSStafford County,0.000121163,0.000121163,0.000121163,10
US,KS,Stanton County,KSStanton County,0.000121163,0.000121163,0.000121163,10
US,KS,Stevens County,KSStevens County,0.000121163,0.000121163,0.000121163,10
US,KS,Sumner County,KSSumner County,0.000121163,0.000121163,0.000121163,10
US,KS,Thomas County,KSThomas County,0.000121163,0.000121163,0.000121163,10
US,KS,Trego County,KSTrego County,0.000121163,0.000121163,0.000121163,10
US,KS,Wabaunsee County,KSWabaunsee County,0.000121163,0.000121163,0.000121163,10
US,KS,Wallace County,KSWallace County,0.000121163,0.000121163,0.000121163,10
US,KS,Washington County,KSWashington County,0.000121163,0.000121163,0.000121163,10
US,KS,Wichita County,KSWichita County,0.000121163,0.000121163,0.000121163,10
US,KS,Wilson County,KSWilson County,0.000121163,0.000121163,0.000121163,10
US,KS,Woodson County,KSWoodson County,0.000121163,0.000121163,0.000121163,10
US,KS,Wyandotte County,KSWyandotte County,0.000121163,0.000121163,0.000121163,10
US,KY,Adair County,KYAdair County,0.000120993,0.000120993,0.000120993,10
US,KY,Allen County,KYAllen County,0.000120993,0.000120993,0.000120993,10
US,KY,Anderson County,KYAnderson County,0.000120993,0.000120993,0.000120993,10
US,KY,Ballard County,KYBallard County,0.000120993,0.000120993,0.000120993,10
US,KY,Barren County,KYBarren County,0.000120993,0.000120993,0.000120993,10
US,KY,Bath County,KYBath County,0.000120993,0.000120993,0.000120993,10
US,KY,Bell County,KYBell County,0.000120993,0.000120993,0.000120993,10
US,KY,Boone County,KYBoone County,0.000120993,0.000120993,0.000120993,10
US,KY,Bourbon County,KYBourbon County,0.000120993,0.000120993,0.000120993,10
US,KY,Boyd County,KYBoyd County,0.000120993,0.000120993,0.000120993,10
US,KY,Boyle County,KYBoyle County,0.000120993,0.000120993,0.000120993,10
US,KY,Bracken County,KYBracken County,0.000120993,0.000120993,0.000120993,10
US,KY,Breathitt County,KYBreathitt County,0.000120993,0.000120993,0.000120993,10
US,KY,Breckinridge County,KYBreckinridge County,0.000120993,0.000120993,0.000120993,10
US,KY,Bullitt County,KYBullitt County,0.000120993,0.000120993,0.000120993,10
US,KY,Butler County,KYButler County,0.000120993,0.000120993,0.000120993,10
US,KY,Caldwell County,KYCaldwell County,0.000120993,0.000120993,0.000120993,10
US,KY,Calloway County,KYCalloway County,0.000120993,0.000120993,0.000120993,10
US,KY,Campbell County,KYCampbell County,0.000120993,0.000120993,0.000120993,10
US,KY,Carlisle County,KYCarlisle County,0.000120993,0.000120993,0.000120993,10
US,KY,Carroll County,KYCarroll County,0.000120993,0.000120993,0.000120993,10
US,KY,Carter County,KYCarter County,0.000120993,0.000120993,0.000120993,10
US,KY,Casey County,KYCasey County,0.000120993,0.000120993,0.000120993,10
US,KY,Christian County,KYChristian County,0.000120993,0.000120993,0.000120993,10
US,KY,Clark County,KYClark County,0.000120993,0.000120993,0.000120993,10
US,KY,Clay County,KYClay County,0.000120993,0.000120993,0.000120993,10
US,KY,Clinton County,KYClinton County,0.000120993,0.000120993,0.000120993,10
US,KY,Crittenden County,KYCrittenden County,0.000120993,0.000120993,0.000120993,10
US,KY,Cumberland County,KYCumberland County,0.000120993,0.000120993,0.000120993,10
US,KY,Daviess County,KYDaviess County,0.000120993,0.000120993,0.000120993,10
US,KY,Edmonson County,KYEdmonson County,0.000120993,0.000120993,0.000120993,10
US,KY,Elliott County,KYElliott County,0.000120993,0.000120993,0.000120993,10
US,KY,Estill County,KYEstill County,0.000120993,0.000120993,0.000120993,10
US,KY,Fayette County,KYFayette County,0.000120993,0.000120993,0.000120993,10
US,KY,Fleming County,KYFleming County,0.000120993,0.000120993,0.000120993,10
US,KY,Floyd County,KYFloyd County,0.000120993,0.000120993,0.000120993,10
US,KY,Franklin County,KYFranklin County,0.000120993,0.000120993,0.000120993,10
US,KY,Fulton County,KYFulton County,0.000120993,0.000120993,0.000120993,10
US,KY,Gallatin County,KYGallatin County,0.000120993,0.000120993,0.000120993,10
US,KY,Garrard County,KYGarrard County,0.000120993,0.000120993,0.000120993,10
US,KY,Grant County,KYGrant County,0.000120993,0.000120993,0.000120993,10
US,KY,Graves County,KYGraves County,0.000120993,0.000120993,0.000120993,10
US,KY,Grayson County,KYGrayson County,0.000120993,0.000120993,0.000120993,10
US,KY,Green County,KYGreen County,0.000120993,0.000120993,0.000120993,10
US,KY,Greenup County,KYGreenup County,0.000120993,0.000120993,0.000120993,10
US,KY,Hancock County,KYHancock County,0.000120993,0.000120993,0.000120993,10
US,KY,Hardin County,KYHardin County,0.000120993,0.000120993,0.000120993,10
US,KY,Harlan County,KYHarlan County,0.000120993,0.000120993,0.000120993,10
US,KY,Harrison County,KYHarrison County,0.000120993,0.000120993,0.000120993,10
US,KY,Hart County,KYHart County,0.000120993,0.000120993,0.000120993,10
US,KY,Henderson County,KYHenderson County,0.000120993,0.000120993,0.000120993,10
US,KY,Henry County,KYHenry County,0.000120993,0.000120993,0.000120993,10
US,KY,Hickman County,KYHickman County,0.000120993,0.000120993,0.000120993,10
US,KY,Hopkins County,KYHopkins County,0.000120993,0.000120993,0.000120993,10
US,KY,Jackson County,KYJackson County,0.000120993,0.000120993,0.000120993,10
US,KY,Jefferson County,KYJefferson County,0.000120993,0.000120993,0.000120993,10
US,KY,Jessamine County,KYJessamine County,0.000120993,0.000120993,0.000120993,10
US,KY,Johnson County,KYJohnson County,0.000120993,0.000120993,0.000120993,10
US,KY,Kenton County,KYKenton County,0.000120993,0.000120993,0.000120993,10
US,KY,Knott County,KYKnott County,0.000120993,0.000120993,0.000120993,10
US,KY,Knox County,KYKnox County,0.000120993,0.000120993,0.000120993,10
US,KY,Larue County,KYLarue County,0.000120993,0.000120993,0.000120993,10
US,KY,Laurel County,KYLaurel County,0.000120993,0.000120993,0.000120993,10
US,KY,Lawrence County,KYLawrence County,0.000120993,0.000120993,0.000120993,10
US,KY,Lee County,KYLee County,0.000120993,0.000120993,0.000120993,10
US,KY,Leslie County,KYLeslie County,0.000120993,0.000120993,0.000120993,10
US,KY,Letcher County,KYLetcher County,0.000120993,0.000120993,0.000120993,10
US,KY,Lewis County,KYLewis County,0.000120993,0.000120993,0.000120993,10
US,KY,Lincoln County,KYLincoln County,0.000120993,0.000120993,0.000120993,10
US,KY,Livingston County,KYLivingston County,0.000120993,0.000120993,0.000120993,10
US,KY,Logan County,KYLogan County,0.000120993,0.000120993,0.000120993,10
US,KY,Lyon County,KYLyon County,0.000120993,0.000120993,0.000120993,10
US,KY,Madison County,KYMadison County,0.000120993,0.000120993,0.000120993,10
US,KY,Magoffin County,KYMagoffin County,0.000120993,0.000120993,0.000120993,10
US,KY,Marion County,KYMarion County,0.000120993,0.000120993,0.000120993,10
US,KY,Marshall County,KYMarshall County,0.000120993,0.000120993,0.000120993,10
US,KY,Martin County,KYMartin County,0.000120993,0.000120993,0.000120993,10
US,KY,Mason County,KYMason County,0.000120993,0.000120993,0.000120993,10
US,KY,Mccracken County,KYMccracken County,0.000120993,0.000120993,0.000120993,10
US,KY,Mccreary County,KYMccreary County,0.000120993,0.000120993,0.000120993,10
US,KY,Mclean County,KYMclean County,0.000120993,0.000120993,0.000120993,10
US,KY,Meade County,KYMeade County,0.000120993,0.000120993,0.000120993,10
US,KY,Menifee County,KYMenifee County,0.000120993,0.000120993,0.000120993,10
US,KY,Mercer County,KYMercer County,0.000120993,0.000120993,0.000120993,10
US,KY,Metcalfe County,KYMetcalfe County,0.000120993,0.000120993,0.000120993,10
US,KY,Monroe County,KYMonroe County,0.000120993,0.000120993,0.000120993,10
US,KY,Montgomery County,KYMontgomery County,0.000120993,0.000120993,0.000120993,10
US,KY,Morgan County,KYMorgan County,0.000120993,0.000120993,0.000120993,10
US,KY,Muhlenberg County,KYMuhlenberg County,0.000120993,0.000120993,0.000120993,10
US,KY,Nelson County,KYNelson County,0.000120993,0.000120993,0.000120993,10
US,KY,Nicholas County,KYNicholas County,0.000120993,0.000120993,0.000120993,10
US,KY,Ohio County,KYOhio County,0.000120993,0.000120993,0.000120993,10
US,KY,Oldham County,KYOldham County,0.000120993,0.000120993,0.000120993,10
US,KY,Owen County,KYOwen County,0.000120993,0.000120993,0.000120993,10
US,KY,Owsley County,KYOwsley County,0.000120993,0.000120993,0.000120993,10
US,KY,Pendleton County,KYPendleton County,0.000120993,0.000120993,0.000120993,10
US,KY,Perry County,KYPerry County,0.000120993,0.000120993,0.000120993,10
US,KY,Pike County,KYPike County,0.000120993,0.000120993,0.000120993,10
US,KY,Powell County,KYPowell County,0.000120993,0.000120993,0.000120993,10
US,KY,Pulaski County,KYPulaski County,0.000120993,0.000120993,0.000120993,10
US,KY,Robertson County,KYRobertson County,0.000120993,0.000120993,0.000120993,10
US,KY,Rockcastle County,KYRockcastle County,0.000120993,0.000120993,0.000120993,10
US,KY,Rowan County,KYRowan County,0.000120993,0.000120993,0.000120993,10
US,KY,Russell County,KYRussell County,0.000120993,0.000120993,0.000120993,10
US,KY,Scott County,KYScott County,0.000120993,0.000120993,0.000120993,10
US,KY,Shelby County,KYShelby County,0.000120993,0.000120993,0.000120993,10
US,KY,Simpson County,KYSimpson County,0.000120993,0.000120993,0.000120993,10
US,KY,Spencer County,KYSpencer County,0.000120993,0.000120993,0.000120993,10
US,KY,Taylor County,KYTaylor County,0.000120993,0.000120993,0.000120993,10
US,KY,Todd County,KYTodd County,0.000120993,0.000120993,0.000120993,10
US,KY,Trigg County,KYTrigg County,0.000120993,0.000120993,0.000120993,10
US,KY,Trimble County,KYTrimble County,0.000120993,0.000120993,0.000120993,10
US,KY,Union County,KYUnion County,0.000120993,0.000120993,0.000120993,10
US,KY,Warren County,KYWarren County,0.000120993,0.000120993,0.000120993,10
US,KY,Washington County,KYWashington County,0.000120993,0.000120993,0.000120993,10
US,KY,Wayne County,KYWayne County,0.000120993,0.000120993,0.000120993,10
US,KY,Webster County,KYWebster County,0.000120993,0.000120993,0.000120993,10
US,KY,Whitley County,KYWhitley County,0.000120993,0.000120993,0.000120993,10
US,KY,Wolfe County,KYWolfe County,0.000120993,0.000120993,0.000120993,10
US,KY,Woodford County,KYWoodford County,0.000120993,0.000120993,0.000120993,10
US,LA,Acadia Parish,LAAcadia Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Allen Parish,LAAllen Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Ascension Parish,LAAscension Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Assumption Parish,LAAssumption Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Avoyelles Parish,LAAvoyelles Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Beauregard Parish,LABeauregard Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Bienville Parish,LABienville Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Bossier Parish,LABossier Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Caddo Parish,LACaddo Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Calcasieu Parish,LACalcasieu Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Caldwell Parish,LACaldwell Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Cameron Parish,LACameron Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Catahoula Parish,LACatahoula Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Claiborne Parish,LAClaiborne Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Concordia Parish,LAConcordia Parish,0.000125046,0.000125046,0.000125046,2
US,LA,De Soto Parish,LADe Soto Parish,0.000125046,0.000125046,0.000125046,10
US,LA,East Baton Rouge Parish,LAEast Baton Rouge Parish,0.000125046,0.000125046,0.000125046,2
US,LA,East Carroll Parish,LAEast Carroll Parish,0.000125046,0.000125046,0.000125046,2
US,LA,East Feliciana Parish,LAEast Feliciana Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Evangeline Parish,LAEvangeline Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Franklin Parish,LAFranklin Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Grant Parish,LAGrant Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Iberia Parish,LAIberia Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Iberville Parish,LAIberville Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Jackson Parish,LAJackson Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Jefferson Davis Parish,LAJefferson Davis Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Jefferson Parish,LAJefferson Parish,0.000125046,0.000125046,0.000125046,10
US,LA,La Salle Parish,LALa Salle Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Lafayette Parish,LALafayette Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Lafourche Parish,LALafourche Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Lincoln Parish,LALincoln Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Livingston Parish,LALivingston Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Madison Parish,LAMadison Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Morehouse Parish,LAMorehouse Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Natchitoches Parish,LANatchitoches Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Orleans Parish,LAOrleans Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Ouachita Parish,LAOuachita Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Plaquemines Parish,LAPlaquemines Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Pointe Coupee Parish,LAPointe Coupee Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Rapides Parish,LARapides Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Red River Parish,LARed River Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Richland Parish,LARichland Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Sabine Parish,LASabine Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Bernard Parish,LASt. Bernard Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Charles Parish,LASt. Charles Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Helena Parish,LASt. Helena Parish,0.000125046,0.000125046,0.000125046,2
US,LA,St. James Parish,LASt. James Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. John The Baptist Parish,LASt. John The Baptist Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Landry Parish,LASt. Landry Parish,0.000125046,0.000125046,0.000125046,2
US,LA,St. Martin Parish,LASt. Martin Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Mary Parish,LASt. Mary Parish,0.000125046,0.000125046,0.000125046,10
US,LA,St. Tammany Parish,LASt. Tammany Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Tangipahoa Parish,LATangipahoa Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Tensas Parish,LATensas Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Terrebonne Parish,LATerrebonne Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Union Parish,LAUnion Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Vermilion Parish,LAVermilion Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Vernon Parish,LAVernon Parish,0.000125046,0.000125046,0.000125046,10
US,LA,Washington Parish,LAWashington Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Webster Parish,LAWebster Parish,0.000125046,0.000125046,0.000125046,10
US,LA,West Baton Rouge Parish,LAWest Baton Rouge Parish,0.000125046,0.000125046,0.000125046,2
US,LA,West Carroll Parish,LAWest Carroll Parish,0.000125046,0.000125046,0.000125046,2
US,LA,West Feliciana Parish,LAWest Feliciana Parish,0.000125046,0.000125046,0.000125046,2
US,LA,Winn Parish,LAWinn Parish,0.000125046,0.000125046,0.000125046,10
US,MA,Barnstable County,MABarnstable County,0.000120993,0.000120993,0.000120993,10
US,MA,Berkshire County,MABerkshire County,0.000120993,0.000120993,0.000120993,10
US,MA,Bristol County,MABristol County,0.000120993,0.000120993,0.000120993,10
US,MA,Dukes County,MADukes County,0.000120993,0.000120993,0.000120993,10
US,MA,Essex County,MAEssex County,0.000120993,0.000120993,0.000120993,10
US,MA,Franklin County,MAFranklin County,0.000120993,0.000120993,0.000120993,10
US,MA,Hampden County,MAHampden County,0.000120993,0.000120993,0.000120993,10
US,MA,Hampshire County,MAHampshire County,0.000120993,0.000120993,0.000120993,10
US,MA,Middlesex County,MAMiddlesex County,0.000120993,0.000120993,0.000120993,10
US,MA,Nantucket County,MANantucket County,0.000120993,0.000120993,0.000120993,10
US,MA,Norfolk County,MANorfolk County,0.000120993,0.000120993,0.000120993,10
US,MA,Plymouth County,MAPlymouth County,0.000120993,0.000120993,0.000120993,10
US,MA,Suffolk County,MASuffolk County,0.000120993,0.000120993,0.000120993,10
US,MA,Worcester County,MAWorcester County,0.000120993,0.000120993,0.000120993,10
US,MD,Allegany County,MDAllegany County,0.000120993,0.000120993,0.000120993,10
US,MD,Anne Arundel County,MDAnne Arundel County,0.000120993,0.000120993,0.000120993,10
US,MD,Baltimore City,MDBaltimore City,0.000120993,0.000120993,0.000120993,10
US,MD,Baltimore County,MDBaltimore County,0.000120993,0.000120993,0.000120993,10
US,MD,Calvert County,MDCalvert County,0.000120993,0.000120993,0.000120993,10
US,MD,Caroline County,MDCaroline County,0.000120993,0.000120993,0.000120993,10
US,MD,Carroll County,MDCarroll County,0.000120993,0.000120993,0.000120993,10
US,MD,Cecil County,MDCecil County,0.000120993,0.000120993,0.000120993,10
