StateCounty,Contents,BI
ILMarion County,-0.485586645818773000,0.034870835109420000
ILMarshall County,-0.449117191573099000,0.132858435778327000
ILMason County,-0.464976590008572000,0.065334964065702400
ILMassac County,-0.507040633393651000,0.013632208304976000
ILMcdonough County,-0.444993808195226000,0.120160212037506000
ILMchenry County,-0.487524201789632000,0.108368126090796000
ILMclean County,-0.467731601740217000,0.054482755980296700
ILMenard County,-0.466294439023318000,0.062950863262974500
ILMercer County,-0.446685626032112000,0.113150492602422000
ILMonroe County,-0.513808655958034000,-0.082706617110248500
ILMontgomery County,-0.457644442610900000,0.086820395557344300
ILMorgan County,-0.457725988228917000,0.103725874910517000
ILMoultrie County,-0.484333411498930000,-0.051813353726048800
ILOgle County,-0.457614259181663000,0.125185919187052000
ILPeoria County,-0.472365588236062000,0.081626510353050200
ILPerry County,-0.517075791529995000,-0.123846130600963000
ILPiatt County,-0.489386586139605000,-0.062223750014714300
ILPike County,-0.455976239542601000,0.114083640349021000
ILPope County,-0.514235023554177000,-0.052967312100205900
ILPulaski County,-0.495429099585969000,0.103673353688603000
ILPutnam County,-0.445376691008909000,0.131547598644321000
ILRandolph County,-0.515820708785266000,-0.114362335036456000
ILRichland County,-0.473385733620924000,0.123108295020444000
ILRock Island County,-0.454771534542577000,0.091491572672827600
ILSaline County,-0.513712023292169000,-0.094116987509929900
ILSangamon County,-0.473162927175454000,0.061494716412821900
ILSchuyler County,-0.446363156346446000,0.121406572627326000
ILScott County,-0.460538234977101000,0.080682378004320200
ILShelby County,-0.473323506546684000,-0.008803654927531880
ILSt. Clair County,-0.515174250698377000,-0.056102382652052500
ILStark County,-0.445594489276953000,0.116077699404603000
ILStephenson County,-0.455832392175314000,0.112210476625045000
ILTazewell County,-0.467971669516457000,0.081029976345427400
ILUnion County,-0.516216128166563000,-0.034853722010868000
ILVermilion County,-0.498681510268150000,-0.092812681909571000
ILWabash County,-0.482584961668756000,0.078530023814181900
ILWarren County,-0.444056557862091000,0.114282147906018000
ILWashington County,-0.507650711779137000,-0.069617575610349500
ILWayne County,-0.496108504723235000,-0.021789664111866900
ILWhite County,-0.504537175136906000,-0.047993216014516300
ILWhiteside County,-0.448647620164779000,0.130850939257953000
ILWill County,-0.489567646680470000,0.116795255927173000
ILWilliamson County,-0.518690683092966000,-0.109374941431534000
ILWinnebago County,-0.478787164468055000,0.094822795004777700
ILWoodford County,-0.455965033410774000,0.102662861810219000
INAdams County,-0.457151631820805000,0.084892733722548500
INAllen County,-0.480511714549530000,0.072851682668197700
INBartholomew County,-0.479239034027737000,0.010716179709737300
INBenton County,-0.493373444758290000,-0.074601879230706400
INBlackford County,-0.465608041679324000,0.045511481827625000
INBoone County,-0.498730134590705000,-0.038277703865939100
INBrown County,-0.481290338937051000,0.001881764461574290
INCarroll County,-0.493787174753930000,-0.066869235301249900
INCass County,-0.485379038671315000,-0.033413383225912500
INClark County,-0.491896131206566000,-0.016662410685972000
INClay County,-0.471487993770680000,0.059296825128127400
INClinton County,-0.492450466628784000,-0.053523912414307000
INCrawford County,-0.457877929123233000,0.097527926665136100
INDaviess County,-0.477466228157473000,0.027965726425870100
INDearborn County,-0.466323517995394000,0.091227115389491000
INDecatur County,-0.468865011649214000,0.040001769672192800
INDekalb County,-0.456489425526565000,0.117707261619950000
INDelaware County,-0.479067418717949000,0.017133635837942800
INDubois County,-0.476396574337679000,0.022632805967634000
INElkhart County,-0.471905879201331000,0.079663610016949700
INFayette County,-0.474375057109497000,0.028413208225117200
INFloyd County,-0.482510680978440000,0.068419872666938900
INFountain County,-0.496798083045824000,-0.058759516181663000
INFranklin County,-0.471173615231018000,0.046638364880574200
INFulton County,-0.482417767289896000,-0.018732195321659000
INGibson County,-0.486390624230917000,0.072696284867376400
INGrant County,-0.473484978850985000,0.020944125846157100
INGreene County,-0.472673024202182000,0.046277221024125800
INHamilton County,-0.503714624605348000,-0.039297940976906100
INHancock County,-0.489390567367564000,0.002098654536855980
INHarrison County,-0.464708343360550000,0.110125498772717000
INHendricks County,-0.498072763731831000,-0.013449544138589000
INHenry County,-0.476522135898639000,0.018699254369922000
INHoward County,-0.486640635131750000,-0.021026223022357700
INHuntington County,-0.470863130570137000,0.032684654921384600
INJackson County,-0.479032226345216000,-0.018325647133192300
INJasper County,-0.484106498538054000,-0.011616221242889200
INJay County,-0.460099258906987000,0.075830207340379200
INJefferson County,-0.467150310520617000,0.043620919317148800
INJennings County,-0.473474860205240000,0.023694633115954700
INJohnson County,-0.490339955544631000,-0.001617345248683400
INKnox County,-0.480476159880577000,0.111266123862153000
INKosciusko County,-0.468853374424372000,0.061999659625231900
INLagrange County,-0.457400309557630000,0.103506267995328000
INLake County,-0.496712175983603000,0.086856970926065600
INLaporte County,-0.479701656704738000,0.054553944357535800
INLawrence County,-0.473038396865658000,0.045890495926017100
INMadison County,-0.488958104209202000,-0.010971239623610200
INMarion County,-0.508645185437859000,-0.065819007522750400
INMarshall County,-0.474003880272517000,0.049950540893071600
INMartin County,-0.484315402343170000,0.002455039412283530
INMiami County,-0.481030212755424000,-0.017741886052159600
INMonroe County,-0.486582826296725000,0.023627641768117400
INMontgomery County,-0.494267842745209000,-0.027551792111772300
INMorgan County,-0.490231340648450000,-0.006656251423210910
INNewton County,-0.482475812426068000,0.004497926979996290
INNoble County,-0.460445382595412000,0.096963685742725000
INOhio County,-0.468282920607532000,0.067552960247038800
INOrange County,-0.466807294351849000,0.063665966390069800
INOwen County,-0.475856638603210000,0.035887826211363100
INParke County,-0.482565660352839000,0.006184843300478750
INPerry County,-0.485033218263161000,-0.023864461806314500
INPike County,-0.480086059005460000,0.032709551745304200
INPorter County,-0.486681330450636000,0.066293208765139100
INPosey County,-0.499574715101656000,-0.011101164181765400
INPulaski County,-0.482851378647093000,-0.013910649319878100
INPutnam County,-0.483296749756153000,0.020466814697183100
INRandolph County,-0.464575711495578000,0.063376369486754800
INRipley County,-0.468173846112007000,0.042759709563686900
INRush County,-0.473700154910939000,0.027493299725521300
INScott County,-0.476772329738652000,-0.002129345801530010
INShelby County,-0.481340123266738000,0.014627853318101700
INSpencer County,-0.496909754244849000,-0.061952781152939100
INSt. Joseph County,-0.482494159961776000,0.083705116376531000
INStarke County,-0.479752978963024000,0.012265945469166300
INSteuben County,-0.454833606364791000,0.107104644192925000
INSullivan County,-0.474615506212729000,0.136871700280619000
INSwitzerland County,-0.457149795931185000,0.120674018598764000
INTippecanoe County,-0.501915928189312000,-0.087430358822967900
INTipton County,-0.488263228355382000,-0.037514857497861900
INUnion County,-0.467729573510060000,0.052607195406013200
INVanderburgh County,-0.511151177114029000,-0.078243252033100500
INVermillion County,-0.488687444944228000,-0.022164680415892300
INVigo County,-0.474094490228415000,0.041328115038241400
INWabash County,-0.473113430064993000,0.018602214798562300
INWarren County,-0.497328365204362000,-0.092539616735566100
INWarrick County,-0.492525668275349000,-0.015151082224089900
INWashington County,-0.471747439796836000,0.038246955908354900
INWayne County,-0.469807234568432000,0.046986853958386900
INWells County,-0.461083946313015000,0.080409158128629300
INWhite County,-0.492585680724355000,-0.062227493093120600
INWhitley County,-0.468288142985685000,0.075430156164704400
KSAllen County,-0.429734791449310000,0.196148157764026000
KSAnderson County,-0.429641685967057000,0.189337502554611000
KSAtchison County,-0.431384241610192000,0.292488159176434000
KSBarber County,-0.430089585347290000,0.164190572189263000
KSBarton County,-0.428587362306485000,0.157930163975768000
KSBourbon County,-0.429849667498763000,0.187799996252975000
KSBrown County,-0.430418917392535000,0.263704150552299000
KSButler County,-0.440801214423341000,0.152036892886593000
KSChase County,-0.430989653323107000,0.153132522085702000
KSChautauqua County,-0.432714386253604000,0.144836075682910000
KSCherokee County,-0.431200087083078000,0.143082978715408000
KSCheyenne County,-0.426927164854354000,0.172821114552552000
KSClark County,-0.430737395106373000,0.104067227810115000
KSClay County,-0.430779933598626000,0.132133084766720000
KSCloud County,-0.430712599205331000,0.130502953511023000
KSCoffey County,-0.429581232159024000,0.211003606110105000
KSComanche County,-0.428151664557912000,0.160028240307625000
KSCowley County,-0.434317833243760000,0.167352386113730000
KSCrawford County,-0.428270516237686000,0.204439812767935000
KSDecatur County,-0.427893668119827000,0.179848657570675000
KSDickinson County,-0.430298661885915000,0.169627262456558000
KSDoniphan County,-0.430894499338158000,0.278311261673635000
KSDouglas County,-0.439059821106084000,0.168481983737891000
KSEdwards County,-0.428716578719916000,0.158148712840503000
KSElk County,-0.432991468257756000,0.159024198542990000
KSEllis County,-0.428355282582413000,0.193976933986759000
KSEllsworth County,-0.429636888655734000,0.162204868914597000
KSFinney County,-0.428569413681998000,0.123763225337099000
KSFord County,-0.431474353047855000,0.123057760332304000
KSFranklin County,-0.433023767696122000,0.193369315620754000
KSGeary County,-0.429665756187949000,0.214630550422605000
KSGove County,-0.428445505442451000,0.134702603351268000
KSGraham County,-0.427191902201854000,0.152497503343853000
KSGrant County,-0.427112606834186000,0.124914950196926000
KSGray County,-0.428388629177426000,0.137869492327241000
KSGreeley County,-0.427121209312887000,-0.051236821262776000
KSGreenwood County,-0.429729119525388000,0.199584946747491000
KSHamilton County,-0.427378080261052000,-0.037735863265395600
KSHarper County,-0.432046540661424000,0.150681741517910000
KSHarvey County,-0.438766275290817000,0.111935332154015000
KSHaskell County,-0.427671552303753000,0.135651950692635000
KSHodgeman County,-0.428295603342078000,0.163238532812978000
KSJackson County,-0.430131585675092000,0.308292455895060000
KSJefferson County,-0.433118912300475000,0.291170249342617000
KSJewell County,-0.430363511228234000,0.129715088883671000
KSJohnson County,-0.455049691690572000,0.173576407864433000
KSKearny County,-0.428400296217561000,0.087042333901721900
KSKingman County,-0.431766311037753000,0.152794384000892000
KSKiowa County,-0.430788709018102000,0.114072800070987000
KSLabette County,-0.429586765842637000,0.214017628725919000
KSLane County,-0.427991347972978000,0.133096496158680000
KSLeavenworth County,-0.439354431559703000,0.288894148831653000
KSLincoln County,-0.430314140088636000,0.144677274712461000
KSLinn County,-0.429061694639065000,0.220890277732740000
KSLogan County,-0.427758018828502000,0.087083691353914600
KSLyon County,-0.430025292776405000,0.188614124135216000
KSMarion County,-0.431080767755713000,0.173002651260985000
KSMarshall County,-0.430241291365434000,0.283746355433702000
KSMcpherson County,-0.432891685480423000,0.131500674322892000
KSMeade County,-0.428638474575305000,0.102259728514126000
KSMiami County,-0.439141978780401000,0.168350005386771000
KSMitchell County,-0.429204913984900000,0.138887205052605000
KSMontgomery County,-0.434428628787955000,0.150642155940011000
KSMorris County,-0.428476513239624000,0.211228895545635000
KSMorton County,-0.428970525489210000,0.075454965613180200
KSNemaha County,-0.429786611873581000,0.292368068577789000
KSNeosho County,-0.429030264113686000,0.199114447814061000
KSNess County,-0.428433472405994000,0.148533375397609000
KSNorton County,-0.427873652309729000,0.180911863679886000
KSOsage County,-0.430048330959547000,0.194858009388498000
KSOsborne County,-0.429525226377846000,0.141719378160039000
KSOttawa County,-0.430807206397701000,0.144163387490213000
KSPawnee County,-0.429445017982140000,0.144008161049016000
KSPhillips County,-0.428463584787957000,0.156524634747947000
KSPottawatomie County,-0.429896979022592000,0.289096430201125000
KSPratt County,-0.431127419050402000,0.132945079808543000
KSRawlins County,-0.428249301336193000,0.158321389723688000
KSReno County,-0.433909066527784000,0.140895173551019000
KSRepublic County,-0.431320219089859000,0.131501141736781000
KSRice County,-0.430640986584861000,0.131554056083329000
KSRiley County,-0.432481275950913000,0.185369745044311000
KSRooks County,-0.428410836566808000,0.163214253157116000
KSRush County,-0.428903179791853000,0.176403183570381000
KSRussell County,-0.428731247717710000,0.186663965695801000
KSSaline County,-0.432851608348017000,0.125124361605702000
KSScott County,-0.427868712401373000,0.116990794295881000
KSSedgwick County,-0.446069163480993000,0.077505112187820300
KSSeward County,-0.430124913272884000,0.187193995244866000
KSShawnee County,-0.433001806560670000,0.346924633777291000
KSSheridan County,-0.428678450568369000,0.148438530208917000
KSSherman County,-0.427335797276395000,0.021250589187830500
KSSmith County,-0.428810644765994000,0.151505343640950000
KSStafford County,-0.430105059659021000,0.153604074369653000
KSStanton County,-0.428196660309107000,0.006902597468007700
KSStevens County,-0.429006046016337000,0.107358968505307000
KSSumner County,-0.434457235071668000,0.145191883070597000
KSThomas County,-0.428227845763617000,0.119394430375637000
KSTrego County,-0.428253368860392000,0.176614599953817000
KSWabaunsee County,-0.429624358332596000,0.178650143550911000
KSWallace County,-0.427082247072913000,-0.009939473423749230
KSWashington County,-0.431345073409193000,0.134137115876432000
KSWichita County,-0.427667761242453000,0.046482419174950200
KSWilson County,-0.432554712219441000,0.174994025904255000
KSWoodson County,-0.430725806783993000,0.182541449066207000
KSWyandotte County,-0.448854006736656000,0.154587687539958000
KYAdair County,-0.444156183526912000,0.124075506888113000
KYAllen County,-0.449382447830352000,0.158971050380665000
KYAnderson County,-0.451305433524919000,0.149913859082893000
KYBallard County,-0.496507833614684000,0.062810038395591400
KYBarren County,-0.447507190020251000,0.134867910206742000
KYBath County,-0.437865244663643000,0.151953944554981000
KYBell County,-0.432218753889506000,0.159392458915224000
KYBoone County,-0.483215885488190000,0.103850415539069000
KYBourbon County,-0.443524962138154000,0.169749348233759000
KYBoyd County,-0.451865335739068000,0.083932191354600300
KYBoyle County,-0.450172123999751000,0.138063201009299000
KYBracken County,-0.443475028852046000,0.159672170390609000
KYBreathitt County,-0.436218219353268000,0.124870166273753000
KYBreckinridge County,-0.459945284096999000,0.093748319704584100
KYBullitt County,-0.482327429042588000,0.048472231909551200
KYButler County,-0.449504889648591000,0.165998921880019000
KYCaldwell County,-0.500241701859999000,-0.069275833593297900
KYCalloway County,-0.518806386551610000,-0.115242709962159000
KYCampbell County,-0.491627806695225000,0.073567885446783400
KYCarlisle County,-0.507654349867686000,-0.005227227744188820
KYCarroll County,-0.463823192793443000,0.053521349280661700
KYCarter County,-0.441610335595667000,0.132988628003478000
KYCasey County,-0.441862199099047000,0.131852106543665000
KYChristian County,-0.489760846003359000,0.023550090938496200
KYClark County,-0.451709810086497000,0.170956536355190000
KYClay County,-0.431356410847806000,0.175408381702099000
KYClinton County,-0.442007686343725000,0.097011373643088900
KYCrittenden County,-0.507364075446108000,-0.030495381029060200
KYCumberland County,-0.458783341671641000,0.020971644879185200
KYDaviess County,-0.514093102999699000,-0.132464359003762000
KYEdmonson County,-0.444386962199030000,0.152487934716474000
KYElliott County,-0.441634828303187000,0.139549366490141000
KYEstill County,-0.433988781047566000,0.155680825445037000
KYFayette County,-0.470140380811790000,0.152346911187592000
KYFleming County,-0.433139740969143000,0.205202373249315000
KYFloyd County,-0.437553361450539000,0.085187554799917700
KYFranklin County,-0.451700354075999000,0.154321868530326000
KYFulton County,-0.505981537793358000,0.028590411704302100
KYGallatin County,-0.457210505344307000,0.123507475295036000
KYGarrard County,-0.447365623322033000,0.154815033058029000
KYGrant County,-0.450105991693165000,0.168176486818448000
KYGraves County,-0.512767073899122000,-0.071783923664809900
KYGrayson County,-0.447763844345764000,0.167264618140444000
KYGreen County,-0.442696068371474000,0.156239853431926000
KYGreenup County,-0.449839487011768000,0.094676870891590200
KYHancock County,-0.498789412708463000,-0.082655584721589700
KYHardin County,-0.465439191930834000,0.105424730392340000
KYHarlan County,-0.433367607745729000,0.124980339231454000
KYHarrison County,-0.443967465474190000,0.137363736342931000
KYHart County,-0.444842827776086000,0.152500143707809000
KYHenderson County,-0.511767240603427000,-0.118375798478050000
KYHenry County,-0.451356805248873000,0.158288859952424000
KYHickman County,-0.505116117815984000,0.036565647601222800
KYHopkins County,-0.492891452854845000,-0.034819016577476100
KYJackson County,-0.434803859659106000,0.169937155808685000
KYJefferson County,-0.500029693610959000,-0.040359650588820200
KYJessamine County,-0.462360997288548000,0.149124310070395000
KYJohnson County,-0.437107014022195000,0.119314309886138000
KYKenton County,-0.492940687581942000,0.072072539939578700
KYKnott County,-0.436462136686201000,0.122418659639382000
KYKnox County,-0.433945949985620000,0.145236813669405000
KYLarue County,-0.448392952494043000,0.156833043366379000
KYLaurel County,-0.435367314224193000,0.175936203445316000
KYLawrence County,-0.440764627708263000,0.103713121793400000
KYLee County,-0.434144953007112000,0.155705150442698000
KYLeslie County,-0.432879103627625000,0.183065234103233000
KYLetcher County,-0.434949334755284000,0.130397891365166000
KYLewis County,-0.441135675136729000,0.129447214221321000
KYLincoln County,-0.443474304312770000,0.140955730556534000
KYLivingston County,-0.516995805284995000,-0.085991397332207100
KYLogan County,-0.455720164382182000,0.210809474335022000
KYLyon County,-0.516117951458972000,-0.096109088446912000
KYMadison County,-0.445469046659238000,0.149135026537350000
KYMagoffin County,-0.438612402056668000,0.132021689212703000
KYMarion County,-0.450963332987593000,0.115496679834127000
KYMarshall County,-0.518319691449566000,-0.103920118328534000
KYMartin County,-0.436073624017889000,0.130490636595197000
KYMason County,-0.440077151907990000,0.145515850109613000
KYMccracken County,-0.514005561150675000,-0.040451642252982600
KYMccreary County,-0.434924573262973000,0.152154397430037000
KYMclean County,-0.516507747399099000,-0.157688192433699000
KYMeade County,-0.460657582516474000,0.108352209489846000
KYMenifee County,-0.435193621450642000,0.149118338448009000
KYMercer County,-0.449697568013280000,0.163946970932693000
KYMetcalfe County,-0.443397212489784000,0.146316730204653000
KYMonroe County,-0.450587793692976000,0.092225952522716500
KYMontgomery County,-0.436524301965203000,0.186607491318687000
KYMorgan County,-0.435814685409361000,0.161545383765029000
KYMuhlenberg County,-0.499252780306598000,-0.063489476092817300
KYNelson County,-0.455976202658453000,0.145696240807987000
KYNicholas County,-0.438279666192344000,0.202375060480742000
KYOhio County,-0.470506288100489000,0.061164322605130600
KYOldham County,-0.475764502660826000,0.113898861767560000
KYOwen County,-0.449970706710064000,0.156436622465161000
KYOwsley County,-0.435018338364485000,0.145942550372856000
KYPendleton County,-0.453450989058836000,0.129383097449098000
KYPerry County,-0.434084011612621000,0.146084129945175000
KYPike County,-0.432963389115544000,0.118855503534931000
KYPowell County,-0.440265124732830000,0.113106380886753000
KYPulaski County,-0.437835080627210000,0.169596491085401000
KYRobertson County,-0.440430544971294000,0.158003848810491000
KYRockcastle County,-0.441128369421221000,0.173748263029623000
KYRowan County,-0.439672066906806000,0.130064677778877000
KYRussell County,-0.440759822246750000,0.135613324353252000
KYScott County,-0.452337781739952000,0.154687735566994000
KYShelby County,-0.457763577079021000,0.174968034737947000
KYSimpson County,-0.458619994857724000,0.144408695805365000
KYSpencer County,-0.460624022796036000,0.142077367293211000
KYTaylor County,-0.447898679340740000,0.114307496778808000
KYTodd County,-0.462980462970845000,0.190084234156149000
KYTrigg County,-0.512458243244595000,-0.109764509995347000
KYTrimble County,-0.461998380171733000,0.079034966811389700
KYUnion County,-0.514788673014513000,-0.095603343325037800
KYWarren County,-0.457006777269218000,0.174976759544735000
KYWashington County,-0.444720535278798000,0.174997364315446000
KYWayne County,-0.438996909342702000,0.135397766691723000
KYWebster County,-0.513170028258965000,-0.139645842300632000
KYWhitley County,-0.435269453090081000,0.178180358465048000
KYWolfe County,-0.436736300041928000,0.140910728480293000
KYWoodford County,-0.456387062384308000,0.136170015100441000
LAAcadia Parish,-0.459582725562354000,0.060711068740684700
LAAllen Parish,-0.452490769033800000,0.062806401939245400
LAAscension Parish,-0.478332584966791000,0.046326046322305200
LAAssumption Parish,-0.463961482231644000,0.060930300568542000
LAAvoyelles Parish,-0.457790790348228000,0.036977695602220300
LABeauregard Parish,-0.447312535177649000,0.074052658376085400
LABienville Parish,-0.452993498930938000,0.019385308124009000
LABossier Parish,-0.461699946916522000,-0.002152341365047490
LACaddo Parish,-0.461376106021359000,0.013457793309730400
LACalcasieu Parish,-0.456964185141630000,0.089276425533541600
LACaldwell Parish,-0.460491357354576000,0.003596539866880690
LACameron Parish,-0.442983816565793000,0.107923655953978000
LACatahoula Parish,-0.461931415679715000,-0.011897262769996000
LAClaiborne Parish,-0.451539152032696000,0.065104613495850400
LAConcordia Parish,-0.458974709186311000,0.003476286471339350
LADe Soto Parish,-0.444111387286438000,0.067618934168741700
LAEast Baton Rouge Parish,-0.492317889675683000,0.037634013142339600
LAEast Carroll Parish,-0.508832642381639000,-0.008674006308610480
LAEast Feliciana Parish,-0.467070899579521000,0.057745312949411900
LAEvangeline Parish,-0.456684651071711000,0.052394494242569100
LAFranklin Parish,-0.470277972200287000,-0.002164019812427860
LAGrant Parish,-0.456203114146015000,0.000054072685955253
LAIberia Parish,-0.460698028157524000,0.074804571751246000
LAIberville Parish,-0.479801995757840000,0.040220525691088600
LAJackson Parish,-0.457290977407921000,0.010774869691532200
LAJefferson Davis Parish,-0.453256579879449000,0.081001897627632500
LAJefferson Parish,-0.495332068870333000,0.025139075865476800
LALa Salle Parish,-0.456536282492001000,-0.029873027072441000
LALafayette Parish,-0.472794331684937000,0.046562729118852800
LALafourche Parish,-0.462873162130568000,0.058331221451263500
LALincoln Parish,-0.456361083731556000,0.039185543545279300
LALivingston Parish,-0.477623531994188000,0.040728708190994600
LAMadison Parish,-0.492238475394486000,0.002520295152785180
LAMorehouse Parish,-0.512491464756634000,-0.028015952840782100
LANatchitoches Parish,-0.451784727667378000,-0.005405464074557440
LAOrleans Parish,-0.498724106259437000,-0.016523021742256600
LAOuachita Parish,-0.488624541740018000,0.000398025452235107
LAPlaquemines Parish,-0.460482477213091000,0.056317203623433400
LAPointe Coupee Parish,-0.467200151283267000,0.056689309157645700
LARapides Parish,-0.455065323651945000,0.023657400624784100
LARed River Parish,-0.450215216227588000,0.005282743191388660
LARichland Parish,-0.490298941538987000,-0.006472558189948740
LASabine Parish,-0.440196046062123000,0.047494178521349900
LASt. Bernard Parish,-0.484639796461720000,0.036943030186680700
LASt. Charles Parish,-0.487488186105419000,0.024286851759558000
LASt. Helena Parish,-0.467282616429276000,0.051755788567193500
LASt. James Parish,-0.472340739295367000,0.043287842583273200
LASt. John The Baptist Parish,-0.480029625903604000,0.043311780844296400
LASt. Landry Parish,-0.462375266371661000,0.056156668511560200
LASt. Martin Parish,-0.468733094887155000,0.050504836599750000
LASt. Mary Parish,-0.455312420497038000,0.092002522175987300
LASt. Tammany Parish,-0.472878691050285000,0.045479540158945200
LATangipahoa Parish,-0.469769946668388000,0.045593055204564200
LATensas Parish,-0.469489471106408000,0.006020991870678390
LATerrebonne Parish,-0.456245361592586000,0.077533488956872000
LAUnion Parish,-0.466866093306508000,0.040852910809094000
LAVermilion Parish,-0.461984087470740000,0.071540417312386100
LAVernon Parish,-0.445388127080011000,0.058200625556893900
LAWashington Parish,-0.463040585783572000,0.041769794243970500
LAWebster Parish,-0.456826862504709000,0.005229877122816970
LAWest Baton Rouge Parish,-0.483156349535641000,0.040098797835645700
LAWest Carroll Parish,-0.516243402859810000,-0.039903970840491000
LAWest Feliciana Parish,-0.460517041825931000,0.055943052478479000
LAWinn Parish,-0.453619996714520000,0.007845565762625520
MABarnstable County,-0.474148705072257000,0.184073343902432000
MABerkshire County,-0.483309801065503000,0.112698034557446000
MABristol County,-0.494229448362417000,0.199998451840876000
MADukes County,-0.465854886487092000,0.203725923190676000
MAEssex County,-0.491814748072596000,0.218251730621518000
MAFranklin County,-0.488481106861170000,0.095718858155208000
MAHampden County,-0.500957271179618000,0.120483273027867000
MAHampshire County,-0.494928512929354000,0.104553769573753000
MAMiddlesex County,-0.502119428181377000,0.204514029688224000
MANantucket County,-0.457346745850970000,0.184145106646121000
MANorfolk County,-0.505301490134042000,0.189607913440508000
MAPlymouth County,-0.491605412979362000,0.189853930612087000
MASuffolk County,-0.509464019239900000,0.193818748249576000
MAWorcester County,-0.492437246674769000,0.172572692979575000
MDAllegany County,-0.436218166770353000,0.139403424133892000
MDAnne Arundel County,-0.493444989517754000,0.039481187462198300
MDBaltimore City,-0.496635081998695000,0.024855707224708000
MDBaltimore County,-0.489841271796511000,0.107606166189067000
MDCalvert County,-0.479365870009227000,0.027924496710357300
MDCaroline County,-0.463108958301900000,0.060952973818549900
MDCarroll County,-0.465328584551463000,0.148014019980521000
MDCecil County,-0.462752581697509000,0.116745580365567000
MDCharles County,-0.481201343686531000,0.030487805379894300
MDDorchester County,-0.469662241390042000,0.029866435250756300
MDFrederick County,-0.464372377133704000,0.141416843940914000
MDGarrett County,-0.435003568354793000,0.152629194855209000
MDHarford County,-0.466952555789825000,0.121352557000352000
MDHoward County,-0.496152261397108000,0.091393598233134000
MDKent County,-0.466019474042391000,0.073278810793700800
MDMontgomery County,-0.501373095183009000,0.108105140117424000
MDPrince George's County,-0.504690453892979000,0.035717667585807700
MDQueen Anne's County,-0.469465208528276000,0.056712910243147200
MDSomerset County,-0.466287841164242000,0.030975494709846600
MDSt. Mary's County,-0.473497972921696000,0.031570012499891000
MDTalbot County,-0.472048579047861000,0.034286345550785600
MDWashington County,-0.452778675841684000,0.153480201260533000
MDWicomico County,-0.465395145365066000,0.048160205729769200
MDWorcester County,-0.459780033280333000,0.074513495442995800
MEAndroscoggin County,-0.455984824995575000,0.096301408802370800
MEAroostook County,-0.425194791565722000,-0.114467211377774000
MECumberland County,-0.468357196996245000,0.077590199499647500
MEFranklin County,-0.443962996491797000,0.060823943629572600
MEHancock County,-0.438255586501002000,0.101960729600791000
MEKennebec County,-0.448997285803631000,0.118932026275626000
MEKnox County,-0.445033173652973000,0.112219544630419000
MELincoln County,-0.452887312691755000,0.084966754396640100
MEOxford County,-0.449586959920257000,0.088016137376155000
MEPenobscot County,-0.436596617282197000,0.104045058085350000
MEPiscataquis County,-0.433118434581511000,0.067812836864762600
MESagadahoc County,-0.457367112591042000,0.085367017368684500
MESomerset County,-0.439330740213800000,0.065269318352688000
MEWaldo County,-0.443699999541563000,0.110440760209295000
MEWashington County,-0.430713937634930000,0.105949361856351000
MEYork County,-0.464640769302209000,0.086118309961615800
MIAlcona County,-0.436957164107773000,0.102460839046098000
MIAlger County,-0.427211533411580000,0.136947081302773000
MIAllegan County,-0.464448941403894000,0.090931693585685400
MIAlpena County,-0.434767470639882000,0.106413356949970000
MIAntrim County,-0.438309340858633000,0.101572599078764000
MIArenac County,-0.455092010079349000,0.051816553066447600
MIBaraga County,-0.425383438340596000,0.192498668136670000
MIBarry County,-0.463074689766055000,0.101176255658009000
MIBay County,-0.475330206587278000,0.027554601492076900
MIBenzie County,-0.440292624535050000,0.082207727020782600
MIBerrien County,-0.468695631850718000,0.089428704065816800
MIBranch County,-0.453312888167502000,0.119413962425340000
MICalhoun County,-0.462807361094225000,0.092989119788264600
MICass County,-0.465470529333016000,0.096352770465220500
MICharlevoix County,-0.435042799378372000,0.114898709100809000
MICheboygan County,-0.432998098650707000,0.096457554328676300
MIChippewa County,-0.426735230426324000,0.120363607800704000
MIClare County,-0.453745663710696000,0.079551408799266800
MIClinton County,-0.466316684386326000,0.070516937548491100
MICrawford County,-0.443559768034410000,0.089901994266531300
MIDelta County,-0.429867536502390000,0.144398045908418000
MIDickinson County,-0.431658696914559000,0.120766520659961000
MIEaton County,-0.466160048309655000,0.086660497900974900
MIEmmet County,-0.432577060327931000,0.117446702466969000
MIGenesee County,-0.488868523193218000,0.015989566889244700
MIGladwin County,-0.461337129525887000,0.049066498128595500
MIGogebic County,-0.426071310558618000,0.148452976303170000
MIGrand Traverse County,-0.443640702272123000,0.091543597208572300
MIGratiot County,-0.464513098186408000,0.061351738777340100
MIHillsdale County,-0.454234892278367000,0.096321057915618600
MIHoughton County,-0.424859172746571000,0.138311476004308000
MIHuron County,-0.462399927371450000,0.018032990441611200
MIIngham County,-0.477461992594713000,0.086407867001974800
MIIonia County,-0.462193472699741000,0.083351221617819800
MIIosco County,-0.446944435879115000,0.074991545138234800
MIIron County,-0.430330611482608000,0.120961957099510000
MIIsabella County,-0.457831315179814000,0.068536725272161400
MIJackson County,-0.465944868120714000,0.075024606605903900
MIKalamazoo County,-0.471070404249247000,0.090710374015735100
MIKalkaska County,-0.441046854837089000,0.113859863974352000
