StateCounty,Unknown,Little or None,Average,Extensive
MOBenton County,0.000000000000000000,-0.009829271503932650,0.000000000000000000,0.049642816654257500
MOBollinger County,0.000000000000000000,-0.009056533264950260,0.000000000000000000,0.049386735210574400
MOBoone County,0.000000000000000000,-0.009489909695779230,0.000000000000000000,0.049525678021436100
MOBuchanan County,0.000000000000000000,-0.009644033176464120,0.000000000000000000,0.049876936036463700
MOButler County,0.000000000000000000,-0.008593013199203910,0.000000000000000000,0.050737870544182300
MOCaldwell County,0.000000000000000000,-0.009730197594886250,0.000000000000000000,0.049579575786998300
MOCallaway County,0.000000000000000000,-0.009451400103103080,0.000000000000000000,0.049236194711831800
MOCamden County,0.000000000000000000,-0.009635229596481330,0.000000000000000000,0.049154480402961600
MOCape Girardeau County,0.000000000000000000,-0.009113746964764300,0.000000000000000000,0.050702423401131500
MOCarroll County,0.000000000000000000,-0.009727695033823980,0.000000000000000000,0.049487551504887400
MOCarter County,0.000000000000000000,-0.009704929176409860,0.000000000000000000,0.050289789166272600
MOCass County,0.000000000000000000,-0.009354795065265490,0.000000000000000000,0.049095068779049200
MOCedar County,0.000000000000000000,-0.009859767592498510,0.000000000000000000,0.049701433428108700
MOChariton County,0.000000000000000000,-0.009750323742385940,0.000000000000000000,0.049530902173889400
MOChristian County,0.000000000000000000,-0.009490902345267170,0.000000000000000000,0.049361719111005000
MOClark County,0.000000000000000000,-0.009756468237408500,0.000000000000000000,0.049677428527298700
MOClay County,0.000000000000000000,-0.008582074554490230,0.000000000000000000,0.046026439860955100
MOClinton County,0.000000000000000000,-0.009383706650533670,0.000000000000000000,0.049388873647410200
MOCole County,0.000000000000000000,-0.009476513129187290,0.000000000000000000,0.049447386480748500
MOCooper County,0.000000000000000000,-0.009626173542094050,0.000000000000000000,0.049283290326170000
MOCrawford County,0.000000000000000000,-0.009651317948081940,0.000000000000000000,0.049473774006739700
MODade County,0.000000000000000000,-0.009711078608871550,0.000000000000000000,0.049267923010220000
MODallas County,0.000000000000000000,-0.009819864302134440,0.000000000000000000,0.049665718804459400
MODaviess County,0.000000000000000000,-0.009830507850562160,0.000000000000000000,0.049645374142205800
MODekalb County,0.000000000000000000,-0.009681959401444670,0.000000000000000000,0.049431254535408800
MODent County,0.000000000000000000,-0.009777167046994940,0.000000000000000000,0.049611062043904500
MODouglas County,0.000000000000000000,-0.009855727949582450,0.000000000000000000,0.049778526827100700
MODunklin County,0.000000000000000000,-0.006510535174220840,0.000000000000000000,0.045475750265454600
MOFranklin County,0.000000000000000000,-0.009177869068464410,0.000000000000000000,0.049501166127455400
MOGasconade County,0.000000000000000000,-0.009435400565723560,0.000000000000000000,0.049312306151583400
MOGentry County,0.000000000000000000,-0.009860927110163950,0.000000000000000000,0.049706411657895800
MOGreene County,0.000000000000000000,-0.008871985530884530,0.000000000000000000,0.048578580140630000
MOGrundy County,0.000000000000000000,-0.009879327694328870,0.000000000000000000,0.049692284768711300
MOHarrison County,0.000000000000000000,-0.009905505062916990,0.000000000000000000,0.049781597547352100
MOHenry County,0.000000000000000000,-0.009736394385950090,0.000000000000000000,0.049441904722263800
MOHickory County,0.000000000000000000,-0.009841369287393650,0.000000000000000000,0.049602730039366000
MOHolt County,0.000000000000000000,-0.009933292696375000,0.000000000000000000,0.049969552178025700
MOHoward County,0.000000000000000000,-0.009718016876002270,0.000000000000000000,0.049676876062034500
MOHowell County,0.000000000000000000,-0.009944286659718470,0.000000000000000000,0.049984231548872500
MOIron County,0.000000000000000000,-0.009694719525758840,0.000000000000000000,0.050301946857143500
MOJackson County,0.000000000000000000,-0.008376202813096810,0.000000000000000000,0.043593288736928100
MOJasper County,0.000000000000000000,-0.009623193263801570,0.000000000000000000,0.049443669005331900
MOJefferson County,0.000000000000000000,-0.008800765916484820,0.000000000000000000,0.049335707903050300
MOJohnson County,0.000000000000000000,-0.009588218892686680,0.000000000000000000,0.049261898340804600
MOKnox County,0.000000000000000000,-0.009836275318164440,0.000000000000000000,0.049754450987276300
MOLaclede County,0.000000000000000000,-0.009768354768264430,0.000000000000000000,0.049482188228955100
MOLafayette County,0.000000000000000000,-0.009498275304906430,0.000000000000000000,0.049540229069510800
MOLawrence County,0.000000000000000000,-0.009672649203955940,0.000000000000000000,0.049363175630732700
MOLewis County,0.000000000000000000,-0.009675908032837690,0.000000000000000000,0.049728520275391400
MOLincoln County,0.000000000000000000,-0.008837709150058660,0.000000000000000000,0.049513075349753900
MOLinn County,0.000000000000000000,-0.009846703579042270,0.000000000000000000,0.049761195909945100
MOLivingston County,0.000000000000000000,-0.009816848667169700,0.000000000000000000,0.049653329807581400
MOMacon County,0.000000000000000000,-0.009797610536160240,0.000000000000000000,0.049751566796832900
MOMadison County,0.000000000000000000,-0.009561266228083730,0.000000000000000000,0.050452168654428800
MOMaries County,0.000000000000000000,-0.009650141565629160,0.000000000000000000,0.049606580015209700
MOMarion County,0.000000000000000000,-0.009446112691122050,0.000000000000000000,0.049379829778025900
MOMcdonald County,0.000000000000000000,-0.009629425637864400,0.000000000000000000,0.049279745146808100
MOMercer County,0.000000000000000000,-0.009893817837680060,0.000000000000000000,0.049706615838618600
MOMiller County,0.000000000000000000,-0.009672900573641230,0.000000000000000000,0.049594716904622700
MOMississippi County,0.000000000000000000,-0.006592476652980680,0.000000000000000000,0.043348084822547600
MOMoniteau County,0.000000000000000000,-0.009640920113214930,0.000000000000000000,0.049519911815024000
MOMonroe County,0.000000000000000000,-0.009629546633466490,0.000000000000000000,0.049433634801696400
MOMontgomery County,0.000000000000000000,-0.009317749149967860,0.000000000000000000,0.049587922941990900
MOMorgan County,0.000000000000000000,-0.009721284894992690,0.000000000000000000,0.049391146406241500
MONew Madrid County,0.000000000000000000,-0.005664145688232150,0.000000000000000000,0.038671439883253100
MONewton County,0.000000000000000000,-0.009662491842021060,0.000000000000000000,0.049429695065159600
MONodaway County,0.000000000000000000,-0.009894649055621650,0.000000000000000000,0.049710039622622900
MOOregon County,0.000000000000000000,-0.009937955944993030,0.000000000000000000,0.049998842567136500
MOOsage County,0.000000000000000000,-0.009477800641335190,0.000000000000000000,0.049220506918354900
MOOzark County,0.000000000000000000,-0.009828578369259540,0.000000000000000000,0.049645888060762600
MOPemiscot County,0.000000000000000000,-0.006283320702056840,0.000000000000000000,0.042608958795768100
MOPerry County,0.000000000000000000,-0.009820909659573610,0.000000000000000000,0.050096562698838100
MOPettis County,0.000000000000000000,-0.009760853702861500,0.000000000000000000,0.049468283542899200
MOPhelps County,0.000000000000000000,-0.009768969611575470,0.000000000000000000,0.049747196377375500
MOPike County,0.000000000000000000,-0.009321420174083330,0.000000000000000000,0.049496347054652300
MOPlatte County,0.000000000000000000,-0.009135941275046130,0.000000000000000000,0.050044868718159400
MOPolk County,0.000000000000000000,-0.009759670909746170,0.000000000000000000,0.049593539311394900
MOPulaski County,0.000000000000000000,-0.009741226788293030,0.000000000000000000,0.049422863921152000
MOPutnam County,0.000000000000000000,-0.009919548163585200,0.000000000000000000,0.049801914645828400
MORalls County,0.000000000000000000,-0.009556277989683170,0.000000000000000000,0.049597488593692100
MORandolph County,0.000000000000000000,-0.009714020731262150,0.000000000000000000,0.049458052794402200
MORay County,0.000000000000000000,-0.009398502061128020,0.000000000000000000,0.049377738943844300
MOReynolds County,0.000000000000000000,-0.009793942174297630,0.000000000000000000,0.050143301685582600
MORipley County,0.000000000000000000,-0.009552227426500970,0.000000000000000000,0.050459759410159000
MOSaline County,0.000000000000000000,-0.009778261886731920,0.000000000000000000,0.049662911307302200
MOSchuyler County,0.000000000000000000,-0.009912280664208020,0.000000000000000000,0.049762611980027800
MOScotland County,0.000000000000000000,-0.009859317392369890,0.000000000000000000,0.049721570449305500
MOScott County,0.000000000000000000,-0.007225772729430260,0.000000000000000000,0.048516152559505300
MOShannon County,0.000000000000000000,-0.009963021482179200,0.000000000000000000,0.049996585849510400
MOShelby County,0.000000000000000000,-0.009698782367409060,0.000000000000000000,0.049568421973863900
MOSt. Charles County,0.000000000000000000,-0.008821948488710650,0.000000000000000000,0.049923953248928600
MOSt. Clair County,0.000000000000000000,-0.009863767911477920,0.000000000000000000,0.049765888632837400
MOSt. Francois County,0.000000000000000000,-0.009854206414331550,0.000000000000000000,0.049980249266658800
MOSt. Louis City,0.000000000000000000,-0.007340177805143840,0.000000000000000000,0.044721980719240300
MOSt. Louis County,0.000000000000000000,-0.007607979798174620,0.000000000000000000,0.050220115922740200
MOSte. Genevieve County,0.000000000000000000,-0.009640083330345830,0.000000000000000000,0.050271736148642900
MOStoddard County,0.000000000000000000,-0.007572525629508390,0.000000000000000000,0.049941014532470800
MOStone County,0.000000000000000000,-0.009563566731722870,0.000000000000000000,0.049205717282861700
MOSullivan County,0.000000000000000000,-0.009894661527072410,0.000000000000000000,0.049775814137065200
MOTaney County,0.000000000000000000,-0.009714376870854410,0.000000000000000000,0.049391895413366500
MOTexas County,0.000000000000000000,-0.009866948885964840,0.000000000000000000,0.049773740500888900
MOVernon County,0.000000000000000000,-0.009838139399859000,0.000000000000000000,0.049600509372850400
MOWarren County,0.000000000000000000,-0.009095109140500710,0.000000000000000000,0.049360828716934500
MOWashington County,0.000000000000000000,-0.009580957932639240,0.000000000000000000,0.049619754773925000
MOWayne County,0.000000000000000000,-0.009617407807084530,0.000000000000000000,0.050402797585082300
MOWebster County,0.000000000000000000,-0.009655223850289390,0.000000000000000000,0.049346657714529800
MOWorth County,0.000000000000000000,-0.009927776990342310,0.000000000000000000,0.049735989639155200
MOWright County,0.000000000000000000,-0.009832379194675940,0.000000000000000000,0.049690041877542300
MSAdams County,0.000000000000000000,-0.009349510891278670,0.000000000000000000,0.049417852773692400
MSAlcorn County,0.000000000000000000,-0.009873294138020960,0.000000000000000000,0.049828143060829200
MSAmite County,0.000000000000000000,-0.009374801188058560,0.000000000000000000,0.049276407992167700
MSAttala County,0.000000000000000000,-0.009781391315961340,0.000000000000000000,0.050014229564946600
MSBenton County,0.000000000000000000,-0.009476538554138550,0.000000000000000000,0.050546484806325700
MSBolivar County,0.000000000000000000,-0.008867150929859350,0.000000000000000000,0.050675635088791600
MSCalhoun County,0.000000000000000000,-0.009408171936014510,0.000000000000000000,0.050625354995177600
MSCarroll County,0.000000000000000000,-0.009159453401417990,0.000000000000000000,0.050787649122616900
MSChickasaw County,0.000000000000000000,-0.009659969502902490,0.000000000000000000,0.050180965028041100
MSChoctaw County,0.000000000000000000,-0.009810577283716040,0.000000000000000000,0.049926211009446900
MSClaiborne County,0.000000000000000000,-0.009398680924676000,0.000000000000000000,0.049639913846871300
MSClarke County,0.000000000000000000,-0.009609333105347730,0.000000000000000000,0.049244920839030900
MSClay County,0.000000000000000000,-0.009753111442333370,0.000000000000000000,0.049559132591321400
MSCoahoma County,0.000000000000000000,-0.008371732277645320,0.000000000000000000,0.047842419504980500
MSCopiah County,0.000000000000000000,-0.009353922530770720,0.000000000000000000,0.049735803593529800
MSCovington County,0.000000000000000000,-0.009392348340958370,0.000000000000000000,0.049090528410896500
MSDesoto County,0.000000000000000000,-0.008661006832157870,0.000000000000000000,0.051060707787027500
MSForrest County,0.000000000000000000,-0.009288790946109240,0.000000000000000000,0.049087511814576400
MSFranklin County,0.000000000000000000,-0.009355467877614760,0.000000000000000000,0.049367914020489700
MSGeorge County,0.000000000000000000,-0.009415016271251960,0.000000000000000000,0.049001041929910700
MSGreene County,0.000000000000000000,-0.009552132056390610,0.000000000000000000,0.049193523522952400
MSGrenada County,0.000000000000000000,-0.009214327160775420,0.000000000000000000,0.050942161783680500
MSHancock County,0.000000000000000000,-0.008822751402137620,0.000000000000000000,0.046795273323188000
MSHarrison County,0.000000000000000000,-0.008646256563512370,0.000000000000000000,0.046652052703905600
MSHinds County,0.000000000000000000,-0.009096220984008200,0.000000000000000000,0.049381384223979200
MSHolmes County,0.000000000000000000,-0.009327676578654520,0.000000000000000000,0.050206795212078200
MSHumphreys County,0.000000000000000000,-0.009326535046302100,0.000000000000000000,0.050116351415264000
MSIssaquena County,0.000000000000000000,-0.009422087609316950,0.000000000000000000,0.049929235274023000
MSItawamba County,0.000000000000000000,-0.009801862489477680,0.000000000000000000,0.049700516235682700
MSJackson County,0.000000000000000000,-0.008681511013016950,0.000000000000000000,0.046470585540799600
MSJasper County,0.000000000000000000,-0.009476302091680490,0.000000000000000000,0.048924437037809000
MSJefferson County,0.000000000000000000,-0.009413281707976950,0.000000000000000000,0.049628581190715800
MSJefferson Davis County,0.000000000000000000,-0.009370583659122800,0.000000000000000000,0.049540459675352100
MSJones County,0.000000000000000000,-0.009386064847339730,0.000000000000000000,0.048844167848590900
MSKemper County,0.000000000000000000,-0.009794234127197380,0.000000000000000000,0.049484056753514600
MSLafayette County,0.000000000000000000,-0.009251425297037040,0.000000000000000000,0.050979137300915200
MSLamar County,0.000000000000000000,-0.009269552713087490,0.000000000000000000,0.048971561640989600
MSLauderdale County,0.000000000000000000,-0.009688168460635690,0.000000000000000000,0.049367577739286800
MSLawrence County,0.000000000000000000,-0.009389200345123470,0.000000000000000000,0.049411913728085100
MSLeake County,0.000000000000000000,-0.009643201891495480,0.000000000000000000,0.049489816388818700
MSLee County,0.000000000000000000,-0.009520551168863520,0.000000000000000000,0.049132289433605700
MSLeflore County,0.000000000000000000,-0.008998146359683990,0.000000000000000000,0.050473187517355900
MSLincoln County,0.000000000000000000,-0.009392778202001240,0.000000000000000000,0.049762207940711400
MSLowndes County,0.000000000000000000,-0.009710092976702560,0.000000000000000000,0.049265540728127300
MSMadison County,0.000000000000000000,-0.009280176829299490,0.000000000000000000,0.049234799670682100
MSMarion County,0.000000000000000000,-0.009393430848154690,0.000000000000000000,0.049461416072650100
MSMarshall County,0.000000000000000000,-0.009320926175723440,0.000000000000000000,0.050757032934618300
MSMonroe County,0.000000000000000000,-0.009784729807589710,0.000000000000000000,0.049561465857141900
MSMontgomery County,0.000000000000000000,-0.009591316804660970,0.000000000000000000,0.050351040002031300
MSNeshoba County,0.000000000000000000,-0.009684341962334590,0.000000000000000000,0.049597337268340500
MSNewton County,0.000000000000000000,-0.009673279168444070,0.000000000000000000,0.049413616261135600
MSNoxubee County,0.000000000000000000,-0.009854069667516900,0.000000000000000000,0.049664698522838600
MSOktibbeha County,0.000000000000000000,-0.009800724680242510,0.000000000000000000,0.049959541330512500
MSPanola County,0.000000000000000000,-0.009056087953576490,0.000000000000000000,0.051289986279563500
MSPearl River County,0.000000000000000000,-0.009038944397003150,0.000000000000000000,0.047999647407417600
MSPerry County,0.000000000000000000,-0.009390136859606990,0.000000000000000000,0.048861624715815600
MSPike County,0.000000000000000000,-0.009326755260981590,0.000000000000000000,0.049197010762388000
MSPontotoc County,0.000000000000000000,-0.009468106793594110,0.000000000000000000,0.050516268034733700
MSPrentiss County,0.000000000000000000,-0.009733030665410200,0.000000000000000000,0.049412442850546200
MSQuitman County,0.000000000000000000,-0.008627356023299000,0.000000000000000000,0.048483924557982000
MSRankin County,0.000000000000000000,-0.009119883578846080,0.000000000000000000,0.049114504005731300
MSScott County,0.000000000000000000,-0.009445301157967270,0.000000000000000000,0.049146996536729900
MSSharkey County,0.000000000000000000,-0.009444783269284770,0.000000000000000000,0.050224307910150800
MSSimpson County,0.000000000000000000,-0.009376597258290880,0.000000000000000000,0.049519065160916800
MSSmith County,0.000000000000000000,-0.009428056140950660,0.000000000000000000,0.049355429032532600
MSStone County,0.000000000000000000,-0.009287312538117880,0.000000000000000000,0.048900520300232200
MSSunflower County,0.000000000000000000,-0.008926513630844180,0.000000000000000000,0.050475707930546700
MSTallahatchie County,0.000000000000000000,-0.008797354700431530,0.000000000000000000,0.051158984873448200
MSTate County,0.000000000000000000,-0.008946049968525100,0.000000000000000000,0.051421408936557400
MSTippah County,0.000000000000000000,-0.009346953147961410,0.000000000000000000,0.050782006044936900
MSTishomingo County,0.000000000000000000,-0.009784830512660100,0.000000000000000000,0.049359995098596300
MSTunica County,0.000000000000000000,-0.008416827222997640,0.000000000000000000,0.048933596049908000
MSUnion County,0.000000000000000000,-0.009285118407839520,0.000000000000000000,0.050820857444047600
MSWalthall County,0.000000000000000000,-0.009329553194596720,0.000000000000000000,0.049330701292632100
MSWarren County,0.000000000000000000,-0.009446102781953130,0.000000000000000000,0.049890887973201600
MSWashington County,0.000000000000000000,-0.009172483465862080,0.000000000000000000,0.050308795718256600
MSWayne County,0.000000000000000000,-0.009624264671405200,0.000000000000000000,0.049235727417225000
MSWebster County,0.000000000000000000,-0.009687684973809340,0.000000000000000000,0.050197395689877100
MSWilkinson County,0.000000000000000000,-0.009401250917803530,0.000000000000000000,0.049156808822807200
MSWinston County,0.000000000000000000,-0.009715213779553090,0.000000000000000000,0.049250563844648500
MSYalobusha County,0.000000000000000000,-0.008956774794775860,0.000000000000000000,0.051488142576500400
MSYazoo County,0.000000000000000000,-0.009448151174566210,0.000000000000000000,0.050272876177943000
MTBeaverhead County,0.000000000000000000,-0.009991996200649280,0.000000000000000000,0.049968746327604800
MTBig Horn County,0.000000000000000000,-0.009972295217136160,0.000000000000000000,0.049997655419411900
MTBlaine County,0.000000000000000000,-0.009981615901597300,0.000000000000000000,0.049913330504792300
MTBroadwater County,0.000000000000000000,-0.009993884762488410,0.000000000000000000,0.049990657167954300
MTCarbon County,0.000000000000000000,-0.009941774915050990,0.000000000000000000,0.049949501112471300
MTCarter County,0.000000000000000000,-0.009992502325448460,0.000000000000000000,0.049986322925451100
MTCascade County,0.000000000000000000,-0.009936056379461490,0.000000000000000000,0.049958626807131500
MTChouteau County,0.000000000000000000,-0.009960636259670030,0.000000000000000000,0.049994039431442900
MTCuster County,0.000000000000000000,-0.009971150821349250,0.000000000000000000,0.049892269259615800
MTDaniels County,0.000000000000000000,-0.009969196477995210,0.000000000000000000,0.049846052779142900
MTDawson County,0.000000000000000000,-0.009988454923821610,0.000000000000000000,0.049942998629235500
MTDeer Lodge County,0.000000000000000000,-0.009989032123659420,0.000000000000000000,0.049993984399499200
MTFallon County,0.000000000000000000,-0.009984733280922420,0.000000000000000000,0.049924261815306200
MTFergus County,0.000000000000000000,-0.009981759572636140,0.000000000000000000,0.049965583189235800
MTFlathead County,0.000000000000000000,-0.009906930025115890,0.000000000000000000,0.049924285109281200
MTGallatin County,0.000000000000000000,-0.009917456065495990,0.000000000000000000,0.049923884462938200
MTGarfield County,0.000000000000000000,-0.009990989476633460,0.000000000000000000,0.049959056296415800
MTGlacier County,0.000000000000000000,-0.009980178588859130,0.000000000000000000,0.049907829607851500
MTGolden Valley County,0.000000000000000000,-0.009952569274891300,0.000000000000000000,0.050015316351008200
MTGranite County,0.000000000000000000,-0.009990716960892820,0.000000000000000000,0.049969916692385700
MTHill County,0.000000000000000000,-0.009987155354274860,0.000000000000000000,0.049962509041220800
MTJefferson County,0.000000000000000000,-0.009983989212674850,0.000000000000000000,0.049978667025387200
MTJudith Basin County,0.000000000000000000,-0.009984941118339920,0.000000000000000000,0.049961200459427600
MTLake County,0.000000000000000000,-0.009958405805422620,0.000000000000000000,0.049997952206631800
MTLewis And Clark County,0.000000000000000000,-0.009917983203310720,0.000000000000000000,0.049956019133033000
MTLiberty County,0.000000000000000000,-0.009982114141057320,0.000000000000000000,0.049938759259800800
MTLincoln County,0.000000000000000000,-0.009937500650365470,0.000000000000000000,0.049995308555348000
MTMadison County,0.000000000000000000,-0.009992837761536030,0.000000000000000000,0.049979455023704000
MTMccone County,0.000000000000000000,-0.009991075010826410,0.000000000000000000,0.049955707752914500
MTMeagher County,0.000000000000000000,-0.009995532396450240,0.000000000000000000,0.049987333561383200
MTMineral County,0.000000000000000000,-0.009988687593955330,0.000000000000000000,0.049955458667082500
MTMissoula County,0.000000000000000000,-0.009944675862172740,0.000000000000000000,0.049952542848629600
MTMusselshell County,0.000000000000000000,-0.009978813004702940,0.000000000000000000,0.049955400264893200
MTPark County,0.000000000000000000,-0.009981145937848710,0.000000000000000000,0.049944874855014000
MTPetroleum County,0.000000000000000000,-0.009985084928775150,0.000000000000000000,0.049969752020917900
MTPhillips County,0.000000000000000000,-0.009989204411165350,0.000000000000000000,0.049948725019320900
MTPondera County,0.000000000000000000,-0.009985882271740910,0.000000000000000000,0.049983991245191600
MTPowder River County,0.000000000000000000,-0.009978757525790920,0.000000000000000000,0.049939398589893000
MTPowell County,0.000000000000000000,-0.009979273904250130,0.000000000000000000,0.049982024341038300
MTPrairie County,0.000000000000000000,-0.009992673904111960,0.000000000000000000,0.049964727803791100
MTRavalli County,0.000000000000000000,-0.009987580407245900,0.000000000000000000,0.049971103926786100
MTRichland County,0.000000000000000000,-0.009986223450412780,0.000000000000000000,0.049933014705617000
MTRoosevelt County,0.000000000000000000,-0.009985954780933450,0.000000000000000000,0.049930346955989300
MTRosebud County,0.000000000000000000,-0.009330154353545450,0.000000000000000000,0.046695329110764300
MTSanders County,0.000000000000000000,-0.009987484975743530,0.000000000000000000,0.049990134818685300
MTSheridan County,0.000000000000000000,-0.009992375067383260,0.000000000000000000,0.049962007333709700
MTSilver Bow County,0.000000000000000000,-0.009936980843541220,0.000000000000000000,0.049867736219864100
MTStillwater County,0.000000000000000000,-0.009947292802612750,0.000000000000000000,0.049957991334760800
MTSweet Grass County,0.000000000000000000,-0.009973817693199720,0.000000000000000000,0.049969523776278100
MTTeton County,0.000000000000000000,-0.009981916530186540,0.000000000000000000,0.049989396603132600
MTToole County,0.000000000000000000,-0.009982681827946150,0.000000000000000000,0.049927027999959700
MTTreasure County,0.000000000000000000,-0.009940286298070760,0.000000000000000000,0.049721990047685700
MTValley County,0.000000000000000000,-0.009987181446238670,0.000000000000000000,0.049937258404620500
MTWheatland County,0.000000000000000000,-0.009896818268034350,0.000000000000000000,0.049885341323675900
MTWibaux County,0.000000000000000000,-0.009979743025029020,0.000000000000000000,0.049898718553280900
MTYellowstone County,0.000000000000000000,-0.009735805676272970,0.000000000000000000,0.050064093737791200
NCAlamance County,0.000000000000000000,-0.009160135630222670,0.000000000000000000,0.048536395083390600
NCAlexander County,0.000000000000000000,-0.009519682600915070,0.000000000000000000,0.048963132882694000
NCAlleghany County,0.000000000000000000,-0.009830736879175790,0.000000000000000000,0.049972869467009900
NCAnson County,0.000000000000000000,-0.009715289127811060,0.000000000000000000,0.049790736475430900
NCAshe County,0.000000000000000000,-0.009846924017105740,0.000000000000000000,0.049967885903658700
NCAvery County,0.000000000000000000,-0.009810236951932280,0.000000000000000000,0.049896393770628000
NCBeaufort County,0.000000000000000000,-0.009410872381129140,0.000000000000000000,0.048310385614033700
NCBertie County,0.000000000000000000,-0.009352301401887360,0.000000000000000000,0.048447983152401000
NCBladen County,0.000000000000000000,-0.009585504961650450,0.000000000000000000,0.050082521212555700
NCBrunswick County,0.000000000000000000,-0.009333589185643200,0.000000000000000000,0.049890258181896700
NCBuncombe County,0.000000000000000000,-0.009664532861911270,0.000000000000000000,0.049995149889731500
NCBurke County,0.000000000000000000,-0.009645253737881280,0.000000000000000000,0.049862044163558700
NCCabarrus County,0.000000000000000000,-0.008850294729712550,0.000000000000000000,0.048105227713235000
NCCaldwell County,0.000000000000000000,-0.009499243642090200,0.000000000000000000,0.048857819160796900
NCCamden County,0.000000000000000000,-0.009008914457323770,0.000000000000000000,0.047493923607738500
NCCarteret County,0.000000000000000000,-0.009461827212855710,0.000000000000000000,0.048033186289142100
NCCaswell County,0.000000000000000000,-0.009370861791606950,0.000000000000000000,0.048667140361513300
NCCatawba County,0.000000000000000000,-0.009278985204867810,0.000000000000000000,0.048617981192360800
NCChatham County,0.000000000000000000,-0.009185166861661380,0.000000000000000000,0.048634122903644200
NCCherokee County,0.000000000000000000,-0.009858148568596350,0.000000000000000000,0.049869356392078900
NCChowan County,0.000000000000000000,-0.009382020228701050,0.000000000000000000,0.048570036976965700
NCClay County,0.000000000000000000,-0.009842783457769460,0.000000000000000000,0.049980787033987000
NCCleveland County,0.000000000000000000,-0.009684259190810950,0.000000000000000000,0.049909444493128500
NCColumbus County,0.000000000000000000,-0.009319940047721630,0.000000000000000000,0.049906769553639900
NCCraven County,0.000000000000000000,-0.009266948149183940,0.000000000000000000,0.047615581316562800
NCCumberland County,0.000000000000000000,-0.009508318069638260,0.000000000000000000,0.049632439664077000
NCCurrituck County,0.000000000000000000,-0.009177041436863820,0.000000000000000000,0.047788827465145900
NCDare County,0.000000000000000000,-0.009373708197708330,0.000000000000000000,0.047412299842351400
NCDavidson County,0.000000000000000000,-0.009100337674642240,0.000000000000000000,0.048448777283798700
NCDavie County,0.000000000000000000,-0.009160658725622220,0.000000000000000000,0.048342558122275600
NCDuplin County,0.000000000000000000,-0.009567320230793430,0.000000000000000000,0.049468410606141800
NCDurham County,0.000000000000000000,-0.008772177084847340,0.000000000000000000,0.048326353073547400
NCEdgecombe County,0.000000000000000000,-0.009284984274256390,0.000000000000000000,0.048668063669008000
NCForsyth County,0.000000000000000000,-0.008989318964990440,0.000000000000000000,0.048170136616444200
NCFranklin County,0.000000000000000000,-0.009232346818666910,0.000000000000000000,0.048947757659079800
NCGaston County,0.000000000000000000,-0.009341471410111770,0.000000000000000000,0.049804118193236900
NCGates County,0.000000000000000000,-0.009203530087768860,0.000000000000000000,0.048186375806416700
NCGraham County,0.000000000000000000,-0.009897955491409040,0.000000000000000000,0.049911783117377200
NCGranville County,0.000000000000000000,-0.009157335434004770,0.000000000000000000,0.048329312327685600
NCGreene County,0.000000000000000000,-0.009264824000442370,0.000000000000000000,0.048724594949843800
NCGuilford County,0.000000000000000000,-0.008983481087490810,0.000000000000000000,0.048929760528186600
NCHalifax County,0.000000000000000000,-0.009389552559222800,0.000000000000000000,0.049008697027124600
NCHarnett County,0.000000000000000000,-0.009311542183311320,0.000000000000000000,0.048997691920444900
NCHaywood County,0.000000000000000000,-0.009724374650906250,0.000000000000000000,0.049912054170946600
NCHenderson County,0.000000000000000000,-0.009598635619546550,0.000000000000000000,0.049776177566897900
NCHertford County,0.000000000000000000,-0.009296882533189170,0.000000000000000000,0.048314698152663900
NCHoke County,0.000000000000000000,-0.009614377286363610,0.000000000000000000,0.049689379815219400
NCHyde County,0.000000000000000000,-0.009441810654024160,0.000000000000000000,0.047881503348789400
NCIredell County,0.000000000000000000,-0.009289180041904710,0.000000000000000000,0.048776900448300500
NCJackson County,0.000000000000000000,-0.009749350395659610,0.000000000000000000,0.049884770147267800
NCJohnston County,0.000000000000000000,-0.009218746522748460,0.000000000000000000,0.048746704888081200
NCJones County,0.000000000000000000,-0.009346079187821270,0.000000000000000000,0.048319391714353800
NCLee County,0.000000000000000000,-0.009143269382955620,0.000000000000000000,0.048398377679123000
NCLenoir County,0.000000000000000000,-0.009313670451730480,0.000000000000000000,0.048413737660953900
NCLincoln County,0.000000000000000000,-0.009443188209011240,0.000000000000000000,0.049776071455164500
NCMacon County,0.000000000000000000,-0.009797156712434200,0.000000000000000000,0.049919631330352300
NCMadison County,0.000000000000000000,-0.009869793921905230,0.000000000000000000,0.049951752413383900
NCMartin County,0.000000000000000000,-0.009338206656982590,0.000000000000000000,0.048360491163927900
NCMcdowell County,0.000000000000000000,-0.009741651008547400,0.000000000000000000,0.049954683853229000
NCMecklenburg County,0.000000000000000000,-0.008871437894706900,0.000000000000000000,0.039187468862720500
NCMitchell County,0.000000000000000000,-0.009824531462305110,0.000000000000000000,0.049934545597870400
NCMontgomery County,0.000000000000000000,-0.009483686915393250,0.000000000000000000,0.048899176189830800
NCMoore County,0.000000000000000000,-0.009471839328252680,0.000000000000000000,0.048896785112216000
NCNash County,0.000000000000000000,-0.009324114680848590,0.000000000000000000,0.048858404239129800
NCNew Hanover County,0.000000000000000000,-0.009562794561580490,0.000000000000000000,0.049654450327442100
NCNorthampton County,0.000000000000000000,-0.009380940273732490,0.000000000000000000,0.048758546177895700
