StateCounty,Country,Statecode,County,WS Base Rate,EQ Base Rate,WS Gate,EQ Gate,Cresta Zone
SDCorson County,US,SD,Corson County,0.000000000000000000000,0.000003341205261939190,0,161,N/A
SDCuster County,US,SD,Custer County,0.000000000000000000000,0.000020875945461092400,0,161,N/A
SDDavison County,US,SD,Davison County,0.000000000000000000000,0.000017013577678478400,0,161,N/A
SDDay County,US,SD,Day County,0.000000000000000000000,0.000004486127138476420,0,161,N/A
SDDeuel County,US,SD,Deuel County,0.000000000000000000000,0.000003674747682525410,0,161,N/A
SDDewey County,US,SD,Dewey County,0.000000000000000000000,0.000004289793859858750,0,161,N/A
SDDouglas County,US,SD,Douglas County,0.000000000000000000000,0.000016830487888798300,0,161,N/A
SDEdmunds County,US,SD,Edmunds County,0.000000000000000000000,0.000003566773769762930,0,161,N/A
SDFall River County,US,SD,Fall River County,0.000000000000000000000,0.000032859957503483100,0,161,N/A
SDFaulk County,US,SD,Faulk County,0.000000000000000000000,0.000005587006025169730,0,161,N/A
SDGrant County,US,SD,Grant County,0.000000000000000000000,0.000004306584560702960,0,161,N/A
SDGregory County,US,SD,Gregory County,0.000000000000000000000,0.000026107804421319300,0,161,N/A
SDHaakon County,US,SD,Haakon County,0.000000000000000000000,0.000007632320227620790,0,161,N/A
SDHamlin County,US,SD,Hamlin County,0.000000000000000000000,0.000004757501153354490,0,161,N/A
SDHand County,US,SD,Hand County,0.000000000000000000000,0.000012147402258838500,0,161,N/A
SDHanson County,US,SD,Hanson County,0.000000000000000000000,0.000010337313738554700,0,161,N/A
SDHarding County,US,SD,Harding County,0.000000000000000000000,0.000003751397158269950,0,161,N/A
SDHughes County,US,SD,Hughes County,0.000000000000000000000,0.000010571905939854800,0,161,N/A
SDHutchinson County,US,SD,Hutchinson County,0.000000000000000000000,0.000010336799760805200,0,161,N/A
SDHyde County,US,SD,Hyde County,0.000000000000000000000,0.000010668871032215400,0,161,N/A
SDJackson County,US,SD,Jackson County,0.000000000000000000000,0.000012327279583715500,0,161,N/A
SDJerauld County,US,SD,Jerauld County,0.000000000000000000000,0.000018794728972712700,0,161,N/A
SDJones County,US,SD,Jones County,0.000000000000000000000,0.000013459478821035900,0,161,N/A
SDKingsbury County,US,SD,Kingsbury County,0.000000000000000000000,0.000007403470945792310,0,161,N/A
SDLake County,US,SD,Lake County,0.000000000000000000000,0.000007314804627114310,0,161,N/A
SDLawrence County,US,SD,Lawrence County,0.000000000000000000000,0.000011454514607206600,0,161,N/A
SDLincoln County,US,SD,Lincoln County,0.000000000000000000000,0.000005263337363679630,0,161,N/A
SDLyman County,US,SD,Lyman County,0.000000000000000000000,0.000017313645972267400,0,161,N/A
SDMarshall County,US,SD,Marshall County,0.000000000000000000000,0.000004305467638455340,0,161,N/A
SDMccook County,US,SD,Mccook County,0.000000000000000000000,0.000009230518116319560,0,161,N/A
SDMcpherson County,US,SD,Mcpherson County,0.000000000000000000000,0.000002962585950659830,0,161,N/A
SDMeade County,US,SD,Meade County,0.000000000000000000000,0.000006931614071364940,0,161,N/A
SDMellette County,US,SD,Mellette County,0.000000000000000000000,0.000008719475236905510,0,161,N/A
SDMiner County,US,SD,Miner County,0.000000000000000000000,0.000009510892262656120,0,161,N/A
SDMinnehaha County,US,SD,Minnehaha County,0.000000000000000000000,0.000005898072494437630,0,161,N/A
SDMoody County,US,SD,Moody County,0.000000000000000000000,0.000005885542064556210,0,161,N/A
SDOglala Lakota County,US,SD,Oglala Lakota County,0.000000000000000000000,0.000022982319736565600,0,161,N/A
SDPennington County,US,SD,Pennington County,0.000000000000000000000,0.000012305726375460300,0,161,N/A
SDPerkins County,US,SD,Perkins County,0.000000000000000000000,0.000002962408952761140,0,161,N/A
SDPotter County,US,SD,Potter County,0.000000000000000000000,0.000004511311047383070,0,161,N/A
SDRoberts County,US,SD,Roberts County,0.000000000000000000000,0.000005463187508694440,0,161,N/A
SDSanborn County,US,SD,Sanborn County,0.000000000000000000000,0.000016873326322136500,0,161,N/A
SDSpink County,US,SD,Spink County,0.000000000000000000000,0.000007099835419038360,0,161,N/A
SDStanley County,US,SD,Stanley County,0.000000000000000000000,0.000007766554670434770,0,161,N/A
SDSully County,US,SD,Sully County,0.000000000000000000000,0.000005541735564126630,0,161,N/A
SDTodd County,US,SD,Todd County,0.000000000000000000000,0.000012246609687089500,0,161,N/A
SDTripp County,US,SD,Tripp County,0.000000000000000000000,0.000011551039344892000,0,161,N/A
SDTurner County,US,SD,Turner County,0.000000000000000000000,0.000006736774314437560,0,161,N/A
SDUnion County,US,SD,Union County,0.000000000000000000000,0.000006506097511565090,0,161,N/A
SDWalworth County,US,SD,Walworth County,0.000000000000000000000,0.000003304073828760300,0,161,N/A
SDYankton County,US,SD,Yankton County,0.000000000000000000000,0.000008986126364008050,0,161,N/A
SDZiebach County,US,SD,Ziebach County,0.000000000000000000000,0.000003288759567737940,0,161,N/A
TNAnderson County,US,TN,Anderson County,0.000000000000000000000,0.000049863563565818900,0,161,N/A
TNBedford County,US,TN,Bedford County,0.000000000000000000000,0.000008339002061735130,0,161,N/A
TNBenton County,US,TN,Benton County,0.000000000000000000000,0.000253166214193879000,0,161,NM Inner
TNBledsoe County,US,TN,Bledsoe County,0.000000000000000000000,0.000038203544824353400,0,161,N/A
TNBlount County,US,TN,Blount County,0.000000000000000000000,0.000133603078342720000,0,161,N/A
TNBradley County,US,TN,Bradley County,0.000000000000000000000,0.000066860023525984600,0,161,N/A
TNCampbell County,US,TN,Campbell County,0.000000000000000000000,0.000058547139668712100,0,161,N/A
TNCannon County,US,TN,Cannon County,0.000000000000000000000,0.000007061890371082100,0,161,N/A
TNCarroll County,US,TN,Carroll County,0.000000000000000000000,0.000725871061514823000,0,132,NM Inner
TNCarter County,US,TN,Carter County,0.000000000000000000000,0.000014716614680149300,0,161,N/A
TNCheatham County,US,TN,Cheatham County,0.000000000000000000000,0.000008719520393688160,0,161,NM Outer
TNChester County,US,TN,Chester County,0.000000000000000000000,0.000617130189906655000,0,161,NM Inner
TNClaiborne County,US,TN,Claiborne County,0.000000000000000000000,0.000041551563320378400,0,161,N/A
TNClay County,US,TN,Clay County,0.000000000000000000000,0.000004747615334927910,0,161,N/A
TNCocke County,US,TN,Cocke County,0.000000000000000000000,0.000041247856738291200,0,161,N/A
TNCoffee County,US,TN,Coffee County,0.000000000000000000000,0.000012798390509616600,0,161,N/A
TNCrockett County,US,TN,Crockett County,0.000000000000000000000,0.001410357364141760000,0,132,NM Inner
TNCumberland County,US,TN,Cumberland County,0.000000000000000000000,0.000033523253879687200,0,161,N/A
TNDavidson County,US,TN,Davidson County,0.000000000000000000000,0.000010836199521207000,0,161,N/A
TNDecatur County,US,TN,Decatur County,0.000000000000000000000,0.000187187778965230000,0,161,NM Inner
TNDekalb County,US,TN,Dekalb County,0.000000000000000000000,0.000005680130628845410,0,161,N/A
TNDickson County,US,TN,Dickson County,0.000000000000000000000,0.000015042103416635800,0,161,NM Outer
TNDyer County,US,TN,Dyer County,0.000000000000000000000,0.003003085386873530000,0,131,NM Inner
TNFayette County,US,TN,Fayette County,0.000000000000000000000,0.000840760020677499000,0,131,NM Inner
TNFentress County,US,TN,Fentress County,0.000000000000000000000,0.000014802867703708000,0,161,N/A
TNFranklin County,US,TN,Franklin County,0.000000000000000000000,0.000018488558361331700,0,161,N/A
TNGibson County,US,TN,Gibson County,0.000000000000000000000,0.001404343783023200000,0,132,NM Inner
TNGiles County,US,TN,Giles County,0.000000000000000000000,0.000008914384922449850,0,161,N/A
TNGrainger County,US,TN,Grainger County,0.000000000000000000000,0.000048405106777542400,0,161,N/A
TNGreene County,US,TN,Greene County,0.000000000000000000000,0.000029209593541462200,0,161,N/A
TNGrundy County,US,TN,Grundy County,0.000000000000000000000,0.000024527733982389700,0,161,N/A
TNHamblen County,US,TN,Hamblen County,0.000000000000000000000,0.000037615729704458000,0,161,N/A
TNHamilton County,US,TN,Hamilton County,0.000000000000000000000,0.000048805027879939300,0,161,N/A
TNHancock County,US,TN,Hancock County,0.000000000000000000000,0.000033609005444272100,0,161,N/A
TNHardeman County,US,TN,Hardeman County,0.000000000000000000000,0.000595624201102298000,0,132,NM Inner
TNHardin County,US,TN,Hardin County,0.000000000000000000000,0.000366380349687583000,0,161,NM Inner
TNHawkins County,US,TN,Hawkins County,0.000000000000000000000,0.000028730693832604400,0,161,N/A
TNHaywood County,US,TN,Haywood County,0.000000000000000000000,0.001099016224151750000,0,132,NM Inner
TNHenderson County,US,TN,Henderson County,0.000000000000000000000,0.000411544934974965000,0,161,NM Inner
TNHenry County,US,TN,Henry County,0.000000000000000000000,0.000664570403780671000,0,132,NM Inner
TNHickman County,US,TN,Hickman County,0.000000000000000000000,0.000078012166521764400,0,161,NM Outer
TNHouston County,US,TN,Houston County,0.000000000000000000000,0.000090751180706182300,0,161,NM Outer
TNHumphreys County,US,TN,Humphreys County,0.000000000000000000000,0.000348449913071534000,0,161,NM Inner
TNJackson County,US,TN,Jackson County,0.000000000000000000000,0.000004091686397221230,0,161,N/A
TNJefferson County,US,TN,Jefferson County,0.000000000000000000000,0.000052119346753020900,0,161,N/A
TNJohnson County,US,TN,Johnson County,0.000000000000000000000,0.000017021437329638400,0,161,N/A
TNKnox County,US,TN,Knox County,0.000000000000000000000,0.000082055497823996400,0,161,N/A
TNLake County,US,TN,Lake County,0.000000000000000000000,0.004134145072415440000,0,131,NM Inner
TNLauderdale County,US,TN,Lauderdale County,0.000000000000000000000,0.001985268267547720000,0,131,NM Inner
TNLawrence County,US,TN,Lawrence County,0.000000000000000000000,0.000008297009588575100,0,161,NM Outer
TNLewis County,US,TN,Lewis County,0.000000000000000000000,0.000012722583018509600,0,161,NM Outer
TNLincoln County,US,TN,Lincoln County,0.000000000000000000000,0.000012631337064566700,0,161,N/A
TNLoudon County,US,TN,Loudon County,0.000000000000000000000,0.000087935837119759000,0,161,N/A
TNMacon County,US,TN,Macon County,0.000000000000000000000,0.000002072010940290000,0,161,N/A
TNMadison County,US,TN,Madison County,0.000000000000000000000,0.000807793579742617000,0,132,NM Inner
TNMarion County,US,TN,Marion County,0.000000000000000000000,0.000044496452065150100,0,161,N/A
TNMarshall County,US,TN,Marshall County,0.000000000000000000000,0.000008022517681593430,0,161,N/A
TNMaury County,US,TN,Maury County,0.000000000000000000000,0.000009732016064069430,0,161,N/A
TNMcminn County,US,TN,Mcminn County,0.000000000000000000000,0.000087100143587476000,0,161,N/A
TNMcnairy County,US,TN,Mcnairy County,0.000000000000000000000,0.000426191803705467000,0,161,NM Inner
TNMeigs County,US,TN,Meigs County,0.000000000000000000000,0.000048508178530600700,0,161,N/A
TNMonroe County,US,TN,Monroe County,0.000000000000000000000,0.000118943099981429000,0,161,N/A
TNMontgomery County,US,TN,Montgomery County,0.000000000000000000000,0.000025946931946047400,0,161,NM Outer
TNMoore County,US,TN,Moore County,0.000000000000000000000,0.000011103774530614700,0,161,N/A
TNMorgan County,US,TN,Morgan County,0.000000000000000000000,0.000035199306136320700,0,161,N/A
TNObion County,US,TN,Obion County,0.000000000000000000000,0.002575559101208680000,0,131,NM Inner
TNOverton County,US,TN,Overton County,0.000000000000000000000,0.000007446608254182880,0,161,N/A
TNPerry County,US,TN,Perry County,0.000000000000000000000,0.000247211999570907000,0,161,NM Outer
TNPickett County,US,TN,Pickett County,0.000000000000000000000,0.000007245623704283300,0,161,N/A
TNPolk County,US,TN,Polk County,0.000000000000000000000,0.000071824247045441900,0,161,N/A
TNPutnam County,US,TN,Putnam County,0.000000000000000000000,0.000006596801373078560,0,161,N/A
TNRhea County,US,TN,Rhea County,0.000000000000000000000,0.000039992710776835300,0,161,N/A
TNRoane County,US,TN,Roane County,0.000000000000000000000,0.000042059748415449200,0,161,N/A
TNRobertson County,US,TN,Robertson County,0.000000000000000000000,0.000002998031491545120,0,161,NM Outer
TNRutherford County,US,TN,Rutherford County,0.000000000000000000000,0.000005393954976785910,0,161,N/A
TNScott County,US,TN,Scott County,0.000000000000000000000,0.000029384331090515200,0,161,N/A
TNSequatchie County,US,TN,Sequatchie County,0.000000000000000000000,0.000051800480967746200,0,161,N/A
TNSevier County,US,TN,Sevier County,0.000000000000000000000,0.000086281065634303300,0,161,N/A
TNShelby County,US,TN,Shelby County,0.000000000000000000000,0.001080739906129270000,0,131,NM Inner
TNSmith County,US,TN,Smith County,0.000000000000000000000,0.000004563569300284870,0,161,N/A
TNStewart County,US,TN,Stewart County,0.000000000000000000000,0.000121282648336141000,0,132,NM Outer
TNSullivan County,US,TN,Sullivan County,0.000000000000000000000,0.000016589805414727700,0,161,N/A
TNSumner County,US,TN,Sumner County,0.000000000000000000000,0.000002444523051929650,0,161,N/A
TNTipton County,US,TN,Tipton County,0.000000000000000000000,0.001467429836164550000,0,131,NM Inner
TNTrousdale County,US,TN,Trousdale County,0.000000000000000000000,0.000002556398557044460,0,161,N/A
TNUnicoi County,US,TN,Unicoi County,0.000000000000000000000,0.000021965824466163600,0,161,N/A
TNUnion County,US,TN,Union County,0.000000000000000000000,0.000052704431258278400,0,161,N/A
TNVan Buren County,US,TN,Van Buren County,0.000000000000000000000,0.000026277389474414100,0,161,N/A
TNWarren County,US,TN,Warren County,0.000000000000000000000,0.000013370958711857900,0,161,N/A
TNWashington County,US,TN,Washington County,0.000000000000000000000,0.000016918960512191500,0,161,N/A
TNWayne County,US,TN,Wayne County,0.000000000000000000000,0.000052997232196940200,0,161,NM Outer
TNWeakley County,US,TN,Weakley County,0.000000000000000000000,0.001240070631963220000,0,131,NM Inner
TNWhite County,US,TN,White County,0.000000000000000000000,0.000015009746415826800,0,161,N/A
TNWilliamson County,US,TN,Williamson County,0.000000000000000000000,0.000004949935452316000,0,161,N/A
TNWilson County,US,TN,Wilson County,0.000000000000000000000,0.000003516798165445250,0,161,N/A
TXAnderson County,US,TX,Anderson County,0.000135009538157455000,0.000006131972998276900,0,161,N/A
TXAndrews County,US,TX,Andrews County,0.000002822696965646740,0.000019524250089591600,0,161,N/A
TXAngelina County,US,TX,Angelina County,0.000324512088678500000,0.000009240768038639910,0,161,N/A
TXAransas County,US,TX,Aransas County,0.004070605150258730000,0.000005442192627232810,2.1,161,N/A
TXArcher County,US,TX,Archer County,0.000016730481095629700,0.000002345657495812010,0,161,N/A
TXArmstrong County,US,TX,Armstrong County,0.000000892555565418367,0.000020600425279982100,0,161,N/A
TXAtascosa County,US,TX,Atascosa County,0.000545392334304720000,0.000004245029185697340,0,161,N/A
TXAustin County,US,TX,Austin County,0.001237542093227870000,0.000004970903157206740,0,161,N/A
TXBailey County,US,TX,Bailey County,0.000000316537971073336,0.000003825027294054700,0,161,N/A
TXBandera County,US,TX,Bandera County,0.000113442081136047000,0.000001075712169421290,0,161,N/A
TXBastrop County,US,TX,Bastrop County,0.000394845638083248000,0.000003666848216113300,0,161,N/A
TXBaylor County,US,TX,Baylor County,0.000010924449937136100,0.000005513295364347310,0,161,N/A
TXBee County,US,TX,Bee County,0.001618985295259110000,0.000003403942094867790,2.2,161,N/A
TXBell County,US,TX,Bell County,0.000191276834879660000,0.000001925796526477570,0,161,N/A
TXBexar County,US,TX,Bexar County,0.000253435426144123000,0.000002686345665682530,0,161,N/A
TXBlanco County,US,TX,Blanco County,0.000169531409719480000,0.000001272015937717720,0,161,N/A
TXBorden County,US,TX,Borden County,0.000004316948601754700,0.000002777771357738490,0,161,N/A
TXBosque County,US,TX,Bosque County,0.000086674096487434900,0.000001695850763999800,0,161,N/A
TXBowie County,US,TX,Bowie County,0.000033326339213002200,0.000007790371961450900,0,161,N/A
TXBrazoria County,US,TX,Brazoria County,0.004322335387644560000,0.000006471534731564130,3.1,161,N/A
TXBrazos County,US,TX,Brazos County,0.000442837795836362000,0.000004229110951080100,0,161,N/A
TXBrewster County,US,TX,Brewster County,0.000002411806365502260,0.000098756137169913200,0,161,N/A
TXBriscoe County,US,TX,Briscoe County,0.000001910109378462010,0.000008279286494367700,0,161,N/A
TXBrooks County,US,TX,Brooks County,0.001653997946924950000,0.000008130916188849860,1.2,161,N/A
TXBrown County,US,TX,Brown County,0.000043053997927480000,0.000000982899500645497,0,161,N/A
TXBurleson County,US,TX,Burleson County,0.000559082798400481000,0.000004036179419907750,0,161,N/A
TXBurnet County,US,TX,Burnet County,0.000139928748854261000,0.000000955619629180915,0,161,N/A
TXCaldwell County,US,TX,Caldwell County,0.000480945079660699000,0.000002868946333816040,0,161,N/A
TXCalhoun County,US,TX,Calhoun County,0.005843675685571480000,0.000004930795888238110,2.1,161,N/A
TXCallahan County,US,TX,Callahan County,0.000025227020835517600,0.000000960711822293962,0,161,N/A
TXCameron County,US,TX,Cameron County,0.002587170484470250000,0.000018567658449096300,1.1,161,N/A
TXCamp County,US,TX,Camp County,0.000046056501777083900,0.000007503002453998860,0,161,N/A
TXCarson County,US,TX,Carson County,0.000000769239311597537,0.000031691659130219200,0,161,N/A
TXCass County,US,TX,Cass County,0.000039508496407117800,0.000008187178376056370,0,161,N/A
TXCastro County,US,TX,Castro County,0.000000254866829012104,0.000008594974785904650,0,161,N/A
TXChambers County,US,TX,Chambers County,0.004049932904520510000,0.000007778505669785220,3.1,161,N/A
TXCherokee County,US,TX,Cherokee County,0.000139561445125368000,0.000008898460166899910,0,161,N/A
TXChildress County,US,TX,Childress County,0.000003149511244213820,0.000003279851451733840,0,161,N/A
TXClay County,US,TX,Clay County,0.000016831785808308800,0.000009578838978906770,0,161,N/A
TXCochran County,US,TX,Cochran County,0.000000446117657217545,0.000003291537097003140,0,161,N/A
TXCoke County,US,TX,Coke County,0.000015866949927093500,0.000002935371080490430,0,161,N/A
TXColeman County,US,TX,Coleman County,0.000032489826105208800,0.000001408977021231350,0,161,N/A
TXCollin County,US,TX,Collin County,0.000032776117084777900,0.000012188361753958200,0,161,N/A
TXCollingsworth County,US,TX,Collingsworth County,0.000002497551774885280,0.000024964445731297800,0,161,N/A
TXColorado County,US,TX,Colorado County,0.001323544514125850000,0.000004857443669499760,0,161,N/A
TXComal County,US,TX,Comal County,0.000282427820565596000,0.000001839312925299500,0,161,N/A
TXComanche County,US,TX,Comanche County,0.000058617974824696300,0.000001404649526134400,0,161,N/A
TXConcho County,US,TX,Concho County,0.000028793236753082200,0.000002218432222014540,0,161,N/A
TXCooke County,US,TX,Cooke County,0.000025651640680867600,0.000007427954536001830,0,161,N/A
TXCoryell County,US,TX,Coryell County,0.000124790954789171000,0.000001077777087583330,0,161,N/A
TXCottle County,US,TX,Cottle County,0.000004383224851548480,0.000001937739933094670,0,161,N/A
TXCrane County,US,TX,Crane County,0.000006071124414128650,0.000017745381724443800,0,161,N/A
TXCrockett County,US,TX,Crockett County,0.000015140779423910900,0.000002439041805999090,0,161,N/A
TXCrosby County,US,TX,Crosby County,0.000002583325168851210,0.000003319453553435010,0,161,N/A
TXCulberson County,US,TX,Culberson County,0.000000257108590893389,0.000173196422244840000,0,161,N/A
TXDallam County,US,TX,Dallam County,0.000000044923392304692,0.000012606772320949400,0,161,N/A
TXDallas County,US,TX,Dallas County,0.000033119686601980400,0.000007522034278902210,0,161,N/A
TXDawson County,US,TX,Dawson County,0.000002614705955592480,0.000006193779795358570,0,161,N/A
TXDeaf Smith County,US,TX,Deaf Smith County,0.000000120574436538775,0.000015724379115268300,0,161,N/A
TXDelta County,US,TX,Delta County,0.000041075413665567100,0.000011029884050766200,0,161,N/A
TXDenton County,US,TX,Denton County,0.000033247918870942100,0.000005496357103987860,0,161,N/A
TXDewitt County,US,TX,Dewitt County,0.001310182227182150000,0.000003630054016716470,0,161,N/A
TXDickens County,US,TX,Dickens County,0.000004532993770469180,0.000002342896041366450,0,161,N/A
TXDimmit County,US,TX,Dimmit County,0.000209545742347865000,0.000002988857705015260,0,161,N/A
TXDonley County,US,TX,Donley County,0.000001658651870796240,0.000017908520813910200,0,161,N/A
TXDuval County,US,TX,Duval County,0.001103438860379010000,0.000004783154426102420,0,161,N/A
TXEastland County,US,TX,Eastland County,0.000032865934348025600,0.000001039893659035570,0,161,N/A
TXEctor County,US,TX,Ector County,0.000003901047016488930,0.000022986316961180100,0,161,N/A
TXEdwards County,US,TX,Edwards County,0.000047924349111729700,0.000001790388149112810,0,161,N/A
TXEl Paso County,US,TX,El Paso County,0.000000014879196793212,0.000322813194377759000,0,161,N/A
TXEllis County,US,TX,Ellis County,0.000085934973706382400,0.000005196359289928720,0,161,N/A
TXErath County,US,TX,Erath County,0.000044907833897152500,0.000001325706407133010,0,161,N/A
TXFalls County,US,TX,Falls County,0.000219825119620272000,0.000003607012426103000,0,161,N/A
TXFannin County,US,TX,Fannin County,0.000031926898487453000,0.000015167050606485900,0,161,N/A
TXFayette County,US,TX,Fayette County,0.000745674651353812000,0.000004054749184204650,0,161,N/A
TXFisher County,US,TX,Fisher County,0.000009207804561551340,0.000002596102226506600,0,161,N/A
TXFloyd County,US,TX,Floyd County,0.000002150390276467650,0.000004278569841602670,0,161,N/A
TXFoard County,US,TX,Foard County,0.000007104801296252750,0.000001872493925421930,0,161,N/A
TXFort Bend County,US,TX,Fort Bend County,0.002329091114057490000,0.000006468376238131920,3.2,161,N/A
TXFranklin County,US,TX,Franklin County,0.000045258729181185600,0.000008268669519414380,0,161,N/A
TXFreestone County,US,TX,Freestone County,0.000170829047899345000,0.000004809192490977870,0,161,N/A
TXFrio County,US,TX,Frio County,0.000304225023263198000,0.000003929194207563440,0,161,N/A
TXGaines County,US,TX,Gaines County,0.000001543696448215290,0.000008924610385710190,0,161,N/A
TXGalveston County,US,TX,Galveston County,0.008244397938273420000,0.000006828657501650880,3.1,161,N/A
TXGarza County,US,TX,Garza County,0.000004370544490235990,0.000001994183071011520,0,161,N/A
TXGillespie County,US,TX,Gillespie County,0.000118367990473793000,0.000001288926830100940,0,161,N/A
TXGlasscock County,US,TX,Glasscock County,0.000007803287393991210,0.000006417160387240940,0,161,N/A
TXGoliad County,US,TX,Goliad County,0.001932875815359720000,0.000004199766663439690,2.2,161,N/A
TXGonzales County,US,TX,Gonzales County,0.000731385171507779000,0.000003584032942683110,0,161,N/A
TXGray County,US,TX,Gray County,0.000001316548945016880,0.000022184030382016300,0,161,N/A
TXGrayson County,US,TX,Grayson County,0.000026038582105285300,0.000013775096282499500,0,161,N/A
TXGregg County,US,TX,Gregg County,0.000071136222657866800,0.000010112861484501300,0,161,N/A
TXGrimes County,US,TX,Grimes County,0.000722826382870554000,0.000005036604856105430,0,161,N/A
TXGuadalupe County,US,TX,Guadalupe County,0.000454344097628635000,0.000002907208349441340,0,161,N/A
TXHale County,US,TX,Hale County,0.000001078222479839140,0.000004213594236720230,0,161,N/A
TXHall County,US,TX,Hall County,0.000002485344207445190,0.000010851389801922100,0,161,N/A
TXHamilton County,US,TX,Hamilton County,0.000070687818294817900,0.000001264105166442790,0,161,N/A
TXHansford County,US,TX,Hansford County,0.000000201153039488341,0.000010649230974977500,0,161,N/A
TXHardeman County,US,TX,Hardeman County,0.000004941917826824680,0.000003559671640594140,0,161,N/A
TXHardin County,US,TX,Hardin County,0.001105473692083840000,0.000007761389322916890,3.2,161,N/A
TXHarris County,US,TX,Harris County,0.002069978953405550000,0.000006922257358461950,3.1,161,N/A
TXHarrison County,US,TX,Harrison County,0.000066374550819178300,0.000011235080206093700,0,161,N/A
TXHartley County,US,TX,Hartley County,0.000000100511016512802,0.000023710884464596200,0,161,N/A
TXHaskell County,US,TX,Haskell County,0.000010752400165534400,0.000002267826387957650,0,161,N/A
TXHays County,US,TX,Hays County,0.000284804430531151000,0.000001742565508044880,0,161,N/A
TXHemphill County,US,TX,Hemphill County,0.000001050153324176790,0.000010945028917086900,0,161,N/A
TXHenderson County,US,TX,Henderson County,0.000104934523880069000,0.000006536045420957180,0,161,N/A
TXHidalgo County,US,TX,Hidalgo County,0.001129630115856000000,0.000018449075713174300,1.2,161,N/A
TXHill County,US,TX,Hill County,0.000115568571060618000,0.000003301573466318550,0,161,N/A
TXHockley County,US,TX,Hockley County,0.000001011223770104210,0.000003398108616886270,0,161,N/A
TXHood County,US,TX,Hood County,0.000047030908884906800,0.000001998427035734040,0,161,N/A
TXHopkins County,US,TX,Hopkins County,0.000041164174567934100,0.000008277702209724990,0,161,N/A
TXHouston County,US,TX,Houston County,0.000279267671206502000,0.000006318758791149460,0,161,N/A
TXHoward County,US,TX,Howard County,0.000006212289897685720,0.000004580446784805960,0,161,N/A
TXHudspeth County,US,TX,Hudspeth County,0.000000088215592431180,0.000275643953544450000,0,161,N/A
TXHunt County,US,TX,Hunt County,0.000043587983224554900,0.000009729338985228080,0,161,N/A
TXHutchinson County,US,TX,Hutchinson County,0.000000388539585800859,0.000016965891188603300,0,161,N/A
TXIrion County,US,TX,Irion County,0.000015012397955563900,0.000002799539020505270,0,161,N/A
TXJack County,US,TX,Jack County,0.000022526475307244000,0.000001621722508279090,0,161,N/A
TXJackson County,US,TX,Jackson County,0.003474333029351960000,0.000005511411164602970,3.2,161,N/A
TXJasper County,US,TX,Jasper County,0.000822332648766646000,0.000009256505678640020,0,161,N/A
TXJeff Davis County,US,TX,Jeff Davis County,0.000000573015271834906,0.000154375835851844000,0,161,N/A
TXJefferson County,US,TX,Jefferson County,0.003321529453599500000,0.000008556050560524110,3.1,161,N/A
TXJim Hogg County,US,TX,Jim Hogg County,0.000854155986714977000,0.000006694988615413060,0,161,N/A
TXJim Wells County,US,TX,Jim Wells County,0.001668832712505590000,0.000007905593893413410,2.2,161,N/A
TXJohnson County,US,TX,Johnson County,0.000062049382445208100,0.000003125396136202730,0,161,N/A
TXJones County,US,TX,Jones County,0.000013229940321224600,0.000001653290971531400,0,161,N/A
TXKarnes County,US,TX,Karnes County,0.001049566282431560000,0.000004055115559001220,0,161,N/A
TXKaufman County,US,TX,Kaufman County,0.000072898034715616800,0.000006690299739407320,0,161,N/A
TXKendall County,US,TX,Kendall County,0.000172533048987408000,0.000001231395260647700,0,161,N/A
TXKenedy County,US,TX,Kenedy County,0.002487017755864330000,0.000008175170803096400,1.1,161,N/A
TXKent County,US,TX,Kent County,0.000006550599929977380,0.000001509068582444690,0,161,N/A
TXKerr County,US,TX,Kerr County,0.000089039908952875000,0.000001145901227926730,0,161,N/A
TXKimble County,US,TX,Kimble County,0.000048144109505827900,0.000001519631707195460,0,161,N/A
TXKing County,US,TX,King County,0.000006417309207841920,0.000001108648239601060,0,161,N/A
TXKinney County,US,TX,Kinney County,0.000072653713331900100,0.000001822276063420770,0,161,N/A
TXKleberg County,US,TX,Kleberg County,0.005283909470671080000,0.000007589161018812730,2.1,161,N/A
TXKnox County,US,TX,Knox County,0.000010257949607045600,0.000003396653028591790,0,161,N/A
TXLa Salle County,US,TX,La Salle County,0.000421582883302194000,0.000004612866426167770,0,161,N/A
TXLamar County,US,TX,Lamar County,0.000029007444590543700,0.000012676909409443500,0,161,N/A
TXLamb County,US,TX,Lamb County,0.000000518985340347318,0.000004246191820432820,0,161,N/A
TXLampasas County,US,TX,Lampasas County,0.000098087477570528600,0.000001617319407341260,0,161,N/A
TXLavaca County,US,TX,Lavaca County,0.001130272721676410000,0.000003860989539924200,0,161,N/A
TXLee County,US,TX,Lee County,0.000493506606727680000,0.000004179242052916730,0,161,N/A
TXLeon County,US,TX,Leon County,0.000265846817128895000,0.000004781588088810970,0,161,N/A
TXLiberty County,US,TX,Liberty County,0.001689128315435260000,0.000007250735280884260,3.2,161,N/A
TXLimestone County,US,TX,Limestone County,0.000198110412449122000,0.000004252636634077430,0,161,N/A
TXLipscomb County,US,TX,Lipscomb County,0.000000775383096293590,0.000007125463718692900,0,161,N/A
TXLive Oak County,US,TX,Live Oak County,0.001170529089989200000,0.000005313101535492200,2.2,161,N/A
TXLlano County,US,TX,Llano County,0.000123958771736799000,0.000001012459647928590,0,161,N/A
