StateCounty,Unknown,Regular,Irregular
CASanta Clara County,0.00000000000000000,-0.04540744492040270,0.14749193504045200
CASanta Cruz County,0.00000000000000000,-0.04827052477882900,0.14872126112912300
CAShasta County,0.00000000000000000,-0.04927816576719040,0.14874714781178100
CASierra County,0.00000000000000000,-0.04995379090440990,0.14986178973542700
CASiskiyou County,0.00000000000000000,-0.04942029823705350,0.14994460072681100
CASolano County,0.00000000000000000,-0.04598984108098390,0.14232502758894600
CASonoma County,0.00000000000000000,-0.04660608548359090,0.14774712950509100
CAStanislaus County,0.00000000000000000,-0.04972254143189870,0.14934002368320900
CASutter County,0.00000000000000000,-0.04441323360297500,0.13364184563692200
CATehama County,0.00000000000000000,-0.04972115347023280,0.15005289021661200
CATrinity County,0.00000000000000000,-0.04928518523278880,0.14967320763022300
CATulare County,0.00000000000000000,-0.04996115597915900,0.14989745797175300
CATuolumne County,0.00000000000000000,-0.04991946928399960,0.14976287911506700
CAVentura County,0.00000000000000000,-0.04540615117309700,0.14195866807122800
CAYolo County,0.00000000000000000,-0.04635539474450790,0.14023793927365200
CAYuba County,0.00000000000000000,-0.04946676489770160,0.14845029049221700
COAdams County,0.00000000000000000,-0.04771132903488460,0.14885158543111700
COAlamosa County,0.00000000000000000,-0.04996184113304250,0.14988579434681300
COArapahoe County,0.00000000000000000,-0.04748686137412850,0.14904320081698000
COArchuleta County,0.00000000000000000,-0.04996187803553920,0.14988798748513200
COBaca County,0.00000000000000000,-0.04997338105041820,0.14992073564286400
COBent County,0.00000000000000000,-0.04991121172236300,0.14974010105967600
COBoulder County,0.00000000000000000,-0.04809705108549530,0.14858643198157300
COBroomfield County,0.00000000000000000,-0.04755518072233770,0.14875532652537600
COChaffee County,0.00000000000000000,-0.04984890391772200,0.14964152145894400
COCheyenne County,0.00000000000000000,-0.04997901758197860,0.14994390341785700
COClear Creek County,0.00000000000000000,-0.04887256988792840,0.14805559571929400
COConejos County,0.00000000000000000,-0.04998518541316430,0.14996426736396700
COCostilla County,0.00000000000000000,-0.04998752456407620,0.14996500445338600
COCrowley County,0.00000000000000000,-0.04986313074400960,0.14961124132217400
COCuster County,0.00000000000000000,-0.04986191163894470,0.14969257455618700
CODelta County,0.00000000000000000,-0.04992872618703080,0.14984140858084900
CODenver County,0.00000000000000000,-0.03038383364858190,0.14940275723649400
CODolores County,0.00000000000000000,-0.04987256811005700,0.14961772788806000
CODouglas County,0.00000000000000000,-0.04783649525679220,0.14867928236097700
COEagle County,0.00000000000000000,-0.04948936751728860,0.14902518890214200
COEl Paso County,0.00000000000000000,-0.04896708970775480,0.14905868522848100
COElbert County,0.00000000000000000,-0.04968022667242720,0.14966803650470800
COFremont County,0.00000000000000000,-0.04971083677259780,0.14958386268331600
COGarfield County,0.00000000000000000,-0.04970597293694910,0.14933423931898800
COGilpin County,0.00000000000000000,-0.04870887679682480,0.14836900373838700
COGrand County,0.00000000000000000,-0.04971430221508530,0.14962309477637300
COGunnison County,0.00000000000000000,-0.04978351837760450,0.14945906906545600
COHinsdale County,0.00000000000000000,-0.04991745468968100,0.14975437739273100
COHuerfano County,0.00000000000000000,-0.04991526422893840,0.14976157496160400
COJackson County,0.00000000000000000,-0.04982021795778680,0.14977705600893900
COJefferson County,0.00000000000000000,-0.04783116247752740,0.14893702601077900
COKiowa County,0.00000000000000000,-0.04997518247122770,0.14992943457902800
COKit Carson County,0.00000000000000000,-0.04995217577195580,0.14988275443279300
COLa Plata County,0.00000000000000000,-0.04987324785702570,0.14962963858979500
COLake County,0.00000000000000000,-0.04964391181597700,0.14952443352605100
COLarimer County,0.00000000000000000,-0.04897933182322180,0.14902009557972600
COLas Animas County,0.00000000000000000,-0.04984818281984930,0.14955884957721500
COLincoln County,0.00000000000000000,-0.04996129208867350,0.14993558704651200
COLogan County,0.00000000000000000,-0.04992064871554490,0.14984761448759200
COMesa County,0.00000000000000000,-0.04968111008626950,0.14934990892391200
COMineral County,0.00000000000000000,-0.04995331928526060,0.14985998600582000
COMoffat County,0.00000000000000000,-0.04966952960006400,0.14908247408332400
COMontezuma County,0.00000000000000000,-0.04996973166278520,0.14991234113193400
COMontrose County,0.00000000000000000,-0.04989938424671100,0.14971630644314100
COMorgan County,0.00000000000000000,-0.04963488556546090,0.14928138892403700
