Zip,State,County,Wildfire,Flood,Tornado,Hail
76625,TX,HILL COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76626,TX,NAVARRO COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76627,TX,HILL COUNTY,1,1,0.35 - 0.5,0.4 - 0.6
76628,TX,HILL COUNTY,1,2,0.5 - 0.75,0.2 - 0.4
76629,TX,ROBERTSON COUNTY,1.6,2,0.2 - 0.35,0.1 - 0.2
76630,TX,MCLENNAN COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76631,TX,HILL COUNTY,1,6,0.5 - 0.75,0.2 - 0.4
76632,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76633,TX,MCLENNAN COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76634,TX,BOSQUE COUNTY,1,10,0.2 - 0.35,0.2 - 0.4
76635,TX,LIMESTONE COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76636,TX,HILL COUNTY,1,1,0.5 - 0.75,0.4 - 0.6
76637,TX,BOSQUE COUNTY,3.8,2,0.1 - 0.2,0.4 - 0.6
76638,TX,MCLENNAN COUNTY,1,1,0.2 - 0.35,0.2 - 0.4
76639,TX,NAVARRO COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76640,TX,MCLENNAN COUNTY,1,4,0.35 - 0.5,0.2 - 0.4
76641,TX,NAVARRO COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76642,TX,LIMESTONE COUNTY,1,1,0.2 - 0.35,0.1 - 0.2
76643,TX,MCLENNAN COUNTY,1,1,0.2 - 0.35,0.2 - 0.4
76644,TX,BOSQUE COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76645,TX,HILL COUNTY,1,1,0.5 - 0.75,0.2 - 0.4
76648,TX,HILL COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76649,TX,BOSQUE COUNTY,1,1,0.2 - 0.35,0.4 - 0.6
76650,TX,HILL COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76651,TX,ELLIS COUNTY,1,2,0.35 - 0.5,0.4 - 0.6
76652,TX,BOSQUE COUNTY,1,1,0.35 - 0.5,0.4 - 0.6
76653,TX,LIMESTONE COUNTY,1.5,2,0.2 - 0.35,0.1 - 0.2
76654,TX,MCLENNAN COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76655,TX,MCLENNAN COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76656,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76657,TX,MCLENNAN COUNTY,1,3,0.2 - 0.35,0.2 - 0.4
76660,TX,HILL COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76661,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76664,TX,MCLENNAN COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76665,TX,BOSQUE COUNTY,2.5,1,0.2 - 0.35,0.4 - 0.6
76666,TX,HILL COUNTY,1,2,0.5 - 0.75,0.2 - 0.4
76667,TX,LIMESTONE COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76670,TX,ELLIS COUNTY,1,1,0.5 - 0.75,0.4 - 0.6
76671,TX,BOSQUE COUNTY,1,1,0.35 - 0.5,0.4 - 0.6
76673,TX,HILL COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76675,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76676,TX,HILL COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76677,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76678,TX,LIMESTONE COUNTY,1,1,0.35 - 0.5,0.2 - 0.4
76679,TX,NAVARRO COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76680,TX,FALLS COUNTY,1,8,0.2 - 0.35,0.1 - 0.2
76681,TX,NAVARRO COUNTY,1,4,0.2 - 0.35,0.2 - 0.4
76682,TX,MCLENNAN COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76684,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76685,TX,FALLS COUNTY,1,2,0.2 - 0.35,0.1 - 0.2
76686,TX,LIMESTONE COUNTY,1,1,0.2 - 0.35,0.2 - 0.4
76687,TX,LIMESTONE COUNTY,3.4,2,0.2 - 0.35,0.1 - 0.2
76689,TX,BOSQUE COUNTY,4.1,3,0.2 - 0.35,0.2 - 0.4
76690,TX,BOSQUE COUNTY,1,4,0.2 - 0.35,0.4 - 0.6
76691,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76692,TX,HILL COUNTY,1,1,0.35 - 0.5,0.4 - 0.6
76693,TX,FREESTONE COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76701,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76702,TX,MCLENNAN COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76703,TX,MCLENNAN COUNTY,1,4,0.35 - 0.5,0.2 - 0.4
76704,TX,MCLENNAN COUNTY,1,5,0.35 - 0.5,0.2 - 0.4
76705,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76706,TX,MCLENNAN COUNTY,1,2,0.2 - 0.35,0.2 - 0.4
76707,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76708,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76710,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76711,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76712,TX,MCLENNAN COUNTY,1,6,0.2 - 0.35,0.2 - 0.4
76714,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76715,TX,MCLENNAN COUNTY,1,6,0.35 - 0.5,0.2 - 0.4
76716,TX,MCLENNAN COUNTY,1,4,0.35 - 0.5,0.2 - 0.4
76795,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76796,TX,MCLENNAN COUNTY,1,2,0.35 - 0.5,0.2 - 0.4
76797,TX,MCLENNAN COUNTY,1,5,0.35 - 0.5,0.2 - 0.4
76798,TX,MCLENNAN COUNTY,1,4,0.35 - 0.5,0.2 - 0.4
76799,TX,MCLENNAN COUNTY,1,4,0.35 - 0.5,0.2 - 0.4
76801,TX,BROWN COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76802,TX,BROWN COUNTY,1,3,0.1 - 0.2,0.4 - 0.6
76803,TX,BROWN COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76804,TX,BROWN COUNTY,1,5,0.1 - 0.2,0.4 - 0.6
76820,TX,MASON COUNTY,2.2,1,< 0.1,0.1 - 0.2
76821,TX,RUNNELS COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76823,TX,BROWN COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76824,TX,LAMPASAS COUNTY,2.4,7,< 0.1,0.2 - 0.4
76825,TX,MCCULLOCH COUNTY,1.7,2,< 0.1,0.2 - 0.4
76827,TX,BROWN COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76828,TX,COLEMAN COUNTY,1,1,0.2 - 0.35,0.6 - 0.8
76831,TX,LLANO COUNTY,1,2,< 0.1,0.1 - 0.2
76832,TX,SAN SABA COUNTY,2.3,1,< 0.1,0.2 - 0.4
76834,TX,COLEMAN COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76836,TX,MCCULLOCH COUNTY,1.3,2,0.1 - 0.2,0.4 - 0.6
76837,TX,CONCHO COUNTY,1.1,1,< 0.1,0.2 - 0.4
76841,TX,MENARD COUNTY,2.5,2,< 0.1,0.2 - 0.4
76842,TX,MASON COUNTY,3.3,5,< 0.1,0.2 - 0.4
76844,TX,MILLS COUNTY,1,2,< 0.1,0.2 - 0.4
76845,TX,COLEMAN COUNTY,1.2,1,0.1 - 0.2,0.4 - 0.6
76848,TX,MENARD COUNTY,1.7,2,< 0.1,0.2 - 0.4
76849,TX,KIMBLE COUNTY,1.6,1,< 0.1,0.1 - 0.2
76850,TX,MASON COUNTY,3.2,1,< 0.1,0.2 - 0.4
76852,TX,MCCULLOCH COUNTY,1.4,6,0.1 - 0.2,0.2 - 0.4
76853,TX,LAMPASAS COUNTY,2.5,1,< 0.1,0.2 - 0.4
76854,TX,KIMBLE COUNTY,1.7,2,< 0.1,0.1 - 0.2
76855,TX,CONCHO COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76856,TX,MASON COUNTY,3.3,2,< 0.1,0.1 - 0.2
76857,TX,BROWN COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76858,TX,MCCULLOCH COUNTY,1.4,1,< 0.1,0.2 - 0.4
76859,TX,MENARD COUNTY,2.6,1,< 0.1,0.2 - 0.4
76861,TX,RUNNELS COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76862,TX,CONCHO COUNTY,2.4,1,0.1 - 0.2,0.4 - 0.6
76864,TX,MILLS COUNTY,1,6,0.1 - 0.2,0.4 - 0.6
76865,TX,RUNNELS COUNTY,1,1,0.1 - 0.2,0.6 - 0.8
76866,TX,CONCHO COUNTY,2.2,1,0.1 - 0.2,0.4 - 0.6
76867,TX,MCCULLOCH COUNTY,1.4,2,0.1 - 0.2,0.2 - 0.4
76869,TX,MASON COUNTY,3.4,1,< 0.1,0.2 - 0.4
76870,TX,MILLS COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76871,TX,SAN SABA COUNTY,1,1,< 0.1,0.2 - 0.4
76872,TX,MCCULLOCH COUNTY,1.7,6,< 0.1,0.2 - 0.4
76873,TX,COLEMAN COUNTY,2.7,2,0.1 - 0.2,0.4 - 0.6
76874,TX,KIMBLE COUNTY,2.6,1,< 0.1,0.1 - 0.2
76875,TX,RUNNELS COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76877,TX,SAN SABA COUNTY,2.2,2,< 0.1,0.2 - 0.4
76878,TX,COLEMAN COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76880,TX,MILLS COUNTY,1,2,< 0.1,0.2 - 0.4
76882,TX,COLEMAN COUNTY,1,2,0.2 - 0.35,0.6 - 0.8
76883,TX,KIMBLE COUNTY,2.8,5,< 0.1,0.1 - 0.2
76884,TX,COLEMAN COUNTY,2.3,1,0.1 - 0.2,0.4 - 0.6
76885,TX,LLANO COUNTY,2.3,8,< 0.1,0.1 - 0.2
76886,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76887,TX,MCCULLOCH COUNTY,2,10,< 0.1,0.2 - 0.4
76888,TX,COLEMAN COUNTY,2.4,1,0.1 - 0.2,0.4 - 0.6
76889,TX,COLEMAN COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76890,TX,BROWN COUNTY,1,1,0.1 - 0.2,0.4 - 0.6
76901,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76902,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76903,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76904,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76905,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76906,TX,TOM GREEN COUNTY,1,3,< 0.1,0.4 - 0.6
76908,TX,TOM GREEN COUNTY,1,1,< 0.1,0.4 - 0.6
76909,TX,TOM GREEN COUNTY,1,1,< 0.1,0.4 - 0.6
76930,TX,IRION COUNTY,1,7,< 0.1,0.2 - 0.4
76932,TX,REAGAN COUNTY,1,2,< 0.1,0.2 - 0.4
76933,TX,COKE COUNTY,1,2,0.1 - 0.2,0.6 - 0.8
76934,TX,TOM GREEN COUNTY,1.5,1,< 0.1,0.4 - 0.6
76935,TX,TOM GREEN COUNTY,1.9,2,< 0.1,0.2 - 0.4
76936,TX,SCHLEICHER COUNTY,2.1,3,< 0.1,0.2 - 0.4
76937,TX,CONCHO COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76939,TX,TOM GREEN COUNTY,1.8,6,< 0.1,0.2 - 0.4
76940,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76941,TX,IRION COUNTY,1.7,4,< 0.1,0.2 - 0.4
76943,TX,CROCKETT COUNTY,1,8,< 0.1,0.1 - 0.2
76945,TX,COKE COUNTY,1.3,2,0.1 - 0.2,0.6 - 0.8
76949,TX,COKE COUNTY,1,2,0.1 - 0.2,0.6 - 0.8
76950,TX,SUTTON COUNTY,1,7,< 0.1,0.1 - 0.2
76951,TX,STERLING COUNTY,1.1,2,< 0.1,0.4 - 0.6
76953,TX,COKE COUNTY,1,2,0.1 - 0.2,0.4 - 0.6
76955,TX,TOM GREEN COUNTY,1,3,< 0.1,0.4 - 0.6
76957,TX,TOM GREEN COUNTY,1,2,< 0.1,0.4 - 0.6
76958,TX,TOM GREEN COUNTY,1.4,2,< 0.1,0.4 - 0.6
77001,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77002,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77003,TX,HARRIS COUNTY,1,2,0.35 - 0.5,0.1 - 0.2
77004,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77005,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77006,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77007,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77008,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77009,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77010,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77011,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77012,TX,HARRIS COUNTY,1,2,0.35 - 0.5,0.1 - 0.2
77013,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77014,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77015,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77016,TX,HARRIS COUNTY,1.7,7,0.35 - 0.5,0.1 - 0.2
77017,TX,HARRIS COUNTY,1,8,0.35 - 0.5,0.1 - 0.2
77018,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77019,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77020,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77021,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77022,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77023,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77024,TX,HARRIS COUNTY,1,2,0.35 - 0.5,0.1 - 0.2
77025,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77026,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77027,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77028,TX,HARRIS COUNTY,1.7,5,0.35 - 0.5,0.1 - 0.2
77029,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77030,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77031,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77032,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77033,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77034,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77035,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77036,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77037,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77038,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77039,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77040,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77041,TX,HARRIS COUNTY,1.7,6,0.35 - 0.5,0.1 - 0.2
77042,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77043,TX,HARRIS COUNTY,1.7,5,0.35 - 0.5,0.1 - 0.2
77044,TX,HARRIS COUNTY,3.6,5,0.35 - 0.5,0.1 - 0.2
77045,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77046,TX,HARRIS COUNTY,1,2,0.35 - 0.5,0.1 - 0.2
77047,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77048,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77049,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77050,TX,HARRIS COUNTY,3.6,3,0.35 - 0.5,0.1 - 0.2
77051,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77052,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77053,TX,FORT BEND COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77054,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77055,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77056,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77057,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77058,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77059,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77060,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77061,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77062,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77063,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77064,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77065,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77066,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77067,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77068,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77069,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77070,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77071,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77072,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77073,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77074,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77075,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77076,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77077,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77078,TX,HARRIS COUNTY,3.6,7,0.35 - 0.5,0.1 - 0.2
77079,TX,HARRIS COUNTY,1.7,4,0.35 - 0.5,0.1 - 0.2
77080,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77081,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77082,TX,HARRIS COUNTY,1,6,0.2 - 0.35,0.1 - 0.2
77083,TX,HARRIS COUNTY,1,6,0.2 - 0.35,0.1 - 0.2
77084,TX,HARRIS COUNTY,1,5,0.2 - 0.35,0.1 - 0.2
77085,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77086,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77087,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77088,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77089,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77090,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77091,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77092,TX,HARRIS COUNTY,1,8,0.35 - 0.5,0.1 - 0.2
77093,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77094,TX,HARRIS COUNTY,1,5,0.2 - 0.35,0.1 - 0.2
77095,TX,HARRIS COUNTY,1,6,0.2 - 0.35,0.1 - 0.2
77096,TX,HARRIS COUNTY,1,8,0.35 - 0.5,0.1 - 0.2
77097,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77098,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77099,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77201,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77202,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77203,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77204,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77205,TX,HARRIS COUNTY,1.7,5,0.35 - 0.5,0.1 - 0.2
77206,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77207,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77208,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77209,TX,HARRIS COUNTY,1,8,0.35 - 0.5,0.1 - 0.2
77210,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77212,TX,HARRIS COUNTY,1,8,0.35 - 0.5,0.1 - 0.2
77213,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77215,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77216,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77217,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77218,TX,HARRIS COUNTY,1,5,0.2 - 0.35,0.1 - 0.2
77219,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77220,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77221,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77222,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77223,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77224,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77225,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77226,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77227,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77228,TX,HARRIS COUNTY,3.6,5,0.35 - 0.5,0.1 - 0.2
77229,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77230,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77231,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77233,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77234,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77235,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77236,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77237,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77238,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77240,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77241,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77242,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77243,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77244,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77245,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77246,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77247,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77248,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77249,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77250,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77251,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77252,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77253,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77254,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77255,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77256,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77257,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77258,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77259,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77260,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77261,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77262,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77263,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77265,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77266,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77267,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77268,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77269,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77270,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77271,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77272,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77273,TX,HARRIS COUNTY,1,4,0.35 - 0.5,0.1 - 0.2
77274,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77275,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77276,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77277,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77278,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77279,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77280,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77281,TX,HARRIS COUNTY,1,3,0.35 - 0.5,0.1 - 0.2
77282,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
77284,TX,HARRIS COUNTY,1.7,6,0.2 - 0.35,0.1 - 0.2
77285,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77286,TX,HARRIS COUNTY,1,7,0.35 - 0.5,0.1 - 0.2
77287,TX,HARRIS COUNTY,1,5,0.35 - 0.5,0.1 - 0.2
77288,TX,HARRIS COUNTY,1,6,0.35 - 0.5,0.1 - 0.2
