StateCounty,Unknown,Good,Average,Poor
NDBenson County,0.000000000000000000,-0.049988288713271800,0.000000000000000000,0.099339973720425500
NDBillings County,0.000000000000000000,-0.049997371993140900,0.000000000000000000,0.099258912692367500
NDBottineau County,0.000000000000000000,-0.049994817132511100,0.000000000000000000,0.099318528533876900
NDBowman County,0.000000000000000000,-0.049993206983395500,0.000000000000000000,0.099352576832771900
NDBurke County,0.000000000000000000,-0.049996868856633500,0.000000000000000000,0.099319126572807700
NDBurleigh County,0.000000000000000000,-0.049914952181357100,0.000000000000000000,0.099459404744950400
NDCass County,0.000000000000000000,-0.049400964226601100,0.000000000000000000,0.098686722144685900
NDCavalier County,0.000000000000000000,-0.049981411086704500,0.000000000000000000,0.099278065834291300
NDDickey County,0.000000000000000000,-0.049933294757907800,0.000000000000000000,0.099390962229634100
NDDivide County,0.000000000000000000,-0.049997380887293900,0.000000000000000000,0.099591282759371200
NDDunn County,0.000000000000000000,-0.049992817737985500,0.000000000000000000,0.099534748119559900
NDEddy County,0.000000000000000000,-0.049974596152038100,0.000000000000000000,0.099405631615112400
NDEmmons County,0.000000000000000000,-0.049981574279980600,0.000000000000000000,0.099038496836336000
NDFoster County,0.000000000000000000,-0.049967638918259900,0.000000000000000000,0.099208501480412300
NDGolden Valley County,0.000000000000000000,-0.049992369462576000,0.000000000000000000,0.099534589306403700
NDGrand Forks County,0.000000000000000000,-0.049814038749810100,0.000000000000000000,0.098842989875274100
NDGrant County,0.000000000000000000,-0.049988789306077900,0.000000000000000000,0.099343816190473400
NDGriggs County,0.000000000000000000,-0.049950734323634900,0.000000000000000000,0.099269517859146100
NDHettinger County,0.000000000000000000,-0.049985358695795500,0.000000000000000000,0.099291826196284100
NDKidder County,0.000000000000000000,-0.049970508404014100,0.000000000000000000,0.099043027996218700
NDLamoure County,0.000000000000000000,-0.049962179894525000,0.000000000000000000,0.099186366233005700
NDLogan County,0.000000000000000000,-0.049975133722538000,0.000000000000000000,0.099051880839685900
NDMchenry County,0.000000000000000000,-0.049984768285110300,0.000000000000000000,0.099496789659445600
NDMcintosh County,0.000000000000000000,-0.049977229398741100,0.000000000000000000,0.099268523817069400
NDMckenzie County,0.000000000000000000,-0.049996138632717000,0.000000000000000000,0.099242956419046000
NDMclean County,0.000000000000000000,-0.049970722018927200,0.000000000000000000,0.099303999596128700
NDMercer County,0.000000000000000000,-0.049944674829075300,0.000000000000000000,0.098977574225934200
NDMorton County,0.000000000000000000,-0.049949931211557000,0.000000000000000000,0.099006230932297400
NDMountrail County,0.000000000000000000,-0.049995600733832200,0.000000000000000000,0.099655006028646700
NDNelson County,0.000000000000000000,-0.049963911093590000,0.000000000000000000,0.099399422593100100
NDOliver County,0.000000000000000000,-0.049962889510769500,0.000000000000000000,0.098815516883984400
NDPembina County,0.000000000000000000,-0.049647959711957200,0.000000000000000000,0.098155545578078000
NDPierce County,0.000000000000000000,-0.049986939717118400,0.000000000000000000,0.099267097812298700
NDRamsey County,0.000000000000000000,-0.049985649686247100,0.000000000000000000,0.099267988195059300
NDRansom County,0.000000000000000000,-0.049903379400064000,0.000000000000000000,0.099150213838174800
NDRenville County,0.000000000000000000,-0.049995042554891800,0.000000000000000000,0.099166446908835800
NDRichland County,0.000000000000000000,-0.049609412344976100,0.000000000000000000,0.098531241904086700
NDRolette County,0.000000000000000000,-0.049994179426354000,0.000000000000000000,0.099321991976341500
NDSargent County,0.000000000000000000,-0.049921517287070200,0.000000000000000000,0.099282771646279400
NDSheridan County,0.000000000000000000,-0.049984310505744500,0.000000000000000000,0.099252310425947700
NDSioux County,0.000000000000000000,-0.049974963459645000,0.000000000000000000,0.099302423682025200
NDSlope County,0.000000000000000000,-0.049998027849746200,0.000000000000000000,0.099053150012982100
NDStark County,0.000000000000000000,-0.049969217270256200,0.000000000000000000,0.099295468696646500
NDSteele County,0.000000000000000000,-0.049910298721597200,0.000000000000000000,0.099460509970274600
NDStutsman County,0.000000000000000000,-0.049965328767239100,0.000000000000000000,0.099449609452413300
NDTowner County,0.000000000000000000,-0.049992803206565300,0.000000000000000000,0.099428841517686500
NDTraill County,0.000000000000000000,-0.049703789755882900,0.000000000000000000,0.098696352403602000
NDWalsh County,0.000000000000000000,-0.049847279843808400,0.000000000000000000,0.098979857343985700
NDWard County,0.000000000000000000,-0.049975969704424200,0.000000000000000000,0.099329141053186000
NDWells County,0.000000000000000000,-0.049976509276856300,0.000000000000000000,0.099350913674410400
NDWilliams County,0.000000000000000000,-0.049828616196923700,0.000000000000000000,0.099107492811423100
NEAdams County,0.000000000000000000,-0.049822938225148200,0.000000000000000000,0.099179947286507100
NEAntelope County,0.000000000000000000,-0.049604716511935900,0.000000000000000000,0.098658388698246800
NEArthur County,0.000000000000000000,-0.049996973142454400,0.000000000000000000,0.099624648105497200
NEBanner County,0.000000000000000000,-0.049999436756641600,0.000000000000000000,0.099574840384361500
NEBlaine County,0.000000000000000000,-0.049718320675644300,0.000000000000000000,0.098612141085122600
NEBoone County,0.000000000000000000,-0.049261578092857700,0.000000000000000000,0.098094605192275100
NEBox Butte County,0.000000000000000000,-0.049992192926502900,0.000000000000000000,0.099686459369252400
NEBoyd County,0.000000000000000000,-0.049955614235729900,0.000000000000000000,0.099353152521611600
NEBrown County,0.000000000000000000,-0.049991620623216200,0.000000000000000000,0.099526730235980400
NEBuffalo County,0.000000000000000000,-0.049572337301355000,0.000000000000000000,0.098575278690533400
NEBurt County,0.000000000000000000,-0.049280572864570500,0.000000000000000000,0.098506879967335400
NEButler County,0.000000000000000000,-0.049646300243260100,0.000000000000000000,0.099176536785227800
NECass County,0.000000000000000000,-0.048477114531527900,0.000000000000000000,0.097928785634271400
NECedar County,0.000000000000000000,-0.049812897299402600,0.000000000000000000,0.099483492998152500
NEChase County,0.000000000000000000,-0.049991741824013000,0.000000000000000000,0.099348656903018600
NECherry County,0.000000000000000000,-0.049996804183824500,0.000000000000000000,0.099439054893269800
NECheyenne County,0.000000000000000000,-0.049992527337722300,0.000000000000000000,0.099391256439907300
NEClay County,0.000000000000000000,-0.049568739417403600,0.000000000000000000,0.098823089837733100
NEColfax County,0.000000000000000000,-0.049650730404961800,0.000000000000000000,0.099276527980594900
NECuming County,0.000000000000000000,-0.049617023903284300,0.000000000000000000,0.099001615998566100
NECuster County,0.000000000000000000,-0.049492313721217400,0.000000000000000000,0.098331618457062000
NEDakota County,0.000000000000000000,-0.048905348555967200,0.000000000000000000,0.097775640066791700
NEDawes County,0.000000000000000000,-0.049994605350430200,0.000000000000000000,0.099634779927353100
NEDawson County,0.000000000000000000,-0.049721530542921700,0.000000000000000000,0.098859439690774000
NEDeuel County,0.000000000000000000,-0.049994885596442700,0.000000000000000000,0.099338976359418100
NEDixon County,0.000000000000000000,-0.049641424382973800,0.000000000000000000,0.099043152551124400
NEDodge County,0.000000000000000000,-0.049321658970790900,0.000000000000000000,0.098647601999017200
NEDouglas County,0.000000000000000000,-0.046866364570943800,0.000000000000000000,0.096885099814759700
NEDundy County,0.000000000000000000,-0.049994700342521300,0.000000000000000000,0.099381476773138200
NEFillmore County,0.000000000000000000,-0.049701037274896400,0.000000000000000000,0.099095484910473300
NEFranklin County,0.000000000000000000,-0.049880753095146300,0.000000000000000000,0.099126352325210200
NEFrontier County,0.000000000000000000,-0.049931760798228800,0.000000000000000000,0.099323446101850600
NEFurnas County,0.000000000000000000,-0.049962296779464500,0.000000000000000000,0.099511176717936900
NEGage County,0.000000000000000000,-0.049761129249159300,0.000000000000000000,0.099776097335775500
NEGarden County,0.000000000000000000,-0.049996071207060500,0.000000000000000000,0.099300986579316200
NEGarfield County,0.000000000000000000,-0.049563192787791300,0.000000000000000000,0.099054276209714000
NEGosper County,0.000000000000000000,-0.049358507293807400,0.000000000000000000,0.098056540315068400
NEGrant County,0.000000000000000000,-0.049997665509106600,0.000000000000000000,0.099237946868930600
NEGreeley County,0.000000000000000000,-0.049613737028160200,0.000000000000000000,0.097792055941023000
NEHall County,0.000000000000000000,-0.049611916071195100,0.000000000000000000,0.098589923222411200
NEHamilton County,0.000000000000000000,-0.049263485522639700,0.000000000000000000,0.098063008368879400
NEHarlan County,0.000000000000000000,-0.049944519251708200,0.000000000000000000,0.099360443510403600
NEHayes County,0.000000000000000000,-0.049987755374785600,0.000000000000000000,0.099171454990523600
NEHitchcock County,0.000000000000000000,-0.049986304455320700,0.000000000000000000,0.099634866026077700
NEHolt County,0.000000000000000000,-0.049791596544526300,0.000000000000000000,0.098768514603809100
NEHooker County,0.000000000000000000,-0.049565124661351900,0.000000000000000000,0.098394367299421400
NEHoward County,0.000000000000000000,-0.049545580574538700,0.000000000000000000,0.098604521694984900
NEJefferson County,0.000000000000000000,-0.049694516112246800,0.000000000000000000,0.099073135258665300
NEJohnson County,0.000000000000000000,-0.049776783217446900,0.000000000000000000,0.099822531691980300
NEKearney County,0.000000000000000000,-0.049888982607662100,0.000000000000000000,0.099450897250650700
NEKeith County,0.000000000000000000,-0.049993318106312900,0.000000000000000000,0.099643314585202500
NEKeya Paha County,0.000000000000000000,-0.049989131204724300,0.000000000000000000,0.099790358313612200
NEKimball County,0.000000000000000000,-0.049996430868248500,0.000000000000000000,0.099577897101743600
NEKnox County,0.000000000000000000,-0.049906899239788600,0.000000000000000000,0.099093811187698000
NELancaster County,0.000000000000000000,-0.047968873772056600,0.000000000000000000,0.096879322832992900
NELincoln County,0.000000000000000000,-0.049908546560301200,0.000000000000000000,0.099088225857668000
NELogan County,0.000000000000000000,-0.049988520735298700,0.000000000000000000,0.099787427053888800
NELoup County,0.000000000000000000,-0.049668538239930800,0.000000000000000000,0.098093088562452000
NEMadison County,0.000000000000000000,-0.049583480367074900,0.000000000000000000,0.098789345860434500
NEMcpherson County,0.000000000000000000,-0.049995128538237300,0.000000000000000000,0.099284940432802000
NEMerrick County,0.000000000000000000,-0.049266899285338300,0.000000000000000000,0.097376072119937300
NEMorrill County,0.000000000000000000,-0.049998011707401400,0.000000000000000000,0.099699122741405700
NENance County,0.000000000000000000,-0.048343493839235900,0.000000000000000000,0.096354267297187800
NENemaha County,0.000000000000000000,-0.049810104283457700,0.000000000000000000,0.099726159105694400
NENuckolls County,0.000000000000000000,-0.049808262431006200,0.000000000000000000,0.099403911680444400
NEOtoe County,0.000000000000000000,-0.049586126397960100,0.000000000000000000,0.099664685030892900
NEPawnee County,0.000000000000000000,-0.049839564390003300,0.000000000000000000,0.099859814496769300
NEPerkins County,0.000000000000000000,-0.049989077525674100,0.000000000000000000,0.099804490354881400
NEPhelps County,0.000000000000000000,-0.049909832304904100,0.000000000000000000,0.099123552346080900
NEPierce County,0.000000000000000000,-0.049813641132295400,0.000000000000000000,0.099315653918293300
NEPlatte County,0.000000000000000000,-0.049340341103916300,0.000000000000000000,0.098124435850571300
NEPolk County,0.000000000000000000,-0.049345229503013200,0.000000000000000000,0.097928368437875600
NERed Willow County,0.000000000000000000,-0.049978623316818800,0.000000000000000000,0.099162542572681200
NERichardson County,0.000000000000000000,-0.049861320758377900,0.000000000000000000,0.099872293840064200
NERock County,0.000000000000000000,-0.049980431819815200,0.000000000000000000,0.099555502894804500
NESaline County,0.000000000000000000,-0.049175896635294900,0.000000000000000000,0.098423971957870100
NESarpy County,0.000000000000000000,-0.047024051040506900,0.000000000000000000,0.097173500200792500
NESaunders County,0.000000000000000000,-0.048799262039501700,0.000000000000000000,0.097996649705347700
NEScotts Bluff County,0.000000000000000000,-0.049981732421345800,0.000000000000000000,0.099540343813154400
NESeward County,0.000000000000000000,-0.049397469103645700,0.000000000000000000,0.098742088730126000
NESheridan County,0.000000000000000000,-0.049978526784207400,0.000000000000000000,0.099705421297982900
NESherman County,0.000000000000000000,-0.049513817474466800,0.000000000000000000,0.098536487310699100
NESioux County,0.000000000000000000,-0.049997679803942900,0.000000000000000000,0.099742170573375000
NEStanton County,0.000000000000000000,-0.049780288571989000,0.000000000000000000,0.099624753702378400
NEThayer County,0.000000000000000000,-0.049263094578822700,0.000000000000000000,0.098232073760084100
NEThomas County,0.000000000000000000,-0.049746583276211600,0.000000000000000000,0.099235714337881000
NEThurston County,0.000000000000000000,-0.049594011387896800,0.000000000000000000,0.099304157881468000
NEValley County,0.000000000000000000,-0.049691228007878000,0.000000000000000000,0.098272573582419700
NEWashington County,0.000000000000000000,-0.048376839868304300,0.000000000000000000,0.097683982840964800
NEWayne County,0.000000000000000000,-0.049711890320560800,0.000000000000000000,0.099191478005612500
NEWebster County,0.000000000000000000,-0.049875427159178800,0.000000000000000000,0.099317883043012400
NEWheeler County,0.000000000000000000,-0.049741344130012300,0.000000000000000000,0.098763259799777400
NEYork County,0.000000000000000000,-0.049724643497012800,0.000000000000000000,0.099253806163104500
NHBelknap County,0.000000000000000000,-0.047617936230858200,0.000000000000000000,0.098569738932892800
NHCarroll County,0.000000000000000000,-0.048144776836066900,0.000000000000000000,0.098595505645541200
NHCheshire County,0.000000000000000000,-0.047205175671905300,0.000000000000000000,0.098281234797361600
NHCoos County,0.000000000000000000,-0.049041615631771300,0.000000000000000000,0.099285548172262800
NHGrafton County,0.000000000000000000,-0.048485960247890100,0.000000000000000000,0.099021154066321700
NHHillsborough County,0.000000000000000000,-0.045181278102282500,0.000000000000000000,0.096229812339652600
NHMerrimack County,0.000000000000000000,-0.047386919126502400,0.000000000000000000,0.098244935299784700
NHRockingham County,0.000000000000000000,-0.045433314072285600,0.000000000000000000,0.096497959011169200
NHStrafford County,0.000000000000000000,-0.045897901270907300,0.000000000000000000,0.096069290614487100
NHSullivan County,0.000000000000000000,-0.048015860875735500,0.000000000000000000,0.098851831877749400
NJAtlantic County,0.000000000000000000,-0.045897462512763700,0.000000000000000000,0.096463687408886200
NJBergen County,0.000000000000000000,-0.042329031719264800,0.000000000000000000,0.096113256080874400
NJBurlington County,0.000000000000000000,-0.044548968194952600,0.000000000000000000,0.096299577599345600
NJCamden County,0.000000000000000000,-0.044969869811691600,0.000000000000000000,0.096813785843442100
NJCape May County,0.000000000000000000,-0.045599200207530100,0.000000000000000000,0.094800477132806400
NJCumberland County,0.000000000000000000,-0.046788421685784300,0.000000000000000000,0.097193675727046400
NJEssex County,0.000000000000000000,-0.032189473739368000,0.000000000000000000,0.072646863154261400
NJGloucester County,0.000000000000000000,-0.045283082523401200,0.000000000000000000,0.096780977359533800
NJHudson County,0.000000000000000000,-0.029717600343908200,0.000000000000000000,0.068151058560033100
NJHunterdon County,0.000000000000000000,-0.045997165494255100,0.000000000000000000,0.098237022303851800
NJMercer County,0.000000000000000000,-0.044160270912309800,0.000000000000000000,0.095388154764352500
NJMiddlesex County,0.000000000000000000,-0.044147218408872300,0.000000000000000000,0.097154342283272100
NJMonmouth County,0.000000000000000000,-0.043668806201007400,0.000000000000000000,0.095954837357020300
NJMorris County,0.000000000000000000,-0.044288636142919400,0.000000000000000000,0.097638543857892800
NJOcean County,0.000000000000000000,-0.044582092709508300,0.000000000000000000,0.095471275905059500
NJPassaic County,0.000000000000000000,-0.042914773244399900,0.000000000000000000,0.096616010198925700
NJSalem County,0.000000000000000000,-0.045170521380256000,0.000000000000000000,0.094702185255876700
NJSomerset County,0.000000000000000000,-0.044123329434654200,0.000000000000000000,0.096934141033372200
NJSussex County,0.000000000000000000,-0.045959088298777600,0.000000000000000000,0.098582966159012100
NJUnion County,0.000000000000000000,-0.043430121901007500,0.000000000000000000,0.097262301054087000
NJWarren County,0.000000000000000000,-0.046274845368284900,0.000000000000000000,0.098468904116270700
NMBernalillo County,0.000000000000000000,-0.048125649127442700,0.000000000000000000,0.099277446498734000
NMCatron County,0.000000000000000000,-0.049985892473882200,0.000000000000000000,0.099972704289313500
NMChaves County,0.000000000000000000,-0.049927762359666700,0.000000000000000000,0.099856299129894100
NMCibola County,0.000000000000000000,-0.049969443009614000,0.000000000000000000,0.099941236310936200
NMColfax County,0.000000000000000000,-0.049951199635362400,0.000000000000000000,0.099922292292537600
NMCurry County,0.000000000000000000,-0.049887550588905900,0.000000000000000000,0.099777256776273800
NMDebaca County,0.000000000000000000,-0.049975564707179200,0.000000000000000000,0.099978577985998700
NMDona Ana County,0.000000000000000000,-0.049923210671840500,0.000000000000000000,0.099851780044121400
NMEddy County,0.000000000000000000,-0.049898374876710600,0.000000000000000000,0.099798945415316100
NMGrant County,0.000000000000000000,-0.049856692646032800,0.000000000000000000,0.099715043497533100
NMGuadalupe County,0.000000000000000000,-0.049972363824158300,0.000000000000000000,0.099963184936356700
NMHarding County,0.000000000000000000,-0.049940679542159600,0.000000000000000000,0.099896078783444400
NMHidalgo County,0.000000000000000000,-0.049983285365773600,0.000000000000000000,0.099966734538330200
NMLea County,0.000000000000000000,-0.049865016262384900,0.000000000000000000,0.099730510736020000
NMLincoln County,0.000000000000000000,-0.049956753672943800,0.000000000000000000,0.099913508259765500
NMLos Alamos County,0.000000000000000000,-0.049917215306145700,0.000000000000000000,0.099852163485000300
NMLuna County,0.000000000000000000,-0.049954555174054200,0.000000000000000000,0.099909430862914300
NMMckinley County,0.000000000000000000,-0.049668885419303500,0.000000000000000000,0.099376985660999000
NMMora County,0.000000000000000000,-0.049959513346617700,0.000000000000000000,0.099948266134378700
NMOtero County,0.000000000000000000,-0.049703718847175400,0.000000000000000000,0.099407688151315700
NMQuay County,0.000000000000000000,-0.049942015860963600,0.000000000000000000,0.099885808126773700
NMRio Arriba County,0.000000000000000000,-0.049926539000508700,0.000000000000000000,0.099944964318169800
NMRoosevelt County,0.000000000000000000,-0.049973759889313400,0.000000000000000000,0.099947946762488200
NMSan Juan County,0.000000000000000000,-0.049753071924726000,0.000000000000000000,0.099547013461418500
NMSan Miguel County,0.000000000000000000,-0.049943770013735200,0.000000000000000000,0.099895980157331100
NMSandoval County,0.000000000000000000,-0.049193792110232100,0.000000000000000000,0.099690329126063600
NMSanta Fe County,0.000000000000000000,-0.049607173349875200,0.000000000000000000,0.099708297857763900
NMSierra County,0.000000000000000000,-0.049462318141888600,0.000000000000000000,0.099702560900643200
NMSocorro County,0.000000000000000000,-0.049919736429708500,0.000000000000000000,0.099972558831653800
NMTaos County,0.000000000000000000,-0.049890167328262800,0.000000000000000000,0.099883281360644100
NMTorrance County,0.000000000000000000,-0.049977688491308000,0.000000000000000000,0.099982000120262900
NMUnion County,0.000000000000000000,-0.049979099794735500,0.000000000000000000,0.099959410202877800
NMValencia County,0.000000000000000000,-0.049089674672260000,0.000000000000000000,0.099759478372949000
NVCarson City,0.000000000000000000,-0.046623310406438100,0.000000000000000000,0.099962587629620400
NVChurchill County,0.000000000000000000,-0.049775279950127300,0.000000000000000000,0.099915530653879700
NVClark County,0.000000000000000000,-0.047023845003714300,0.000000000000000000,0.097606696696924000
NVDouglas County,0.000000000000000000,-0.048550624016455600,0.000000000000000000,0.099588614029094500
NVElko County,0.000000000000000000,-0.049964653865272500,0.000000000000000000,0.099946670667698400
NVEsmeralda County,0.000000000000000000,-0.049992550948832400,0.000000000000000000,0.099985563550033300
NVEureka County,0.000000000000000000,-0.049944209198281900,0.000000000000000000,0.099889317366549200
NVHumboldt County,0.000000000000000000,-0.049974870495260400,0.000000000000000000,0.099950665469582100
NVLander County,0.000000000000000000,-0.049885867971853100,0.000000000000000000,0.099780404736778100
NVLincoln County,0.000000000000000000,-0.049980491616661600,0.000000000000000000,0.099968943896219200
NVLyon County,0.000000000000000000,-0.049148331499039000,0.000000000000000000,0.099999905518595800
NVMineral County,0.000000000000000000,-0.049928750103638700,0.000000000000000000,0.099858818900924900
NVNye County,0.000000000000000000,-0.049536440426101100,0.000000000000000000,0.099843942558116800
NVPershing County,0.000000000000000000,-0.049916614183357400,0.000000000000000000,0.099917261041308600
NVStorey County,0.000000000000000000,-0.049799490667182900,0.000000000000000000,0.099815804286973000
NVWashoe County,0.000000000000000000,-0.047216647793964100,0.000000000000000000,0.099549741024896200
NVWhite Pine County,0.000000000000000000,-0.049976323453421000,0.000000000000000000,0.099953499733411500
NYAlbany County,0.000000000000000000,-0.044088583856987600,0.000000000000000000,0.092818173885020400
NYAllegany County,0.000000000000000000,-0.047169907749942100,0.000000000000000000,0.096609597526479100
NYBronx County,0.000000000000000000,-0.043616275147740900,0.000000000000000000,0.097100007602763500
NYBroome County,0.000000000000000000,-0.046724892846640500,0.000000000000000000,0.097243150007048500
NYCattaraugus County,0.000000000000000000,-0.046958491433126500,0.000000000000000000,0.096931491840412100
NYCayuga County,0.000000000000000000,-0.046483106138185200,0.000000000000000000,0.096374499776565200
NYChautauqua County,0.000000000000000000,-0.047496109314297800,0.000000000000000000,0.097643987092352900
NYChemung County,0.000000000000000000,-0.046789251477504300,0.000000000000000000,0.096708188243787900
NYChenango County,0.000000000000000000,-0.047166851005886700,0.000000000000000000,0.097130744279865700
NYClinton County,0.000000000000000000,-0.048749851339375100,0.000000000000000000,0.098648668603878100
NYColumbia County,0.000000000000000000,-0.047112579581445100,0.000000000000000000,0.098054977613280000
NYCortland County,0.000000000000000000,-0.046813523176466700,0.000000000000000000,0.097138631643072200
NYDelaware County,0.000000000000000000,-0.048005978894645300,0.000000000000000000,0.098792437364965100
NYDutchess County,0.000000000000000000,-0.046345617495064300,0.000000000000000000,0.098315644475933400
NYErie County,0.000000000000000000,-0.043476164849391000,0.000000000000000000,0.093363865030904300
NYEssex County,0.000000000000000000,-0.048822874695712700,0.000000000000000000,0.099146708315462700
NYFranklin County,0.000000000000000000,-0.048986461645255600,0.000000000000000000,0.098918568036183000
NYFulton County,0.000000000000000000,-0.048034570444062000,0.000000000000000000,0.098954922505268600
NYGenesee County,0.000000000000000000,-0.045780200598845100,0.000000000000000000,0.095813307227854000
NYGreene County,0.000000000000000000,-0.047591474093910700,0.000000000000000000,0.098634457324518100
NYHamilton County,0.000000000000000000,-0.048965945561231500,0.000000000000000000,0.099319560775701400
NYHerkimer County,0.000000000000000000,-0.047777993923636200,0.000000000000000000,0.097387186312130700
NYJefferson County,0.000000000000000000,-0.048126239228605800,0.000000000000000000,0.097766262710377200
NYKings County,0.000000000000000000,-0.043046167839534000,0.000000000000000000,0.095884827534058000
NYLewis County,0.000000000000000000,-0.048435663070247000,0.000000000000000000,0.098325982555738100
NYLivingston County,0.000000000000000000,-0.046094145361045500,0.000000000000000000,0.095977718203232000
NYMadison County,0.000000000000000000,-0.046735558362619100,0.000000000000000000,0.096837745217127800
NYMonroe County,0.000000000000000000,-0.043448600722526400,0.000000000000000000,0.093314237830582900
NYMontgomery County,0.000000000000000000,-0.047915221406124000,0.000000000000000000,0.098903380984687300
NYNassau County,0.000000000000000000,-0.043718647241834100,0.000000000000000000,0.096367535368578200
NYNew York County,0.000000000000000000,-0.034693478292469400,0.000000000000000000,0.077464521950546800
NYNiagara County,0.000000000000000000,-0.045432230494681900,0.000000000000000000,0.095571260460400200
NYOneida County,0.000000000000000000,-0.047048516806657800,0.000000000000000000,0.096851855201418100
NYOnondaga County,0.000000000000000000,-0.045266228246421000,0.000000000000000000,0.095023523163412900
NYOntario County,0.000000000000000000,-0.045462789842271900,0.000000000000000000,0.095375725814133700
NYOrange County,0.000000000000000000,-0.045865576903658100,0.000000000000000000,0.098212536022364700
NYOrleans County,0.000000000000000000,-0.046161777344211500,0.000000000000000000,0.095541794483294100
NYOswego County,0.000000000000000000,-0.047518537007050800,0.000000000000000000,0.097758112097390500
NYOtsego County,0.000000000000000000,-0.047468769766084700,0.000000000000000000,0.097517199650210900
NYPutnam County,0.000000000000000000,-0.045119219215643000,0.000000000000000000,0.098161849136984200
NYQueens County,0.000000000000000000,-0.043075291994763200,0.000000000000000000,0.095977200344558700
NYRensselaer County,0.000000000000000000,-0.047017156274581000,0.000000000000000000,0.098440257161022300
NYRichmond County,0.000000000000000000,-0.042935486347026200,0.000000000000000000,0.097071239998940900
NYRockland County,0.000000000000000000,-0.043858931381694500,0.000000000000000000,0.097486248668929200
NYSaratoga County,0.000000000000000000,-0.047201047775522600,0.000000000000000000,0.098188430586225500
NYSchenectady County,0.000000000000000000,-0.046019635517383000,0.000000000000000000,0.096637484883936000
NYSchoharie County,0.000000000000000000,-0.048044141035307500,0.000000000000000000,0.098686040013888500
NYSchuyler County,0.000000000000000000,-0.046901464841630500,0.000000000000000000,0.096578787317839200
NYSeneca County,0.000000000000000000,-0.046605232337129000,0.000000000000000000,0.096564853631013100
NYSt. Lawrence County,0.000000000000000000,-0.048794065747605800,0.000000000000000000,0.098615069632057400
NYSteuben County,0.000000000000000000,-0.047161746321717000,0.000000000000000000,0.096827237477141300
NYSuffolk County,0.000000000000000000,-0.045027804885523300,0.000000000000000000,0.096652605896623300
NYSullivan County,0.000000000000000000,-0.047642991827415800,0.000000000000000000,0.098919681922812200
NYTioga County,0.000000000000000000,-0.046858808026547000,0.000000000000000000,0.097064696471360200
NYTompkins County,0.000000000000000000,-0.046523159262868400,0.000000000000000000,0.096554852890815600
NYUlster County,0.000000000000000000,-0.046901821323148800,0.000000000000000000,0.098383678353553400
NYWarren County,0.000000000000000000,-0.048529377003443700,0.000000000000000000,0.098818995404831500
NYWashington County,0.000000000000000000,-0.048137482212986300,0.000000000000000000,0.098792204727468700
NYWayne County,0.000000000000000000,-0.045729993108320900,0.000000000000000000,0.095811412362955000
NYWestchester County,0.000000000000000000,-0.044065470157719000,0.000000000000000000,0.097659522442825600
NYWyoming County,0.000000000000000000,-0.046108267979110600,0.000000000000000000,0.095444258462612100
NYYates County,0.000000000000000000,-0.046521114192970100,0.000000000000000000,0.095609098890393500
OHAdams County,0.000000000000000000,-0.047862688152785300,0.000000000000000000,0.097226874830702800
OHAllen County,0.000000000000000000,-0.046624462344995000,0.000000000000000000,0.096415214454751200
OHAshland County,0.000000000000000000,-0.046554415966014500,0.000000000000000000,0.096658964283598400
OHAshtabula County,0.000000000000000000,-0.046171658407816300,0.000000000000000000,0.094979313861219800
OHAthens County,0.000000000000000000,-0.047680836850528900,0.000000000000000000,0.096760655030367200
OHAuglaize County,0.000000000000000000,-0.047152487335388200,0.000000000000000000,0.096763948966091900
OHBelmont County,0.000000000000000000,-0.047202002562002200,0.000000000000000000,0.095646789714055800
OHBrown County,0.000000000000000000,-0.047326342891492500,0.000000000000000000,0.097118847518942200
OHButler County,0.000000000000000000,-0.044624417810815300,0.000000000000000000,0.096245216452268900
OHCarroll County,0.000000000000000000,-0.046697695993538800,0.000000000000000000,0.096863340002427500
OHChampaign County,0.000000000000000000,-0.046370648172497300,0.000000000000000000,0.096450402584380000
OHClark County,0.000000000000000000,-0.045305059159726700,0.000000000000000000,0.095664691363701600
OHClermont County,0.000000000000000000,-0.045376973827687500,0.000000000000000000,0.095932050595129500
OHClinton County,0.000000000000000000,-0.046317591959271000,0.000000000000000000,0.096267496149377200
OHColumbiana County,0.000000000000000000,-0.046218224641213100,0.000000000000000000,0.096674168611828000
OHCoshocton County,0.000000000000000000,-0.046638420752566400,0.000000000000000000,0.095746188291827300
OHCrawford County,0.000000000000000000,-0.047232958911159000,0.000000000000000000,0.097292782077793300
OHCuyahoga County,0.000000000000000000,-0.040500469895148200,0.000000000000000000,0.088924620461643400
OHDarke County,0.000000000000000000,-0.046780967469995300,0.000000000000000000,0.096682921541402200
OHDefiance County,0.000000000000000000,-0.047287026886309600,0.000000000000000000,0.097451427243146100
OHDelaware County,0.000000000000000000,-0.045256016034940400,0.000000000000000000,0.096480018996747000
OHErie County,0.000000000000000000,-0.046089276479855100,0.000000000000000000,0.096710597075672100
OHFairfield County,0.000000000000000000,-0.046243527497668600,0.000000000000000000,0.096720811817842600
OHFayette County,0.000000000000000000,-0.046956632085910200,0.000000000000000000,0.096415394136721200
OHFranklin County,0.000000000000000000,-0.044226551922134400,0.000000000000000000,0.096075384128312600
OHFulton County,0.000000000000000000,-0.045990290227414600,0.000000000000000000,0.095476617436844700
