StateCounty,1,2,3,4,5,6
IALee County,0.0000000000000000,0.2896325195109180,-0.6300064399788430,0.0708419008512760,-0.6591526935929090,-0.3153996347281430
IALinn County,0.0000000000000000,0.2865603457468670,-0.6306153680274640,0.0468159929359415,-0.6596326324354280,-0.2972911997526010
IALouisa County,0.0000000000000000,0.2935150892448300,-0.6224963300488330,0.0756414716697216,-0.6523188061486150,-0.3080471954802830
IALucas County,0.0000000000000000,0.3513641235355680,-0.6729645289418250,0.1093169829416550,-0.6991094504711100,-0.3109223540846620
IALyon County,0.0000000000000000,0.3233389857605450,-0.6396921501642120,0.0947563986855682,-0.6683338238055910,-0.3135987542650490
IAMadison County,0.0000000000000000,0.3257933328930110,-0.6621092920479820,0.0922024552332503,-0.6889264419111920,-0.3198565598561680
IAMahaska County,0.0000000000000000,0.3171686912293530,-0.6457130787644830,0.0851022323981154,-0.6737726681154240,-0.3097695427302790
IAMarion County,0.0000000000000000,0.3152525282001650,-0.6512004446757890,0.0834833188737298,-0.6787791843446220,-0.3138954226178770
IAMarshall County,0.0000000000000000,0.3191653569769030,-0.6203536333163360,0.0924140370542499,-0.6502434270689230,-0.2871078827105660
IAMills County,0.0000000000000000,0.3205893654482190,-0.6300969018684170,0.0954676685730442,-0.6593281851779040,-0.3092944582870330
IAMitchell County,0.0000000000000000,0.3247244779665650,-0.6320502508295670,0.0975894540391891,-0.6612073273238400,-0.3092816691675340
IAMonona County,0.0000000000000000,0.3117571931451370,-0.6231185405159920,0.0895199782653076,-0.6526562233294010,-0.3078704878756520
IAMonroe County,0.0000000000000000,0.3258873850890280,-0.6353190590463300,0.0977628440096601,-0.6640409258309350,-0.2970887371165550
IAMontgomery County,0.0000000000000000,0.3370758927517410,-0.6279841849628970,0.1079503884703090,-0.6574443277699830,-0.3003308584573580
IAMuscatine County,0.0000000000000000,0.3234963761133330,-0.6229194884607730,0.0930449643146234,-0.6529182302423970,-0.3001476193699300
IAO'Brien County,0.0000000000000000,0.3058571876029510,-0.6430129813078620,0.0805984537569711,-0.6712175386141850,-0.3123407377762160
IAOsceola County,0.0000000000000000,0.3084447763845950,-0.6199392508875770,0.0874555788259865,-0.6498789310213420,-0.3013511079364350
IAPage County,0.0000000000000000,0.3291099649003220,-0.6091771224552700,0.1058309270044220,-0.6396986356327860,-0.2915063193660930
IAPalo Alto County,0.0000000000000000,0.3308179053502100,-0.6512079918716060,0.0980484735623317,-0.6788927789794710,-0.3038281244662700
IAPlymouth County,0.0000000000000000,0.3005456114974210,-0.6299323184387510,0.0793299558226952,-0.6592010945078030,-0.3182279053020600
IAPocahontas County,0.0000000000000000,0.3112771421672100,-0.6521215177526370,0.0828870745575490,-0.6795508116931980,-0.3129964484332020
IAPolk County,0.0000000000000000,0.2696573842205180,-0.6224077146863060,0.0281903949907327,-0.6522462438439520,-0.2906232231299200
IAPottawattamie County,0.0000000000000000,0.2973353657840580,-0.6229877412560060,0.0710027255695196,-0.6528273992180990,-0.3052793815651860
IAPoweshiek County,0.0000000000000000,0.3317902142997640,-0.6535117883170380,0.0985589663773239,-0.6809034656048090,-0.3073717508333480
IARinggold County,0.0000000000000000,0.3238809465443570,-0.6479850465984730,0.0933397115840768,-0.6758662880564840,-0.3098861468729260
IASac County,0.0000000000000000,0.3326875625169300,-0.6597649605462550,0.0977141596230495,-0.6868824985989550,-0.3203232382775200
IAScott County,0.0000000000000000,0.2855105122535530,-0.6328189398037470,0.0452113769599978,-0.6619140467837710,-0.3021276286875230
IAShelby County,0.0000000000000000,0.2984764100636780,-0.6407053670805380,0.0756191854855801,-0.6690170263312990,-0.3175414613441030
IASioux County,0.0000000000000000,0.3173611495040610,-0.6395020743177130,0.0902741552774171,-0.6676457960831240,-0.3115015838757480
IAStory County,0.0000000000000000,0.3122363191792480,-0.6321051505808610,0.0807448545559877,-0.6612318624469220,-0.2968702097112500
IATama County,0.0000000000000000,0.3256937577686210,-0.6437040977828350,0.0960150362212602,-0.6718306837207120,-0.3066199982920500
IATaylor County,0.0000000000000000,0.3534761708932260,-0.6690289159330550,0.1116294009918450,-0.6953562462326910,-0.3097669914948510
IAUnion County,0.0000000000000000,0.3101223103766240,-0.6585721925890820,0.0737566853560105,-0.6856663155738430,-0.3194346396432090
IAVan Buren County,0.0000000000000000,0.3232217179967770,-0.6414421296415490,0.0942087171803667,-0.6698557726898020,-0.3113028258370900
IAWapello County,0.0000000000000000,0.2962404240067510,-0.6263080648545340,0.0554487274249336,-0.6551895841115370,-0.2931377593936180
IAWarren County,0.0000000000000000,0.3192193004695330,-0.6435798292015980,0.0916552715078258,-0.6717834571852360,-0.3113937101948890
IAWashington County,0.0000000000000000,0.3007839099854330,-0.6370839335491170,0.0783251484114116,-0.6657323054744900,-0.3090558736970940
IAWayne County,0.0000000000000000,0.3165268876638210,-0.6568541398805430,0.0858337645661802,-0.6839231128331600,-0.3170130102605770
IAWebster County,0.0000000000000000,0.3055803627239030,-0.6521080942552680,0.0749514237868285,-0.6795864428399430,-0.3142335147527970
IAWinnebago County,0.0000000000000000,0.3268108591735690,-0.6451412697924290,0.0965059138637459,-0.6732213765961800,-0.3064899438227220
IAWinneshiek County,0.0000000000000000,0.3252013437660830,-0.6543572085258010,0.0931982274149683,-0.6816355911678200,-0.3170245063200240
IAWoodbury County,0.0000000000000000,0.2907236789287880,-0.6219399293322990,0.0615028575312113,-0.6509353867588010,-0.3057929727806810
IAWorth County,0.0000000000000000,0.3057792578450020,-0.6169851958785050,0.0862620327764114,-0.6470811352357060,-0.3049649094453230
IAWright County,0.0000000000000000,0.3267510810105740,-0.6536256699213900,0.0944705803649795,-0.6810848578644060,-0.3170201407587820
IDAda County,0.0000000000000000,0.1513689613182740,-0.4527910786166180,-0.0495584799518546,-0.4990071659743070,-0.2775494970877230
IDAdams County,0.0000000000000000,0.1141162059979140,-0.5210434300060130,-0.1203031881173680,-0.5607399453470210,-0.3257351929474220
IDBannock County,0.0000000000000000,0.1359972076620560,-0.4687454533610680,-0.0789486759389132,-0.5138665997782360,-0.3061041643143420
IDBear Lake County,0.0000000000000000,0.0743542123017489,-0.5409005645313960,-0.1527999705108620,-0.5796166057629410,-0.3885088361051640
IDBenewah County,0.0000000000000000,0.0765101787993960,-0.5501292798208890,-0.1541605240821890,-0.5876038877444180,-0.3522687338433230
IDBingham County,0.0000000000000000,0.1949831328000760,-0.4423097833399170,-0.0422181811137908,-0.4887535635483180,-0.2778521706066410
IDBlaine County,0.0000000000000000,0.1697531729066760,-0.4798345851997060,-0.0708884661580509,-0.5230769609103530,-0.2923894096260560
IDBoise County,0.0000000000000000,-0.0083724835686131,-0.5977440039630920,-0.2245273646580370,-0.6307094253793140,-0.4225836702075150
IDBonner County,0.0000000000000000,0.1396242561195750,-0.5091318813491970,-0.0977716211756824,-0.5501784524023680,-0.3095077949475330
IDBonneville County,0.0000000000000000,0.0701473961385173,-0.5431824938429480,-0.1451910901207400,-0.5814903617594570,-0.3723551931938310
IDBoundary County,0.0000000000000000,0.0558169535534405,-0.5584808899317040,-0.1702401132781020,-0.5949466129043330,-0.3602892521325050
IDButte County,0.0000000000000000,0.2002279796067730,-0.4413459215480520,-0.0390332756119531,-0.4885401257180110,-0.2862858052627270
IDCamas County,0.0000000000000000,0.1642468588809030,-0.4803723076592000,-0.0747174139632483,-0.5236747460384570,-0.2973069430881400
IDCanyon County,0.0000000000000000,0.1437043294644850,-0.4666532308802150,-0.0686496752392178,-0.5118382443535460,-0.2919555140887290
IDCaribou County,0.0000000000000000,-0.0095470377768864,-0.6042685687644590,-0.2275214439894460,-0.6370677171761920,-0.4260673318074880
IDCassia County,0.0000000000000000,0.1701586645775050,-0.4707681940643820,-0.0677196575557483,-0.5146386610618550,-0.2922743498449390
IDClark County,0.0000000000000000,0.0683198915251733,-0.5621835771031310,-0.1633533713963940,-0.5985836478260200,-0.3804770050260760
IDClearwater County,0.0000000000000000,0.0209941766873476,-0.5805110258742770,-0.1999099817070820,-0.6149683481731810,-0.3794478794705040
IDCuster County,0.0000000000000000,0.0592090689376186,-0.5559394499199460,-0.1673288329029380,-0.5929628803827170,-0.3931992889156050
IDElmore County,0.0000000000000000,0.1216241254770730,-0.5114081122859000,-0.1123502675689190,-0.5523739403340690,-0.3249271509764490
IDFranklin County,0.0000000000000000,0.0902960939911122,-0.5235513170519320,-0.1367234567970150,-0.5632814556859920,-0.3710709578166600
IDFremont County,0.0000000000000000,0.0627213026914724,-0.5520329448100530,-0.1637260266860690,-0.5891905835730560,-0.3857137286822560
IDGem County,0.0000000000000000,0.0471805277973236,-0.5424213725688300,-0.1702240985903330,-0.5806892031177520,-0.4028752916651510
IDGooding County,0.0000000000000000,0.1357689252025520,-0.5011812635153030,-0.0997666067907955,-0.5422787902939050,-0.3103461085847800
IDIdaho County,0.0000000000000000,0.0312234913660803,-0.5736955927785630,-0.1911040362157380,-0.6088411766575230,-0.3758698926649760
IDJefferson County,0.0000000000000000,0.2075630169070140,-0.4585826052241790,-0.0393503245291538,-0.5039849753859890,-0.2701632535686740
IDJerome County,0.0000000000000000,0.0887781640283096,-0.5451616366459140,-0.1443351611871820,-0.5833946663663350,-0.3469443144583520
IDKootenai County,0.0000000000000000,0.0568478773645020,-0.5391512227973010,-0.1549862173351680,-0.5779835709649030,-0.3541822521900080
IDLatah County,0.0000000000000000,0.0869534405172103,-0.5322549369459540,-0.1361424623146970,-0.5713832217190010,-0.3389412442246120
IDLemhi County,0.0000000000000000,0.0483597343693096,-0.5552549772673940,-0.1742164695244290,-0.5923717573666750,-0.4006041632267100
IDLewis County,0.0000000000000000,0.0174329805125770,-0.5899374114061360,-0.2053439663269010,-0.6238752463336140,-0.3828630425270610
IDLincoln County,0.0000000000000000,0.0283781973483592,-0.5905745692543370,-0.1983775848756830,-0.6243736221722550,-0.3727614587845640
IDMadison County,0.0000000000000000,0.0822671662290342,-0.5294982199415210,-0.1438440764453500,-0.5692751851793000,-0.3776815635967520
IDMinidoka County,0.0000000000000000,0.1857186328425300,-0.4588126025098790,-0.0536814724630245,-0.5043052846366530,-0.2862158929938810
IDNez Perce County,0.0000000000000000,0.0369906591408373,-0.5477580690206620,-0.1670601344382270,-0.5854365454615960,-0.3611086350982700
IDOneida County,0.0000000000000000,0.1055080589923590,-0.5187855519675160,-0.1252186451588590,-0.5587503356171650,-0.3613434000780150
IDOwyhee County,0.0000000000000000,0.1420956669550630,-0.4917588204210570,-0.0923336333735419,-0.5338492140340760,-0.3060490514433520
IDPayette County,0.0000000000000000,0.2321912110541540,-0.4365980019726820,-0.0162653319188616,-0.4834899843188750,-0.2509442493768970
IDPower County,0.0000000000000000,0.1494203664947700,-0.4847094344778850,-0.0857232505199162,-0.5276950602317970,-0.3093897439624160
IDShoshone County,0.0000000000000000,0.0798539466999977,-0.5443712343359960,-0.1501086531362850,-0.5823544806165800,-0.3474527197490610
IDTeton County,0.0000000000000000,0.0839052752674823,-0.5431877684185860,-0.1471097578538180,-0.5812099749252890,-0.3723579328340110
IDTwin Falls County,0.0000000000000000,0.0469861658931685,-0.5482499588041410,-0.1686907464234360,-0.5858951085366620,-0.3619972032747190
IDValley County,0.0000000000000000,0.1413693778848230,-0.5014762028914950,-0.0961828277896282,-0.5428870786130420,-0.3095488106054120
IDWashington County,0.0000000000000000,0.1152853136615920,-0.5247062393327080,-0.1207508081599510,-0.5643445627413450,-0.3292757871601690
ILAdams County,0.0000000000000000,0.3506958495708010,-0.6487377511138430,0.2004968796008970,-0.6768413845609250,-0.3356498829199270
ILAlexander County,0.0000000000000000,0.3386667595151670,-0.4277379822383890,0.2411550811524150,-0.4713918837608920,-0.1404272261277310
ILBond County,0.0000000000000000,0.0838391317790110,-0.7010523217364120,-0.0192587611163272,-0.7252131335472250,-0.4621970094908010
ILBoone County,0.0000000000000000,0.4022687483630800,-0.6115296526161080,0.2352073869662010,-0.6422858735391740,-0.2865165856875990
ILBrown County,0.0000000000000000,0.3467976037107090,-0.6689131454805840,0.2144761630342810,-0.6953312737072360,-0.3456087483789250
ILBureau County,0.0000000000000000,0.4414357012927140,-0.6261226988816690,0.2954451335605820,-0.6556662723038730,-0.2926619934248900
ILCalhoun County,0.0000000000000000,-0.1195432560395400,-0.7227920053535560,-0.1981872488291170,-0.7456627502873550,-0.5560249090817240
ILCarroll County,0.0000000000000000,0.4334540170723120,-0.6202119616390960,0.2964263441999100,-0.6502775949011170,-0.2923822055160680
ILCass County,0.0000000000000000,0.2047606717813390,-0.6753346661559180,0.0896499924547913,-0.7016308608069530,-0.4074172379797310
ILChampaign County,0.0000000000000000,0.3724772010160940,-0.6842600961800190,0.1906752982928690,-0.7106832224804930,-0.3085279402037610
ILChristian County,0.0000000000000000,0.1746162399104750,-0.7002469835892850,0.0421004767203199,-0.7247381783558490,-0.4168105250034480
ILClark County,0.0000000000000000,0.3629695416739870,-0.5500893317763940,0.2455948117060730,-0.5853589076051620,-0.2390304541197020
ILClay County,0.0000000000000000,0.1660881742416360,-0.6876446726909140,0.0541534361848559,-0.7126664151407090,-0.4119286847392380
ILClinton County,0.0000000000000000,0.2877000697052890,-0.6464061020214690,0.1550675919050660,-0.6751982150168280,-0.3318055519089310
ILColes County,0.0000000000000000,0.4300460182556030,-0.6546936784787610,0.2412477739242410,-0.6828811267141700,-0.2701308358936550
ILCook County,0.0000000000000000,0.3177555804665700,-0.6106305363508990,-0.0071039704662261,-0.6415579736907910,-0.2943030809026700
ILCrawford County,0.0000000000000000,0.2829357697742740,-0.5543940214933570,0.1744710071140630,-0.5895955238360590,-0.2698892029565710
ILCumberland County,0.0000000000000000,0.3560202870429860,-0.6464204639592830,0.2249886696490750,-0.6745796957565180,-0.3110916386415370
ILDe Witt County,0.0000000000000000,0.2035215725739400,-0.7065019634733800,0.0851056159376069,-0.7307538759585580,-0.4113736576685570
ILDekalb County,0.0000000000000000,0.4219130115431670,-0.6151437684192520,0.2446205027902950,-0.6456276522519130,-0.2875298696979980
ILDouglas County,0.0000000000000000,0.4311508057997630,-0.6356204145729110,0.2920296466780740,-0.6657757049972810,-0.2605884850486780
ILDupage County,0.0000000000000000,0.3769254545881890,-0.6230622930028080,0.1052645663960800,-0.6531994872143380,-0.2899340573984370
ILEdgar County,0.0000000000000000,0.4687891134012370,-0.6094643279769030,0.3293305525625350,-0.6409968701784350,-0.2302286319564430
ILEdwards County,0.0000000000000000,0.2817029965737680,-0.5978343523590450,0.1669082259250970,-0.6299195745136080,-0.3026688771380020
ILEffingham County,0.0000000000000000,0.2023003418166870,-0.7085497553709390,0.0832173475612843,-0.7319286434646630,-0.4131556562968240
ILFayette County,0.0000000000000000,0.0907595255919476,-0.7105323529125460,-0.0143703572018329,-0.7338766316895170,-0.4571645590201840
ILFord County,0.0000000000000000,0.3383708095200630,-0.6651858606136460,0.2076236329231830,-0.6928133747379410,-0.3344563497176980
ILFranklin County,0.0000000000000000,0.6096793510414010,-0.5906310428934890,0.4319743027538040,-0.6234173386673530,-0.1444591126305510
ILFulton County,0.0000000000000000,0.3749578659311110,-0.6390268503841240,0.2428417986412420,-0.6677284328772290,-0.3203200335058580
ILGallatin County,0.0000000000000000,0.6321087445005290,-0.5406348078504480,0.4788850337557030,-0.5770571551000300,-0.1085654235155960
ILGreene County,0.0000000000000000,0.1068424882417370,-0.7065096343622470,0.0009871730623909,-0.7301074709212080,-0.4559951731322940
ILGrundy County,0.0000000000000000,0.3837253215002670,-0.6137968002653250,0.2144418042434440,-0.6445361418265480,-0.3012115404007470
ILHamilton County,0.0000000000000000,0.5238707198202720,-0.5852894656100870,0.3788336354764270,-0.6185106586650100,-0.1805468033949520
ILHancock County,0.0000000000000000,0.3884731870513920,-0.6449681404222180,0.2534636483864350,-0.6731467876272360,-0.3153880957596710
ILHardin County,0.0000000000000000,0.3289523962254910,-0.7118180679041920,0.1936810402573310,-0.7352116666631480,-0.3827030123114180
ILHenderson County,0.0000000000000000,0.4126252569112990,-0.6470775682736730,0.2742192732546320,-0.6752771318235270,-0.3159294135693520
ILHenry County,0.0000000000000000,0.4355042624614220,-0.6110478990146890,0.2991010322031900,-0.6418679094378420,-0.2916229629868150
ILIroquois County,0.0000000000000000,0.4020884376850460,-0.6406495661877130,0.2661141348006630,-0.6703801680085760,-0.2879572423370590
ILJackson County,0.0000000000000000,0.6879942588040310,-0.5488076791789450,0.5133412836417750,-0.5845225486972320,-0.0898483418413033
ILJasper County,0.0000000000000000,0.3414884261395190,-0.6305026960403180,0.2146377058918270,-0.6596775028919300,-0.3161323722520560
ILJefferson County,0.0000000000000000,0.4368532608795670,-0.6437270292419750,0.2830402072310220,-0.6726471309772620,-0.2524646337811450
ILJersey County,0.0000000000000000,-0.0141882056957173,-0.7314142380664710,-0.1068705870864280,-0.7532096613048080,-0.5106777410979960
ILJo Daviess County,0.0000000000000000,0.4262863029857910,-0.6622068153228180,0.2848363697932930,-0.6891070176890130,-0.3324000911083790
ILJohnson County,0.0000000000000000,0.4779339622883460,-0.5437956578371750,0.3453171044233440,-0.5797098360748610,-0.1910662552953800
ILKane County,0.0000000000000000,0.3830499441578570,-0.6011231145594020,0.1487474608240800,-0.6329027187461930,-0.2815536214947790
ILKankakee County,0.0000000000000000,0.3558122392583290,-0.6386050444100730,0.1977464701428030,-0.6676517397313300,-0.3190769967284550
ILKendall County,0.0000000000000000,0.3999759230796810,-0.5956072778582090,0.2107519233303970,-0.6275949817745770,-0.2847868027627430
ILKnox County,0.0000000000000000,0.4064637837121970,-0.6430692741402620,0.2303193175434080,-0.6714167596145160,-0.3058944584363580
ILLa Salle County,0.0000000000000000,0.4250163553736130,-0.6345824088075340,0.2582130958807500,-0.6635218583724530,-0.2993317888159520
ILLake County,0.0000000000000000,0.3638354300349880,-0.6243522473691270,0.0901055476522061,-0.6543963837166820,-0.2951519124311490
ILLawrence County,0.0000000000000000,0.2280069257139320,-0.5574293189150660,0.1256281988655050,-0.5924359038019060,-0.3033679083766950
ILLee County,0.0000000000000000,0.4368023656616560,-0.6170780397666290,0.2577576964807750,-0.6473076810579490,-0.2866031968088280
ILLivingston County,0.0000000000000000,0.3551905882425890,-0.6624159280062720,0.2230370959526570,-0.6894536684800560,-0.3395800246640010
ILLogan County,0.0000000000000000,0.1597347307920060,-0.6881697666686190,0.0343809162687050,-0.7136683495476770,-0.4254195006165940
ILMacon County,0.0000000000000000,0.1829279277027670,-0.7033440036998520,-0.0146084688645000,-0.7278267914945920,-0.3939171300987550
ILMacoupin County,0.0000000000000000,0.0633677786296352,-0.7236494436138520,-0.0519996588349079,-0.7458837687596240,-0.4757982351298030
ILMadison County,0.0000000000000000,0.1935278247808160,-0.6414672245699610,-0.0070322994205977,-0.6706503825351770,-0.3581249999473510
ILMarion County,0.0000000000000000,0.2166741068824770,-0.6875832101556800,0.0837063014258581,-0.7129706524409400,-0.3894697477261660
ILMarshall County,0.0000000000000000,0.3937762761047920,-0.6251471802010410,0.2611880212450490,-0.6547139937733290,-0.3101118186433070
ILMason County,0.0000000000000000,0.2200219365673530,-0.6552484159730790,0.1055414492231290,-0.6830550595772390,-0.3895561127628460
ILMassac County,0.0000000000000000,0.5112212230265090,-0.4595741280871290,0.3842713351800980,-0.5037300270454680,-0.1360873603160120
ILMcdonough County,0.0000000000000000,0.3637114594021640,-0.6464346401213340,0.1988535408524380,-0.6744415452819840,-0.3179152515282790
ILMchenry County,0.0000000000000000,0.3853892817626220,-0.6055280135351290,0.1487396794841170,-0.6369143296796030,-0.2868008121643760
ILMclean County,0.0000000000000000,0.2322766410680530,-0.6876518552024780,0.0766395042584116,-0.7129381025214890,-0.3865220097579000
ILMenard County,0.0000000000000000,0.2027876009905670,-0.6725470864909230,0.0887026395314352,-0.6989271433545170,-0.4031767244727340
ILMercer County,0.0000000000000000,0.4200940928548320,-0.6413330318332710,0.2703292419350720,-0.6698100712019000,-0.3068369614005120
ILMonroe County,0.0000000000000000,0.4658972498339560,-0.6127617468264930,0.3068727966611780,-0.6441034646310780,-0.2237255252486920
ILMontgomery County,0.0000000000000000,0.1205470745477080,-0.7169870627609090,0.0114626071680364,-0.7399073339269920,-0.4538275607542240
ILMorgan County,0.0000000000000000,0.2300019349029650,-0.6843599782030420,0.0688881866064182,-0.7096891815365900,-0.3908948346893490
ILMoultrie County,0.0000000000000000,0.3393146978300600,-0.6910598920173000,0.2051536218284530,-0.7166783558954430,-0.3414675510424790
ILOgle County,0.0000000000000000,0.4354657988881860,-0.6208156723238450,0.2889507335902530,-0.6509131714313290,-0.2916011201540500
ILPeoria County,0.0000000000000000,0.2607009050862600,-0.6239440319915810,0.0501281441106298,-0.6537600715234190,-0.3217996772166920
ILPerry County,0.0000000000000000,0.5872919225504500,-0.6021763286828420,0.4317914741223030,-0.6342241633352230,-0.1617935263059850
ILPiatt County,0.0000000000000000,0.3018956181964220,-0.7036539998339970,0.1712209517976690,-0.7283419057922870,-0.3617051471237420
ILPike County,0.0000000000000000,0.2336867294803040,-0.6752465290162160,0.1152113539158540,-0.7012742921757120,-0.3962725202611720
ILPope County,0.0000000000000000,0.5237573542473710,-0.6733991291566410,0.3681558673527620,-0.6996552943698520,-0.2692920044458880
ILPulaski County,0.0000000000000000,0.3389145517745200,-0.4245389046030360,0.2397971130871960,-0.4702744637140430,-0.1311769905155320
ILPutnam County,0.0000000000000000,0.4423464254475380,-0.6484301760213190,0.3010228614212570,-0.6763350980029990,-0.3116375052498510
ILRandolph County,0.0000000000000000,0.5862407012083590,-0.6010999039942460,0.4310761752657040,-0.6332326075574960,-0.1614830644564340
ILRichland County,0.0000000000000000,0.2376971525173110,-0.6296973492014070,0.1249050215962450,-0.6589030555751430,-0.3349618557192220
ILRock Island County,0.0000000000000000,0.3854987392565000,-0.6071593563933180,0.1756681161715090,-0.6383663373936070,-0.2918008037265860
ILSaline County,0.0000000000000000,0.6338529345095000,-0.5387534687607060,0.4804647320651060,-0.5753395382489350,-0.1058411144767650
ILSangamon County,0.0000000000000000,0.1198487836872140,-0.6949481465175550,-0.0574760288993252,-0.7196238039186290,-0.4178567109705930
ILSchuyler County,0.0000000000000000,0.3495169291476530,-0.6466510518293870,0.2194103383827070,-0.6747306227684170,-0.3292797684594090
ILScott County,0.0000000000000000,0.1986449874115290,-0.6745512318929520,0.0847040704313642,-0.7007082904546380,-0.4001848720563210
ILShelby County,0.0000000000000000,0.2374025837828040,-0.7048073594576220,0.1147013883298730,-0.7291668106201040,-0.3926499759931770
ILSt. Clair County,0.0000000000000000,0.3684214476592290,-0.6143219241335250,0.1420568711574860,-0.6456290912737310,-0.2581755528468410
ILStark County,0.0000000000000000,0.4433276803818510,-0.6382143699877770,0.3026529092963730,-0.6669842877737200,-0.2982496139761450
ILStephenson County,0.0000000000000000,0.4136934705603930,-0.6370669963298780,0.2458588975390590,-0.6658663327094890,-0.3046355657110080
ILTazewell County,0.0000000000000000,0.2824332652578370,-0.6511419851451230,0.0825317962604015,-0.6790617014165050,-0.3474335737163510
ILUnion County,0.0000000000000000,0.5266707407420320,-0.5542168344572000,0.3864935812274850,-0.5891918715982250,-0.1820170464774880
ILVermilion County,0.0000000000000000,0.4567020772627820,-0.6518887005623820,0.2980110740139110,-0.6807681272923220,-0.2550911212143040
ILWabash County,0.0000000000000000,0.2833346125672500,-0.5648994508032550,0.1725767087490380,-0.5996066403197590,-0.2911892654229130
ILWarren County,0.0000000000000000,0.3974813901895300,-0.6497036836622660,0.2612469373951270,-0.6775404511308240,-0.3155381049799370
ILWashington County,0.0000000000000000,0.4028566570685700,-0.6486488909071010,0.2651969503219190,-0.6772280067112820,-0.2708468591495670
ILWayne County,0.0000000000000000,0.3156548439958480,-0.6358739502027470,0.1910428272948900,-0.6652273188528860,-0.3117469366931340
ILWhite County,0.0000000000000000,0.4819185894001850,-0.5641043416272350,0.3452548572546580,-0.5989471480390110,-0.1876702167152330
ILWhiteside County,0.0000000000000000,0.4376894533613080,-0.5949150222466300,0.2792521864203160,-0.6268349563266300,-0.2746893980213610
ILWill County,0.0000000000000000,0.3608525276940260,-0.6256318683108780,0.1135823157204760,-0.6554635237142140,-0.2976376002952660
ILWilliamson County,0.0000000000000000,0.6544410730548990,-0.5610301124448110,0.4034789960655070,-0.5958620170223230,-0.0973619584947313
ILWinnebago County,0.0000000000000000,0.3797500430882270,-0.6000005326125080,0.1409144712869120,-0.6316934301877530,-0.2792647206952890
ILWoodford County,0.0000000000000000,0.3509895596682410,-0.6556966761672830,0.2205045407403450,-0.6830183478109600,-0.3371352110707260
INAdams County,0.0000000000000000,0.3691243955334220,-0.6486453943633950,0.2372368806810290,-0.6765936872015260,-0.3222098407398410
INAllen County,0.0000000000000000,0.2590806603260870,-0.6247223271217460,0.0378884786818181,-0.6546396294958170,-0.3098901443036460
INBartholomew County,0.0000000000000000,0.4446962626716170,-0.6150826203188920,0.2337183477258530,-0.6462370162445450,-0.2545105296991120
INBenton County,0.0000000000000000,0.3816132461484260,-0.6892750284615550,0.2425696862029550,-0.7152332429585280,-0.3127527395233400
INBlackford County,0.0000000000000000,0.3263877612123280,-0.6758286280249820,0.1961759091466280,-0.7019614158373450,-0.3512764406374590
INBoone County,0.0000000000000000,0.4454051467472810,-0.6227154564440070,0.2573468107491150,-0.6532349404760470,-0.2488086301946530
INBrown County,0.0000000000000000,0.4879785495475550,-0.6266140108481240,0.3434624728574290,-0.6569082271221410,-0.2560311294611220
INCarroll County,0.0000000000000000,0.4050509476529290,-0.6519984557584810,0.2675942393687210,-0.6808557030627020,-0.2907915865933980
INCass County,0.0000000000000000,0.3730760927134390,-0.6460968333628130,0.2233732253006260,-0.6750545407625860,-0.3032363523016710
INClark County,0.0000000000000000,0.3269638969569550,-0.6319749697332870,0.1124206367924270,-0.6619175336064880,-0.3063822670124390
INClay County,0.0000000000000000,0.2803486484521890,-0.4503355923810360,0.1871172788881720,-0.4917960922405490,-0.2035139753546110
INClinton County,0.0000000000000000,0.4296411993081470,-0.6656760998123200,0.2877072305297370,-0.6932939426862080,-0.2851428971804240
INCrawford County,0.0000000000000000,0.2815625451465760,-0.7428944782394690,0.1489950480986750,-0.7636291379175360,-0.4546187544122480
INDaviess County,0.0000000000000000,0.2191158252996560,-0.5557972720171390,0.1187818475746270,-0.5904782182427980,-0.3050739833889720
INDearborn County,0.0000000000000000,0.3144708433311750,-0.6764191189737540,0.1604321993465720,-0.7023590787009500,-0.3631026445906220
INDecatur County,0.0000000000000000,0.3507244968371910,-0.6497534134536130,0.1212553787644650,-0.6780631230540820,-0.3105616864788290
INDekalb County,0.0000000000000000,0.4046382705120840,-0.6199344450656690,0.2719138620477980,-0.6499571014314620,-0.2980507707705410
INDelaware County,0.0000000000000000,0.3051591423856610,-0.6533974383393090,0.0993152990310111,-0.6815790330562780,-0.3274927323948710
INDubois County,0.0000000000000000,0.3584480628544410,-0.6869664715297530,0.1424498038980970,-0.7123892500025310,-0.3359451431779570
INElkhart County,0.0000000000000000,0.3553490311711770,-0.6140103906847690,0.1482540463498550,-0.6446305736985000,-0.3055345623344970
INFayette County,0.0000000000000000,0.3512074767172510,-0.6296507665067770,0.0752363365736270,-0.6597004027838820,-0.2975072959766290
INFloyd County,0.0000000000000000,0.2870558157142180,-0.7007092378962130,0.0922486638187023,-0.7248996847673100,-0.3841323820918360
INFountain County,0.0000000000000000,0.4633280438689320,-0.5783255546752870,0.3281688137664680,-0.6123340165655820,-0.2197416246479300
INFranklin County,0.0000000000000000,0.3629750091653260,-0.6338359771896770,0.2334160500803020,-0.6633638584748200,-0.3200121319987370
INFulton County,0.0000000000000000,0.3199737557341620,-0.6466867281662760,0.1939737455026600,-0.6756943672443470,-0.3329240196226710
INGibson County,0.0000000000000000,0.3354618661568840,-0.5693225079722740,0.2171849648707880,-0.6037789089843470,-0.2722757420418470
