Zip Code,Index,WS Gate,EQ Gate,Country,State Code,County,Cresta Zone,WS Base Rate,EQ Base Rate,TRIA Rate
08606,26033,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.41593E-05,0.05
08607,26034,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.41611E-05,0.05
08608,26035,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.07283E-05,0.05
08609,26036,0,161,US,NJ,Mercer County,N/A,8.13796E-05,3.01217E-05,0.05
08610,26037,0,161,US,NJ,Mercer County,N/A,9.10753E-05,2.95232E-05,0.05
08611,26038,0,161,US,NJ,Mercer County,N/A,8.88151E-05,3.58597E-05,0.05
08618,26039,0,161,US,NJ,Mercer County,N/A,8.06789E-05,3.21748E-05,0.05
08619,26040,0,161,US,NJ,Mercer County,N/A,8.33227E-05,3.70489E-05,0.05
08620,26041,0,161,US,NJ,Mercer County,N/A,0.000101619,3.76432E-05,0.05
08625,26042,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.07387E-05,0.05
08628,26043,0,161,US,NJ,Mercer County,N/A,7.91607E-05,2.83026E-05,0.05
08629,26044,0,161,US,NJ,Mercer County,N/A,8.02888E-05,3.44356E-05,0.05
08638,26045,0,161,US,NJ,Mercer County,N/A,7.92166E-05,3.23255E-05,0.05
08644,26046,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05556E-05,0.05
08645,26047,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05559E-05,0.05
08646,26048,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05551E-05,0.05
08647,26049,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05551E-05,0.05
08648,26050,0,161,US,NJ,Mercer County,N/A,7.75917E-05,2.98978E-05,0.05
08650,26051,0,161,US,NJ,Mercer County,N/A,0.000123853,3.35655E-05,0.05
08666,26052,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05551E-05,0.05
08677,26053,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.52682E-05,0.05
08690,26054,0,161,US,NJ,Mercer County,N/A,9.22285E-05,3.64657E-05,0.05
08691,26055,0,161,US,NJ,Mercer County,N/A,0.000113341,3.4821E-05,0.05
08695,26056,0,161,US,NJ,Mercer County,N/A,8.41663E-05,3.05558E-05,0.05
07001,26057,0,161,US,NJ,Middlesex County,N/A,9.69726E-05,4.58353E-05,0.05
07008,26058,0,161,US,NJ,Middlesex County,N/A,0.000247093,5.05784E-05,0.05
07064,26059,0,161,US,NJ,Middlesex County,N/A,0.000134629,4.82587E-05,0.05
07067,26060,0,161,US,NJ,Middlesex County,N/A,7.93401E-05,4.58767E-05,0.05
07077,26061,0,161,US,NJ,Middlesex County,N/A,0.000401159,5.60257E-05,0.05
07080,26062,0,161,US,NJ,Middlesex County,N/A,6.4623E-05,4.72352E-05,0.05
07095,26063,0,161,US,NJ,Middlesex County,N/A,0.000110964,4.41426E-05,0.05
07098,26064,0,161,US,NJ,Middlesex County,N/A,9.50223E-05,4.61341E-05,0.05
08512,26065,0,161,US,NJ,Middlesex County,N/A,9.10132E-05,3.6528E-05,0.05
08536,26066,0,161,US,NJ,Middlesex County,N/A,8.06383E-05,4.0063E-05,0.05
08570,26067,0,161,US,NJ,Middlesex County,N/A,8.99E-05,3.7551E-05,0.05
08810,26068,0,161,US,NJ,Middlesex County,N/A,8.15498E-05,4.3171E-05,0.05
08816,26069,0,161,US,NJ,Middlesex County,N/A,0.000270162,4.49495E-05,0.05
08817,26070,0,161,US,NJ,Middlesex County,N/A,8.07685E-05,4.26932E-05,0.05
08818,26071,0,161,US,NJ,Middlesex County,N/A,7.67457E-05,4.34591E-05,0.05
08820,26072,0,161,US,NJ,Middlesex County,N/A,6.90152E-05,4.50062E-05,0.05
08824,26073,0,161,US,NJ,Middlesex County,N/A,6.46024E-05,1.93785E-05,0.05
08828,26074,0,161,US,NJ,Middlesex County,N/A,7.59706E-05,4.44381E-05,0.05
08830,26075,0,161,US,NJ,Middlesex County,N/A,8.31971E-05,4.58069E-05,0.05
08831,26076,0,161,US,NJ,Middlesex County,N/A,8.7368E-05,4.05851E-05,0.05
08832,26077,0,161,US,NJ,Middlesex County,N/A,0.000677809,4.52686E-05,0.05
08837,26078,0,161,US,NJ,Middlesex County,N/A,0.00011817,4.70821E-05,0.05
08840,26079,0,161,US,NJ,Middlesex County,N/A,7.69824E-05,4.88213E-05,0.05
08846,26080,0,161,US,NJ,Middlesex County,N/A,5.72309E-05,4.69916E-05,0.05
08850,26081,0,161,US,NJ,Middlesex County,N/A,7.62758E-05,3.99599E-05,0.05
08852,26082,0,161,US,NJ,Middlesex County,N/A,6.7629E-05,3.59288E-05,0.05
08854,26083,0,161,US,NJ,Middlesex County,N/A,6.48409E-05,3.93748E-05,0.05
08855,26084,0,161,US,NJ,Middlesex County,N/A,6.64972E-05,3.89082E-05,0.05
08857,26085,0,161,US,NJ,Middlesex County,N/A,8.65078E-05,4.14405E-05,0.05
08859,26086,0,161,US,NJ,Middlesex County,N/A,0.000116217,4.36532E-05,0.05
08861,26087,0,161,US,NJ,Middlesex County,N/A,0.000225446,3.84314E-05,0.05
08862,26088,0,161,US,NJ,Middlesex County,N/A,0.000139692,3.80761E-05,0.05
08863,26089,0,161,US,NJ,Middlesex County,N/A,9.79335E-05,4.28978E-05,0.05
08871,26090,0,161,US,NJ,Middlesex County,N/A,0.000104638,4.17135E-05,0.05
08872,26091,0,161,US,NJ,Middlesex County,N/A,0.000173526,4.21392E-05,0.05
08877,26092,0,161,US,NJ,Middlesex County,N/A,9.16526E-05,4.57605E-05,0.05
08878,26093,0,161,US,NJ,Middlesex County,N/A,0.000143391,4.37386E-05,0.05
08879,26094,0,161,US,NJ,Middlesex County,N/A,0.000361084,4.42717E-05,0.05
08882,26095,0,161,US,NJ,Middlesex County,N/A,0.000163301,3.86769E-05,0.05
08884,26096,0,161,US,NJ,Middlesex County,N/A,7.82422E-05,4.62528E-05,0.05
08899,26097,0,161,US,NJ,Middlesex County,N/A,7.30873E-05,4.19366E-05,0.05
08901,26098,0,161,US,NJ,Middlesex County,N/A,7.52838E-05,2.5577E-05,0.05
08902,26099,0,161,US,NJ,Middlesex County,N/A,7.21913E-05,3.72351E-05,0.05
08903,26100,0,161,US,NJ,Middlesex County,N/A,7.56275E-05,2.54555E-05,0.05
08904,26101,0,161,US,NJ,Middlesex County,N/A,8.0278E-05,2.2416E-05,0.05
08905,26102,0,161,US,NJ,Middlesex County,N/A,7.32333E-05,3.76322E-05,0.05
08906,26103,0,161,US,NJ,Middlesex County,N/A,7.30873E-05,4.20516E-05,0.05
08922,26104,0,161,US,NJ,Middlesex County,N/A,7.6586E-05,3.8216E-05,0.05
08933,26105,0,161,US,NJ,Middlesex County,N/A,0.000159803,2.55228E-05,0.05
08988,26106,0,161,US,NJ,Middlesex County,N/A,7.30873E-05,4.20507E-05,0.05
08989,26107,0,161,US,NJ,Middlesex County,N/A,7.30873E-05,4.20507E-05,0.05
07701,26108,25.1,161,US,NJ,Monmouth County,N/A,0.000178724,4.4307E-05,0.05
07702,26109,25.1,161,US,NJ,Monmouth County,N/A,0.000189696,4.43563E-05,0.05
07703,26110,25.1,161,US,NJ,Monmouth County,N/A,0.000181887,4.83936E-05,0.05
07704,26111,25.1,161,US,NJ,Monmouth County,N/A,0.000239367,4.85634E-05,0.05
07709,26112,25.1,161,US,NJ,Monmouth County,N/A,0.000315174,4.17726E-05,0.05
07710,26113,25.1,161,US,NJ,Monmouth County,N/A,0.000135158,3.41835E-05,0.05
07711,26114,25.1,161,US,NJ,Monmouth County,N/A,0.000359017,4.23028E-05,0.05
07712,26115,25.1,161,US,NJ,Monmouth County,N/A,0.000214346,3.90446E-05,0.05
07713,26116,25.1,161,US,NJ,Monmouth County,N/A,0.00021002,3.92361E-05,0.05
07715,26117,25.1,161,US,NJ,Monmouth County,N/A,0.000335479,3.59657E-05,0.05
07716,26118,25.1,161,US,NJ,Monmouth County,N/A,0.000260929,3.87335E-05,0.05
07717,26119,25.1,161,US,NJ,Monmouth County,N/A,0.000361386,4.02865E-05,0.05
07718,26120,25.1,161,US,NJ,Monmouth County,N/A,0.000259182,4.85466E-05,0.05
07719,26121,25.1,161,US,NJ,Monmouth County,N/A,0.000256736,3.67342E-05,0.05
07720,26122,25.1,161,US,NJ,Monmouth County,N/A,0.000358116,4.0416E-05,0.05
07721,26123,25.1,161,US,NJ,Monmouth County,N/A,0.000137314,5.31794E-05,0.05
07722,26124,25.1,161,US,NJ,Monmouth County,N/A,0.00014295,2.47285E-05,0.05
07723,26125,25.1,161,US,NJ,Monmouth County,N/A,0.00030655,4.38255E-05,0.05
07724,26126,25.1,161,US,NJ,Monmouth County,N/A,0.000171727,3.99195E-05,0.05
07726,26127,25.1,161,US,NJ,Monmouth County,N/A,0.00010105,2.25439E-05,0.05
07727,26128,25.1,161,US,NJ,Monmouth County,N/A,0.000133906,3.84824E-05,0.05
07728,26129,25.1,161,US,NJ,Monmouth County,N/A,0.000126315,3.5367E-05,0.05
07730,26130,25.1,161,US,NJ,Monmouth County,N/A,0.000170766,4.90715E-05,0.05
07731,26131,25.1,161,US,NJ,Monmouth County,N/A,0.000136175,2.90219E-05,0.05
07732,26132,25.1,161,US,NJ,Monmouth County,N/A,0.001010513,4.68244E-05,0.05
07733,26133,25.1,161,US,NJ,Monmouth County,N/A,0.000130924,3.84598E-05,0.05
07734,26134,25.1,161,US,NJ,Monmouth County,N/A,0.002482445,5.7102E-05,0.05
07735,26135,25.1,161,US,NJ,Monmouth County,N/A,0.001741696,5.46382E-05,0.05
07737,26136,25.1,161,US,NJ,Monmouth County,N/A,0.00022329,2.82113E-05,0.05
07738,26137,25.1,161,US,NJ,Monmouth County,N/A,0.000155118,2.13202E-05,0.05
07739,26138,25.1,161,US,NJ,Monmouth County,N/A,0.000277075,4.69954E-05,0.05
07740,26139,25.1,161,US,NJ,Monmouth County,N/A,0.000337601,4.57593E-05,0.05
07746,26140,25.1,161,US,NJ,Monmouth County,N/A,0.000117137,2.35459E-05,0.05
07747,26141,25.1,161,US,NJ,Monmouth County,N/A,0.000113322,4.16936E-05,0.05
07748,26142,25.1,161,US,NJ,Monmouth County,N/A,0.000185734,4.46295E-05,0.05
07750,26143,25.1,161,US,NJ,Monmouth County,N/A,0.000836616,5.04806E-05,0.05
07751,26144,25.1,161,US,NJ,Monmouth County,N/A,9.89554E-05,2.3565E-05,0.05
07752,26145,25.1,161,US,NJ,Monmouth County,N/A,0.000263432,3.85041E-05,0.05
07753,26146,25.1,161,US,NJ,Monmouth County,N/A,0.000205787,3.79155E-05,0.05
07754,26147,25.1,161,US,NJ,Monmouth County,N/A,0.000244005,3.74072E-05,0.05
07755,26148,25.1,161,US,NJ,Monmouth County,N/A,0.000225422,3.98217E-05,0.05
07756,26149,25.1,161,US,NJ,Monmouth County,N/A,0.000354946,3.49793E-05,0.05
07757,26150,25.1,161,US,NJ,Monmouth County,N/A,0.000319107,4.72192E-05,0.05
07758,26151,25.1,161,US,NJ,Monmouth County,N/A,0.00046207,5.89577E-05,0.05
07760,26152,25.1,161,US,NJ,Monmouth County,N/A,0.0004761,4.51161E-05,0.05
07762,26153,25.1,161,US,NJ,Monmouth County,N/A,0.00036017,3.65019E-05,0.05
07763,26154,25.1,161,US,NJ,Monmouth County,N/A,0.000113501,2.22195E-05,0.05
07764,26155,25.1,161,US,NJ,Monmouth County,N/A,0.000236477,4.43149E-05,0.05
07765,26156,25.1,161,US,NJ,Monmouth County,N/A,0.000111912,2.37598E-05,0.05
07777,26157,25.1,161,US,NJ,Monmouth County,N/A,0.000137159,3.69633E-05,0.05
07799,26158,25.1,161,US,NJ,Monmouth County,N/A,0.000176758,3.8359E-05,0.05
08501,26159,25.1,161,US,NJ,Monmouth County,N/A,0.000122036,3.18381E-05,0.05
08510,26160,25.1,161,US,NJ,Monmouth County,N/A,0.000104788,3.20714E-05,0.05
08514,26161,25.1,161,US,NJ,Monmouth County,N/A,0.00011751,2.48615E-05,0.05
08526,26162,25.1,161,US,NJ,Monmouth County,N/A,0.000132488,2.61678E-05,0.05
08535,26163,25.1,161,US,NJ,Monmouth County,N/A,0.000105895,3.28038E-05,0.05
08555,26164,25.1,161,US,NJ,Monmouth County,N/A,0.000105701,3.45109E-05,0.05
08720,26165,25.1,161,US,NJ,Monmouth County,N/A,0.000196226,2.86269E-05,0.05
08730,26166,25.1,161,US,NJ,Monmouth County,N/A,0.00040455,3.02166E-05,0.05
08736,26167,25.1,161,US,NJ,Monmouth County,N/A,0.000340071,3.48956E-05,0.05
08750,26168,25.1,161,US,NJ,Monmouth County,N/A,0.000342231,3.74053E-05,0.05
07005,26169,0,161,US,NJ,Morris County,N/A,5.64423E-05,4.44355E-05,0.05
07034,26170,0,161,US,NJ,Morris County,N/A,6.33839E-05,4.41963E-05,0.05
07035,26171,0,161,US,NJ,Morris County,N/A,6.43977E-05,5.21612E-05,0.05
07045,26172,0,161,US,NJ,Morris County,N/A,5.8E-05,4.84305E-05,0.05
07046,26173,0,161,US,NJ,Morris County,N/A,6.43526E-05,4.21891E-05,0.05
07054,26174,0,161,US,NJ,Morris County,N/A,6.40727E-05,4.67174E-05,0.05
07058,26175,0,161,US,NJ,Morris County,N/A,6.24178E-05,5.49213E-05,0.05
07082,26176,0,161,US,NJ,Morris County,N/A,5.7758E-05,4.29885E-05,0.05
07405,26177,0,161,US,NJ,Morris County,N/A,5.32032E-05,4.54556E-05,0.05
07438,26178,0,161,US,NJ,Morris County,N/A,4.24905E-05,3.82443E-05,0.05
07440,26179,0,161,US,NJ,Morris County,N/A,6.62538E-05,5.74175E-05,0.05
07444,26180,0,161,US,NJ,Morris County,N/A,6.46897E-05,5.34701E-05,0.05
07457,26181,0,161,US,NJ,Morris County,N/A,6.17827E-05,4.73734E-05,0.05
07801,26182,0,161,US,NJ,Morris County,N/A,4.77592E-05,3.95754E-05,0.05
07802,26183,0,161,US,NJ,Morris County,N/A,4.74212E-05,3.95637E-05,0.05
07803,26184,0,161,US,NJ,Morris County,N/A,4.80706E-05,2.52431E-05,0.05
07806,26185,0,161,US,NJ,Morris County,N/A,4.62811E-05,3.76406E-05,0.05
07828,26186,0,161,US,NJ,Morris County,N/A,4.15581E-05,2.80538E-05,0.05
07834,26187,0,161,US,NJ,Morris County,N/A,5.42731E-05,3.9802E-05,0.05
07836,26188,0,161,US,NJ,Morris County,N/A,4.32992E-05,2.25973E-05,0.05
07842,26189,0,161,US,NJ,Morris County,N/A,4.59171E-05,3.69972E-05,0.05
07845,26190,0,161,US,NJ,Morris County,N/A,4.48651E-05,2.0308E-05,0.05
07847,26191,0,161,US,NJ,Morris County,N/A,4.91305E-05,4.22717E-05,0.05
07849,26192,0,161,US,NJ,Morris County,N/A,4.92341E-05,3.11341E-05,0.05
07850,26193,0,161,US,NJ,Morris County,N/A,5.10726E-05,3.3673E-05,0.05
07852,26194,0,161,US,NJ,Morris County,N/A,4.62324E-05,3.72382E-05,0.05
07853,26195,0,161,US,NJ,Morris County,N/A,4.43663E-05,1.82564E-05,0.05
07856,26196,0,161,US,NJ,Morris County,N/A,5.17572E-05,3.30083E-05,0.05
07857,26197,0,161,US,NJ,Morris County,N/A,4.42816E-05,3.13448E-05,0.05
07866,26198,0,161,US,NJ,Morris County,N/A,4.99775E-05,3.73726E-05,0.05
07869,26199,0,161,US,NJ,Morris County,N/A,4.65256E-05,2.33348E-05,0.05
07870,26200,0,161,US,NJ,Morris County,N/A,4.7046E-05,1.75717E-05,0.05
07876,26201,0,161,US,NJ,Morris County,N/A,4.5932E-05,3.5596E-05,0.05
07878,26202,0,161,US,NJ,Morris County,N/A,5.83417E-05,2.06336E-05,0.05
07885,26203,0,161,US,NJ,Morris County,N/A,4.67344E-05,3.8155E-05,0.05
07926,26204,0,161,US,NJ,Morris County,N/A,4.7457E-05,3.85037E-05,0.05
07927,26205,0,161,US,NJ,Morris County,N/A,5.90015E-05,4.53082E-05,0.05
07928,26206,0,161,US,NJ,Morris County,N/A,6.32616E-05,4.60179E-05,0.05
07930,26207,0,161,US,NJ,Morris County,N/A,4.54883E-05,1.97956E-05,0.05
07932,26208,0,161,US,NJ,Morris County,N/A,6.49602E-05,4.9927E-05,0.05
07933,26209,0,161,US,NJ,Morris County,N/A,5.45126E-05,3.89603E-05,0.05
07935,26210,0,161,US,NJ,Morris County,N/A,5.76454E-05,5.14664E-05,0.05
07936,26211,0,161,US,NJ,Morris County,N/A,6.4658E-05,5.17045E-05,0.05
07940,26212,0,161,US,NJ,Morris County,N/A,6.15697E-05,4.73553E-05,0.05
07945,26213,0,161,US,NJ,Morris County,N/A,4.67627E-05,2.09469E-05,0.05
07946,26214,0,161,US,NJ,Morris County,N/A,5.62317E-05,2.80912E-05,0.05
07950,26215,0,161,US,NJ,Morris County,N/A,5.72528E-05,4.00337E-05,0.05
07960,26216,0,161,US,NJ,Morris County,N/A,5.47498E-05,4.11578E-05,0.05
07961,26217,0,161,US,NJ,Morris County,N/A,6.21301E-05,4.31735E-05,0.05
07962,26218,0,161,US,NJ,Morris County,N/A,5.74476E-05,4.19083E-05,0.05
07963,26219,0,161,US,NJ,Morris County,N/A,5.69568E-05,4.13682E-05,0.05
07970,26220,0,161,US,NJ,Morris County,N/A,4.47706E-05,2.36826E-05,0.05
07976,26221,0,161,US,NJ,Morris County,N/A,5.34336E-05,2.65451E-05,0.05
07980,26222,0,161,US,NJ,Morris County,N/A,5.50987E-05,3.99063E-05,0.05
07981,26223,0,161,US,NJ,Morris County,N/A,6.29131E-05,4.70024E-05,0.05
07983,26224,0,161,US,NJ,Morris County,N/A,6.32137E-05,4.71869E-05,0.05
07999,26225,0,161,US,NJ,Morris County,N/A,6.32137E-05,4.69218E-05,0.05
08005,26226,24.1,161,US,NJ,Ocean County,N/A,0.000486726,1.17554E-05,0.05
08006,26227,24.1,161,US,NJ,Ocean County,N/A,0.001163764,2.07429E-05,0.05
08008,26228,24.1,161,US,NJ,Ocean County,N/A,0.001263307,1.74374E-05,0.05
08050,26229,24.1,161,US,NJ,Ocean County,N/A,0.000349403,1.49695E-05,0.05
08087,26230,24.1,161,US,NJ,Ocean County,N/A,0.001194148,1.42187E-05,0.05
08092,26231,24.1,161,US,NJ,Ocean County,N/A,0.000298111,1.66256E-05,0.05
08527,26232,24.1,161,US,NJ,Ocean County,N/A,0.000104835,2.73454E-05,0.05
08533,26233,24.1,161,US,NJ,Ocean County,N/A,0.000113185,3.00056E-05,0.05
08701,26234,24.1,161,US,NJ,Ocean County,N/A,0.000154428,2.53432E-05,0.05
08721,26235,24.1,161,US,NJ,Ocean County,N/A,0.000322664,2.19261E-05,0.05
08722,26236,24.1,161,US,NJ,Ocean County,N/A,0.000212963,2.37054E-05,0.05
08723,26237,24.1,161,US,NJ,Ocean County,N/A,0.000348627,3.14216E-05,0.05
08724,26238,24.1,161,US,NJ,Ocean County,N/A,0.000254344,2.67791E-05,0.05
08731,26239,24.1,161,US,NJ,Ocean County,N/A,0.000384028,2.25234E-05,0.05
08732,26240,24.1,161,US,NJ,Ocean County,N/A,0.000382922,2.0929E-05,0.05
08733,26241,24.1,161,US,NJ,Ocean County,N/A,0.000118303,3.31012E-05,0.05
08734,26242,24.1,161,US,NJ,Ocean County,N/A,0.000542729,2.27098E-05,0.05
08735,26243,24.1,161,US,NJ,Ocean County,N/A,0.000917838,3.18114E-05,0.05
08738,26244,24.1,161,US,NJ,Ocean County,N/A,0.00079356,3.51597E-05,0.05
08739,26245,24.1,161,US,NJ,Ocean County,N/A,0.000783368,3.27467E-05,0.05
08740,26246,24.1,161,US,NJ,Ocean County,N/A,0.000580758,2.69526E-05,0.05
08741,26247,24.1,161,US,NJ,Ocean County,N/A,0.000313307,2.44009E-05,0.05
08742,26248,24.1,161,US,NJ,Ocean County,N/A,0.00054883,3.57646E-05,0.05
08751,26249,24.1,161,US,NJ,Ocean County,N/A,0.000815548,2.98375E-05,0.05
08752,26250,24.1,161,US,NJ,Ocean County,N/A,0.001024196,2.91723E-05,0.05
08753,26251,24.1,161,US,NJ,Ocean County,N/A,0.000362717,2.16796E-05,0.05
08754,26252,24.1,161,US,NJ,Ocean County,N/A,0.00024114,2.03081E-05,0.05
08755,26253,24.1,161,US,NJ,Ocean County,N/A,0.000165005,2.16131E-05,0.05
08756,26254,24.1,161,US,NJ,Ocean County,N/A,0.000285942,2.17249E-05,0.05
08757,26255,24.1,161,US,NJ,Ocean County,N/A,0.000159334,2.52575E-05,0.05
08758,26256,24.1,161,US,NJ,Ocean County,N/A,0.000839391,1.95795E-05,0.05
08759,26257,24.1,161,US,NJ,Ocean County,N/A,0.000123315,2.2291E-05,0.05
07011,26258,0,161,US,NJ,Passaic County,N/A,7.40696E-05,5.63532E-05,0.05
07012,26259,0,161,US,NJ,Passaic County,N/A,7.57407E-05,5.08493E-05,0.05
07013,26260,0,161,US,NJ,Passaic County,N/A,7.16958E-05,4.93684E-05,0.05
07014,26261,0,161,US,NJ,Passaic County,N/A,8.38148E-05,6.29787E-05,0.05
07015,26262,0,161,US,NJ,Passaic County,N/A,7.64685E-05,5.63038E-05,0.05
07055,26263,0,161,US,NJ,Passaic County,N/A,7.93478E-05,5.09977E-05,0.05
07403,26264,0,161,US,NJ,Passaic County,N/A,4.81895E-05,4.45149E-05,0.05
07420,26265,0,161,US,NJ,Passaic County,N/A,5.22285E-05,4.98772E-05,0.05
07421,26266,0,161,US,NJ,Passaic County,N/A,4.21139E-05,2.60763E-05,0.05
07424,26267,0,161,US,NJ,Passaic County,N/A,6.62995E-05,4.88042E-05,0.05
07435,26268,0,161,US,NJ,Passaic County,N/A,4.41214E-05,4.26304E-05,0.05
07442,26269,0,161,US,NJ,Passaic County,N/A,5.57839E-05,5.41064E-05,0.05
07456,26270,0,161,US,NJ,Passaic County,N/A,4.70004E-05,3.30521E-05,0.05
07465,26271,0,161,US,NJ,Passaic County,N/A,5.14871E-05,5.08394E-05,0.05
07470,26272,0,161,US,NJ,Passaic County,N/A,5.93029E-05,5.11953E-05,0.05
07474,26273,0,161,US,NJ,Passaic County,N/A,5.85974E-05,5.017E-05,0.05
07477,26274,0,161,US,NJ,Passaic County,N/A,5.78609E-05,5.02298E-05,0.05
07480,26275,0,161,US,NJ,Passaic County,N/A,3.62333E-05,3.84799E-05,0.05
07501,26276,0,161,US,NJ,Passaic County,N/A,6.52023E-05,6.05277E-05,0.05
07502,26277,0,161,US,NJ,Passaic County,N/A,6.46275E-05,5.96398E-05,0.05
07503,26278,0,161,US,NJ,Passaic County,N/A,6.82234E-05,4.31021E-05,0.05
07504,26279,0,161,US,NJ,Passaic County,N/A,7.0974E-05,5.55472E-05,0.05
07505,26280,0,161,US,NJ,Passaic County,N/A,6.51987E-05,5.29818E-05,0.05
07506,26281,0,161,US,NJ,Passaic County,N/A,6.30318E-05,5.47469E-05,0.05
07507,26282,0,161,US,NJ,Passaic County,N/A,6.51987E-05,5.5432E-05,0.05
07508,26283,0,161,US,NJ,Passaic County,N/A,6.27622E-05,4.79871E-05,0.05
07509,26284,0,161,US,NJ,Passaic County,N/A,6.51987E-05,5.30122E-05,0.05
07510,26285,0,161,US,NJ,Passaic County,N/A,6.51987E-05,5.30129E-05,0.05
07511,26286,0,161,US,NJ,Passaic County,N/A,6.20151E-05,5.30573E-05,0.05
07512,26287,0,161,US,NJ,Passaic County,N/A,6.29112E-05,5.28291E-05,0.05
07513,26288,0,161,US,NJ,Passaic County,N/A,6.811E-05,5.0066E-05,0.05
07514,26289,0,161,US,NJ,Passaic County,N/A,7.07104E-05,5.40665E-05,0.05
07522,26290,0,161,US,NJ,Passaic County,N/A,6.51987E-05,5.60305E-05,0.05
07524,26291,0,161,US,NJ,Passaic County,N/A,6.56668E-05,4.97677E-05,0.05
07530,26292,0,161,US,NJ,Passaic County,N/A,6.51987E-05,4.83696E-05,0.05
07533,26293,0,161,US,NJ,Passaic County,N/A,6.74421E-05,4.3105E-05,0.05
07538,26294,0,161,US,NJ,Passaic County,N/A,6.51987E-05,4.79912E-05,0.05
07543,26295,0,161,US,NJ,Passaic County,N/A,6.51987E-05,4.99783E-05,0.05
07544,26296,0,161,US,NJ,Passaic County,N/A,6.51987E-05,4.98907E-05,0.05
08001,26297,0,161,US,NJ,Salem County,N/A,0.000100011,2.4143E-05,0.05
08023,26298,0,161,US,NJ,Salem County,N/A,0.000634815,2.63398E-05,0.05
08038,26299,0,161,US,NJ,Salem County,N/A,0.000762572,2.62409E-05,0.05
08067,26300,0,161,US,NJ,Salem County,N/A,0.000112754,2.80618E-05,0.05
08069,26301,0,161,US,NJ,Salem County,N/A,0.000967062,2.77098E-05,0.05
08070,26302,0,161,US,NJ,Salem County,N/A,0.000571954,2.54115E-05,0.05
08072,26303,0,161,US,NJ,Salem County,N/A,0.000120613,2.53562E-05,0.05
08079,26304,0,161,US,NJ,Salem County,N/A,0.000270535,2.5309E-05,0.05
08098,26305,0,161,US,NJ,Salem County,N/A,0.000111207,1.61252E-05,0.05
08318,26306,0,161,US,NJ,Salem County,N/A,0.000118157,1.76301E-05,0.05
08343,26307,0,161,US,NJ,Salem County,N/A,0.000105098,2.15927E-05,0.05
08347,26308,0,161,US,NJ,Salem County,N/A,0.000118582,1.57527E-05,0.05
07059,26309,0,161,US,NJ,Somerset County,N/A,5.92746E-05,2.16332E-05,0.05
07069,26310,0,161,US,NJ,Somerset County,N/A,6.38538E-05,2.45146E-05,0.05
07920,26311,0,161,US,NJ,Somerset County,N/A,5.6789E-05,2.12403E-05,0.05
07921,26312,0,161,US,NJ,Somerset County,N/A,6.41539E-05,2.11563E-05,0.05
07924,26313,0,161,US,NJ,Somerset County,N/A,5.2497E-05,2.60484E-05,0.05
07931,26314,0,161,US,NJ,Somerset County,N/A,5.69016E-05,2.29393E-05,0.05
07934,26315,0,161,US,NJ,Somerset County,N/A,5.73115E-05,2.15259E-05,0.05
07938,26316,0,161,US,NJ,Somerset County,N/A,5.85749E-05,2.06248E-05,0.05
07939,26317,0,161,US,NJ,Somerset County,N/A,5.85749E-05,2.14527E-05,0.05
07977,26318,0,161,US,NJ,Somerset County,N/A,5.75911E-05,2.15399E-05,0.05
07978,26319,0,161,US,NJ,Somerset County,N/A,6.06757E-05,2.10697E-05,0.05
08502,26320,0,161,US,NJ,Somerset County,N/A,8.22349E-05,1.86716E-05,0.05
08504,26321,0,161,US,NJ,Somerset County,N/A,7.29462E-05,1.78751E-05,0.05
08528,26322,0,161,US,NJ,Somerset County,N/A,7.81487E-05,3.93566E-05,0.05
08553,26323,0,161,US,NJ,Somerset County,N/A,7.99022E-05,2.07814E-05,0.05
08558,26324,0,161,US,NJ,Somerset County,N/A,7.75771E-05,1.78343E-05,0.05
08805,26325,0,161,US,NJ,Somerset County,N/A,7.06221E-05,4.65776E-05,0.05
08807,26326,0,161,US,NJ,Somerset County,N/A,6.83957E-05,2.27115E-05,0.05
08812,26327,0,161,US,NJ,Somerset County,N/A,6.84082E-05,4.5041E-05,0.05
08821,26328,0,161,US,NJ,Somerset County,N/A,8.28202E-05,2.14532E-05,0.05
08823,26329,0,161,US,NJ,Somerset County,N/A,8.69692E-05,2.01081E-05,0.05
08835,26330,0,161,US,NJ,Somerset County,N/A,8.37675E-05,4.39539E-05,0.05
08836,26331,0,161,US,NJ,Somerset County,N/A,6.14944E-05,2.02132E-05,0.05
08844,26332,0,161,US,NJ,Somerset County,N/A,8.29673E-05,2.09563E-05,0.05
08853,26333,0,161,US,NJ,Somerset County,N/A,8.69543E-05,3.60504E-05,0.05
08869,26334,0,161,US,NJ,Somerset County,N/A,7.03404E-05,3.52531E-05,0.05
08873,26335,0,161,US,NJ,Somerset County,N/A,8.47392E-05,2.1719E-05,0.05
