country,risk_name,historic_updated_value,historic_updated_date
KP,InterstateWar,4.6,2016-10-24
KP,InterstateWar,4.7,2016-09-19
KP,InterstateWar,4.6,2016-05-16
KP,InterstateWar,4.8,2016-04-11
KP,InterstateWar,4.7,2016-02-29
KP,InterstateWar,4.6,2016-02-16
KP,InterstateWar,4.5,2016-02-08
KP,InterstateWar,4.3,2016-01-18
KP,InterstateWar,4.2,2015-08-31
KP,InterstateWar,4.3,2015-08-24
KP,InterstateWar,4.2,2015-08-17
KP,InterstateWar,4.1,2015-07-20
KP,LabourStrikes,0.7,2025-01-13
KP,LabourStrikes,0.7,2023-09-21
KP,LabourStrikes,0.7,2022-09-22
KP,LabourStrikes,0.7,2022-03-02
KP,LabourStrikes,0.6,2021-02-16
KP,LabourStrikes,0.6,2020-06-23
KP,LabourStrikes,0.6,2019-06-11
KP,LabourStrikes,0.8,2018-06-18
KP,LabourStrikes,1,2018-05-08
KP,LabourStrikes,1.1,2017-10-16
KP,LabourStrikes,1,2016-10-24
KP,Legal,5.4,2022-09-22
KP,Legal,5.3,2021-02-08
KP,Legal,5.2,2020-06-23
KP,Legal,5.1,2019-06-03
KP,Legal,5,2018-05-08
KP,Legal,5.1,2017-10-16
KP,Legal,5,2016-10-24
KP,Legal,5.2,2016-09-22
KP,Operational,4.2,2022-11-04
KP,Operational,4.3,2022-09-22
KP,Operational,4.2,2020-06-23
KP,Operational,4.1,2020-01-31
KP,Operational,4.2,2019-01-31
KP,Operational,4.3,2018-05-08
KP,Operational,4.4,2017-02-01
KP,PolicyStability,2.4,2025-01-13
KP,PolicyStability,2.2,2023-08-03
KP,PolicyStability,2.2,2022-06-29
KP,PolicyStability,2,2021-01-18
KP,PolicyStability,1.9,2020-04-27
KP,PolicyStability,1.9,2019-06-03
KP,PolicyStability,2.3,2018-05-08
KP,PolicyStability,2.4,2017-09-05
KP,PolicyStability,2.6,2016-09-22
KP,Political,2.3,2025-01-13
KP,Political,2.4,2023-06-26
KP,Political,2.3,2022-06-29
KP,Political,2.2,2022-01-11
KP,Political,2.1,2021-02-22
KP,Political,2.5,2020-08-03
KP,Political,2.4,2020-03-23
KP,Political,2.2,2019-11-11
KP,Political,2.1,2019-06-03
KP,Political,2.4,2019-03-05
KP,Political,2.5,2018-07-23
KP,Political,2.6,2017-09-05
KP,Political,2.8,2017-06-19
KP,Political,3,2017-03-13
KP,Political,2.9,2016-09-22
KP,Political,3,2016-09-19
KP,Political,3.1,2016-01-18
KP,ProtestsAndRiots,0.7,2025-01-13
KP,ProtestsAndRiots,0.7,2023-09-21
KP,ProtestsAndRiots,0.7,2022-09-22
KP,ProtestsAndRiots,0.7,2022-01-11
KP,ProtestsAndRiots,0.7,2021-03-01
KP,ProtestsAndRiots,0.6,2020-08-17
KP,ProtestsAndRiots,0.6,2019-08-12
KP,ProtestsAndRiots,0.7,2018-08-06
KP,ProtestsAndRiots,1.2,2018-05-08
KP,ProtestsAndRiots,1.1,2017-10-16
KP,ProtestsAndRiots,1,2016-10-24
KP,Recession,2.5,2025-02-05
KP,Recession,2.4,2024-11-12
KP,Recession,2.5,2024-02-08
KP,Recession,2.6,2023-11-06
KP,Recession,2.7,2023-08-02
KP,Recession,2.8,2023-05-04
KP,Recession,2.6,2022-02-02
KP,Recession,3.6,2021-05-06
KP,Recession,4.6,2021-02-03
KP,Recession,4.1,2020-11-05
KP,Recession,6.6,2020-08-06
KP,Recession,5.6,2020-04-23
KP,Recession,2.1,2016-08-09
KP,Recession,1.6,2016-05-10
KP,RegulatoryBurden,5.2,2025-01-13
KP,RegulatoryBurden,4.9,2023-09-21
KP,RegulatoryBurden,5,2022-09-22
KP,RegulatoryBurden,4.9,2022-03-02
KP,RegulatoryBurden,4.9,2021-02-16
KP,RegulatoryBurden,4.7,2020-06-23
KP,RegulatoryBurden,4.7,2019-06-03
KP,RegulatoryBurden,4.8,2018-05-08
KP,RegulatoryBurden,4.9,2017-10-16
KP,RegulatoryBurden,5.1,2016-10-24
KP,Security,1.3,2022-09-22
KP,Security,1.2,2020-06-23
KP,Security,1.1,2019-09-17
KP,Security,1.2,2019-07-08
KP,Security,1.3,2019-06-03
KP,Security,1.4,2019-03-05
KP,Security,1.3,2019-02-11
KP,Security,1.4,2019-01-14
KP,Security,1.5,2018-08-06
KP,Security,1.6,2018-03-19
KP,Security,1.7,2017-07-10
KP,Security,1.6,2017-07-03
KP,Security,1.8,2017-04-21
KP,Security,1.7,2017-04-10
KP,Security,1.8,2017-02-21
KP,Security,2,2016-11-21
KP,Security,2.1,2016-09-22
KP,Security,2.3,2016-05-16
KP,Security,2.4,2016-04-11
KP,Security,2.3,2016-02-29
KP,Security,2.4,2016-02-08
KP,Security,2.5,2015-07-20
KP,SovereignDefault,7,2021-08-04
KP,StateFailure,4,2025-01-13
KP,StateFailure,4.3,2023-06-26
KP,StateFailure,4,2022-09-22
KP,StateFailure,3.9,2022-01-11
KP,StateFailure,3.7,2021-05-04
KP,StateFailure,3.7,2020-09-28
KP,StateFailure,3.6,2020-08-03
KP,StateFailure,3.5,2020-03-23
KP,StateFailure,3.2,2019-11-11
KP,StateFailure,3,2019-06-03
KP,StateFailure,2.9,2019-03-05
KP,StateFailure,3.3,2018-05-08
KP,StateFailure,3.2,2017-10-16
KP,StateFailure,3.1,2017-06-19
KP,StateFailure,3.5,2016-10-24
KP,StrategicOverall,3.6,2022-06-29
KP,StrategicOverall,3.5,2021-02-22
KP,StrategicOverall,3.6,2020-06-23
KP,StrategicOverall,3.5,2020-04-23
KP,StrategicOverall,3.4,2019-06-03
KP,StrategicOverall,3.5,2018-07-23
KP,StrategicOverall,3.6,2018-07-11
KP,StrategicOverall,3.5,2018-05-08
KP,StrategicOverall,3.6,2017-07-03
KP,StrategicOverall,3.7,2017-04-21
KP,StrategicOverall,3.6,2017-04-10
KP,StrategicOverall,3.7,2017-03-13
KP,StrategicOverall,3.6,2017-02-21
KP,StrategicOverall,3.7,2016-09-22
KP,StrategicOverall,3.8,2015-11-10
KP,Tax,4.7,2025-01-13
KP,Tax,4.6,2023-06-26
KP,Tax,4.5,2022-03-02
KP,Tax,4.3,2021-02-16
KP,Tax,4.2,2020-06-23
KP,Tax,4,2018-05-08
KP,Tax,3.9,2017-10-16
KP,Tax,4.1,2017-06-19
KP,TaxConsistency,4.8,2025-02-14
KP,TaxConsistency,4.8,2023-06-26
KP,TaxConsistency,4.7,2022-03-02
KP,TaxConsistency,4.7,2021-02-16
KP,TaxConsistency,4.6,2020-06-23
KP,TaxConsistency,4.5,2019-06-03
KP,TaxConsistency,4.5,2018-05-08
KP,TaxConsistency,4.4,2017-10-16
KP,TaxConsistency,4.6,2016-10-24
KP,TaxIncrease,4.5,2025-01-13
KP,TaxIncrease,4.4,2023-06-26
KP,TaxIncrease,4.3,2022-03-02
KP,TaxIncrease,3.9,2021-02-16
KP,TaxIncrease,3.7,2020-06-23
KP,TaxIncrease,3.5,2019-06-03
KP,TaxIncrease,3.5,2018-05-08
KP,TaxIncrease,3.4,2017-10-16
KP,TaxIncrease,3.5,2017-06-19
KP,TaxIncrease,3.1,2016-10-24
KP,Terrorism,0.3,2025-01-13
KP,Terrorism,0.3,2023-09-21
KP,Terrorism,0.3,2022-09-22
KP,Terrorism,0.3,2022-03-02
KP,Terrorism,0.3,2021-02-08
KP,Terrorism,0.3,2021-01-25
KP,Terrorism,0.3,2020-05-11
KP,Terrorism,0.3,2019-01-14
KP,Terrorism,0.6,2018-05-08
KP,Terrorism,0.7,2017-10-16
KP,Terrorism,0.9,2016-11-21
KP,Terrorism,0.8,2016-10-24
KP,UnderDevelopment,2.8,2023-07-07
KP,UnderDevelopment,2.9,2019-07-09
KP,UnderDevelopment,3.1,2018-07-11
KP,UnderDevelopment,2.8,2015-04-28
KR,BriberyAndCorruption,2.2,2023-06-23
KR,BriberyAndCorruption,2.2,2022-06-29
KR,BriberyAndCorruption,2.1,2021-01-25
KR,BriberyAndCorruption,2.1,2020-12-14
KR,BriberyAndCorruption,2.2,2020-11-30
KR,BriberyAndCorruption,2.3,2019-12-16
KR,BriberyAndCorruption,2.3,2019-11-21
KR,BriberyAndCorruption,2.3,2018-12-17
KR,BriberyAndCorruption,2.3,2018-10-01
KR,BriberyAndCorruption,2.3,2018-08-13
KR,BriberyAndCorruption,2.2,2018-03-05
KR,BriberyAndCorruption,2.1,2018-01-29
KR,BriberyAndCorruption,2.2,2017-05-11
KR,BriberyAndCorruption,2.4,2017-01-09
KR,BriberyAndCorruption,2,2016-11-21
KR,BriberyAndCorruption,2.5,2016-10-03
KR,BriberyAndCorruption,2.4,2016-05-31
KR,CapitalTransfer,0.1,2023-08-16
KR,CapitalTransfer,0.1,2021-08-04
KR,CivilWar,0.6,2024-12-04
KR,CivilWar,0.4,2023-06-26
KR,CivilWar,0.4,2022-01-20
KR,CivilWar,0.4,2020-10-26
KR,CivilWar,0.4,2019-09-17
KR,CivilWar,0.3,2019-04-02
KR,CivilWar,0.2,2018-02-05
KR,CivilWar,0.3,2018-01-29
KR,CivilWar,0.3,2016-11-21
KR,ContractAlteration,1.3,2023-06-23
KR,ContractAlteration,1.3,2022-01-20
KR,ContractAlteration,1.3,2020-12-14
KR,ContractAlteration,1.5,2019-11-21
KR,ContractAlteration,1.3,2019-06-03
KR,ContractAlteration,1.3,2018-05-08
KR,ContractAlteration,1.4,2017-06-19
KR,ContractAlteration,1.2,2016-11-21
KR,ContractAlteration,0.8,2015-09-23
KR,ContractEnforcement,0.5,2023-06-23
KR,ContractEnforcement,0.5,2022-06-29
KR,ContractEnforcement,0.5,2021-03-01
KR,ContractEnforcement,0.5,2020-05-04
KR,ContractEnforcement,0.5,2019-04-02
KR,ContractEnforcement,1,2018-02-05
KR,ContractEnforcement,1.1,2018-01-29
KR,ContractEnforcement,1.2,2016-11-21
KR,CurrencyDepreciation,2.1,2025-02-05
KR,CurrencyDepreciation,1.9,2024-11-12
KR,CurrencyDepreciation,2,2024-02-08
KR,CurrencyDepreciation,2.1,2023-11-06
KR,CurrencyDepreciation,1.9,2023-05-04
KR,CurrencyDepreciation,1.8,2023-02-07
KR,CurrencyDepreciation,2,2022-11-03
KR,CurrencyDepreciation,1.4,2022-05-06
KR,CurrencyDepreciation,1.6,2022-02-02
KR,CurrencyDepreciation,1.8,2021-11-05
KR,CurrencyDepreciation,2.2,2021-08-04
KR,CurrencyDepreciation,2.7,2021-02-03
KR,CurrencyDepreciation,2.3,2020-11-05
KR,CurrencyDepreciation,1.9,2020-03-03
KR,CurrencyDepreciation,1.7,2020-02-25
KR,CurrencyDepreciation,1.9,2019-11-14
KR,CurrencyDepreciation,2.2,2019-08-13
KR,CurrencyDepreciation,2.4,2018-11-14
KR,CurrencyDepreciation,2.3,2018-08-15
KR,CurrencyDepreciation,2.9,2017-11-17
KR,CurrencyDepreciation,3.3,2015-11-10
KR,CurrencyDepreciation,3.7,2015-08-11
KR,CurrencyDepreciation,3.5,2015-06-01
KR,CurrencyDepreciation,3.5,2015-02-09
KR,Economic,1.2,2025-02-05
KR,Economic,1.1,2024-11-12
KR,Economic,1.2,2023-02-07
KR,Economic,1.3,2022-11-03
KR,Economic,1.2,2022-02-02
KR,Economic,1.1,2021-11-05
KR,Economic,0.9,2021-08-04
KR,Economic,1,2021-05-06
KR,Economic,1.1,2020-11-05
KR,Economic,1.2,2020-08-06
KR,Economic,1.9,2020-04-23
KR,Economic,1.2,2020-03-03
KR,Economic,0.6,2019-11-14
KR,Economic,0.7,2018-08-15
KR,Economic,0.8,2017-11-17
KR,Economic,0.9,2017-08-16
KR,Economic,1,2017-02-17
KR,Economic,1.4,2016-08-09
KR,Economic,1.2,2016-02-09
KR,Economic,1.1,2015-11-10
KR,Economic,1.2,2015-08-11
KR,Economic,1.1,2015-05-13
KR,Economic,1.2,2015-02-09
KR,Expropriation,0.7,2023-06-23
KR,Expropriation,0.9,2022-01-20
KR,Expropriation,0.8,2020-11-16
KR,Expropriation,0.8,2020-10-26
KR,Expropriation,0.9,2020-08-10
KR,Expropriation,0.8,2020-06-08
KR,Expropriation,0.7,2020-01-13
KR,Expropriation,0.8,2019-11-21
KR,Expropriation,0.7,2018-11-12
KR,Expropriation,0.7,2018-01-29
KR,Expropriation,0.8,2016-11-21
KR,GovernmentStability,2.7,2024-12-04
KR,GovernmentStability,1.5,2024-04-16
KR,GovernmentStability,1.7,2023-04-13
KR,GovernmentStability,1.5,2022-03-16
KR,GovernmentStability,1.9,2022-01-20
KR,GovernmentStability,1.8,2021-10-13
KR,GovernmentStability,1.6,2021-04-12
KR,GovernmentStability,1.2,2021-02-22
KR,GovernmentStability,1.6,2020-12-14
KR,GovernmentStability,1.6,2020-07-20
KR,GovernmentStability,1.7,2020-04-27
KR,GovernmentStability,2.2,2020-03-23
KR,GovernmentStability,1.8,2020-02-10
KR,GovernmentStability,1.7,2018-12-17
KR,GovernmentStability,1.6,2018-07-09
KR,GovernmentStability,1.7,2018-04-09
KR,GovernmentStability,1.6,2017-09-05
KR,GovernmentStability,1.8,2017-07-24
KR,GovernmentStability,2,2017-07-17
KR,GovernmentStability,2.5,2017-06-19
KR,GovernmentStability,2.8,2017-05-11
KR,GovernmentStability,3.3,2017-03-22
KR,GovernmentStability,3,2017-01-09
KR,GovernmentStability,2.9,2016-12-12
KR,GovernmentStability,2.8,2016-11-21
KR,GovernmentStability,2.5,2016-11-02
KR,GovernmentStability,1.2,2016-09-22
KR,GovernmentStability,1.5,2016-05-31
KR,GovernmentStability,1,2016-04-25
KR,Inflation,1.2,2025-02-05
KR,Inflation,1.1,2024-11-12
KR,Inflation,1.3,2023-11-06
KR,Inflation,1,2023-08-02
KR,Inflation,1.3,2023-05-04
KR,Inflation,1.5,2023-02-07
KR,Inflation,1.8,2022-11-03
KR,Inflation,2.2,2022-02-02
KR,Inflation,1.4,2021-11-05
KR,Inflation,0.4,2021-05-06
KR,Inflation,0.2,2015-11-10
KR,Inflation,0.3,2015-08-11
KR,InfrastructureDisruption,1,2023-06-23
KR,InfrastructureDisruption,1,2022-11-04
KR,InfrastructureDisruption,0.5,2020-01-31
KR,InfrastructureDisruption,0.6,2019-01-31
KR,InfrastructureDisruption,0.7,2017-02-01
KR,InterstateWar,3.2,2024-12-04
KR,InterstateWar,3.2,2024-11-06
KR,InterstateWar,3.2,2024-06-18
KR,InterstateWar,3,2024-04-16
KR,InterstateWar,3.1,2024-01-29
KR,InterstateWar,2.9,2023-09-21
KR,InterstateWar,2.8,2023-03-08
KR,InterstateWar,2.7,2022-03-15
KR,InterstateWar,2.4,2021-11-18
KR,InterstateWar,2.4,2021-06-07
KR,InterstateWar,2.4,2021-03-22
KR,InterstateWar,2.4,2021-01-25
KR,InterstateWar,2.3,2020-04-01
KR,InterstateWar,2.4,2019-11-21
KR,InterstateWar,2.4,2019-10-07
KR,InterstateWar,2.4,2019-09-17
KR,InterstateWar,1.8,2019-07-08
KR,InterstateWar,2,2019-02-11
KR,InterstateWar,2.1,2019-01-21
KR,InterstateWar,2.3,2018-11-12
KR,InterstateWar,2.3,2018-06-11
KR,InterstateWar,2.4,2018-04-30
KR,InterstateWar,2.5,2018-03-19
KR,InterstateWar,2.7,2018-01-15
KR,InterstateWar,2.8,2017-10-23
KR,InterstateWar,2.7,2017-09-25
KR,InterstateWar,2.6,2017-09-05
KR,InterstateWar,2.5,2017-08-14
KR,InterstateWar,2.4,2017-08-07
KR,InterstateWar,2.4,2017-07-10
KR,InterstateWar,2.2,2017-07-03
KR,InterstateWar,2.4,2017-06-19
KR,InterstateWar,2.5,2017-05-26
KR,InterstateWar,2.4,2017-05-11
KR,InterstateWar,2.5,2017-04-21
KR,InterstateWar,2.4,2017-04-10
KR,InterstateWar,2.8,2017-02-21
KR,InterstateWar,3.6,2017-01-09
KR,InterstateWar,3.9,2016-11-21
KR,InterstateWar,3.8,2016-09-19
KR,InterstateWar,3.7,2016-05-16
KR,InterstateWar,3.9,2016-04-11
KR,InterstateWar,3.8,2016-02-29
KR,InterstateWar,3.7,2016-02-16
KR,InterstateWar,3.6,2016-01-18
KR,InterstateWar,3.5,2015-08-31
KR,InterstateWar,3.6,2015-08-24
KR,InterstateWar,3.5,2015-08-17
KR,InterstateWar,3.4,2015-07-20
KR,LabourStrikes,3,2024-12-04
KR,LabourStrikes,3,2024-09-03
KR,LabourStrikes,3,2023-06-23
KR,LabourStrikes,2.9,2022-03-15
KR,LabourStrikes,2.7,2022-01-20
KR,LabourStrikes,2.7,2021-02-16
KR,LabourStrikes,2.7,2020-03-23
KR,LabourStrikes,3,2019-12-09
KR,LabourStrikes,3,2018-11-19
KR,LabourStrikes,2.9,2018-07-31
KR,LabourStrikes,2.9,2018-01-29
KR,LabourStrikes,3.1,2017-10-16
KR,LabourStrikes,3.1,2016-11-21
KR,LabourStrikes,3,2016-01-18
KR,LabourStrikes,2.9,2015-10-05
KR,Legal,0.8,2023-06-23
KR,Legal,0.9,2020-10-26
KR,Legal,1,2020-08-10
KR,Legal,0.9,2019-11-21
KR,Legal,0.8,2019-04-02
KR,Legal,1,2018-02-05
KR,Legal,1.1,2016-11-21
KR,Operational,1.9,2024-06-25
KR,Operational,1.8,2022-11-04
KR,Operational,1.7,2022-03-15
KR,Operational,1.6,2020-03-23
KR,Operational,1.7,2019-06-03
KR,Operational,1.6,2019-01-31
KR,Operational,1.7,2018-11-19
KR,Operational,1.6,2018-01-29
KR,Operational,1.7,2017-01-09
KR,Operational,1.5,2016-11-21
KR,Operational,1.7,2016-10-03
KR,PolicyStability,2.5,2024-12-04
KR,PolicyStability,2.3,2024-04-16
KR,PolicyStability,2.2,2023-06-23
KR,PolicyStability,2.2,2022-03-15
KR,PolicyStability,2.4,2022-01-20
KR,PolicyStability,2.4,2020-12-21
KR,PolicyStability,2.4,2020-12-14
KR,PolicyStability,2.5,2020-04-27
KR,PolicyStability,2.6,2019-11-21
KR,PolicyStability,2.5,2019-11-11
KR,PolicyStability,2.4,2019-10-28
KR,PolicyStability,2.3,2019-10-07
KR,PolicyStability,2.3,2019-09-17
KR,PolicyStability,2.3,2018-08-13
KR,PolicyStability,2.2,2018-07-09
KR,PolicyStability,2.3,2018-04-09
KR,PolicyStability,2.2,2017-08-07
KR,PolicyStability,2.1,2017-07-24
KR,PolicyStability,2.3,2017-07-17
KR,PolicyStability,2.1,2017-06-19
KR,PolicyStability,2,2017-05-26
KR,PolicyStability,1.9,2017-05-11
KR,PolicyStability,2.1,2016-11-28
KR,PolicyStability,1.8,2016-11-21
KR,PolicyStability,1.6,2016-09-22
KR,PolicyStability,1.8,2016-05-31
KR,PolicyStability,1.6,2015-09-23
KR,PolicyStability,1.5,2015-06-08
KR,Political,2,2024-12-04
KR,Political,1.5,2022-06-29
KR,Political,1.4,2022-03-16
KR,Political,1.6,2021-10-13
KR,Political,1.5,2021-04-12
KR,Political,1.4,2021-02-22
KR,Political,1.5,2020-07-20
KR,Political,1.6,2020-04-27
KR,Political,1.8,2020-03-23
KR,Political,1.7,2020-02-10
KR,Political,1.6,2019-10-28
KR,Political,1.5,2017-09-05
KR,Political,1.6,2017-07-24
KR,Political,1.7,2017-07-17
KR,Political,1.8,2017-06-19
KR,Political,1.9,2017-05-26
KR,Political,1.8,2017-05-11
KR,Political,2.1,2017-03-22
KR,Political,2,2017-01-09
KR,Political,1.9,2016-11-28
KR,Political,1.8,2016-11-21
KR,Political,1.7,2016-11-02
KR,Political,1.2,2016-09-22
KR,Political,1.4,2016-05-31
KR,Political,1.2,2016-04-25
KR,Political,1.1,2015-06-08
KR,ProtestsAndRiots,2.4,2025-01-22
KR,ProtestsAndRiots,2.2,2024-12-23
KR,ProtestsAndRiots,2.1,2024-12-04
KR,ProtestsAndRiots,2.1,2024-09-03
KR,ProtestsAndRiots,2,2023-06-26
KR,ProtestsAndRiots,1.8,2022-03-15
KR,ProtestsAndRiots,1.6,2021-02-08
KR,ProtestsAndRiots,1.8,2019-12-09
KR,ProtestsAndRiots,1.7,2018-11-19
KR,ProtestsAndRiots,1.6,2018-10-01
KR,ProtestsAndRiots,1.5,2018-07-31
KR,ProtestsAndRiots,1.5,2018-03-19
KR,ProtestsAndRiots,1.7,2017-06-19
KR,ProtestsAndRiots,1.9,2017-05-11
KR,ProtestsAndRiots,2,2017-03-13
KR,ProtestsAndRiots,1.7,2016-11-21
KR,ProtestsAndRiots,1.4,2016-05-16
KR,ProtestsAndRiots,1.3,2016-01-18
KR,Recession,3.4,2025-02-05
KR,Recession,2.9,2024-02-08
KR,Recession,3.1,2023-11-06
KR,Recession,3.3,2023-08-02
KR,Recession,3.2,2022-11-03
KR,Recession,2.9,2022-02-02
KR,Recession,2.6,2021-11-05
KR,Recession,2.1,2021-08-04
KR,Recession,2,2021-05-06
KR,Recession,2.8,2021-02-03
KR,Recession,3.2,2020-11-05
KR,Recession,4.1,2020-08-06
KR,Recession,8.6,2020-04-23
KR,Recession,4.1,2020-03-03
KR,Recession,0.9,2018-11-14
KR,Recession,0.8,2018-02-14
KR,Recession,1.1,2017-08-16
KR,Recession,1.9,2017-02-17
KR,Recession,4.4,2016-08-09
KR,Recession,2.8,2016-02-09
KR,Recession,2.6,2015-08-11
KR,Recession,2,2015-05-13
KR,RegulatoryBurden,1.5,2024-11-06
KR,RegulatoryBurden,1.4,2024-06-25
KR,RegulatoryBurden,1,2023-03-28
KR,RegulatoryBurden,1.1,2022-03-15
KR,RegulatoryBurden,1.2,2022-01-20
KR,RegulatoryBurden,1.1,2021-06-14
KR,RegulatoryBurden,1.1,2020-12-21
KR,RegulatoryBurden,1.1,2020-11-30
KR,RegulatoryBurden,1,2020-06-08
KR,RegulatoryBurden,1,2020-04-27
KR,RegulatoryBurden,0.9,2019-12-16
KR,RegulatoryBurden,0.8,2019-10-28
KR,RegulatoryBurden,0.8,2019-06-03
KR,RegulatoryBurden,0.6,2018-08-13
KR,RegulatoryBurden,0.7,2018-05-08
KR,RegulatoryBurden,0.6,2017-09-05
KR,RegulatoryBurden,0.7,2017-01-09
KR,RegulatoryBurden,0.6,2016-11-21
KR,RegulatoryBurden,0.7,2016-06-20
KR,Security,1.7,2025-01-22
KR,Security,1.6,2024-09-03
KR,Security,1.5,2023-09-21
KR,Security,1.4,2022-03-15
KR,Security,1.2,2021-02-08
KR,Security,1.3,2019-09-17
KR,Security,1.1,2019-07-08
KR,Security,1.2,2019-04-02
KR,Security,1.1,2019-02-11
KR,Security,1.2,2018-11-20
KR,Security,1.3,2018-10-01
KR,Security,1.2,2018-06-11
KR,Security,1.3,2018-03-19
KR,Security,1.4,2018-01-29
KR,Security,1.5,2017-09-05
KR,Security,1.4,2017-06-19
KR,Security,1.5,2017-04-10
KR,Security,1.6,2017-03-13
KR,Security,1.5,2017-02-21
KR,Security,1.7,2017-01-09
KR,Security,1.8,2016-11-21
KR,Security,1.7,2016-01-18
KR,Security,1.6,2015-07-20
KR,SovereignDefault,0.1,2021-08-04
KR,StateFailure,0.8,2024-06-25
KR,StateFailure,0.7,2023-06-23
KR,StateFailure,0.7,2022-06-29
KR,StateFailure,0.6,2021-05-04
KR,StateFailure,0.5,2021-03-01
KR,StateFailure,0.5,2020-05-04
KR,StateFailure,0.5,2020-03-23
KR,StateFailure,0.6,2019-04-02
KR,StateFailure,0.6,2018-02-05
KR,StateFailure,0.7,2018-01-29
KR,StateFailure,0.8,2016-11-21
KR,StrategicOverall,1.5,2024-12-04
KR,StrategicOverall,1.4,2021-11-05
KR,StrategicOverall,1.3,2021-05-06
KR,StrategicOverall,1.4,2021-04-12
KR,StrategicOverall,1.3,2021-02-22
KR,StrategicOverall,1.4,2020-08-06
KR,StrategicOverall,1.5,2020-04-27
KR,StrategicOverall,1.6,2020-04-23
KR,StrategicOverall,1.5,2020-03-23
KR,StrategicOverall,1.4,2020-03-03
KR,StrategicOverall,1.3,2019-02-11
KR,StrategicOverall,1.4,2018-01-29
KR,StrategicOverall,1.5,2017-07-17
KR,StrategicOverall,1.6,2017-02-17
KR,StrategicOverall,1.7,2016-11-21
KR,StrategicOverall,1.6,2016-10-03
KR,StrategicOverall,1.5,2016-09-22
KR,StrategicOverall,1.6,2016-08-09
KR,StrategicOverall,1.5,2015-08-11
KR,Tax,1.5,2022-03-15
KR,Tax,1.7,2021-06-14
KR,Tax,1.8,2020-05-04
KR,Tax,1.9,2020-03-23
KR,Tax,1.8,2019-11-21
KR,Tax,1.9,2019-04-02
KR,Tax,2.1,2018-03-19
KR,Tax,2.2,2018-01-29
KR,Tax,2.3,2016-11-21
KR,Tax,2.4,2015-09-23
KR,TaxConsistency,1.5,2023-06-23
KR,TaxConsistency,1.5,2022-06-29
KR,TaxConsistency,1.4,2021-03-01
KR,TaxConsistency,1.4,2020-05-04
KR,TaxConsistency,1.5,2019-04-02
KR,TaxConsistency,1.7,2018-02-05
KR,TaxConsistency,1.8,2018-01-29
KR,TaxConsistency,2,2016-11-21
KR,TaxIncrease,1.5,2023-06-23
KR,TaxIncrease,1.5,2022-03-15
KR,TaxIncrease,2,2021-06-14
KR,TaxIncrease,2.1,2021-03-01
KR,TaxIncrease,2.1,2020-06-23
KR,TaxIncrease,2.2,2020-03-23
KR,TaxIncrease,2,2019-11-21
KR,TaxIncrease,2.2,2019-04-02
KR,TaxIncrease,2.4,2018-03-19
KR,TaxIncrease,2.6,2017-08-07
KR,TaxIncrease,2.5,2016-11-21
KR,TaxIncrease,2.4,2015-09-23
KR,Terrorism,0.5,2023-06-26
KR,Terrorism,0.5,2021-02-08
KR,Terrorism,0.5,2019-12-09
KR,Terrorism,0.6,2018-11-20
KR,Terrorism,0.9,2018-02-05
KR,Terrorism,1,2018-01-29
KR,Terrorism,1.2,2016-11-21
KR,UnderDevelopment,0.5,2023-07-07
KR,UnderDevelopment,0.5,2021-07-13
KR,UnderDevelopment,0.6,2019-07-09
KR,UnderDevelopment,0.5,2018-07-11
KR,UnderDevelopment,0.5,2015-04-28
KW,BriberyAndCorruption,3.6,2024-06-27
KW,BriberyAndCorruption,3.9,2023-01-30
KW,BriberyAndCorruption,3.9,2022-09-14
KW,BriberyAndCorruption,4,2020-10-26
KW,BriberyAndCorruption,4.1,2019-10-07
KW,BriberyAndCorruption,4.1,2019-03-04
KW,BriberyAndCorruption,4.1,2016-09-19
KW,CapitalTransfer,0.6,2024-05-13
KW,CapitalTransfer,0.5,2022-08-04
KW,CapitalTransfer,0.4,2020-03-13
KW,CapitalTransfer,0.3,2016-05-10
KW,CivilWar,0.7,2024-06-27
KW,CivilWar,0.8,2023-01-30
KW,CivilWar,1,2020-11-30
KW,CivilWar,1,2019-10-07
KW,CivilWar,1,2019-03-04
KW,CivilWar,1,2016-11-14
KW,ContractAlteration,2.5,2024-06-27
KW,ContractAlteration,2.8,2023-01-30
KW,ContractAlteration,2.9,2022-09-14
KW,ContractAlteration,3,2020-10-26
KW,ContractAlteration,3,2020-03-31
KW,ContractAlteration,3.1,2020-01-20
KW,ContractAlteration,3.2,2019-10-07
KW,ContractAlteration,3.3,2018-06-18
KW,ContractAlteration,3.2,2018-03-19
KW,ContractAlteration,3.4,2017-09-18
KW,ContractAlteration,3.6,2017-04-03
KW,ContractAlteration,3.4,2016-09-19
KW,ContractAlteration,3.1,2016-06-20
KW,ContractAlteration,3.2,2015-02-02
KW,ContractEnforcement,4.1,2024-06-27
KW,ContractEnforcement,4.4,2023-01-30
KW,ContractEnforcement,4.4,2022-09-14
KW,ContractEnforcement,4.5,2020-11-30
KW,ContractEnforcement,4.5,2020-01-27
KW,ContractEnforcement,4.6,2019-03-11
KW,ContractEnforcement,4.6,2018-06-18
KW,ContractEnforcement,4.5,2016-11-14
KW,ContractEnforcement,4.4,2016-09-19
KW,CurrencyDepreciation,1.1,2024-11-12
KW,CurrencyDepreciation,1.2,2024-05-13
