StateCounty,Occ.0,Occ.1,Occ.2,Occ.3,Occ.4,Occ.5,Occ.6,Occ.7,Occ.8,Occ.9,Occ.10,Occ.11,Occ.12,Occ.13,Occ.14,Occ.15,Occ.16,Occ.17,Occ.18,Occ.19,Occ.20,Occ.21,Occ.22,Occ.23,Occ.24,Occ.25,Occ.26,Occ.27,Occ.28,Occ.29,Occ.30,Occ.31,Occ.32,Occ.33,Occ.34,Occ.35,Occ.36,Occ.37,Occ.38,Occ.39,Occ.40,Occ.41,Occ.42,Occ.43,Occ.44,Occ.47,Occ.48,Occ.49,Occ.50,Occ.51,Occ.52,Occ.53,Occ.54
AROuachita County,0.40960,0.30866,0.56895,0.76050,0.56895,0.02286,0.02286,-0.02832,-0.02832,-0.02832,0.02286,-0.14613,0.19066,0.19066,0.19066,0.19066,0.19066,0.19066,0.19066,0.19066,0.89471,0.19066,0.52403,-0.02832,-0.02832,0.71738,0.19066,0.19228,0.19228,0.19228,0.19228,0.19228,0.19228,0.19228,0.19228,0.15891,0.19228,0.00000,0.19228,0.46814,0.46814,0.46814,0.58119,0.52137,1.41043,0.57289,0.02286,-0.02832,-0.02832,0.76050,0.76050,0.00000,-0.02832
ARPerry County,0.34679,0.27648,0.48413,0.63367,0.48413,0.01883,0.01883,-0.02338,-0.02338,-0.02338,0.01883,-0.16194,0.15099,0.15099,0.15099,0.15099,0.15099,0.15099,0.15099,0.15099,0.76361,0.15099,0.44302,-0.02338,-0.02338,0.59355,0.15099,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.15435,0.12083,0.15435,0.00000,0.15435,0.41115,0.41115,0.41115,0.49458,0.44373,1.20855,0.48195,0.01883,-0.02338,-0.02338,0.63367,0.63367,0.00000,-0.02338
ARPhillips County,0.28348,0.24193,0.40401,0.51822,0.40401,0.01512,0.01512,-0.01873,-0.01873,-0.01873,0.01512,-0.17366,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.64703,0.11671,0.37081,-0.01873,-0.01873,0.47997,0.11671,0.11940,0.11940,0.11940,0.11940,0.11940,0.11940,0.11940,0.11940,0.09016,0.11940,0.00000,0.11940,0.35138,0.35138,0.35138,0.41244,0.37161,1.01840,0.40245,0.01512,-0.01873,-0.01873,0.51822,0.51822,0.00000,-0.01873
ARPike County,0.43039,0.32213,0.58573,0.78135,0.58573,0.02360,0.02360,-0.02928,-0.02928,-0.02928,0.02360,-0.14390,0.19514,0.19514,0.19514,0.19514,0.19514,0.19514,0.19514,0.19514,0.91723,0.19514,0.53535,-0.02928,-0.02928,0.73760,0.19514,0.19595,0.19595,0.19595,0.19595,0.19595,0.19595,0.19595,0.19595,0.16132,0.19595,0.00000,0.19595,0.48964,0.48964,0.48964,0.59869,0.53542,1.45282,0.58409,0.02360,-0.02928,-0.02928,0.78135,0.78135,0.00000,-0.02928
ARPoinsett County,0.29910,0.25170,0.42275,0.54532,0.42275,0.01602,0.01602,-0.01985,-0.01985,-0.01985,0.01602,-0.17714,0.12470,0.12470,0.12470,0.12470,0.12470,0.12470,0.12470,0.12470,0.67310,0.12470,0.38810,-0.01985,-0.01985,0.50720,0.12470,0.12877,0.12877,0.12877,0.12877,0.12877,0.12877,0.12877,0.12877,0.09393,0.12877,0.00000,0.12877,0.36783,0.36783,0.36783,0.43168,0.38839,1.06090,0.42112,0.01602,-0.01985,-0.01985,0.54532,0.54532,0.00000,-0.01985
ARPolk County,0.49159,0.35816,0.66430,0.89428,0.66430,0.02717,0.02717,-0.03368,-0.03368,-0.03368,0.02717,-0.13616,0.22926,0.22926,0.22926,0.22926,0.22926,0.22926,0.22926,0.22926,1.03885,0.22926,0.60984,-0.03368,-0.03368,0.84759,0.22926,0.22807,0.22807,0.22807,0.22807,0.22807,0.22807,0.22807,0.22807,0.19418,0.22807,0.00000,0.22807,0.54930,0.54930,0.54930,0.67895,0.60720,1.64068,0.66654,0.02717,-0.03368,-0.03368,0.89428,0.89428,0.00000,-0.03368
ARPope County,0.36004,0.28331,0.49929,0.65571,0.49929,0.01960,0.01960,-0.02433,-0.02433,-0.02433,0.01960,-0.15962,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.15792,0.78414,0.15792,0.45700,-0.02433,-0.02433,0.61646,0.15792,0.16189,0.16189,0.16189,0.16189,0.16189,0.16189,0.16189,0.16189,0.12592,0.16189,0.00000,0.16189,0.42344,0.42344,0.42344,0.51014,0.45725,1.23972,0.49713,0.01960,-0.02433,-0.02433,0.65571,0.65571,0.00000,-0.02433
ARPrairie County,0.30113,0.25042,0.42642,0.55213,0.42642,0.01622,0.01622,-0.02011,-0.02011,-0.02011,0.01622,-0.16937,0.12710,0.12710,0.12710,0.12710,0.12710,0.12710,0.12710,0.12710,0.67914,0.12710,0.39142,-0.02011,-0.02011,0.51360,0.12710,0.13067,0.13067,0.13067,0.13067,0.13067,0.13067,0.13067,0.13067,0.09876,0.13067,0.00000,0.13067,0.36709,0.36709,0.36709,0.43542,0.39177,1.07092,0.42527,0.01622,-0.02011,-0.02011,0.55213,0.55213,0.00000,-0.02011
ARPulaski County,0.21216,0.20759,0.36081,0.45773,0.36081,0.01302,0.01302,-0.01618,-0.01618,-0.01618,0.01302,-0.18144,0.10003,0.10003,0.10003,0.10003,0.10003,0.10003,0.10003,0.10003,0.58088,0.10003,0.33129,-0.01618,-0.01618,0.42052,0.10003,0.10359,0.10359,0.10359,0.10359,0.10359,0.10359,0.10359,0.10359,0.07384,0.10359,0.00000,0.10359,0.29757,0.29757,0.29757,0.36800,0.33324,0.91097,0.36060,0.01302,-0.01618,-0.01618,0.45773,0.45773,0.00000,-0.01618
ARRandolph County,0.28768,0.24856,0.41003,0.52464,0.41003,0.01515,0.01515,-0.01878,-0.01878,-0.01878,0.01515,-0.18166,0.11655,0.11655,0.11655,0.11655,0.11655,0.11655,0.11655,0.11655,0.66582,0.11655,0.37643,-0.01878,-0.01878,0.48165,0.11655,0.11533,0.11533,0.11533,0.11533,0.11533,0.11533,0.11533,0.11533,0.09037,0.11533,0.00000,0.11533,0.35845,0.35845,0.35845,0.41857,0.37740,1.04666,0.40809,0.01515,-0.01878,-0.01878,0.52464,0.52464,0.00000,-0.01878
ARSaline County,0.26359,0.23088,0.40034,0.51078,0.40034,0.01451,0.01451,-0.01804,-0.01804,-0.01804,0.01451,-0.18039,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.11338,0.64870,0.11338,0.36681,-0.01804,-0.01804,0.46724,0.11338,0.11351,0.11351,0.11351,0.11351,0.11351,0.11351,0.11351,0.11351,0.09080,0.11351,0.00000,0.11351,0.33168,0.33168,0.33168,0.40841,0.36948,1.02180,0.39949,0.01451,-0.01804,-0.01804,0.51078,0.51078,0.00000,-0.01804
ARScott County,0.43720,0.32849,0.59613,0.79504,0.59613,0.02399,0.02399,-0.02974,-0.02974,-0.02974,0.02399,-0.14727,0.19925,0.19925,0.19925,0.19925,0.19925,0.19925,0.19925,0.19925,0.93516,0.19925,0.54678,-0.02974,-0.02974,0.75052,0.19925,0.19975,0.19975,0.19975,0.19975,0.19975,0.19975,0.19975,0.19975,0.16636,0.19975,0.00000,0.19975,0.49831,0.49831,0.49831,0.60918,0.54542,1.47848,0.59670,0.02399,-0.02974,-0.02974,0.79504,0.79504,0.00000,-0.02974
ARSearcy County,0.29136,0.24591,0.41839,0.53906,0.41839,0.01573,0.01573,-0.01952,-0.01952,-0.01952,0.01573,-0.17531,0.12260,0.12260,0.12260,0.12260,0.12260,0.12260,0.12260,0.12260,0.66924,0.12260,0.38366,-0.01952,-0.01952,0.49968,0.12260,0.12497,0.12497,0.12497,0.12497,0.12497,0.12497,0.12497,0.12497,0.09380,0.12497,0.00000,0.12497,0.35863,0.35863,0.35863,0.42718,0.38459,1.05372,0.41656,0.01573,-0.01952,-0.01952,0.53906,0.53906,0.00000,-0.01952
ARSebastian County,0.38992,0.30308,0.56393,0.75436,0.56393,0.02272,0.02272,-0.02810,-0.02810,-0.02810,0.02272,-0.15086,0.19014,0.19014,0.19014,0.19014,0.19014,0.19014,0.19014,0.19014,0.88154,0.19014,0.51958,-0.02810,-0.02810,0.71271,0.19014,0.19488,0.19488,0.19488,0.19488,0.19488,0.19488,0.19488,0.19488,0.15461,0.19488,0.00000,0.19488,0.46086,0.46086,0.46086,0.57602,0.51686,1.39369,0.56857,0.02272,-0.02810,-0.02810,0.75436,0.75436,0.00000,-0.02810
ARSevier County,0.64496,0.43707,0.85480,1.18325,0.85480,0.03658,0.03658,-0.04521,-0.04521,-0.04521,0.03658,-0.10031,0.31955,0.31955,0.31955,0.31955,0.31955,0.31955,0.31955,0.31955,1.32556,0.31955,0.79191,-0.04521,-0.04521,1.13279,0.31955,0.32018,0.32018,0.32018,0.32018,0.32018,0.32018,0.32018,0.32018,0.27465,0.32018,0.00000,0.32018,0.68995,0.68995,0.68995,0.87383,0.78018,2.09305,0.86926,0.03658,-0.04521,-0.04521,1.18325,1.18325,0.00000,-0.04521
ARSharp County,0.26782,0.23420,0.38890,0.49548,0.38890,0.01426,0.01426,-0.01769,-0.01769,-0.01769,0.01426,-0.18035,0.10888,0.10888,0.10888,0.10888,0.10888,0.10888,0.10888,0.10888,0.63008,0.10888,0.35698,-0.01769,-0.01769,0.45511,0.10888,0.10924,0.10924,0.10924,0.10924,0.10924,0.10924,0.10924,0.10924,0.08299,0.10924,0.00000,0.10924,0.33687,0.33687,0.33687,0.39695,0.35817,0.98888,0.38698,0.01426,-0.01769,-0.01769,0.49548,0.49548,0.00000,-0.01769
ARSt. Francis County,0.29733,0.25026,0.42239,0.54449,0.42239,0.01595,0.01595,-0.01977,-0.01977,-0.01977,0.01595,-0.17439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.12439,0.67441,0.12439,0.38747,-0.01977,-0.01977,0.50553,0.12439,0.12704,0.12704,0.12704,0.12704,0.12704,0.12704,0.12704,0.12704,0.09581,0.12704,0.00000,0.12704,0.36540,0.36540,0.36540,0.43127,0.38821,1.06286,0.42077,0.01595,-0.01977,-0.01977,0.54449,0.54449,0.00000,-0.01977
ARStone County,0.26712,0.23273,0.39223,0.50037,0.39223,0.01444,0.01444,-0.01792,-0.01792,-0.01792,0.01444,-0.18028,0.11119,0.11119,0.11119,0.11119,0.11119,0.11119,0.11119,0.11119,0.63040,0.11119,0.35991,-0.01792,-0.01792,0.46148,0.11119,0.11364,0.11364,0.11364,0.11364,0.11364,0.11364,0.11364,0.11364,0.08448,0.11364,0.00000,0.11364,0.33585,0.33585,0.33585,0.40030,0.36129,0.99124,0.39074,0.01444,-0.01792,-0.01792,0.50037,0.50037,0.00000,-0.01792
ARUnion County,0.43381,0.32098,0.60253,0.80598,0.60253,0.02432,0.02432,-0.03017,-0.03017,-0.03017,0.02432,-0.14023,0.20387,0.20387,0.20387,0.20387,0.20387,0.20387,0.20387,0.20387,0.93980,0.20387,0.55090,-0.03017,-0.03017,0.76219,0.20387,0.20540,0.20540,0.20540,0.20540,0.20540,0.20540,0.20540,0.20540,0.17058,0.20540,0.00000,0.20540,0.49032,0.49032,0.49032,0.61567,0.55133,1.48672,0.60279,0.02432,-0.03017,-0.03017,0.80598,0.80598,0.00000,-0.03017
ARVan Buren County,0.29986,0.25075,0.42996,0.55513,0.42996,0.01625,0.01625,-0.02016,-0.02016,-0.02016,0.01625,-0.17365,0.12754,0.12754,0.12754,0.12754,0.12754,0.12754,0.12754,0.12754,0.68565,0.12754,0.39418,-0.02016,-0.02016,0.51573,0.12754,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.09881,0.13002,0.00000,0.13002,0.36683,0.36683,0.36683,0.43901,0.39513,1.07987,0.42827,0.01625,-0.02016,-0.02016,0.55513,0.55513,0.00000,-0.02016
ARWashington County,0.41087,0.31300,0.55754,0.74025,0.55754,0.02235,0.02235,-0.02771,-0.02771,-0.02771,0.02235,-0.15234,0.18300,0.18300,0.18300,0.18300,0.18300,0.18300,0.18300,0.18300,0.87453,0.18300,0.51072,-0.02771,-0.02771,0.69864,0.18300,0.18462,0.18462,0.18462,0.18462,0.18462,0.18462,0.18462,0.18462,0.14803,0.18462,0.00000,0.18462,0.47303,0.47303,0.47303,0.56983,0.50985,1.38181,0.55625,0.02235,-0.02771,-0.02771,0.74025,0.74025,0.00000,-0.02771
ARWhite County,0.29979,0.24907,0.42735,0.55376,0.42735,0.01626,0.01626,-0.02017,-0.02017,-0.02017,0.01626,-0.17043,0.12773,0.12773,0.12773,0.12773,0.12773,0.12773,0.12773,0.12773,0.68067,0.12773,0.39202,-0.02017,-0.02017,0.51512,0.12773,0.13088,0.13088,0.13088,0.13088,0.13088,0.13088,0.13088,0.13088,0.09830,0.13088,0.00000,0.13088,0.36552,0.36552,0.36552,0.43636,0.39262,1.07290,0.42615,0.01626,-0.02017,-0.02017,0.55376,0.55376,0.00000,-0.02017
ARWoodruff County,0.25498,0.22502,0.37130,0.47205,0.37130,0.01366,0.01366,-0.01693,-0.01693,-0.01693,0.01366,-0.18089,0.10331,0.10331,0.10331,0.10331,0.10331,0.10331,0.10331,0.10331,0.59556,0.10331,0.34107,-0.01693,-0.01693,0.43584,0.10331,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.10783,0.07535,0.10783,0.00000,0.10783,0.32395,0.32395,0.32395,0.37896,0.34192,0.93705,0.36961,0.01366,-0.01693,-0.01693,0.47205,0.47205,0.00000,-0.01693
ARYell County,0.39672,0.30319,0.54702,0.72579,0.54702,0.02181,0.02181,-0.02705,-0.02705,-0.02705,0.02181,-0.15159,0.17927,0.17927,0.17927,0.17927,0.17927,0.17927,0.17927,0.17927,0.85764,0.17927,0.50169,-0.02705,-0.02705,0.68440,0.17927,0.18223,0.18223,0.18223,0.18223,0.18223,0.18223,0.18223,0.18223,0.14665,0.18223,0.00000,0.18223,0.45760,0.45760,0.45760,0.55892,0.50080,1.35507,0.54702,0.02181,-0.02705,-0.02705,0.72579,0.72579,0.00000,-0.02705
AZApache County,2.20363,1.23411,2.74954,3.99447,2.74954,0.12790,0.12790,-0.15672,-0.15672,-0.15672,0.12790,0.24013,1.19556,1.19556,1.19556,1.19556,1.19556,1.19556,1.19556,1.19556,4.16541,1.19556,2.57634,-0.15672,-0.15672,3.88970,1.19556,1.19430,1.19430,1.19430,1.19430,1.19430,1.19430,1.19430,1.19430,1.07605,1.19430,0.00000,1.19430,2.09248,2.09248,2.09248,2.81215,2.50080,6.62350,2.85659,0.12790,-0.15672,-0.15672,3.99447,3.99447,0.00000,-0.15672
AZCochise County,2.54314,1.30979,2.89425,4.38925,2.89425,0.14574,0.14574,-0.16386,-0.16386,-0.16386,0.14574,0.39261,1.52457,1.52457,1.52457,1.52457,1.52457,1.52457,1.52457,1.52457,4.56004,1.52457,3.01473,-0.16386,-0.16386,4.24433,1.52457,1.52399,1.52399,1.52399,1.52399,1.52399,1.52399,1.52399,1.52399,1.27292,1.52399,0.00000,1.52399,2.27493,2.27493,2.27493,2.93587,2.72876,6.74154,3.38675,0.14574,-0.16386,-0.16386,4.38925,4.38925,0.00000,-0.16386
AZCoconino County,1.79080,1.04802,2.32249,3.27005,2.32249,0.10348,0.10348,-0.12889,-0.12889,-0.12889,0.10348,0.12474,0.94051,0.94051,0.94051,0.94051,0.94051,0.94051,0.94051,0.94051,3.45550,0.94051,2.09654,-0.12889,-0.12889,3.18455,0.94051,0.93451,0.93451,0.93451,0.93451,0.93451,0.93451,0.93451,0.93451,0.84463,0.93451,0.00000,0.93451,1.75135,1.75135,1.75135,2.37801,2.10255,5.54928,2.31204,0.10348,-0.12889,-0.12889,3.27005,3.27005,0.00000,-0.12889
AZGila County,2.74506,1.54256,3.24499,4.76997,3.24499,0.15517,0.15517,-0.18711,-0.18711,-0.18711,0.15517,0.36059,1.46445,1.46445,1.46445,1.46445,1.46445,1.46445,1.46445,1.46445,4.94962,1.46445,3.09703,-0.18711,-0.18711,4.65119,1.46445,1.46359,1.46359,1.46359,1.46359,1.46359,1.46359,1.46359,1.46359,1.32075,1.46359,0.00000,1.46359,2.61096,2.61096,2.61096,3.31544,2.96336,7.83801,3.44255,0.15517,-0.18711,-0.18711,4.76997,4.76997,0.00000,-0.18711
AZGraham County,2.57712,1.42210,3.14231,4.61305,3.14231,0.14939,0.14939,-0.18013,-0.18013,-0.18013,0.14939,0.35005,1.42495,1.42495,1.42495,1.42495,1.42495,1.42495,1.42495,1.42495,4.77823,1.42495,2.99574,-0.18013,-0.18013,4.49614,1.42495,1.42525,1.42525,1.42525,1.42525,1.42525,1.42525,1.42525,1.42525,1.28089,1.42525,0.00000,1.42525,2.42770,2.42770,2.42770,3.20947,2.87398,7.54090,3.33681,0.14939,-0.18013,-0.18013,4.61305,4.61305,0.00000,-0.18013
AZGreenlee County,2.26517,1.30315,2.84223,4.04059,2.84223,0.12941,0.12941,-0.16013,-0.16013,-0.16013,0.12941,0.23264,1.18306,1.18306,1.18306,1.18306,1.18306,1.18306,1.18306,1.18306,4.21221,1.18306,2.57905,-0.16013,-0.16013,3.95015,1.18306,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.06901,1.18384,0.00000,1.18384,2.19339,2.19339,2.19339,2.90937,2.57475,6.77217,2.85387,0.12941,-0.16013,-0.16013,4.04059,4.04059,0.00000,-0.16013
AZLa Paz County,2.49815,1.37623,3.20412,4.66227,3.20412,0.14863,0.14863,-0.18336,-0.18336,-0.18336,0.14863,0.32510,1.39430,1.39430,1.39430,1.39430,1.39430,1.39430,1.39430,1.39430,4.82489,1.39430,2.97667,-0.18336,-0.18336,4.55252,1.39430,1.39354,1.39354,1.39354,1.39354,1.39354,1.39354,1.39354,1.39354,1.26553,1.39354,0.00000,1.39354,2.35889,2.35889,2.35889,3.27742,2.91237,7.69079,3.30912,0.14863,-0.18336,-0.18336,4.66227,4.66227,0.00000,-0.18336
AZMaricopa County,2.60432,1.51502,3.16615,4.64338,3.16615,0.15013,0.15013,-0.18320,-0.18320,-0.18320,0.15013,0.32777,1.39493,1.39493,1.39493,1.39493,1.39493,1.39493,1.39493,1.39493,4.82342,1.39493,2.98870,-0.18320,-0.18320,4.53105,1.39493,1.39359,1.39359,1.39359,1.39359,1.39359,1.39359,1.39359,1.39359,1.26956,1.39359,0.00000,1.39359,2.56701,2.56701,2.56701,3.23772,2.88008,7.70175,3.31512,0.15013,-0.18320,-0.18320,4.64338,4.64338,0.00000,-0.18320
AZMohave County,1.97342,1.11090,2.54421,3.68759,2.54421,0.11715,0.11715,-0.14485,-0.14485,-0.14485,0.11715,0.19846,1.09076,1.09076,1.09076,1.09076,1.09076,1.09076,1.09076,1.09076,3.84024,1.09076,2.36315,-0.14485,-0.14485,3.59748,1.09076,1.09241,1.09241,1.09241,1.09241,1.09241,1.09241,1.09241,1.09241,0.98109,1.09241,0.00000,1.09241,1.88861,1.88861,1.88861,2.60235,2.31258,6.11301,2.62135,0.11715,-0.14485,-0.14485,3.68759,3.68759,0.00000,-0.14485
AZNavajo County,2.16581,1.22038,2.78298,3.98456,2.78298,0.12668,0.12668,-0.15723,-0.15723,-0.15723,0.12668,0.22041,1.16936,1.16936,1.16936,1.16936,1.16936,1.16936,1.16936,1.16936,4.15440,1.16936,2.54634,-0.15723,-0.15723,3.89122,1.16936,1.16897,1.16897,1.16897,1.16897,1.16897,1.16897,1.16897,1.16897,1.04787,1.16897,0.00000,1.16897,2.06961,2.06961,2.06961,2.84819,2.52343,6.62504,2.81677,0.12668,-0.15723,-0.15723,3.98456,3.98456,0.00000,-0.15723
AZPima County,2.60015,1.38767,2.99477,4.43687,2.99477,0.14706,0.14706,-0.16752,-0.16752,-0.16752,0.14706,0.36588,1.50535,1.50535,1.50535,1.50535,1.50535,1.50535,1.50535,1.50535,4.62436,1.50535,3.02377,-0.16752,-0.16752,4.30570,1.50535,1.50515,1.50515,1.50515,1.50515,1.50515,1.50515,1.50515,1.50515,1.25124,1.50515,0.00000,1.50515,2.38995,2.38995,2.38995,3.04160,2.80845,6.90836,3.38177,0.14706,-0.16752,-0.16752,4.43687,4.43687,0.00000,-0.16752
AZPinal County,2.59669,1.45310,3.15727,4.66240,3.15727,0.14996,0.14996,-0.18338,-0.18338,-0.18338,0.14996,0.33706,1.40580,1.40580,1.40580,1.40580,1.40580,1.40580,1.40580,1.40580,4.82897,1.40580,2.99460,-0.18338,-0.18338,4.54982,1.40580,1.40560,1.40560,1.40560,1.40560,1.40560,1.40560,1.40560,1.40560,1.27910,1.40560,0.00000,1.40560,2.46996,2.46996,2.46996,3.22773,2.87562,7.67417,3.32853,0.14996,-0.18338,-0.18338,4.66240,4.66240,0.00000,-0.18338
AZSanta Cruz County,2.57754,1.33241,3.00391,4.48861,3.00391,0.14825,0.14825,-0.16795,-0.16795,-0.16795,0.14825,0.37951,1.54732,1.54732,1.54732,1.54732,1.54732,1.54732,1.54732,1.54732,4.67392,1.54732,3.07437,-0.16795,-0.16795,4.35252,1.54732,1.54567,1.54567,1.54567,1.54567,1.54567,1.54567,1.54567,1.54567,1.26553,1.54567,0.00000,1.54567,2.31541,2.31541,2.31541,3.04715,2.83237,6.87062,3.44425,0.14825,-0.16795,-0.16795,4.48861,4.48861,0.00000,-0.16795
AZYavapai County,2.31371,1.29144,2.97137,4.28705,2.97137,0.13656,0.13656,-0.16900,-0.16900,-0.16900,0.13656,0.27475,1.27005,1.27005,1.27005,1.27005,1.27005,1.27005,1.27005,1.27005,4.44614,1.27005,2.73455,-0.16900,-0.16900,4.18828,1.27005,1.27109,1.27109,1.27109,1.27109,1.27109,1.27109,1.27109,1.27109,1.15052,1.27109,0.00000,1.27109,2.20225,2.20225,2.20225,3.04004,2.69750,7.10774,3.03460,0.13656,-0.16900,-0.16900,4.28705,4.28705,0.00000,-0.16900
AZYuma County,2.27350,1.23689,2.80446,4.12783,2.80446,0.13362,0.13362,-0.15956,-0.15956,-0.15956,0.13362,0.30675,1.29802,1.29802,1.29802,1.29802,1.29802,1.29802,1.29802,1.29802,4.28352,1.29802,2.70472,-0.15956,-0.15956,4.01345,1.29802,1.29796,1.29796,1.29796,1.29796,1.29796,1.29796,1.29796,1.29796,1.15917,1.29796,0.00000,1.29796,2.12171,2.12171,2.12171,2.86099,2.57864,6.69606,3.02213,0.13362,-0.15956,-0.15956,4.12783,4.12783,0.00000,-0.15956
CAAlameda County,-0.05879,0.10655,0.10655,0.07173,0.10655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23421,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.23797,-0.02000,0.10163,0.00000,0.00000,0.02953,-0.02000,-0.03499,-0.03499,-0.03499,-0.03499,-0.03499,-0.03499,-0.03499,-0.03499,-0.01736,-0.03499,0.00000,-0.03499,0.10655,0.10655,0.10655,0.10690,0.10655,0.33379,0.10655,0.00000,0.00000,0.00000,0.07173,0.07173,0.00000,0.00000
CAAlpine County,0.00017,0.13152,0.13152,0.09675,0.13152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.26040,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.30629,-0.02000,0.12440,0.00000,0.00000,0.03562,-0.02000,-0.04464,-0.04464,-0.04464,-0.04464,-0.04464,-0.04464,-0.04464,-0.04464,-0.00778,-0.04464,0.00000,-0.04464,0.13152,0.13152,0.13152,0.13202,0.13152,0.45002,0.13152,0.00000,0.00000,0.00000,0.09675,0.09675,0.00000,0.00000
CAAmador County,0.85117,0.65722,0.88926,1.20279,0.88926,0.03880,0.03880,-0.04664,-0.04664,-0.04664,0.03880,-0.14350,0.30846,0.30846,0.30846,0.30846,0.30846,0.30846,0.30846,0.30846,1.40653,0.30846,0.82547,-0.04664,-0.04664,1.14014,0.30846,0.30291,0.30291,0.30291,0.30291,0.30291,0.30291,0.30291,0.30291,0.27976,0.30291,0.00000,0.30291,0.98989,0.98989,0.98989,0.90960,0.80851,2.32024,0.89318,0.03880,-0.04664,-0.04664,1.20279,1.20279,0.00000,-0.04664
CAButte County,-0.02177,0.09806,0.09806,0.06770,0.09806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.25041,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.20341,-0.02000,0.09359,0.00000,0.00000,0.03020,-0.02000,-0.01738,-0.01738,-0.01738,-0.01738,-0.01738,-0.01738,-0.01738,-0.01738,-0.03200,-0.01738,0.00000,-0.01738,0.09806,0.09806,0.09806,0.09837,0.09806,0.30397,0.09806,0.00000,0.00000,0.00000,0.06770,0.06770,0.00000,0.00000
CACalaveras County,0.67876,0.54726,0.73290,0.97667,0.73290,0.03104,0.03104,-0.03732,-0.03732,-0.03732,0.03104,-0.16451,0.24277,0.24277,0.24277,0.24277,0.24277,0.24277,0.24277,0.24277,1.17478,0.24277,0.68085,-0.03732,-0.03732,0.91780,0.24277,0.23393,0.23393,0.23393,0.23393,0.23393,0.23393,0.23393,0.23393,0.21893,0.23393,0.00000,0.23393,0.81340,0.81340,0.81340,0.74924,0.66830,1.92432,0.73603,0.03104,-0.03732,-0.03732,0.97667,0.97667,0.00000,-0.03732
CAColusa County,-0.01818,0.09679,0.09679,0.06733,0.09679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24576,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.20140,-0.02000,0.09232,0.00000,0.00000,0.02978,-0.02000,-0.01712,-0.01712,-0.01712,-0.01712,-0.01712,-0.01712,-0.01712,-0.01712,-0.03091,-0.01712,0.00000,-0.01712,0.09679,0.09679,0.09679,0.09711,0.09679,0.30226,0.09679,0.00000,0.00000,0.00000,0.06733,0.06733,0.00000,0.00000
CAContra Costa County,-0.01991,0.10496,0.10496,0.07021,0.10496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.23524,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.23074,-0.02000,0.10022,0.00000,0.00000,0.02966,-0.02000,-0.03189,-0.03189,-0.03189,-0.03189,-0.03189,-0.03189,-0.03189,-0.03189,-0.01907,-0.03189,0.00000,-0.03189,0.10496,0.10496,0.10496,0.10530,0.10496,0.32492,0.10496,0.00000,0.00000,0.00000,0.07021,0.07021,0.00000,0.00000
CADel Norte County,0.03481,0.19750,0.19750,0.14801,0.19750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.28709,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,-0.02000,0.49732,-0.02000,0.18594,0.00000,0.00000,0.04738,-0.02000,-0.09515,-0.09515,-0.09515,-0.09515,-0.09515,-0.09515,-0.09515,-0.09515,0.03720,-0.09515,0.00000,-0.09515,0.19750,0.19750,0.19750,0.19831,0.19750,0.70860,0.19750,0.00000,0.00000,0.00000,0.14801,0.14801,0.00000,0.00000
CAEl Dorado County,-0.01451,0.11355,0.11426,0.08169,0.11426,0.00009,0.00009,-0.00012,-0.00012,-0.00012,0.00009,-0.26905,-0.01918,-0.01918,-0.01918,-0.01918,-0.01918,-0.01918,-0.01918,-0.01918,0.24784,-0.01918,0.10866,-0.00012,-0.00012,0.03547,-0.01918,-0.02755,-0.02755,-0.02755,-0.02755,-0.02755,-0.02755,-0.02755,-0.02755,-0.02812,-0.02755,0.00000,-0.02755,0.11432,0.11432,0.11432,0.11469,0.11406,0.36521,0.11426,0.00009,-0.00012,-0.00012,0.08169,0.08169,0.00000,-0.00012
