Version,Benchmark Class,written_premium,num_yr_data,Value
11,Commercial Crime,1000,3,0.0
11,Commercial Crime,1000,4,0.05
11,Commercial Crime,1000,5,0.1
11,Commercial Crime,1000,6,0.15
11,Commercial Crime,1000,7,0.25
11,Commercial Crime,1000,8,0.5
11,Commercial Crime,1000,9,0.6
11,Commercial Crime,1000,10,0.7
11,Commercial Crime,2000,1,0.0
11,Commercial Crime,2000,2,0.0
11,Commercial Crime,2000,3,0.05
11,Commercial Crime,2000,4,0.1
11,Commercial Crime,2000,5,0.15
11,Commercial Crime,2000,6,0.25
11,Commercial Crime,2000,7,0.5
11,Commercial Crime,2000,8,0.6
11,Commercial Crime,2000,9,0.7
11,Commercial Crime,2000,10,0.8
11,Commercial Crime,3000,1,0.05
11,Commercial Crime,3000,2,0.05
11,Commercial Crime,3000,3,0.1
11,Commercial Crime,3000,4,0.15
11,Commercial Crime,3000,5,0.25
11,Commercial Crime,3000,6,0.5
11,Commercial Crime,3000,7,0.6
11,Commercial Crime,3000,8,0.7
11,Commercial Crime,3000,9,0.8
11,Commercial Crime,3000,10,0.9
11,D&O MM,500,1,0.0
11,D&O MM,500,2,0.0
11,D&O MM,500,3,0.0
11,D&O MM,500,4,0.0
11,D&O MM,500,5,0.0
11,D&O MM,500,6,0.0
11,D&O MM,500,7,0.05
11,D&O MM,500,8,0.1
11,D&O MM,500,9,0.15
11,D&O MM,500,10,0.25
11,D&O MM,1000,1,0.0
11,D&O MM,1000,2,0.0
11,D&O MM,1000,3,0.0
11,D&O MM,1000,4,0.0
11,D&O MM,1000,5,0.0
11,D&O MM,1000,6,0.05
11,D&O MM,1000,7,0.1
11,D&O MM,1000,8,0.15
11,D&O MM,1000,9,0.25
11,D&O MM,1000,10,0.5
11,D&O MM,2000,1,0.0
11,D&O MM,2000,2,0.0
11,D&O MM,2000,3,0.0
11,D&O MM,2000,4,0.0
11,D&O MM,2000,5,0.05
11,D&O MM,2000,6,0.1
11,D&O MM,2000,7,0.15
11,D&O MM,2000,8,0.25
11,D&O MM,2000,9,0.5
11,D&O MM,2000,10,0.6
11,D&O MM,3000,1,0.0
11,D&O MM,3000,2,0.0
11,D&O MM,3000,3,0.05
11,D&O MM,3000,4,0.05
11,D&O MM,3000,5,0.1
11,D&O MM,3000,6,0.15
11,D&O MM,3000,7,0.25
11,D&O MM,3000,8,0.5
11,D&O MM,3000,9,0.6
11,D&O MM,3000,10,0.7
11,EPL MM,500,1,0.0
11,EPL MM,500,2,0.0
11,EPL MM,500,3,0.0
11,EPL MM,500,4,0.0
11,EPL MM,500,5,0.0
11,EPL MM,500,6,0.0
11,EPL MM,500,7,0.05
11,EPL MM,500,8,0.1
11,EPL MM,500,9,0.15
11,EPL MM,500,10,0.25
11,EPL MM,1000,1,0.0
11,EPL MM,1000,2,0.0
11,EPL MM,1000,3,0.0
11,EPL MM,1000,4,0.0
11,EPL MM,1000,5,0.0
11,EPL MM,1000,6,0.05
11,EPL MM,1000,7,0.1
11,EPL MM,1000,8,0.15
11,EPL MM,1000,9,0.25
11,EPL MM,1000,10,0.5
11,EPL MM,2000,1,0.0
11,EPL MM,2000,2,0.0
11,EPL MM,2000,3,0.0
11,EPL MM,2000,4,0.0
11,EPL MM,2000,5,0.05
11,EPL MM,2000,6,0.1
11,EPL MM,2000,7,0.15
11,EPL MM,2000,8,0.25
11,EPL MM,2000,9,0.5
11,EPL MM,2000,10,0.6
11,EPL MM,3000,1,0.0
11,EPL MM,3000,2,0.0
11,EPL MM,3000,3,0.05
11,EPL MM,3000,4,0.05
11,EPL MM,3000,5,0.1
11,EPL MM,3000,6,0.15
11,EPL MM,3000,7,0.25
11,EPL MM,3000,8,0.5
11,EPL MM,3000,9,0.6
11,EPL MM,3000,10,0.7
11,EPL,500,1,0.0
11,EPL,500,2,0.0
11,EPL,500,3,0.0
11,EPL,500,4,0.0
11,EPL,500,5,0.0
11,EPL,500,6,0.0
11,EPL,500,7,0.05
11,EPL,500,8,0.1
11,EPL,500,9,0.15
11,EPL,500,10,0.25
11,EPL,1000,1,0.0
11,EPL,1000,2,0.0
11,EPL,1000,3,0.0
11,EPL,1000,4,0.0
11,EPL,1000,5,0.0
11,EPL,1000,6,0.05
11,EPL,1000,7,0.1
11,EPL,1000,8,0.15
11,EPL,1000,9,0.25
11,EPL,1000,10,0.5
11,EPL,2000,1,0.0
11,EPL,2000,2,0.0
11,EPL,2000,3,0.0
11,EPL,2000,4,0.0
11,EPL,2000,5,0.05
11,EPL,2000,6,0.1
11,EPL,2000,7,0.15
11,EPL,2000,8,0.25
11,EPL,2000,9,0.5
11,EPL,2000,10,0.6
11,EPL,3000,1,0.0
11,EPL,3000,2,0.0
11,EPL,3000,3,0.05
11,EPL,3000,4,0.05
11,EPL,3000,5,0.1
11,EPL,3000,6,0.15
11,EPL,3000,7,0.25
11,EPL,3000,8,0.5
11,EPL,3000,9,0.6
11,EPL,3000,10,0.7
11,Financial Crime,500,1,0.0
11,Financial Crime,500,2,0.0
11,Financial Crime,500,3,0.0
11,Financial Crime,500,4,0.0
11,Financial Crime,500,5,0.05
11,Financial Crime,500,6,0.1
11,Financial Crime,500,7,0.15
11,Financial Crime,500,8,0.25
11,Financial Crime,500,9,0.35
11,Financial Crime,500,10,0.45
11,Financial Crime,1000,1,0.0
11,Financial Crime,1000,2,0.0
11,Financial Crime,1000,3,0.0
11,Financial Crime,1000,4,0.05
11,Financial Crime,1000,5,0.1
11,Financial Crime,1000,6,0.15
11,Financial Crime,1000,7,0.25
11,Financial Crime,1000,8,0.5
11,Financial Crime,1000,9,0.6
11,Financial Crime,1000,10,0.7
11,Financial Crime,2000,1,0.0
11,Financial Crime,2000,2,0.0
11,Financial Crime,2000,3,0.05
11,Financial Crime,2000,4,0.1
11,Financial Crime,2000,5,0.15
11,Financial Crime,2000,6,0.25
11,Financial Crime,2000,7,0.5
11,Financial Crime,2000,8,0.6
11,Financial Crime,2000,9,0.7
11,Financial Crime,2000,10,0.8
11,Financial Crime,3000,1,0.05
11,Financial Crime,3000,2,0.05
11,Financial Crime,3000,3,0.1
11,Financial Crime,3000,4,0.15
11,Financial Crime,3000,5,0.25
11,Financial Crime,3000,6,0.5
11,Financial Crime,3000,7,0.6
11,Financial Crime,3000,8,0.7
11,Financial Crime,3000,9,0.8
11,Financial Crime,3000,10,0.9
11,TMB MM,500,1,0.0
11,TMB MM,500,2,0.0
11,TMB MM,500,3,0.0
11,TMB MM,500,4,0.0
11,TMB MM,500,5,0.05
11,TMB MM,500,6,0.1
11,TMB MM,500,7,0.15
11,TMB MM,500,8,0.25
11,TMB MM,500,9,0.35
11,TMB MM,500,10,0.45
11,TMB MM,1000,1,0.0
11,TMB MM,1000,2,0.0
11,TMB MM,1000,3,0.0
11,TMB MM,1000,4,0.05
11,TMB MM,1000,5,0.1
11,TMB MM,1000,6,0.15
11,TMB MM,1000,7,0.25
11,TMB MM,1000,8,0.5
11,TMB MM,1000,9,0.6
11,TMB MM,1000,10,0.7
11,TMB MM,2000,1,0.0
11,TMB MM,2000,2,0.0
11,TMB MM,2000,3,0.05
11,TMB MM,2000,4,0.1
11,TMB MM,2000,5,0.15
11,TMB MM,2000,6,0.25
11,TMB MM,2000,7,0.5
11,TMB MM,2000,8,0.6
11,TMB MM,2000,9,0.7
11,TMB MM,2000,10,0.8
11,TMB MM,3000,1,0.05
11,TMB MM,3000,2,0.05
11,TMB MM,3000,3,0.1
11,TMB MM,3000,4,0.15
11,TMB MM,3000,5,0.25
11,TMB MM,3000,6,0.5
11,TMB MM,3000,7,0.6
11,TMB MM,3000,8,0.7
11,TMB MM,3000,9,0.8
11,TMB MM,3000,10,0.9
11,TMB MM InfoSec,500,1,0.0
11,TMB MM InfoSec,500,2,0.0
11,TMB MM InfoSec,500,3,0.0
11,TMB MM InfoSec,500,4,0.0
11,TMB MM InfoSec,500,5,0.05
11,TMB MM InfoSec,500,6,0.1
11,TMB MM InfoSec,500,7,0.15
11,TMB MM InfoSec,500,8,0.25
11,TMB MM InfoSec,500,9,0.35
11,TMB MM InfoSec,500,10,0.45
11,TMB MM InfoSec,1000,1,0.0
11,TMB MM InfoSec,1000,2,0.0
11,TMB MM InfoSec,1000,3,0.0
11,TMB MM InfoSec,1000,4,0.05
11,TMB MM InfoSec,1000,5,0.1
11,TMB MM InfoSec,1000,6,0.15
11,TMB MM InfoSec,1000,7,0.25
11,TMB MM InfoSec,1000,8,0.5
11,TMB MM InfoSec,1000,9,0.6
11,TMB MM InfoSec,1000,10,0.7
11,TMB MM InfoSec,2000,1,0.0
11,TMB MM InfoSec,2000,2,0.0
11,TMB MM InfoSec,2000,3,0.05
11,TMB MM InfoSec,2000,4,0.1
11,TMB MM InfoSec,2000,5,0.15
11,TMB MM InfoSec,2000,6,0.25
11,TMB MM InfoSec,2000,7,0.5
11,TMB MM InfoSec,2000,8,0.6
11,TMB MM InfoSec,2000,9,0.7
11,TMB MM InfoSec,2000,10,0.8
11,TMB MM InfoSec,3000,1,0.05
11,TMB MM InfoSec,3000,2,0.05
11,TMB MM InfoSec,3000,3,0.1
11,TMB MM InfoSec,3000,4,0.15
11,TMB MM InfoSec,3000,5,0.25
11,TMB MM InfoSec,3000,6,0.5
11,TMB MM InfoSec,3000,7,0.6
11,TMB MM InfoSec,3000,8,0.7
11,TMB MM InfoSec,3000,9,0.8
11,TMB MM InfoSec,3000,10,0.9
11,US Large Risk Cyber,500,1,0.0
11,US Large Risk Cyber,500,2,0.0
11,US Large Risk Cyber,500,3,0.0
11,US Large Risk Cyber,500,4,0.0
11,US Large Risk Cyber,500,5,0.05
11,US Large Risk Cyber,500,6,0.1
11,US Large Risk Cyber,500,7,0.15
11,US Large Risk Cyber,500,8,0.25
11,US Large Risk Cyber,500,9,0.35
11,US Large Risk Cyber,500,10,0.45
11,US Large Risk Cyber,1000,1,0.0
11,US Large Risk Cyber,1000,2,0.0
11,US Large Risk Cyber,1000,3,0.0
11,US Large Risk Cyber,1000,4,0.05
11,US Large Risk Cyber,1000,5,0.1
11,US Large Risk Cyber,1000,6,0.15
11,US Large Risk Cyber,1000,7,0.25
11,US Large Risk Cyber,1000,8,0.5
11,US Large Risk Cyber,1000,9,0.6
11,US Large Risk Cyber,1000,10,0.7
11,US Large Risk Cyber,2000,1,0.0
11,US Large Risk Cyber,2000,2,0.0
11,US Large Risk Cyber,2000,3,0.05
11,US Large Risk Cyber,2000,4,0.1
11,US Large Risk Cyber,2000,5,0.15
11,US Large Risk Cyber,2000,6,0.25
11,US Large Risk Cyber,2000,7,0.5
11,US Large Risk Cyber,2000,8,0.6
11,US Large Risk Cyber,2000,9,0.7
11,US Large Risk Cyber,2000,10,0.8
11,US Large Risk Cyber,3000,1,0.05
11,US Large Risk Cyber,3000,2,0.05
11,US Large Risk Cyber,3000,3,0.1
11,US Large Risk Cyber,3000,4,0.15
11,US Large Risk Cyber,3000,5,0.25
11,US Large Risk Cyber,3000,6,0.5
11,US Large Risk Cyber,3000,7,0.6
11,US Large Risk Cyber,3000,8,0.7
11,US Large Risk Cyber,3000,9,0.8
11,US Large Risk Cyber,3000,10,0.9
11,US M&A,500,1,0.0
11,US M&A,500,2,0.0
11,US M&A,500,3,0.0
11,US M&A,500,4,0.0
11,US M&A,500,5,0.0
11,US M&A,500,6,0.0
11,US M&A,500,7,0.05
11,US M&A,500,8,0.1
11,US M&A,500,9,0.15
11,US M&A,500,10,0.25
11,US M&A,1000,1,0.0
11,US M&A,1000,2,0.0
11,US M&A,1000,3,0.0
11,US M&A,1000,4,0.0
11,US M&A,1000,5,0.0
11,US M&A,1000,6,0.05
11,US M&A,1000,7,0.1
11,US M&A,1000,8,0.15
11,US M&A,1000,9,0.25
11,US M&A,1000,10,0.5
11,US M&A,2000,1,0.0
11,US M&A,2000,2,0.0
11,US M&A,2000,3,0.0
11,US M&A,2000,4,0.0
11,US M&A,2000,5,0.05
11,US M&A,2000,6,0.1
11,US M&A,2000,7,0.15
11,US M&A,2000,8,0.25
11,US M&A,2000,9,0.5
11,US M&A,2000,10,0.6
11,US M&A,3000,1,0.0
11,US M&A,3000,2,0.0
11,US M&A,3000,3,0.05
11,US M&A,3000,4,0.05
11,US M&A,3000,5,0.1
11,US M&A,3000,6,0.15
11,US M&A,3000,7,0.25
11,US M&A,3000,8,0.5
11,US M&A,3000,9,0.6
11,US M&A,3000,10,0.7
11,D&O,500,1,0.0
11,D&O,500,2,0.0
11,D&O,500,3,0.0
11,D&O,500,4,0.0
11,D&O,500,5,0.0
11,D&O,500,6,0.0
11,D&O,500,7,0.05
11,D&O,500,8,0.1
11,D&O,500,9,0.15
11,D&O,500,10,0.25
11,D&O,1000,1,0.0
11,D&O,1000,2,0.0
11,D&O,1000,3,0.0
11,D&O,1000,4,0.0
11,D&O,1000,5,0.0
11,D&O,1000,6,0.05
11,D&O,1000,7,0.1
11,D&O,1000,8,0.15
11,D&O,1000,9,0.25
11,D&O,1000,10,0.5
11,D&O,2000,1,0.0
11,D&O,2000,2,0.0
11,D&O,2000,3,0.0
11,D&O,2000,4,0.0
11,D&O,2000,5,0.05
11,D&O,2000,6,0.1
11,D&O,2000,7,0.15
11,D&O,2000,8,0.25
11,D&O,2000,9,0.5
11,D&O,2000,10,0.6
11,D&O,3000,1,0.0
11,D&O,3000,2,0.0
11,D&O,3000,3,0.05
11,D&O,3000,4,0.05
11,D&O,3000,5,0.1
11,D&O,3000,6,0.15
11,D&O,3000,7,0.25
11,D&O,3000,8,0.5
11,D&O,3000,9,0.6
11,D&O,3000,10,0.7
11,Intl M&A,500,1,0.0
11,Intl M&A,500,2,0.0
11,Intl M&A,500,3,0.0
11,Intl M&A,500,4,0.0
11,Intl M&A,500,5,0.0
11,Intl M&A,500,6,0.0
11,Intl M&A,500,7,0.05
11,Intl M&A,500,8,0.1
11,Intl M&A,500,9,0.15
11,Intl M&A,500,10,0.25
11,Intl M&A,1000,1,0.0
11,Intl M&A,1000,2,0.0
11,Intl M&A,1000,3,0.0
11,Intl M&A,1000,4,0.0
11,Intl M&A,1000,5,0.0
11,Intl M&A,1000,6,0.05
11,Intl M&A,1000,7,0.1
11,Intl M&A,1000,8,0.15
11,Intl M&A,1000,9,0.25
11,Intl M&A,1000,10,0.5
11,Intl M&A,2000,1,0.0
11,Intl M&A,2000,2,0.0
11,Intl M&A,2000,3,0.0
11,Intl M&A,2000,4,0.0
11,Intl M&A,2000,5,0.05
11,Intl M&A,2000,6,0.1
11,Intl M&A,2000,7,0.15
11,Intl M&A,2000,8,0.25
11,Intl M&A,2000,9,0.5
11,Intl M&A,2000,10,0.6
11,Intl M&A,3000,1,0.0
11,Intl M&A,3000,2,0.0
11,Intl M&A,3000,3,0.05
11,Intl M&A,3000,4,0.05
11,Intl M&A,3000,5,0.1
11,Intl M&A,3000,6,0.15
11,Intl M&A,3000,7,0.25
11,Intl M&A,3000,8,0.5
11,Intl M&A,3000,9,0.6
11,Intl M&A,3000,10,0.7
11,Safeguard,500,1,0.0
11,Safeguard,500,2,0.0
11,Safeguard,500,3,0.0
11,Safeguard,500,4,0.0
11,Safeguard,500,5,0.0
11,Safeguard,500,6,0.0
11,Safeguard,500,7,0.05
11,Safeguard,500,8,0.1
11,Safeguard,500,9,0.15
11,Safeguard,500,10,0.25
11,Safeguard,1000,1,0.0
11,Safeguard,1000,2,0.0
11,Safeguard,1000,3,0.0
11,Safeguard,1000,4,0.0
11,Safeguard,1000,5,0.0
11,Safeguard,1000,6,0.05
11,Safeguard,1000,7,0.1
11,Safeguard,1000,8,0.15
11,Safeguard,1000,9,0.25
11,Safeguard,1000,10,0.5
11,Safeguard,2000,1,0.0
11,Safeguard,2000,2,0.0
11,Safeguard,2000,3,0.0
11,Safeguard,2000,4,0.0
11,Safeguard,2000,5,0.05
11,Safeguard,2000,6,0.1
11,Safeguard,2000,7,0.15
11,Safeguard,2000,8,0.25
11,Safeguard,2000,9,0.5
11,Safeguard,2000,10,0.6
11,Safeguard,3000,1,0.0
11,Safeguard,3000,2,0.0
11,Safeguard,3000,3,0.05
11,Safeguard,3000,4,0.05
11,Safeguard,3000,5,0.1
11,Safeguard,3000,6,0.15
11,Safeguard,3000,7,0.25
11,Safeguard,3000,8,0.5
11,Safeguard,3000,9,0.6
11,Safeguard,3000,10,0.7
11,Large Risk International TMB E&O,500,1,0.0
11,Large Risk International TMB E&O,500,2,0.0
11,Large Risk International TMB E&O,500,3,0.0
11,Large Risk International TMB E&O,500,4,0.0
11,Large Risk International TMB E&O,500,5,0.05
11,Large Risk International TMB E&O,500,6,0.1
11,Large Risk International TMB E&O,500,7,0.15
11,Large Risk International TMB E&O,500,8,0.25
11,Large Risk International TMB E&O,500,9,0.35
11,Large Risk International TMB E&O,500,10,0.45
11,Large Risk International TMB E&O,1000,1,0.0
11,Large Risk International TMB E&O,1000,2,0.0
11,Large Risk International TMB E&O,1000,3,0.0
11,Large Risk International TMB E&O,1000,4,0.05
11,Large Risk International TMB E&O,1000,5,0.1
11,Large Risk International TMB E&O,1000,6,0.15
11,Large Risk International TMB E&O,1000,7,0.25
11,Large Risk International TMB E&O,1000,8,0.5
11,Large Risk International TMB E&O,1000,9,0.6
11,Large Risk International TMB E&O,1000,10,0.7
11,Large Risk International TMB E&O,2000,1,0.0
11,Large Risk International TMB E&O,2000,2,0.0
11,Large Risk International TMB E&O,2000,3,0.05
11,Large Risk International TMB E&O,2000,4,0.1
11,Large Risk International TMB E&O,2000,5,0.15
11,Large Risk International TMB E&O,2000,6,0.25
11,Large Risk International TMB E&O,2000,7,0.5
11,Large Risk International TMB E&O,2000,8,0.6
11,Large Risk International TMB E&O,2000,9,0.7
11,Large Risk International TMB E&O,2000,10,0.8
11,Large Risk International TMB E&O,3000,1,0.05
11,Large Risk International TMB E&O,3000,2,0.05
11,Large Risk International TMB E&O,3000,3,0.1
11,Large Risk International TMB E&O,3000,4,0.15
11,Large Risk International TMB E&O,3000,5,0.25
11,Large Risk International TMB E&O,3000,6,0.5
11,Large Risk International TMB E&O,3000,7,0.6
11,Large Risk International TMB E&O,3000,8,0.7
11,Large Risk International TMB E&O,3000,9,0.8
11,Large Risk International TMB E&O,3000,10,0.9
11,TMB Info Sec,500,1,0.0
11,TMB Info Sec,500,2,0.0
11,TMB Info Sec,500,3,0.0
11,TMB Info Sec,500,4,0.0
11,TMB Info Sec,500,5,0.05
11,TMB Info Sec,500,6,0.1
11,TMB Info Sec,500,7,0.15
11,TMB Info Sec,500,8,0.25
11,TMB Info Sec,500,9,0.35
11,TMB Info Sec,500,10,0.45
11,TMB Info Sec,1000,1,0.0
11,TMB Info Sec,1000,2,0.0
11,TMB Info Sec,1000,3,0.0
11,TMB Info Sec,1000,4,0.05
11,TMB Info Sec,1000,5,0.1
11,TMB Info Sec,1000,6,0.15
11,TMB Info Sec,1000,7,0.25
11,TMB Info Sec,1000,8,0.5
11,TMB Info Sec,1000,9,0.6
11,TMB Info Sec,1000,10,0.7
11,TMB Info Sec,2000,1,0.0
11,TMB Info Sec,2000,2,0.0
11,TMB Info Sec,2000,3,0.05
11,TMB Info Sec,2000,4,0.1
11,TMB Info Sec,2000,5,0.15
11,TMB Info Sec,2000,6,0.25
11,TMB Info Sec,2000,7,0.5
11,TMB Info Sec,2000,8,0.6
11,TMB Info Sec,2000,9,0.7
11,TMB Info Sec,2000,10,0.8
11,TMB Info Sec,3000,1,0.05
11,TMB Info Sec,3000,2,0.05
11,TMB Info Sec,3000,3,0.1
11,TMB Info Sec,3000,4,0.15
11,TMB Info Sec,3000,5,0.25
11,TMB Info Sec,3000,6,0.5
11,TMB Info Sec,3000,7,0.6
11,TMB Info Sec,3000,8,0.7
11,TMB Info Sec,3000,9,0.8
11,TMB Info Sec,3000,10,0.9
11,TMB E&O,500,1,0.0
11,TMB E&O,500,2,0.0
11,TMB E&O,500,3,0.0
11,TMB E&O,500,4,0.0
11,TMB E&O,500,5,0.05
11,TMB E&O,500,6,0.1
11,TMB E&O,500,7,0.15
11,TMB E&O,500,8,0.25
11,TMB E&O,500,9,0.35
11,TMB E&O,500,10,0.45
11,TMB E&O,1000,1,0.0
11,TMB E&O,1000,2,0.0
11,TMB E&O,1000,3,0.0
11,TMB E&O,1000,4,0.05
11,TMB E&O,1000,5,0.1
11,TMB E&O,1000,6,0.15
11,TMB E&O,1000,7,0.25
11,TMB E&O,1000,8,0.5
11,TMB E&O,1000,9,0.6
11,TMB E&O,1000,10,0.7
11,TMB E&O,2000,1,0.0
11,TMB E&O,2000,2,0.0
11,TMB E&O,2000,3,0.05
11,TMB E&O,2000,4,0.1
11,TMB E&O,2000,5,0.15
11,TMB E&O,2000,6,0.25
11,TMB E&O,2000,7,0.5
11,TMB E&O,2000,8,0.6
11,TMB E&O,2000,9,0.7
11,TMB E&O,2000,10,0.8
11,TMB E&O,3000,1,0.05
11,TMB E&O,3000,2,0.05
11,TMB E&O,3000,3,0.1
11,TMB E&O,3000,4,0.15
11,TMB E&O,3000,5,0.25
11,TMB E&O,3000,6,0.5
11,TMB E&O,3000,7,0.6
11,TMB E&O,3000,8,0.7
11,TMB E&O,3000,9,0.8
11,TMB E&O,3000,10,0.9
11,Covers International,500,1,0.0
11,Covers International,500,2,0.0
11,Covers International,500,3,0.0
11,Covers International,500,4,0.0
11,Covers International,500,5,0.05
11,Covers International,500,6,0.1
11,Covers International,500,7,0.15
11,Covers International,500,8,0.25
11,Covers International,500,9,0.35
11,Covers International,500,10,0.45
11,Covers International,1000,1,0.0
11,Covers International,1000,2,0.0
11,Covers International,1000,3,0.0
11,Covers International,1000,4,0.05
11,Covers International,1000,5,0.1
11,Covers International,1000,6,0.15
11,Covers International,1000,7,0.25
11,Covers International,1000,8,0.5
11,Covers International,1000,9,0.6
11,Covers International,1000,10,0.7
11,Covers International,2000,1,0.0
11,Covers International,2000,2,0.0
11,Covers International,2000,3,0.05
11,Covers International,2000,4,0.1
11,Covers International,2000,5,0.15
11,Covers International,2000,6,0.25
11,Covers International,2000,7,0.5
11,Covers International,2000,8,0.6
11,Covers International,2000,9,0.7
11,Covers International,2000,10,0.8
11,Covers International,3000,1,0.05
11,Covers International,3000,2,0.05
11,Covers International,3000,3,0.1
11,Covers International,3000,4,0.15
11,Covers International,3000,5,0.25
11,Covers International,3000,6,0.5
11,Covers International,3000,7,0.6
11,Covers International,3000,8,0.7
11,Covers International,3000,9,0.8
11,Covers International,3000,10,0.9
