Version,Benchmark Class,Year,Value
13,Safeguard,2024,0.095
13,Safeguard,2025,0.095
13,Safeguard,2026,0.095
13,Safeguard,2027,0.095
13,Safeguard,2028,0.095
13,Safeguard,2029,0.095
13,Safeguard,2030,0.095
13,Satellite,2000,0.03
13,Satellite,2001,0.03
13,Satellite,2002,0.03
13,Satellite,2003,0.03
13,Satellite,2004,0.03
13,Satellite,2005,0.03
13,Satellite,2006,0.03
13,Satellite,2007,0.03
13,Satellite,2008,0.03
13,Satellite,2009,0.03
13,Satellite,2010,0.03
13,Satellite,2011,0.03
13,Satellite,2012,0.03
13,Satellite,2013,0.03
13,Satellite,2014,0.03
13,Satellite,2015,0.03
13,Satellite,2016,0.03
13,Satellite,2017,0.03
13,Satellite,2018,0.03
13,Satellite,2019,0.03
13,Satellite,2020,0.03
13,Satellite,2021,0.03
13,Satellite,2022,0.0777
13,Satellite,2023,0.05
13,Satellite,2024,0.036
13,Satellite,2025,0.036
13,Satellite,2026,0.036
13,Satellite,2027,0.036
13,Satellite,2028,0.036
13,Satellite,2029,0.036
13,Satellite,2030,0.036
13,Specialty (PT),2000,0.02
13,Specialty (PT),2001,0.02
13,Specialty (PT),2002,0.02
13,Specialty (PT),2003,0.02
13,Specialty (PT),2004,0.02
13,Specialty (PT),2005,0.02
13,Specialty (PT),2006,0.02
13,Specialty (PT),2007,0.02
13,Specialty (PT),2008,0.02
13,Specialty (PT),2009,0.02
13,Specialty (PT),2010,0.02
13,Specialty (PT),2011,0.02
13,Specialty (PT),2012,0.02
13,Specialty (PT),2013,0.02
13,Specialty (PT),2014,0.02
13,Specialty (PT),2015,0.02
13,Specialty (PT),2016,0.02
13,Specialty (PT),2017,0.02
13,Specialty (PT),2018,0.02
13,Specialty (PT),2019,0.02
13,Specialty (PT),2020,0.02
13,Specialty (PT),2021,0.02
13,Specialty (PT),2022,0.02
13,Specialty (PT),2023,0.02
13,Specialty (PT),2024,0.026
13,Specialty (PT),2025,0.026
13,Specialty (PT),2026,0.026
13,Specialty (PT),2027,0.026
13,Specialty (PT),2028,0.026
13,Specialty (PT),2029,0.026
13,Specialty (PT),2030,0.026
13,Specie,2000,0.02
13,Specie,2001,0.02
13,Specie,2002,0.02
13,Specie,2003,0.02
13,Specie,2004,0.02
13,Specie,2005,0.02
13,Specie,2006,0.02
13,Specie,2007,0.02
13,Specie,2008,0.02
13,Specie,2009,0.02
13,Specie,2010,0.02
13,Specie,2011,0.02
13,Specie,2012,0.02
13,Specie,2013,0.02
13,Specie,2014,0.02
13,Specie,2015,0.02
13,Specie,2016,0.02
13,Specie,2017,0.02
13,Specie,2018,0.02
13,Specie,2019,0.02
13,Specie,2020,0.02
13,Specie,2021,0.02
13,Specie,2022,0.02
13,Specie,2023,0.02
13,Specie,2024,0.02
13,Specie,2025,0.02
13,Specie,2026,0.02
13,Specie,2027,0.02
13,Specie,2028,0.02
13,Specie,2029,0.02
13,Specie,2030,0.02
13,Sports,2000,0.02
13,Sports,2001,0.02
13,Sports,2002,0.02
13,Sports,2003,0.02
13,Sports,2004,0.02
13,Sports,2005,0.02
13,Sports,2006,0.02
13,Sports,2007,0.02
13,Sports,2008,0.02
13,Sports,2009,0.02
13,Sports,2010,0.02
13,Sports,2011,0.02
13,Sports,2012,0.02
13,Sports,2013,0.02
13,Sports,2014,0.02
13,Sports,2015,0.02
13,Sports,2016,0.02
13,Sports,2017,0.02
13,Sports,2018,0.02
13,Sports,2019,0.02
13,Sports,2020,0.02
13,Sports,2021,0.02
13,Sports,2022,0.02
13,Sports,2023,0.045
13,Sports,2024,0.026
13,Sports,2025,0.026
13,Sports,2026,0.026
13,Sports,2027,0.026
13,Sports,2028,0.026
13,Sports,2029,0.026
13,Sports,2030,0.026
13,Surety,2000,0.03
13,Surety,2001,0.03
13,Surety,2002,0.03
13,Surety,2003,0.03
13,Surety,2004,0.03
13,Surety,2005,0.03
13,Surety,2006,0.03
13,Surety,2007,0.03
13,Surety,2008,0.03
13,Surety,2009,0.03
13,Surety,2010,0.03
13,Surety,2011,0.03
13,Surety,2012,0.03
13,Surety,2013,0.03
13,Surety,2014,0.03
13,Surety,2015,0.03
13,Surety,2016,0.03
13,Surety,2017,0.03
13,Surety,2018,0.03
13,Surety,2019,0.03
13,Surety,2020,0.03
13,Surety,2021,0.03
13,Surety,2022,0.03
13,Surety,2023,0.03
13,Surety,2024,0.036
13,Surety,2025,0.036
13,Surety,2026,0.036
13,Surety,2027,0.036
13,Surety,2028,0.036
13,Surety,2029,0.036
13,Surety,2030,0.036
13,Swiss,2000,0.03
13,Swiss,2001,0.03
13,Swiss,2002,0.03
13,Swiss,2003,0.03
13,Swiss,2004,0.03
13,Swiss,2005,0.03
13,Swiss,2006,0.03
13,Swiss,2007,0.03
13,Swiss,2008,0.03
13,Swiss,2009,0.03
13,Swiss,2010,0.03
13,Swiss,2011,0.03
13,Swiss,2012,0.03
13,Swiss,2013,0.03
13,Swiss,2014,0.03
13,Swiss,2015,0.03
13,Swiss,2016,0.03
13,Swiss,2017,0.03
13,Swiss,2018,0.03
13,Swiss,2019,0.03
13,Swiss,2020,0.03
13,Swiss,2021,0.095
13,Swiss,2022,0.08
13,Swiss,2023,0.07
13,Swiss,2024,0.036
13,Swiss,2025,0.036
13,Swiss,2026,0.036
13,Swiss,2027,0.036
13,Swiss,2028,0.036
13,Swiss,2029,0.036
13,Swiss,2030,0.036
13,Terrorism,2000,0.02
13,Terrorism,2001,0.02
13,Terrorism,2002,0.02
13,Terrorism,2003,0.02
13,Terrorism,2004,0.02
13,Terrorism,2005,0.02
13,Terrorism,2006,0.02
13,Terrorism,2007,0.02
13,Terrorism,2008,0.02
13,Terrorism,2009,0.02
13,Terrorism,2010,0.02
13,Terrorism,2011,0.02
13,Terrorism,2012,0.02
13,Terrorism,2013,0.02
13,Terrorism,2014,0.02
13,Terrorism,2015,0.02
13,Terrorism,2016,0.02
13,Terrorism,2017,0.02
13,Terrorism,2018,0.02
13,Terrorism,2019,0.02
13,Terrorism,2020,0.02
13,Terrorism,2021,0.02
13,Terrorism,2022,0.02
13,Terrorism,2023,0.045
13,Terrorism,2024,0.026
13,Terrorism,2025,0.026
13,Terrorism,2026,0.026
13,Terrorism,2027,0.026
13,Terrorism,2028,0.026
13,Terrorism,2029,0.026
13,Terrorism,2030,0.026
13,TMB E&O,2000,0.02
13,TMB E&O,2001,0.02
13,TMB E&O,2002,0.02
13,TMB E&O,2003,0.02
13,TMB E&O,2004,0.02
13,TMB E&O,2005,0.02
13,TMB E&O,2006,0.02
13,TMB E&O,2007,0.02
13,TMB E&O,2008,0.02
13,TMB E&O,2009,0.02
13,TMB E&O,2010,0.02
13,TMB E&O,2011,0.02
13,TMB E&O,2012,0.02
13,TMB E&O,2013,0.02
13,TMB E&O,2014,0.02
13,TMB E&O,2015,0.02
13,TMB E&O,2016,0.02
13,TMB E&O,2017,0.02
13,TMB E&O,2018,0.02
13,TMB E&O,2019,0.02
13,TMB E&O,2020,0.02
13,TMB E&O,2021,0.04
13,TMB E&O,2022,0.04
13,TMB E&O,2023,0.04
13,TMB E&O,2024,0.026
13,TMB E&O,2025,0.026
13,TMB E&O,2026,0.026
13,TMB E&O,2027,0.026
13,TMB E&O,2028,0.026
13,TMB E&O,2029,0.026
13,TMB E&O,2030,0.026
13,TMB Info Sec,2000,0.02
13,TMB Info Sec,2001,0.02
13,TMB Info Sec,2002,0.02
13,TMB Info Sec,2003,0.02
13,TMB Info Sec,2004,0.02
13,TMB Info Sec,2005,0.02
13,TMB Info Sec,2006,0.02
13,TMB Info Sec,2007,0.02
13,TMB Info Sec,2008,0.02
13,TMB Info Sec,2009,0.02
13,TMB Info Sec,2010,0.02
13,TMB Info Sec,2011,0.02
13,TMB Info Sec,2012,0.02
13,TMB Info Sec,2013,0.02
13,TMB Info Sec,2014,0.02
13,TMB Info Sec,2015,0.02
13,TMB Info Sec,2016,0.02
13,TMB Info Sec,2017,0.02
13,TMB Info Sec,2018,0.02
13,TMB Info Sec,2019,0.02
13,TMB Info Sec,2020,0.02
13,TMB Info Sec,2021,0.04
13,TMB Info Sec,2022,0.04
13,TMB Info Sec,2023,0.04
13,TMB Info Sec,2024,0.026
13,TMB Info Sec,2025,0.026
13,TMB Info Sec,2026,0.026
13,TMB Info Sec,2027,0.026
13,TMB Info Sec,2028,0.026
13,TMB Info Sec,2029,0.026
13,TMB Info Sec,2030,0.026
13,TMB MM,2000,0.02
13,TMB MM,2001,0.02
13,TMB MM,2002,0.02
13,TMB MM,2003,0.02
13,TMB MM,2004,0.02
13,TMB MM,2005,0.02
13,TMB MM,2006,0.02
13,TMB MM,2007,0.02
13,TMB MM,2008,0.02
13,TMB MM,2009,0.02
13,TMB MM,2010,0.02
13,TMB MM,2011,0.02
13,TMB MM,2012,0.02
13,TMB MM,2013,0.02
13,TMB MM,2014,0.02
13,TMB MM,2015,0.02
13,TMB MM,2016,0.02
13,TMB MM,2017,0.02
13,TMB MM,2018,0.02
13,TMB MM,2019,0.02
13,TMB MM,2020,0.02
13,TMB MM,2021,0.04
13,TMB MM,2022,0.04
13,TMB MM,2023,0.04
13,TMB MM,2024,0.026
13,TMB MM,2025,0.026
13,TMB MM,2026,0.026
13,TMB MM,2027,0.026
13,TMB MM,2028,0.026
13,TMB MM,2029,0.026
13,TMB MM,2030,0.026
13,TMB MM InfoSec,2000,0.02
13,TMB MM InfoSec,2001,0.02
13,TMB MM InfoSec,2002,0.02
13,TMB MM InfoSec,2003,0.02
13,TMB MM InfoSec,2004,0.02
13,TMB MM InfoSec,2005,0.02
13,TMB MM InfoSec,2006,0.02
13,TMB MM InfoSec,2007,0.02
13,TMB MM InfoSec,2008,0.02
13,TMB MM InfoSec,2009,0.02
13,TMB MM InfoSec,2010,0.02
13,TMB MM InfoSec,2011,0.02
13,TMB MM InfoSec,2012,0.02
13,TMB MM InfoSec,2013,0.02
13,TMB MM InfoSec,2014,0.02
13,TMB MM InfoSec,2015,0.02
13,TMB MM InfoSec,2016,0.02
13,TMB MM InfoSec,2017,0.02
13,TMB MM InfoSec,2018,0.02
13,TMB MM InfoSec,2019,0.02
13,TMB MM InfoSec,2020,0.02
13,TMB MM InfoSec,2021,0.04
13,TMB MM InfoSec,2022,0.04
13,TMB MM InfoSec,2023,0.04
13,TMB MM InfoSec,2024,0.026
13,TMB MM InfoSec,2025,0.026
13,TMB MM InfoSec,2026,0.026
13,TMB MM InfoSec,2027,0.026
13,TMB MM InfoSec,2028,0.026
13,TMB MM InfoSec,2029,0.026
13,TMB MM InfoSec,2030,0.026
13,US - A&E MM,2000,0.03
13,US - A&E MM,2001,0.03
13,US - A&E MM,2002,0.03
13,US - A&E MM,2003,0.03
13,US - A&E MM,2004,0.03
13,US - A&E MM,2005,0.03
13,US - A&E MM,2006,0.03
13,US - A&E MM,2007,0.03
13,US - A&E MM,2008,0.03
13,US - A&E MM,2009,0.03
13,US - A&E MM,2010,0.03
13,US - A&E MM,2011,0.03
13,US - A&E MM,2012,0.03
13,US - A&E MM,2013,0.03
13,US - A&E MM,2014,0.03
13,US - A&E MM,2015,0.03
13,US - A&E MM,2016,0.03
13,US - A&E MM,2017,0.03
13,US - A&E MM,2018,0.03
13,US - A&E MM,2019,0.03
13,US - A&E MM,2020,0.03
13,US - A&E MM,2021,0.03
13,US - A&E MM,2022,0.03
13,US - A&E MM,2023,0.055
13,US - A&E MM,2024,0.036
13,US - A&E MM,2025,0.036
13,US - A&E MM,2026,0.036
13,US - A&E MM,2027,0.036
13,US - A&E MM,2028,0.036
13,US - A&E MM,2029,0.036
13,US - A&E MM,2030,0.036
13,US Large Risk Cyber,2000,0.02
13,US Large Risk Cyber,2001,0.02
13,US Large Risk Cyber,2002,0.02
13,US Large Risk Cyber,2003,0.02
13,US Large Risk Cyber,2004,0.02
13,US Large Risk Cyber,2005,0.02
13,US Large Risk Cyber,2006,0.02
13,US Large Risk Cyber,2007,0.02
13,US Large Risk Cyber,2008,0.02
13,US Large Risk Cyber,2009,0.02
13,US Large Risk Cyber,2010,0.02
13,US Large Risk Cyber,2011,0.02
13,US Large Risk Cyber,2012,0.02
13,US Large Risk Cyber,2013,0.02
13,US Large Risk Cyber,2014,0.02
13,US Large Risk Cyber,2015,0.02
13,US Large Risk Cyber,2016,0.02
13,US Large Risk Cyber,2017,0.02
13,US Large Risk Cyber,2018,0.02
13,US Large Risk Cyber,2019,0.02
13,US Large Risk Cyber,2020,0.02
13,US Large Risk Cyber,2021,0.04
13,US Large Risk Cyber,2022,0.04
13,US Large Risk Cyber,2023,0.04
13,US Large Risk Cyber,2024,0.026
13,US Large Risk Cyber,2025,0.026
13,US Large Risk Cyber,2026,0.026
13,US Large Risk Cyber,2027,0.026
13,US Large Risk Cyber,2028,0.026
13,US Large Risk Cyber,2029,0.026
13,US Large Risk Cyber,2030,0.026
13,US M&A,2000,0.02
13,US M&A,2001,0.02
13,US M&A,2002,0.02
13,US M&A,2003,0.02
13,US M&A,2004,0.02
13,US M&A,2005,0.02
13,US M&A,2006,0.02
13,US M&A,2007,0.02
13,US M&A,2008,0.02
13,US M&A,2009,0.02
13,US M&A,2010,0.02
13,US M&A,2011,0.02
13,US M&A,2012,0.02
13,US M&A,2013,0.02
13,US M&A,2014,0.02
13,US M&A,2015,0.02
13,US M&A,2016,0.02
13,US M&A,2017,0.02
13,US M&A,2018,0.02
13,US M&A,2019,0.02
13,US M&A,2020,0.02
13,US M&A,2021,0.02
13,US M&A,2022,0.02
13,US M&A,2023,0.02
13,US M&A,2024,0.026
13,US M&A,2025,0.026
13,US M&A,2026,0.026
13,US M&A,2027,0.026
13,US M&A,2028,0.026
13,US M&A,2029,0.026
13,US M&A,2030,0.026
13,US Marine,2000,0.03
13,US Marine,2001,0.03
13,US Marine,2002,0.03
13,US Marine,2003,0.03
13,US Marine,2004,0.03
13,US Marine,2005,0.03
13,US Marine,2006,0.03
13,US Marine,2007,0.03
13,US Marine,2008,0.03
13,US Marine,2009,0.03
13,US Marine,2010,0.03
13,US Marine,2011,0.03
13,US Marine,2012,0.03
13,US Marine,2013,0.03
13,US Marine,2014,0.03
13,US Marine,2015,0.03
13,US Marine,2016,0.03
13,US Marine,2017,0.03
13,US Marine,2018,0.03
13,US Marine,2019,0.03
13,US Marine,2020,0.03
13,US Marine,2021,0.03
13,US Marine,2022,0.0777
13,US Marine,2023,0.05
13,US Marine,2024,0.036
13,US Marine,2025,0.036
13,US Marine,2026,0.036
13,US Marine,2027,0.036
13,US Marine,2028,0.036
13,US Marine,2029,0.036
13,US Marine,2030,0.036
13,US PE London,2000,0.04
13,US PE London,2001,0.04
13,US PE London,2002,0.04
13,US PE London,2003,0.04
13,US PE London,2004,0.04
13,US PE London,2005,0.04
13,US PE London,2006,0.04
13,US PE London,2007,0.04
13,US PE London,2008,0.04
13,US PE London,2009,0.04
13,US PE London,2010,0.04
13,US PE London,2011,0.04
13,US PE London,2012,0.04
13,US PE London,2013,0.04
13,US PE London,2014,0.04
13,US PE London,2015,0.04
13,US PE London,2016,0.04
13,US PE London,2017,0.04
13,US PE London,2018,0.04
13,US PE London,2019,0.04
13,US PE London,2020,0.04
13,US PE London,2021,0.04
13,US PE London,2022,0.04
13,US PE London,2023,0.06
13,US PE London,2024,0.046
13,US PE London,2025,0.046
13,US PE London,2026,0.046
13,US PE London,2027,0.046
13,US PE London,2028,0.046
13,US PE London,2029,0.046
13,US PE London,2030,0.046
13,US PE London BBR,2000,0.04
13,US PE London BBR,2001,0.04
13,US PE London BBR,2002,0.04
13,US PE London BBR,2003,0.04
13,US PE London BBR,2004,0.04
13,US PE London BBR,2005,0.04
13,US PE London BBR,2006,0.04
13,US PE London BBR,2007,0.04
13,US PE London BBR,2008,0.04
13,US PE London BBR,2009,0.04
13,US PE London BBR,2010,0.04
13,US PE London BBR,2011,0.04
13,US PE London BBR,2012,0.04
13,US PE London BBR,2013,0.04
13,US PE London BBR,2014,0.04
13,US PE London BBR,2015,0.04
13,US PE London BBR,2016,0.04
13,US PE London BBR,2017,0.04
13,US PE London BBR,2018,0.04
13,US PE London BBR,2019,0.04
13,US PE London BBR,2020,0.04
13,US PE London BBR,2021,0.04
13,US PE London BBR,2022,0.04
13,US PE London BBR,2023,0.06
13,US PE London BBR,2024,0.046
13,US PE London BBR,2025,0.046
13,US PE London BBR,2026,0.046
13,US PE London BBR,2027,0.046
13,US PE London BBR,2028,0.046
13,US PE London BBR,2029,0.046
13,US PE London BBR,2030,0.046
13,US Programmes,2000,0.04
13,US Programmes,2001,0.04
13,US Programmes,2002,0.04
13,US Programmes,2003,0.04
13,US Programmes,2004,0.04
13,US Programmes,2005,0.04
13,US Programmes,2006,0.04
13,US Programmes,2007,0.04
13,US Programmes,2008,0.04
13,US Programmes,2009,0.04
13,US Programmes,2010,0.04
13,US Programmes,2011,0.04
13,US Programmes,2012,0.04
13,US Programmes,2013,0.04
13,US Programmes,2014,0.04
13,US Programmes,2015,0.04
13,US Programmes,2016,0.04
13,US Programmes,2017,0.04
13,US Programmes,2018,0.04
13,US Programmes,2019,0.04
13,US Programmes,2020,0.04
13,US Programmes,2021,0.04
13,US Programmes,2022,0.04
13,US Programmes,2023,0.06
13,US Programmes,2024,0.046
13,US Programmes,2025,0.046
13,US Programmes,2026,0.046
13,US Programmes,2027,0.046
13,US Programmes,2028,0.046
13,US Programmes,2029,0.046
13,US Programmes,2030,0.046
13,War,2000,0.03
13,War,2001,0.03
13,War,2002,0.03
13,War,2003,0.03
13,War,2004,0.03
13,War,2005,0.03
13,War,2006,0.03
13,War,2007,0.03
13,War,2008,0.03
13,War,2009,0.03
13,War,2010,0.03
13,War,2011,0.03
13,War,2012,0.03
13,War,2013,0.03
13,War,2014,0.03
13,War,2015,0.03
13,War,2016,0.03
13,War,2017,0.03
13,War,2018,0.03
13,War,2019,0.03
13,War,2020,0.03
13,War,2021,0.03
13,War,2022,0.0777
13,War,2023,0.05
13,War,2024,0.036
13,War,2025,0.036
13,War,2026,0.036
13,War,2027,0.036
13,War,2028,0.036
13,War,2029,0.036
13,War,2030,0.036
