Zip Code,City,State Abbreviation,State Name,County,BG1 Terr,BG2 Terr
25920,Slab Fork,WV,West Virginia,Raleigh,09,Entire State
25921,Sophia,WV,West Virginia,Raleigh,09,Entire State
25922,Spanishburg,WV,West Virginia,Mercer,09,Entire State
25928,Stephenson,WV,West Virginia,Wyoming,09,Entire State
25932,Surveyor,WV,West Virginia,Raleigh,09,Entire State
25936,Thurmond,WV,West Virginia,Fayette,09,Entire State
25938,Victor,WV,West Virginia,Fayette,09,Entire State
25942,Winona,WV,West Virginia,Fayette,09,Entire State
25951,Hinton,WV,West Virginia,Summers,09,Entire State
25958,Charmco,WV,West Virginia,Greenbrier,09,Entire State
25962,Rainelle,WV,West Virginia,Greenbrier,09,Entire State
25969,Jumping Branch,WV,West Virginia,Summers,09,Entire State
25971,Lerona,WV,West Virginia,Mercer,09,Entire State
25972,Leslie,WV,West Virginia,Greenbrier,09,Entire State
25976,Meadow Bridge,WV,West Virginia,Fayette,09,Entire State
25977,Meadow Creek,WV,West Virginia,Summers,09,Entire State
25978,Nimitz,WV,West Virginia,Summers,09,Entire State
25979,Pipestem,WV,West Virginia,Summers,09,Entire State
25981,Quinwood,WV,West Virginia,Greenbrier,09,Entire State
25984,Rupert,WV,West Virginia,Greenbrier,09,Entire State
25985,Sandstone,WV,West Virginia,Summers,09,Entire State
25989,White Oak,WV,West Virginia,Raleigh,09,Entire State
26003,Wheeling,WV,West Virginia,Ohio,09,Entire State
26030,Beech Bottom,WV,West Virginia,Brooke,09,Entire State
26031,Benwood,WV,West Virginia,Marshall,09,Entire State
26032,Bethany,WV,West Virginia,Brooke,09,Entire State
26033,Cameron,WV,West Virginia,Marshall,09,Entire State
26034,Chester,WV,West Virginia,Hancock,09,Entire State
26035,Colliers,WV,West Virginia,Brooke,09,Entire State
26036,Dallas,WV,West Virginia,Marshall,09,Entire State
26037,Follansbee,WV,West Virginia,Brooke,09,Entire State
26038,Glen Dale,WV,West Virginia,Marshall,09,Entire State
26039,Glen Easton,WV,West Virginia,Marshall,09,Entire State
26040,Mcmechen,WV,West Virginia,Marshall,09,Entire State
26041,Moundsville,WV,West Virginia,Marshall,09,Entire State
26047,New Cumberland,WV,West Virginia,Hancock,09,Entire State
26050,Newell,WV,West Virginia,Hancock,09,Entire State
26055,Proctor,WV,West Virginia,Marshall,09,Entire State
26056,New Manchester,WV,West Virginia,Hancock,09,Entire State
26059,Triadelphia,WV,West Virginia,Ohio,09,Entire State
26060,Valley Grove,WV,West Virginia,Ohio,09,Entire State
26062,Weirton,WV,West Virginia,Hancock,09,Entire State
26070,Wellsburg,WV,West Virginia,Brooke,09,Entire State
26074,West Liberty,WV,West Virginia,Ohio,09,Entire State
26075,Windsor Heights,WV,West Virginia,Brooke,09,Entire State
26101,Parkersburg,WV,West Virginia,Wood,09,Entire State
26104,Parkersburg,WV,West Virginia,Wood,09,Entire State
26105,Vienna,WV,West Virginia,Wood,09,Entire State
26133,Belleville,WV,West Virginia,Wood,09,Entire State
26134,Belmont,WV,West Virginia,Pleasants,09,Entire State
26136,Big Bend,WV,West Virginia,Calhoun,09,Entire State
26137,Big Springs,WV,West Virginia,Calhoun,09,Entire State
26138,Brohard,WV,West Virginia,Wirt,09,Entire State
26141,Creston,WV,West Virginia,Calhoun,09,Entire State
26142,Davisville,WV,West Virginia,Wood,09,Entire State
26143,Elizabeth,WV,West Virginia,Wirt,09,Entire State
26146,Friendly,WV,West Virginia,Tyler,09,Entire State
26147,Grantsville,WV,West Virginia,Calhoun,09,Entire State
26148,Macfarlan,WV,West Virginia,Ritchie,09,Entire State
26149,Middlebourne,WV,West Virginia,Tyler,09,Entire State
26150,Mineral Wells,WV,West Virginia,Wood,09,Entire State
26151,Mount Zion,WV,West Virginia,Calhoun,09,Entire State
26152,Munday,WV,West Virginia,Wirt,09,Entire State
26155,New Martinsville,WV,West Virginia,Wetzel,09,Entire State
26159,Paden City,WV,West Virginia,Wetzel,09,Entire State
26160,Palestine,WV,West Virginia,Wirt,09,Entire State
26161,Petroleum,WV,West Virginia,Ritchie,09,Entire State
26164,Ravenswood,WV,West Virginia,Jackson,09,Entire State
26167,Reader,WV,West Virginia,Wetzel,09,Entire State
26169,Rockport,WV,West Virginia,Wood,09,Entire State
26170,Saint Marys,WV,West Virginia,Pleasants,09,Entire State
26175,Sistersville,WV,West Virginia,Tyler,09,Entire State
26178,Smithville,WV,West Virginia,Ritchie,09,Entire State
26180,Walker,WV,West Virginia,Wood,09,Entire State
26181,Washington,WV,West Virginia,Wood,09,Entire State
26184,Waverly,WV,West Virginia,Wood,09,Entire State
26187,Williamstown,WV,West Virginia,Wood,09,Entire State
26201,Buckhannon,WV,West Virginia,Upshur,09,Entire State
26202,Fenwick,WV,West Virginia,Nicholas,09,Entire State
26203,Erbacon,WV,West Virginia,Webster,09,Entire State
26205,Craigsville,WV,West Virginia,Nicholas,09,Entire State
26206,Cowen,WV,West Virginia,Webster,09,Entire State
26208,Camden On Gauley,WV,West Virginia,Webster,09,Entire State
26209,Snowshoe,WV,West Virginia,Pocahontas,09,Entire State
26215,Cleveland,WV,West Virginia,Webster,09,Entire State
26217,Diana,WV,West Virginia,Webster,09,Entire State
26218,French Creek,WV,West Virginia,Upshur,09,Entire State
26222,Hacker Valley,WV,West Virginia,Webster,09,Entire State
26224,Helvetia,WV,West Virginia,Randolph,09,Entire State
26228,Kanawha Head,WV,West Virginia,Upshur,09,Entire State
26230,Pickens,WV,West Virginia,Randolph,09,Entire State
26234,Rock Cave,WV,West Virginia,Upshur,09,Entire State
26236,Selbyville,WV,West Virginia,Upshur,09,Entire State
26237,Tallmansville,WV,West Virginia,Upshur,09,Entire State
26238,Volga,WV,West Virginia,Barbour,09,Entire State
26241,Elkins,WV,West Virginia,Randolph,09,Entire State
26250,Belington,WV,West Virginia,Barbour,09,Entire State
26253,Beverly,WV,West Virginia,Randolph,09,Entire State
26254,Bowden,WV,West Virginia,Randolph,09,Entire State
26257,Coalton,WV,West Virginia,Randolph,09,Entire State
26259,Dailey,WV,West Virginia,Randolph,09,Entire State
26260,Davis,WV,West Virginia,Tucker,09,Entire State
26261,Richwood,WV,West Virginia,Nicholas,09,Entire State
26263,Dryfork,WV,West Virginia,Randolph,09,Entire State
26264,Durbin,WV,West Virginia,Pocahontas,09,Entire State
26266,Upperglade,WV,West Virginia,Webster,09,Entire State
26267,Ellamore,WV,West Virginia,Barbour,09,Entire State
26268,Glady,WV,West Virginia,Randolph,09,Entire State
26269,Hambleton,WV,West Virginia,Tucker,09,Entire State
26270,Harman,WV,West Virginia,Randolph,09,Entire State
26271,Hendricks,WV,West Virginia,Tucker,09,Entire State
26273,Huttonsville,WV,West Virginia,Randolph,09,Entire State
26275,Junior,WV,West Virginia,Barbour,09,Entire State
26276,Kerens,WV,West Virginia,Randolph,09,Entire State
26278,Mabie,WV,West Virginia,Randolph,09,Entire State
26280,Mill Creek,WV,West Virginia,Randolph,09,Entire State
26282,Monterville,WV,West Virginia,Randolph,09,Entire State
26283,Montrose,WV,West Virginia,Randolph,09,Entire State
26285,Norton,WV,West Virginia,Randolph,09,Entire State
26287,Parsons,WV,West Virginia,Tucker,09,Entire State
26288,Webster Springs,WV,West Virginia,Webster,09,Entire State
26291,Slatyfork,WV,West Virginia,Pocahontas,09,Entire State
26292,Thomas,WV,West Virginia,Tucker,09,Entire State
26293,Valley Bend,WV,West Virginia,Randolph,09,Entire State
26294,Valley Head,WV,West Virginia,Randolph,09,Entire State
26296,Whitmer,WV,West Virginia,Randolph,09,Entire State
26298,Bergoo,WV,West Virginia,Webster,09,Entire State
26301,Clarksburg,WV,West Virginia,Harrison,09,Entire State
26320,Alma,WV,West Virginia,Tyler,09,Entire State
26321,Alum Bridge,WV,West Virginia,Lewis,09,Entire State
26323,Anmoore,WV,West Virginia,Harrison,09,Entire State
26325,Auburn,WV,West Virginia,Ritchie,09,Entire State
26327,Berea,WV,West Virginia,Ritchie,09,Entire State
26330,Bridgeport,WV,West Virginia,Harrison,09,Entire State
26335,Burnsville,WV,West Virginia,Braxton,09,Entire State
26337,Cairo,WV,West Virginia,Ritchie,09,Entire State
26338,Camden,WV,West Virginia,Lewis,09,Entire State
26339,Center Point,WV,West Virginia,Doddridge,09,Entire State
26342,Coxs Mills,WV,West Virginia,Gilmer,09,Entire State
26343,Crawford,WV,West Virginia,Lewis,09,Entire State
26346,Ellenboro,WV,West Virginia,Ritchie,09,Entire State
26347,Flemington,WV,West Virginia,Taylor,09,Entire State
26348,Folsom,WV,West Virginia,Wetzel,09,Entire State
26349,Galloway,WV,West Virginia,Barbour,09,Entire State
26351,Glenville,WV,West Virginia,Gilmer,09,Entire State
26354,Grafton,WV,West Virginia,Taylor,09,Entire State
26361,Gypsy,WV,West Virginia,Harrison,09,Entire State
26362,Harrisville,WV,West Virginia,Ritchie,09,Entire State
26366,Haywood,WV,West Virginia,Harrison,09,Entire State
26369,Hepzibah,WV,West Virginia,Harrison,09,Entire State
26372,Horner,WV,West Virginia,Lewis,09,Entire State
26374,Independence,WV,West Virginia,Preston,09,Entire State
26376,Ireland,WV,West Virginia,Lewis,09,Entire State
26377,Jacksonburg,WV,West Virginia,Wetzel,09,Entire State
26378,Jane Lew,WV,West Virginia,Lewis,09,Entire State
26384,Linn,WV,West Virginia,Gilmer,09,Entire State
26385,Lost Creek,WV,West Virginia,Harrison,09,Entire State
26386,Lumberport,WV,West Virginia,Harrison,09,Entire State
26404,Meadowbrook,WV,West Virginia,Harrison,09,Entire State
26405,Moatsville,WV,West Virginia,Barbour,09,Entire State
26408,Mount Clare,WV,West Virginia,Harrison,09,Entire State
26410,Newburg,WV,West Virginia,Preston,09,Entire State
26411,New Milton,WV,West Virginia,Doddridge,09,Entire State
26412,Orlando,WV,West Virginia,Lewis,09,Entire State
26415,Pennsboro,WV,West Virginia,Ritchie,09,Entire State
26416,Philippi,WV,West Virginia,Barbour,09,Entire State
26419,Pine Grove,WV,West Virginia,Wetzel,09,Entire State
26421,Pullman,WV,West Virginia,Ritchie,09,Entire State
26422,Reynoldsville,WV,West Virginia,Harrison,09,Entire State
26424,Rosemont,WV,West Virginia,Taylor,09,Entire State
26425,Rowlesburg,WV,West Virginia,Preston,09,Entire State
26426,Salem,WV,West Virginia,Harrison,09,Entire State
26430,Sand Fork,WV,West Virginia,Gilmer,09,Entire State
26431,Shinnston,WV,West Virginia,Harrison,09,Entire State
26435,Simpson,WV,West Virginia,Taylor,09,Entire State
26436,Smithburg,WV,West Virginia,Doddridge,09,Entire State
26437,Smithfield,WV,West Virginia,Wetzel,09,Entire State
26438,Spelter,WV,West Virginia,Harrison,09,Entire State
26440,Thornton,WV,West Virginia,Barbour,09,Entire State
26443,Troy,WV,West Virginia,Gilmer,09,Entire State
26444,Tunnelton,WV,West Virginia,Preston,09,Entire State
26447,Walkersville,WV,West Virginia,Lewis,09,Entire State
26448,Wallace,WV,West Virginia,Harrison,09,Entire State
26451,West Milford,WV,West Virginia,Harrison,09,Entire State
26452,Weston,WV,West Virginia,Lewis,09,Entire State
26456,West Union,WV,West Virginia,Doddridge,09,Entire State
26501,Morgantown,WV,West Virginia,Monongalia,09,Entire State
26505,Morgantown,WV,West Virginia,Monongalia,09,Entire State
26508,Morgantown,WV,West Virginia,Monongalia,09,Entire State
26519,Albright,WV,West Virginia,Preston,09,Entire State
26520,Arthurdale,WV,West Virginia,Preston,09,Entire State
26521,Blacksville,WV,West Virginia,Monongalia,09,Entire State
26525,Bruceton Mills,WV,West Virginia,Preston,09,Entire State
26534,Granville,WV,West Virginia,Monongalia,09,Entire State
26537,Kingwood,WV,West Virginia,Preston,09,Entire State
26541,Maidsville,WV,West Virginia,Monongalia,09,Entire State
26542,Masontown,WV,West Virginia,Preston,09,Entire State
26543,Osage,WV,West Virginia,Monongalia,09,Entire State
26547,Reedsville,WV,West Virginia,Preston,09,Entire State
26554,Fairmont,WV,West Virginia,Marion,09,Entire State
26559,Barrackville,WV,West Virginia,Marion,09,Entire State
26560,Baxter,WV,West Virginia,Marion,09,Entire State
26562,Burton,WV,West Virginia,Wetzel,09,Entire State
26563,Carolina,WV,West Virginia,Marion,09,Entire State
26568,Enterprise,WV,West Virginia,Harrison,09,Entire State
26570,Fairview,WV,West Virginia,Monongalia,09,Entire State
26571,Farmington,WV,West Virginia,Marion,09,Entire State
26572,Four States,WV,West Virginia,Marion,09,Entire State
26574,Grant Town,WV,West Virginia,Marion,09,Entire State
26575,Hundred,WV,West Virginia,Wetzel,09,Entire State
26576,Idamay,WV,West Virginia,Marion,09,Entire State
26581,Littleton,WV,West Virginia,Wetzel,09,Entire State
26582,Mannington,WV,West Virginia,Marion,09,Entire State
26585,Metz,WV,West Virginia,Marion,09,Entire State
26586,Montana Mines,WV,West Virginia,Marion,09,Entire State
26587,Rachel,WV,West Virginia,Marion,09,Entire State
26588,Rivesville,WV,West Virginia,Marion,09,Entire State
26590,Wana,WV,West Virginia,Monongalia,09,Entire State
26591,Worthington,WV,West Virginia,Marion,09,Entire State
26601,Sutton,WV,West Virginia,Braxton,09,Entire State
26610,Birch River,WV,West Virginia,Nicholas,09,Entire State
26611,Cedarville,WV,West Virginia,Gilmer,09,Entire State
26615,Copen,WV,West Virginia,Braxton,09,Entire State
26617,Dille,WV,West Virginia,Clay,09,Entire State
26619,Exchange,WV,West Virginia,Braxton,09,Entire State
26621,Flatwoods,WV,West Virginia,Braxton,09,Entire State
26623,Frametown,WV,West Virginia,Braxton,09,Entire State
26624,Gassaway,WV,West Virginia,Braxton,09,Entire State
26627,Heaters,WV,West Virginia,Braxton,09,Entire State
26629,Little Birch,WV,West Virginia,Braxton,09,Entire State
26631,Napier,WV,West Virginia,Braxton,09,Entire State
26636,Rosedale,WV,West Virginia,Calhoun,09,Entire State
26638,Shock,WV,West Virginia,Gilmer,09,Entire State
26651,Summersville,WV,West Virginia,Nicholas,09,Entire State
26656,Belva,WV,West Virginia,Nicholas,09,Entire State
26660,Calvin,WV,West Virginia,Nicholas,09,Entire State
26662,Canvas,WV,West Virginia,Nicholas,09,Entire State
26676,Leivasy,WV,West Virginia,Nicholas,09,Entire State
26678,Mount Lookout,WV,West Virginia,Nicholas,09,Entire State
26679,Mount Nebo,WV,West Virginia,Nicholas,09,Entire State
26680,Nallen,WV,West Virginia,Fayette,09,Entire State
26681,Nettie,WV,West Virginia,Nicholas,09,Entire State
26684,Pool,WV,West Virginia,Nicholas,09,Entire State
26690,Swiss,WV,West Virginia,Fayette,09,Entire State
26691,Tioga,WV,West Virginia,Nicholas,09,Entire State
26704,Augusta,WV,West Virginia,Hampshire,09,Entire State
26705,Aurora,WV,West Virginia,Preston,09,Entire State
26707,Bayard,WV,West Virginia,Grant,09,Entire State
26710,Burlington,WV,West Virginia,Mineral,09,Entire State
26711,Capon Bridge,WV,West Virginia,Hampshire,09,Entire State
26714,Delray,WV,West Virginia,Hampshire,09,Entire State
26716,Eglon,WV,West Virginia,Preston,09,Entire State
26717,Elk Garden,WV,West Virginia,Mineral,09,Entire State
26719,Fort Ashby,WV,West Virginia,Mineral,09,Entire State
26720,Gormania,WV,West Virginia,Grant,09,Entire State
26722,Green Spring,WV,West Virginia,Hampshire,09,Entire State
26726,Keyser,WV,West Virginia,Mineral,09,Entire State
26731,Lahmansville,WV,West Virginia,Grant,09,Entire State
26739,Mount Storm,WV,West Virginia,Grant,09,Entire State
26743,New Creek,WV,West Virginia,Mineral,09,Entire State
26750,Piedmont,WV,West Virginia,Mineral,09,Entire State
26753,Ridgeley,WV,West Virginia,Mineral,09,Entire State
26755,Rio,WV,West Virginia,Hampshire,09,Entire State
26757,Romney,WV,West Virginia,Hampshire,09,Entire State
26761,Shanks,WV,West Virginia,Hampshire,09,Entire State
26763,Springfield,WV,West Virginia,Hampshire,09,Entire State
26764,Terra Alta,WV,West Virginia,Preston,09,Entire State
26767,Wiley Ford,WV,West Virginia,Mineral,09,Entire State
26801,Baker,WV,West Virginia,Hardy,09,Entire State
26802,Brandywine,WV,West Virginia,Pendleton,09,Entire State
26804,Circleville,WV,West Virginia,Pendleton,09,Entire State
26807,Franklin,WV,West Virginia,Pendleton,09,Entire State
26808,High View,WV,West Virginia,Hampshire,09,Entire State
26810,Lost City,WV,West Virginia,Hardy,09,Entire State
26812,Mathias,WV,West Virginia,Hardy,09,Entire State
26814,Riverton,WV,West Virginia,Pendleton,09,Entire State
26815,Sugar Grove,WV,West Virginia,Pendleton,09,Entire State
26817,Bloomery,WV,West Virginia,Hampshire,09,Entire State
26818,Fisher,WV,West Virginia,Hardy,09,Entire State
26823,Capon Springs,WV,West Virginia,Hampshire,09,Entire State
26833,Maysville,WV,West Virginia,Grant,09,Entire State
26836,Moorefield,WV,West Virginia,Hardy,09,Entire State
26845,Old Fields,WV,West Virginia,Hardy,09,Entire State
26847,Petersburg,WV,West Virginia,Grant,09,Entire State
26851,Wardensville,WV,West Virginia,Hardy,09,Entire State
26852,Purgitsville,WV,West Virginia,Hampshire,09,Entire State
26855,Cabins,WV,West Virginia,Grant,09,Entire State
26865,Yellow Spring,WV,West Virginia,Hampshire,09,Entire State
26866,Upper Tract,WV,West Virginia,Pendleton,09,Entire State
26884,Seneca Rocks,WV,West Virginia,Pendleton,09,Entire State
27201,Alamance,NC,North Carolina,Alamance,08,Territory I
27215,Burlington,NC,North Carolina,Alamance,08,Territory I
27217,Burlington,NC,North Carolina,Alamance,08,Territory I
27244,Elon,NC,North Carolina,Alamance,08,Territory I
27253,Graham,NC,North Carolina,Alamance,08,Territory I
27258,Haw River,NC,North Carolina,Alamance,08,Territory I
27302,Mebane,NC,North Carolina,Alamance,08,Territory I
27340,Saxapahaw,NC,North Carolina,Alamance,08,Territory I
27349,Snow Camp,NC,North Carolina,Alamance,08,Territory I
28636,Hiddenite,NC,North Carolina,Alexander,08,Territory I
28678,Stony Point,NC,North Carolina,Alexander,08,Territory I
28681,Taylorsville,NC,North Carolina,Alexander,08,Territory I
28623,Ennice,NC,North Carolina,Alleghany,08,Territory I
28627,Glade Valley,NC,North Carolina,Alleghany,08,Territory I
28644,Laurel Springs,NC,North Carolina,Alleghany,08,Territory I
28663,Piney Creek,NC,North Carolina,Alleghany,08,Territory I
28668,Roaring Gap,NC,North Carolina,Alleghany,08,Territory I
28675,Sparta,NC,North Carolina,Alleghany,08,Territory I
28007,Ansonville,NC,North Carolina,Anson,08,Territory I
28091,Lilesville,NC,North Carolina,Anson,08,Territory I
28102,Mc Farlan,NC,North Carolina,Anson,08,Territory I
28119,Morven,NC,North Carolina,Anson,08,Territory I
28133,Peachland,NC,North Carolina,Anson,08,Territory I
28135,Polkton,NC,North Carolina,Anson,08,Territory I
28170,Wadesboro,NC,North Carolina,Anson,08,Territory I
28615,Creston,NC,North Carolina,Ashe,08,Territory I
28617,Crumpler,NC,North Carolina,Ashe,08,Territory I
28626,Fleetwood,NC,North Carolina,Ashe,08,Territory I
28629,Glendale Springs,NC,North Carolina,Ashe,08,Territory I
28631,Grassy Creek,NC,North Carolina,Ashe,08,Territory I
28640,Jefferson,NC,North Carolina,Ashe,08,Territory I
28643,Lansing,NC,North Carolina,Ashe,08,Territory I
28672,Scottville,NC,North Carolina,Ashe,08,Territory I
28684,Todd,NC,North Carolina,Ashe,08,Territory I
28693,Warrensville,NC,North Carolina,Ashe,08,Territory I
28694,West Jefferson,NC,North Carolina,Ashe,08,Territory I
28616,Crossnore,NC,North Carolina,Avery,08,Territory I
28622,Elk Park,NC,North Carolina,Avery,08,Territory I
28646,Linville,NC,North Carolina,Avery,08,Territory I
28647,Linville Falls,NC,North Carolina,Avery,08,Territory I
28652,Minneapolis,NC,North Carolina,Avery,08,Territory I
28657,Newland,NC,North Carolina,Avery,08,Territory I
28662,Pineola,NC,North Carolina,Avery,08,Territory I
27806,Aurora,NC,North Carolina,Beaufort,08,Territory III
27808,Bath,NC,North Carolina,Beaufort,08,Territory III
27810,Belhaven,NC,North Carolina,Beaufort,08,Territory III
27814,Blounts Creek,NC,North Carolina,Beaufort,08,Territory II
27817,Chocowinity,NC,North Carolina,Beaufort,08,Territory II
27821,Edward,NC,North Carolina,Beaufort,08,Territory II
27860,Pantego,NC,North Carolina,Beaufort,08,Territory II
27865,Pinetown,NC,North Carolina,Beaufort,08,Territory II
27889,Washington,NC,North Carolina,Beaufort,08,Territory II
27847,Kelford,NC,North Carolina,Bertie,08,Territory I
27849,Lewiston Woodville,NC,North Carolina,Bertie,08,Territory I
27872,Roxobel,NC,North Carolina,Bertie,08,Territory I
27924,Colerain,NC,North Carolina,Bertie,08,Territory II
27957,Merry Hill,NC,North Carolina,Bertie,08,Territory II
27967,Powellsville,NC,North Carolina,Bertie,08,Territory I
27983,Windsor,NC,North Carolina,Bertie,08,Territory II
28320,Bladenboro,NC,North Carolina,Bladen,08,Territory I
28332,Dublin,NC,North Carolina,Bladen,08,Territory I
28337,Elizabethtown,NC,North Carolina,Bladen,08,Territory II
28392,Tar Heel,NC,North Carolina,Bladen,08,Territory I
28399,White Oak,NC,North Carolina,Bladen,08,Territory I
28433,Clarkton,NC,North Carolina,Bladen,08,Territory II
28434,Council,NC,North Carolina,Bladen,08,Territory II
28448,Kelly,NC,North Carolina,Bladen,08,Territory II
28420,Ash,NC,North Carolina,Brunswick,08,Territory II
28422,Bolivia,NC,North Carolina,Brunswick,08,Territory III
28451,Leland,NC,North Carolina,Brunswick,08,Territory III
28452,Longwood,NC,North Carolina,Brunswick,08,Territory II
28456,Riegelwood,NC,North Carolina,Brunswick,08,Territory II
28461,Southport,NC,North Carolina,Brunswick,08,Territory III
28462,Supply,NC,North Carolina,Brunswick,08,Territory III
28465,Oak Island,NC,North Carolina,Brunswick,08,Territory III
28467,Calabash,NC,North Carolina,Brunswick,08,Territory III
28468,Sunset Beach,NC,North Carolina,Brunswick,08,Territory III
28469,Ocean Isle Beach,NC,North Carolina,Brunswick,08,Territory III
28470,Shallotte,NC,North Carolina,Brunswick,08,Territory III
28479,Winnabow,NC,North Carolina,Brunswick,08,Territory III
28701,Alexander,NC,North Carolina,Buncombe,08,Territory I
28704,Arden,NC,North Carolina,Buncombe,08,Territory I
28709,Barnardsville,NC,North Carolina,Buncombe,08,Territory I
28711,Black Mountain,NC,North Carolina,Buncombe,08,Territory I
28715,Candler,NC,North Carolina,Buncombe,08,Territory I
28730,Fairview,NC,North Carolina,Buncombe,08,Territory I
28748,Leicester,NC,North Carolina,Buncombe,08,Territory I
28757,Montreat,NC,North Carolina,Buncombe,08,Territory I
28778,Swannanoa,NC,North Carolina,Buncombe,08,Territory I
28787,Weaverville,NC,North Carolina,Buncombe,08,Territory I
28801,Asheville,NC,North Carolina,Buncombe,08,Territory I
28803,Asheville,NC,North Carolina,Buncombe,08,Territory I
28804,Asheville,NC,North Carolina,Buncombe,08,Territory I
28805,Asheville,NC,North Carolina,Buncombe,08,Territory I
28806,Asheville,NC,North Carolina,Buncombe,08,Territory I
28612,Connelly Springs,NC,North Carolina,Burke,08,Territory I
28619,Drexel,NC,North Carolina,Burke,08,Territory I
28628,Glen Alpine,NC,North Carolina,Burke,08,Territory I
28637,Hildebran,NC,North Carolina,Burke,08,Territory I
28655,Morganton,NC,North Carolina,Burke,08,Territory I
28666,Icard,NC,North Carolina,Burke,08,Territory I
28671,Rutherford College,NC,North Carolina,Burke,08,Territory I
28690,Valdese,NC,North Carolina,Burke,08,Territory I
28025,Concord,NC,North Carolina,Cabarrus,08,Territory I
28027,Concord,NC,North Carolina,Cabarrus,08,Territory I
28075,Harrisburg,NC,North Carolina,Cabarrus,08,Territory I
28081,Kannapolis,NC,North Carolina,Cabarrus,08,Territory I
28083,Kannapolis,NC,North Carolina,Cabarrus,08,Territory I
28107,Midland,NC,North Carolina,Cabarrus,08,Territory I
28124,Mount Pleasant,NC,North Carolina,Cabarrus,08,Territory I
28611,Collettsville,NC,North Carolina,Caldwell,08,Territory I
28630,Granite Falls,NC,North Carolina,Caldwell,08,Territory I
28638,Hudson,NC,North Carolina,Caldwell,08,Territory I
28645,Lenoir,NC,North Carolina,Caldwell,08,Territory I
28667,Rhodhiss,NC,North Carolina,Caldwell,08,Territory I
27921,Camden,NC,North Carolina,Camden,08,Territory II
27974,Shiloh,NC,North Carolina,Camden,08,Territory III
27976,South Mills,NC,North Carolina,Camden,08,Territory II
28511,Atlantic,NC,North Carolina,Carteret,08,Territory III
28512,Atlantic Beach,NC,North Carolina,Carteret,08,Territory III
28516,Beaufort,NC,North Carolina,Carteret,08,Territory III
28520,Cedar Island,NC,North Carolina,Carteret,08,Territory III
28524,Davis,NC,North Carolina,Carteret,08,Territory III
28528,Gloucester,NC,North Carolina,Carteret,08,Territory III
28531,Harkers Island,NC,North Carolina,Carteret,08,Territory III
28553,Marshallberg,NC,North Carolina,Carteret,08,Territory III
28557,Morehead City,NC,North Carolina,Carteret,08,Territory III
28570,Newport,NC,North Carolina,Carteret,08,Territory III
28575,Salter Path,NC,North Carolina,Carteret,08,Territory III
28577,Sealevel,NC,North Carolina,Carteret,08,Territory III
28579,Smyrna,NC,North Carolina,Carteret,08,Territory III
28581,Stacy,NC,North Carolina,Carteret,08,Territory III
28584,Swansboro,NC,North Carolina,Carteret,08,Territory III
28589,Williston,NC,North Carolina,Carteret,08,Territory III
28594,Emerald Isle,NC,North Carolina,Carteret,08,Territory III
27212,Blanch,NC,North Carolina,Caswell,08,Territory I
27291,Leasburg,NC,North Carolina,Caswell,08,Territory I
27305,Milton,NC,North Carolina,Caswell,08,Territory I
27311,Pelham,NC,North Carolina,Caswell,08,Territory I
27314,Prospect Hill,NC,North Carolina,Caswell,08,Territory I
27315,Providence,NC,North Carolina,Caswell,08,Territory I
27379,Yanceyville,NC,North Carolina,Caswell,08,Territory I
28601,Hickory,NC,North Carolina,Catawba,08,Territory I
28602,Hickory,NC,North Carolina,Catawba,08,Territory I
28609,Catawba,NC,North Carolina,Catawba,08,Territory I
28610,Claremont,NC,North Carolina,Catawba,08,Territory I
28613,Conover,NC,North Carolina,Catawba,08,Territory I
28650,Maiden,NC,North Carolina,Catawba,08,Territory I
28658,Newton,NC,North Carolina,Catawba,08,Territory I
28673,Sherrills Ford,NC,North Carolina,Catawba,08,Territory I
28682,Terrell,NC,North Carolina,Catawba,08,Territory I
27207,Bear Creek,NC,North Carolina,Chatham,08,Territory I
27208,Bennett,NC,North Carolina,Chatham,08,Territory I
27252,Goldston,NC,North Carolina,Chatham,08,Territory I
27312,Pittsboro,NC,North Carolina,Chatham,08,Territory I
27344,Siler City,NC,North Carolina,Chatham,08,Territory I
27559,Moncure,NC,North Carolina,Chatham,08,Territory I
27562,New Hill,NC,North Carolina,Chatham,08,Territory I
28901,Andrews,NC,North Carolina,Cherokee,08,Territory I
28905,Marble,NC,North Carolina,Cherokee,08,Territory I
28906,Murphy,NC,North Carolina,Cherokee,08,TERRITORY I
27932,Edenton,NC,North Carolina,Chowan,08,Territory II
27980,Tyner,NC,North Carolina,Chowan,08,Territory II
28902,Brasstown,NC,North Carolina,Clay,08,Territory I
28904,Hayesville,NC,North Carolina,Clay,08,Territory I
28909,Warne,NC,North Carolina,Clay,08,Territory I
28017,Boiling Springs,NC,North Carolina,Cleveland,08,Territory I
28020,Casar,NC,North Carolina,Cleveland,08,Territory I
28073,Grover,NC,North Carolina,Cleveland,08,Territory I
28086,Kings Mountain,NC,North Carolina,Cleveland,08,Territory I
28089,Lattimore,NC,North Carolina,Cleveland,08,Territory I
28090,Lawndale,NC,North Carolina,Cleveland,08,Territory I
28150,Shelby,NC,North Carolina,Cleveland,08,Territory I
28152,Shelby,NC,North Carolina,Cleveland,08,Territory I
28169,Waco,NC,North Carolina,Cleveland,08,Territory I
28423,Bolton,NC,North Carolina,Columbus,08,Territory II
28424,Brunswick,NC,North Carolina,Columbus,08,Territory II
