StateCounty,FL,WF,TN,HA
MOWorth County,0.68000000000000,1.40000000000000,1.00000000000000,1.00000000000000
MOWright County,0.77142857142857,1.00000000000000,1.00000000000000,1.00000000000000
MSAdams County,0.92000000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSAlcorn County,0.80000000000000,7.37500000000000,1.00000000000000,1.00000000000000
MSAmite County,4.62222222222222,1.33333333333333,1.00000000000000,1.00000000000000
MSAttala County,1.57777777777778,1.95833333333333,1.00000000000000,1.00000000000000
MSBenton County,5.53333333333333,1.33333333333333,1.00000000000000,1.00000000000000
MSBolivar County,7.12500000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSCalhoun County,1.67500000000000,1.12500000000000,1.00000000000000,1.00000000000000
MSCarroll County,4.82222222222222,3.04166666666667,1.00000000000000,1.00000000000000
MSChickasaw County,2.66666666666667,3.07142857142857,1.00000000000000,1.00000000000000
MSChoctaw County,0.84000000000000,1.40000000000000,1.00000000000000,1.00000000000000
MSClaiborne County,1.86666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSClarke County,3.71666666666667,2.18750000000000,1.00000000000000,1.00000000000000
MSClay County,1.00000000000000,5.00000000000000,1.00000000000000,1.00000000000000
MSCoahoma County,5.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSCopiah County,0.68000000000000,1.20000000000000,1.00000000000000,1.00000000000000
MSCovington County,0.73333333333333,1.00000000000000,1.00000000000000,1.00000000000000
MSDesoto County,3.06000000000000,1.90000000000000,1.00000000000000,1.00000000000000
MSForrest County,2.94285714285714,11.10714285714290,1.00000000000000,1.00000000000000
MSFranklin County,0.90000000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSGeorge County,17.33333333333330,13.25000000000000,1.00000000000000,1.00000000000000
MSGreene County,11.88888888888890,15.75000000000000,1.00000000000000,1.00000000000000
MSGrenada County,5.21111111111111,5.58333333333333,1.00000000000000,1.00000000000000
MSHancock County,4.58518518518519,13.66666666666670,1.00000000000000,1.00000000000000
MSHarrison County,3.37916666666667,13.71875000000000,1.00000000000000,1.00000000000000
MSHinds County,2.84736842105263,1.07894736842105,1.00000000000000,1.00000000000000
MSHolmes County,4.98333333333333,1.75000000000000,1.00000000000000,1.00000000000000
MSHumphreys County,4.26666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSIssaquena County,5.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSItawamba County,2.55000000000000,1.50000000000000,1.00000000000000,1.00000000000000
MSJackson County,3.12444444444444,15.00000000000000,1.00000000000000,1.00000000000000
MSJasper County,2.02962962962963,1.00000000000000,1.00000000000000,1.00000000000000
MSJefferson County,0.76000000000000,1.40000000000000,1.00000000000000,1.00000000000000
MSJefferson Davis County,1.38333333333333,1.00000000000000,1.00000000000000,1.00000000000000
MSJones County,2.66666666666667,3.85000000000000,1.00000000000000,1.00000000000000
MSKemper County,4.02666666666667,1.00000000000000,1.00000000000000,1.00000000000000
MSLafayette County,0.80000000000000,3.70833333333333,1.00000000000000,1.00000000000000
MSLamar County,3.33333333333333,8.56250000000000,1.00000000000000,1.00000000000000
MSLauderdale County,1.61111111111111,1.00000000000000,1.00000000000000,1.00000000000000
MSLawrence County,3.71666666666667,1.25000000000000,1.00000000000000,1.00000000000000
MSLeake County,0.68000000000000,1.20000000000000,1.00000000000000,1.00000000000000
MSLee County,3.61212121212121,2.31818181818182,1.00000000000000,1.00000000000000
MSLeflore County,7.22222222222222,2.00000000000000,1.00000000000000,1.00000000000000
MSLincoln County,0.92000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MSLowndes County,3.54545454545455,3.18181818181818,1.00000000000000,1.00000000000000
MSMadison County,1.91666666666667,1.12500000000000,1.00000000000000,1.00000000000000
MSMarion County,1.38666666666667,1.40000000000000,1.00000000000000,1.00000000000000
MSMarshall County,0.82222222222222,1.55555555555556,1.00000000000000,1.00000000000000
MSMonroe County,2.65000000000000,5.37500000000000,1.00000000000000,1.00000000000000
MSMontgomery County,4.88888888888889,1.00000000000000,1.00000000000000,1.00000000000000
MSNeshoba County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
MSNewton County,1.27619047619048,1.28571428571429,1.00000000000000,1.00000000000000
MSNoxubee County,7.06666666666667,3.30000000000000,1.00000000000000,1.00000000000000
MSOktibbeha County,1.93333333333333,1.40000000000000,1.00000000000000,1.00000000000000
MSPanola County,4.21904761904762,1.71428571428571,1.00000000000000,1.00000000000000
MSPearl River County,1.69333333333333,7.25000000000000,1.00000000000000,1.00000000000000
MSPerry County,12.66666666666670,22.00000000000000,1.00000000000000,1.00000000000000
MSPike County,0.88571428571429,1.00000000000000,1.00000000000000,1.00000000000000
MSPontotoc County,1.38095238095238,2.50000000000000,1.00000000000000,1.00000000000000
MSPrentiss County,0.84000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MSQuitman County,8.87500000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSRankin County,1.54222222222222,1.20000000000000,1.00000000000000,1.00000000000000
MSScott County,4.69166666666667,2.43750000000000,1.00000000000000,1.00000000000000
MSSharkey County,4.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSSimpson County,1.10476190476190,1.28571428571429,1.00000000000000,1.00000000000000
MSSmith County,6.15000000000000,1.25000000000000,1.00000000000000,1.00000000000000
MSStone County,0.73333333333333,20.75000000000000,1.00000000000000,1.00000000000000
MSSunflower County,3.52666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSTallahatchie County,3.02000000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSTate County,6.60000000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSTippah County,0.66666666666667,1.83333333333333,1.00000000000000,1.00000000000000
MSTishomingo County,3.09333333333333,1.20000000000000,1.00000000000000,1.00000000000000
MSTunica County,1.77777777777778,2.00000000000000,1.00000000000000,1.00000000000000
MSUnion County,3.81666666666667,1.50000000000000,1.00000000000000,1.00000000000000
MSWalthall County,3.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
MSWarren County,0.92000000000000,2.00000000000000,1.00000000000000,1.00000000000000
MSWashington County,4.79166666666667,2.00000000000000,1.00000000000000,1.00000000000000
MSWayne County,0.80000000000000,4.56250000000000,1.00000000000000,1.00000000000000
MSWebster County,0.68000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MSWilkinson County,6.95555555555556,1.66666666666667,1.00000000000000,1.00000000000000
MSWinston County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MSYalobusha County,0.84000000000000,4.60000000000000,1.00000000000000,1.00000000000000
MSYazoo County,1.49523809523810,1.85714285714286,1.00000000000000,1.00000000000000
MTBeaverhead County,4.98333333333333,4.90625000000000,1.00000000000000,1.00000000000000
MTBig Horn County,2.94000000000000,9.12500000000000,1.00000000000000,1.00000000000000
MTBlaine County,2.60952380952381,6.39285714285714,1.00000000000000,1.00000000000000
MTBroadwater County,3.81666666666667,2.68750000000000,1.00000000000000,1.00000000000000
MTCarbon County,6.57222222222222,6.04166666666667,1.00000000000000,1.00000000000000
MTCarter County,0.68000000000000,3.10000000000000,1.00000000000000,1.00000000000000
MTCascade County,4.75000000000000,6.06250000000000,1.00000000000000,1.00000000000000
MTChouteau County,2.25833333333333,8.90625000000000,1.00000000000000,1.00000000000000
MTCuster County,0.80000000000000,3.37500000000000,1.00000000000000,1.00000000000000
MTDaniels County,0.84000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MTDawson County,2.65000000000000,1.50000000000000,1.00000000000000,1.00000000000000
MTDeer Lodge County,6.63333333333333,1.00000000000000,1.00000000000000,1.00000000000000
MTFallon County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MTFergus County,2.01818181818182,3.50000000000000,1.00000000000000,1.00000000000000
MTFlathead County,1.26315789473684,8.14473684210527,1.00000000000000,1.00000000000000
MTGallatin County,2.52380952380952,1.83928571428571,1.00000000000000,1.00000000000000
MTGarfield County,0.76000000000000,5.15000000000000,1.00000000000000,1.00000000000000
MTGlacier County,1.61333333333333,5.75000000000000,1.00000000000000,1.00000000000000
MTGolden Valley County,8.96666666666667,2.00000000000000,1.00000000000000,1.00000000000000
MTGranite County,0.73333333333333,2.91666666666667,1.00000000000000,1.00000000000000
MTHill County,1.27619047619048,3.71428571428571,1.00000000000000,1.00000000000000
MTJefferson County,6.36000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MTJudith Basin County,2.24000000000000,6.10000000000000,1.00000000000000,1.00000000000000
MTLake County,2.87777777777778,2.27083333333333,1.00000000000000,1.00000000000000
MTLewis And Clark County,2.68000000000000,3.11666666666667,1.00000000000000,1.00000000000000
MTLiberty County,0.80000000000000,2.18750000000000,1.00000000000000,1.00000000000000
MTLincoln County,1.04761904761905,7.35714285714285,1.00000000000000,1.00000000000000
MTMadison County,1.35000000000000,1.25000000000000,1.00000000000000,1.00000000000000
MTMccone County,3.97777777777778,1.00000000000000,1.00000000000000,1.00000000000000
MTMeagher County,0.73333333333333,1.33333333333333,1.00000000000000,1.00000000000000
MTMineral County,4.68888888888889,7.00000000000000,1.00000000000000,1.00000000000000
MTMissoula County,2.32156862745098,10.70588235294120,1.00000000000000,1.00000000000000
MTMusselshell County,0.90000000000000,12.31250000000000,1.00000000000000,1.00000000000000
MTPark County,1.52727272727273,5.81818181818182,1.00000000000000,1.00000000000000
MTPetroleum County,0.60000000000000,3.83333333333333,1.00000000000000,1.00000000000000
MTPhillips County,6.70000000000000,3.04166666666667,1.00000000000000,1.00000000000000
MTPondera County,0.68000000000000,6.85000000000000,1.00000000000000,1.00000000000000
MTPowder River County,4.62222222222222,6.50000000000000,1.00000000000000,1.00000000000000
MTPowell County,8.55238095238095,3.42857142857143,1.00000000000000,1.00000000000000
MTPrairie County,2.06666666666667,1.75000000000000,1.00000000000000,1.00000000000000
MTRavalli County,5.04000000000000,10.25000000000000,1.00000000000000,1.00000000000000
MTRichland County,1.85333333333333,3.10000000000000,1.00000000000000,1.00000000000000
MTRoosevelt County,2.32380952380952,4.50000000000000,1.00000000000000,1.00000000000000
MTRosebud County,4.00000000000000,7.68181818181818,1.00000000000000,1.00000000000000
MTSanders County,1.58000000000000,8.75000000000000,1.00000000000000,1.00000000000000
MTSheridan County,3.87333333333333,1.10000000000000,1.00000000000000,1.00000000000000
MTSilver Bow County,4.35000000000000,1.00000000000000,1.00000000000000,1.00000000000000
MTStillwater County,4.43809523809524,13.64285714285710,1.00000000000000,1.00000000000000
MTSweet Grass County,0.70000000000000,10.43750000000000,1.00000000000000,1.00000000000000
MTTeton County,1.12222222222222,5.87500000000000,1.00000000000000,1.00000000000000
MTToole County,0.80000000000000,2.09375000000000,1.00000000000000,1.00000000000000
MTTreasure County,7.08888888888889,9.50000000000000,1.00000000000000,1.00000000000000
MTValley County,1.27878787878788,3.77272727272727,1.00000000000000,1.00000000000000
MTWheatland County,4.20000000000000,1.25000000000000,1.00000000000000,1.00000000000000
MTWibaux County,8.00000000000000,5.75000000000000,1.00000000000000,1.00000000000000
MTYellowstone County,5.24166666666667,9.57291666666667,1.00000000000000,1.00000000000000
NCAlamance County,1.65128205128205,1.00000000000000,1.00000000000000,1.00000000000000
NCAlexander County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NCAlleghany County,3.08333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCAnson County,0.77142857142857,2.35714285714286,1.00000000000000,1.00000000000000
NCAshe County,4.95000000000000,1.16666666666667,1.00000000000000,1.00000000000000
NCAvery County,6.16666666666667,4.60000000000000,1.00000000000000,1.00000000000000
NCBeaufort County,6.70370370370370,6.02777777777778,1.00000000000000,1.00000000000000
NCBertie County,4.50000000000000,1.12500000000000,1.00000000000000,1.00000000000000
NCBladen County,6.70370370370370,3.63888888888889,1.00000000000000,1.00000000000000
NCBrunswick County,7.46153846153847,4.15384615384616,1.00000000000000,1.00000000000000
NCBuncombe County,2.76388888888889,1.00000000000000,1.00000000000000,1.00000000000000
NCBurke County,2.55151515151515,3.50000000000000,1.00000000000000,1.00000000000000
NCCabarrus County,2.11851851851852,1.00000000000000,1.00000000000000,1.00000000000000
NCCaldwell County,4.21904761904762,1.67857142857143,1.00000000000000,1.00000000000000
NCCamden County,10.33333333333330,6.66666666666667,1.00000000000000,1.00000000000000
NCCarteret County,4.64583333333333,12.67187500000000,1.00000000000000,1.00000000000000
NCCaswell County,0.82857142857143,1.00000000000000,1.00000000000000,1.00000000000000
NCCatawba County,1.09696969696970,1.00000000000000,1.00000000000000,1.00000000000000
NCChatham County,2.24000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NCCherokee County,7.31666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCChowan County,5.66666666666667,3.87500000000000,1.00000000000000,1.00000000000000
NCClay County,10.33333333333330,1.00000000000000,1.00000000000000,1.00000000000000
NCCleveland County,3.11794871794872,1.00000000000000,1.00000000000000,1.00000000000000
NCColumbus County,5.00000000000000,1.62500000000000,1.00000000000000,1.00000000000000
NCCraven County,3.52777777777778,6.52083333333334,1.00000000000000,1.00000000000000
NCCumberland County,2.57333333333333,13.75000000000000,1.00000000000000,1.00000000000000
NCCurrituck County,4.70666666666667,2.46666666666667,1.00000000000000,1.00000000000000
NCDare County,3.83333333333333,6.51785714285714,1.00000000000000,1.00000000000000
NCDavidson County,1.10303030303030,1.00000000000000,1.00000000000000,1.00000000000000
NCDavie County,2.28888888888889,1.00000000000000,1.00000000000000,1.00000000000000
NCDuplin County,6.63888888888889,1.70833333333333,1.00000000000000,1.00000000000000
NCDurham County,1.41176470588235,1.00000000000000,1.00000000000000,1.00000000000000
NCEdgecombe County,3.91666666666667,1.12500000000000,1.00000000000000,1.00000000000000
NCForsyth County,1.43166666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCFranklin County,4.10666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCGaston County,2.78039215686274,1.00000000000000,1.00000000000000,1.00000000000000
NCGates County,3.66666666666667,2.92857142857143,1.00000000000000,1.00000000000000
NCGraham County,5.46666666666667,3.87500000000000,1.00000000000000,1.00000000000000
NCGranville County,1.33333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCGreene County,4.50000000000000,1.25000000000000,1.00000000000000,1.00000000000000
NCGuilford County,2.01276595744681,1.00000000000000,1.00000000000000,1.00000000000000
NCHalifax County,4.92666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCHarnett County,1.95384615384615,3.17307692307692,1.00000000000000,1.00000000000000
NCHaywood County,2.49523809523810,1.00000000000000,1.00000000000000,1.00000000000000
NCHenderson County,2.81754385964912,1.92105263157895,1.00000000000000,1.00000000000000
NCHertford County,2.16666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCHoke County,0.80000000000000,20.75000000000000,1.00000000000000,1.00000000000000
NCHyde County,3.80000000000000,8.55000000000000,1.00000000000000,1.00000000000000
NCIredell County,0.75384615384615,1.00000000000000,1.00000000000000,1.00000000000000
NCJackson County,2.89629629629630,1.00000000000000,1.00000000000000,1.00000000000000
NCJohnston County,2.84444444444444,1.00000000000000,1.00000000000000,1.00000000000000
NCJones County,6.44444444444444,7.91666666666667,1.00000000000000,1.00000000000000
NCLee County,4.65333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCLenoir County,8.77777777777778,1.00000000000000,1.00000000000000,1.00000000000000
NCLincoln County,0.73333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCMacon County,3.94285714285714,1.00000000000000,1.00000000000000,1.00000000000000
NCMadison County,2.55555555555556,1.00000000000000,1.00000000000000,1.00000000000000
NCMartin County,1.29166666666667,1.12500000000000,1.00000000000000,1.00000000000000
NCMcdowell County,2.32000000000000,1.20000000000000,1.00000000000000,1.00000000000000
NCMecklenburg County,1.82385964912281,1.00000000000000,1.00000000000000,1.00000000000000
NCMitchell County,6.95555555555556,1.33333333333333,1.00000000000000,1.00000000000000
NCMontgomery County,2.42222222222222,2.58333333333333,1.00000000000000,1.00000000000000
NCMoore County,2.78666666666667,15.30000000000000,1.00000000000000,1.00000000000000
NCNash County,4.50000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NCNew Hanover County,4.79166666666667,5.45312500000000,1.00000000000000,1.00000000000000
NCNorthampton County,2.11666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCOnslow County,4.19629629629630,17.15277777777780,1.00000000000000,1.00000000000000
NCOrange County,3.76296296296296,1.00000000000000,1.00000000000000,1.00000000000000
NCPamlico County,6.60000000000000,6.67500000000000,1.00000000000000,1.00000000000000
NCPasquotank County,7.22222222222222,8.25000000000000,1.00000000000000,1.00000000000000
NCPender County,5.66666666666667,3.25000000000000,1.00000000000000,1.00000000000000
NCPerquimans County,2.75000000000000,5.75000000000000,1.00000000000000,1.00000000000000
NCPerson County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NCPitt County,4.35416666666667,1.25000000000000,1.00000000000000,1.00000000000000
NCPolk County,5.89333333333333,3.85000000000000,1.00000000000000,1.00000000000000
NCRandolph County,2.16190476190476,1.00000000000000,1.00000000000000,1.00000000000000
NCRichmond County,1.16190476190476,14.85714285714290,1.00000000000000,1.00000000000000
NCRobeson County,4.75925925925926,2.65277777777778,1.00000000000000,1.00000000000000
NCRockingham County,3.39444444444444,1.00000000000000,1.00000000000000,1.00000000000000
NCRowan County,0.97083333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCRutherford County,2.61025641025641,2.38461538461538,1.00000000000000,1.00000000000000
NCSampson County,3.29696969696970,2.72727272727273,1.00000000000000,1.00000000000000
NCScotland County,4.04444444444445,14.50000000000000,1.00000000000000,1.00000000000000
NCStanly County,4.38000000000000,4.70000000000000,1.00000000000000,1.00000000000000
NCStokes County,0.64444444444444,1.00000000000000,1.00000000000000,1.00000000000000
NCSurry County,4.21212121212121,1.00000000000000,1.00000000000000,1.00000000000000
NCSwain County,12.66666666666670,1.00000000000000,1.00000000000000,1.00000000000000
NCTransylvania County,5.27500000000000,2.93750000000000,1.00000000000000,1.00000000000000
NCTyrrell County,1.00000000000000,20.75000000000000,1.00000000000000,1.00000000000000
NCUnion County,3.52666666666667,1.77500000000000,1.00000000000000,1.00000000000000
NCVance County,3.09333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCWake County,2.59682539682540,1.00000000000000,1.00000000000000,1.00000000000000
NCWarren County,0.82857142857143,1.00000000000000,1.00000000000000,1.00000000000000
NCWashington County,4.88888888888889,14.50000000000000,1.00000000000000,1.00000000000000
NCWatauga County,2.85185185185185,1.00000000000000,1.00000000000000,1.00000000000000
NCWayne County,5.90000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NCWilkes County,4.08000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NCWilson County,3.10000000000000,1.20000000000000,1.00000000000000,1.00000000000000
NCYadkin County,1.77333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NCYancey County,13.44444444444440,1.00000000000000,1.00000000000000,1.00000000000000
NDAdams County,9.16666666666667,5.25000000000000,1.00000000000000,1.00000000000000
NDBarnes County,5.45641025641025,5.80769230769231,1.00000000000000,1.00000000000000
NDBenson County,2.22564102564103,4.21153846153846,1.00000000000000,1.00000000000000
NDBillings County,6.83333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NDBottineau County,3.89696969696970,7.61363636363636,1.00000000000000,1.00000000000000
NDBowman County,3.97777777777778,5.41666666666667,1.00000000000000,1.00000000000000
NDBurke County,0.82857142857143,8.82142857142857,1.00000000000000,1.00000000000000
NDBurleigh County,5.29803921568628,1.05882352941176,1.00000000000000,1.00000000000000
NDCass County,7.11711711711711,10.83783783783780,1.00000000000000,1.00000000000000
NDCavalier County,3.72222222222222,13.56250000000000,1.00000000000000,1.00000000000000
NDDickey County,3.80000000000000,2.90000000000000,1.00000000000000,1.00000000000000
NDDivide County,1.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NDDunn County,5.14444444444445,1.00000000000000,1.00000000000000,1.00000000000000
NDEddy County,3.20000000000000,1.33333333333333,1.00000000000000,1.00000000000000
NDEmmons County,3.13333333333333,1.33333333333333,1.00000000000000,1.00000000000000
NDFoster County,2.55555555555555,4.16666666666667,1.00000000000000,1.00000000000000
NDGolden Valley County,4.98333333333333,9.25000000000000,1.00000000000000,1.00000000000000
NDGrand Forks County,6.83333333333333,13.81250000000000,1.00000000000000,1.00000000000000
NDGrant County,0.86666666666667,3.04166666666667,1.00000000000000,1.00000000000000
NDGriggs County,1.85333333333333,4.60000000000000,1.00000000000000,1.00000000000000
NDHettinger County,10.20000000000000,3.83333333333333,1.00000000000000,1.00000000000000
NDKidder County,0.77142857142857,1.28571428571429,1.00000000000000,1.00000000000000
NDLamoure County,2.51111111111111,3.41666666666667,1.00000000000000,1.00000000000000
NDLogan County,0.60000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NDMchenry County,3.72121212121212,1.88636363636364,1.00000000000000,1.00000000000000
NDMcintosh County,1.69333333333333,1.20000000000000,1.00000000000000,1.00000000000000
NDMckenzie County,0.65714285714286,1.14285714285714,1.00000000000000,1.00000000000000
NDMclean County,1.83888888888889,2.12500000000000,1.00000000000000,1.00000000000000
NDMercer County,1.69333333333333,1.40000000000000,1.00000000000000,1.00000000000000
NDMorton County,0.73333333333333,2.05555555555556,1.00000000000000,1.00000000000000
NDMountrail County,1.16190476190476,1.82142857142857,1.00000000000000,1.00000000000000
NDNelson County,4.20833333333333,2.78125000000000,1.00000000000000,1.00000000000000
NDOliver County,0.60000000000000,2.00000000000000,1.00000000000000,1.00000000000000
NDPembina County,7.10256410256410,8.63461538461539,1.00000000000000,1.00000000000000
NDPierce County,4.11111111111111,3.37500000000000,1.00000000000000,1.00000000000000
NDRamsey County,4.22666666666667,11.37500000000000,1.00000000000000,1.00000000000000
NDRansom County,7.06666666666667,10.05000000000000,1.00000000000000,1.00000000000000
NDRenville County,1.96666666666667,12.31250000000000,1.00000000000000,1.00000000000000
NDRichland County,5.82222222222222,12.25000000000000,1.00000000000000,1.00000000000000
NDRolette County,1.88571428571429,8.67857142857143,1.00000000000000,1.00000000000000
NDSargent County,3.28333333333333,7.03125000000000,1.00000000000000,1.00000000000000
NDSheridan County,2.24000000000000,1.40000000000000,1.00000000000000,1.00000000000000
NDSioux County,3.20000000000000,9.50000000000000,1.00000000000000,1.00000000000000
NDSlope County,0.80000000000000,1.50000000000000,1.00000000000000,1.00000000000000
NDStark County,1.43333333333333,1.12500000000000,1.00000000000000,1.00000000000000
NDSteele County,1.48333333333333,17.00000000000000,1.00000000000000,1.00000000000000
NDStutsman County,2.93846153846154,5.51923076923077,1.00000000000000,1.00000000000000
NDTowner County,6.83333333333333,12.00000000000000,1.00000000000000,1.00000000000000
NDTraill County,5.90000000000000,17.37500000000000,1.00000000000000,1.00000000000000
NDWalsh County,4.91794871794872,9.13461538461539,1.00000000000000,1.00000000000000
NDWard County,2.67368421052632,6.03947368421052,1.00000000000000,1.00000000000000
NDWells County,2.06666666666667,9.81250000000000,1.00000000000000,1.00000000000000
NDWilliams County,2.03333333333333,1.08333333333333,1.00000000000000,1.00000000000000
NEAdams County,3.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NEAntelope County,3.62500000000000,2.31250000000000,1.00000000000000,1.00000000000000
NEArthur County,12.66666666666670,1.00000000000000,1.00000000000000,1.00000000000000
NEBanner County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEBlaine County,6.44444444444444,4.16666666666667,1.00000000000000,1.00000000000000
NEBoone County,1.64444444444444,1.00000000000000,1.00000000000000,1.00000000000000
NEBox Butte County,3.33333333333333,9.50000000000000,1.00000000000000,1.00000000000000
NEBoyd County,3.72000000000000,1.40000000000000,1.00000000000000,1.00000000000000
NEBrown County,4.88888888888889,7.91666666666667,1.00000000000000,1.00000000000000
NEBuffalo County,3.27179487179487,3.69230769230769,1.00000000000000,1.00000000000000
NEBurt County,3.80000000000000,2.90000000000000,1.00000000000000,1.00000000000000
NEButler County,3.47272727272727,1.27272727272727,1.00000000000000,1.00000000000000
NECass County,3.87555555555556,4.41666666666667,1.00000000000000,1.00000000000000
NECedar County,1.91515151515152,1.18181818181818,1.00000000000000,1.00000000000000
NEChase County,2.32000000000000,4.60000000000000,1.00000000000000,1.00000000000000
NECherry County,3.95333333333333,1.77500000000000,1.00000000000000,1.00000000000000
NECheyenne County,6.44444444444445,1.66666666666667,1.00000000000000,1.00000000000000
NEClay County,4.03333333333333,3.75000000000000,1.00000000000000,1.00000000000000
NEColfax County,1.77333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NECuming County,3.03333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NECuster County,4.70769230769231,6.67307692307692,1.00000000000000,1.00000000000000
NEDakota County,4.73333333333333,1.80000000000000,1.00000000000000,1.00000000000000
NEDawes County,1.38333333333333,7.37500000000000,1.00000000000000,1.00000000000000
NEDawson County,7.33333333333333,4.64285714285714,1.00000000000000,1.00000000000000
NEDeuel County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEDixon County,2.68148148148148,1.88888888888889,1.00000000000000,1.00000000000000
NEDodge County,5.45454545454546,1.18181818181818,1.00000000000000,1.00000000000000
NEDouglas County,1.72810457516340,1.13725490196078,1.00000000000000,1.00000000000000
NEDundy County,1.38333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NEFillmore County,5.37500000000000,2.68750000000000,1.00000000000000,1.00000000000000
NEFranklin County,1.71111111111111,2.29166666666667,1.00000000000000,1.00000000000000
NEFrontier County,5.21111111111111,10.58333333333330,1.00000000000000,1.00000000000000
NEFurnas County,2.06666666666667,1.25000000000000,1.00000000000000,1.00000000000000
NEGage County,2.49230769230769,2.98076923076923,1.00000000000000,1.00000000000000
NEGarden County,6.83333333333333,1.00000000000000,1.00000000000000,1.00000000000000
NEGarfield County,8.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEGosper County,5.66666666666667,2.00000000000000,1.00000000000000,1.00000000000000
NEGrant County,1.00000000000000,1.50000000000000,1.00000000000000,1.00000000000000
NEGreeley County,4.40000000000000,1.25000000000000,1.00000000000000,1.00000000000000
NEHall County,9.33333333333333,1.57142857142857,1.00000000000000,1.00000000000000
NEHamilton County,1.00000000000000,1.16666666666667,1.00000000000000,1.00000000000000
NEHarlan County,1.71111111111111,1.00000000000000,1.00000000000000,1.00000000000000
NEHayes County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEHitchcock County,0.80000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEHolt County,2.25185185185185,1.94444444444444,1.00000000000000,1.00000000000000
NEHooker County,5.66666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NEHoward County,0.82857142857143,1.14285714285714,1.00000000000000,1.00000000000000
NEJefferson County,5.27500000000000,8.43750000000000,1.00000000000000,1.00000000000000
NEJohnson County,2.10000000000000,3.87500000000000,1.00000000000000,1.00000000000000
NEKearney County,3.80000000000000,5.00000000000000,1.00000000000000,1.00000000000000
NEKeith County,3.80000000000000,1.40000000000000,1.00000000000000,1.00000000000000
NEKeya Paha County,5.46666666666667,2.00000000000000,1.00000000000000,1.00000000000000
NEKimball County,0.86666666666667,1.00000000000000,1.00000000000000,1.00000000000000
NEKnox County,1.60000000000000,1.33333333333333,1.00000000000000,1.00000000000000
NELancaster County,2.13629629629630,1.04444444444444,1.00000000000000,1.00000000000000
NELincoln County,1.94814814814815,12.41666666666670,1.00000000000000,1.00000000000000
NELogan County,1.00000000000000,2.00000000000000,1.00000000000000,1.00000000000000
NELoup County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
NEMadison County,4.43333333333333,1.16666666666667,1.00000000000000,1.00000000000000
NEMcpherson County,1.00000000000000,1.00000000000000,1.00000000000000,1.00000000000000
