State Code,State,County,Unique Identifier,Gate,Zip Code,Gate Name,RI Name,Peril,Region
FL,Florida,Marion,FL083,16.2,32630,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32634,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32663,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32664,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32670,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32671,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32672,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32673,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32674,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32675,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32676,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32678,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32681,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32686,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32688,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32691,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32111,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32113,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32133,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32134,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32179,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32182,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32183,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32192,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,32195,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,45,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Marion,FL083,16.2,229,Florida (Jacks) (tier 2),Florida SE - Jacksonville,WS,FL
FL,Florida,Martin,FL085,14.1,34956,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34957,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34958,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34990,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34991,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34992,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34994,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34995,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34996,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,34997,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,33455,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Martin,FL085,14.1,33475,Florida (East),Florida SE - All Other,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33239,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33242,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33243,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33245,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33247,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33255,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33256,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33257,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33261,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33265,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33266,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33269,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33280,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33283,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33296,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33299,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33002,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33010,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33011,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33012,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33013,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33014,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33015,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33016,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33017,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33018,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33030,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33031,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33032,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33033,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33034,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33035,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33039,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33054,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33055,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33056,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33090,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33092,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33101,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33102,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33106,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33107,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33108,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33109,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33110,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33111,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33112,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33114,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33116,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33119,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33121,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33122,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33124,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33125,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33126,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33127,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33128,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33129,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33130,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33131,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33132,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33133,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33134,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33135,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33136,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33137,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33138,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33139,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33140,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33141,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33142,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33143,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33144,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33145,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33146,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33147,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33148,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33149,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33150,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33151,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33152,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33153,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33154,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33155,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33156,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33157,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33158,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33159,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33160,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33161,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33162,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33163,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33164,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33165,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33166,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33167,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33168,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33169,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33170,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33172,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33173,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33174,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33175,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33176,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33177,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33178,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33179,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33180,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33181,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33182,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33183,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33184,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33185,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33186,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33187,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33188,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33189,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33190,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33192,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33193,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33194,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33195,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33196,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33197,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33199,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33206,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33218,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33220,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33222,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33231,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33233,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33234,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,33238,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,43,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,226,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Miami-Dade,FL086,13.1,228,Florida (Tricounty),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33001,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33036,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33037,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33040,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33041,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33042,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33043,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33044,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33045,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33050,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33051,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33052,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,33070,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,97,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Monroe,FL087,12.1,98,Florida (Keys),Florida SE - South Tip,WS,FL
FL,Florida,Nassau,FL089,16.1,32009,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32011,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32034,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32035,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32041,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32046,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Nassau,FL089,16.1,32097,Florida (Jacks),Florida SE - Jacksonville,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32531,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32536,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32537,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32539,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32540,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32541,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32542,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32544,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32547,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32548,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32549,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32564,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32567,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32569,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32578,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32579,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32580,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okaloosa,FL091,08.1,32588,Florida (Panhandle),Florida non SE WS,WS,FL
FL,Florida,Okeechobee,FL093,14.2,34972,Florida (East) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Okeechobee,FL093,14.2,34973,Florida (East) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Okeechobee,FL093,14.2,34974,Florida (East) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34734,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34740,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34760,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34761,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34777,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34778,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34786,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,34787,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32733,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32751,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32768,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32777,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32789,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32790,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32792,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32793,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32794,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32798,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32801,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32802,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32803,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32804,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32805,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32806,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32807,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32808,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32809,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32810,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32811,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32812,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32813,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32814,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32816,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32817,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32818,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32819,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32820,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32821,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32822,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32823,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32824,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32825,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32826,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32827,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32828,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32829,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
FL,Florida,Orange,FL095,15.2,32830,Florida (Canaveral) (tier 2),Florida SE - All Other,WS,FL
