Version,Benchmark Class,qtr,value
13,Jewellers,3,0.113982
13,Jewellers,4,0.264132
13,Jewellers,5,0.463766
13,Jewellers,6,0.568993
13,Jewellers,7,0.700896
13,Jewellers,8,0.827819
13,Jewellers,9,0.905601
13,Jewellers,10,0.963604
13,Jewellers,11,0.992133
13,Jewellers,12,1
13,Jewellers,13,1
13,Jewellers,14,1
13,Jewellers,15,1
13,Jewellers,16,1
13,Jewellers,17,1
13,Jewellers,18,1
13,Jewellers,19,1
13,Jewellers,20,1
13,Jewellers,21,1
13,Jewellers,22,1
13,Jewellers,23,1
13,Jewellers,24,1
13,Jewellers,25,1
13,Jewellers,26,1
13,Jewellers,27,1
13,Jewellers,28,1
13,Jewellers,29,1
13,Jewellers,30,1
13,Jewellers,31,1
13,Jewellers,32,1
13,Jewellers,33,1
13,Jewellers,34,1
13,Jewellers,35,1
13,Jewellers,36,1
13,Jewellers,37,1
13,Jewellers,38,1
13,Jewellers,39,1
13,Jewellers,40,1
13,Jewellers,41,1
13,Jewellers,42,1
13,Jewellers,43,1
13,Jewellers,44,1
13,Jewellers,45,1
13,Jewellers,46,1
13,Jewellers,47,1
13,Jewellers,48,1
13,Jewellers,49,1
13,Jewellers,50,1
13,Jewellers,51,1
13,Jewellers,52,1
13,Jewellers,53,1
13,Jewellers,54,1
13,Jewellers,55,1
13,Jewellers,56,1
13,Jewellers,57,1
13,Jewellers,58,1
13,Jewellers,59,1
13,Jewellers,60,1
13,Jewellers,61,1
13,Jewellers,62,1
13,Jewellers,63,1
13,Jewellers,64,1
13,Jewellers,65,1
13,Jewellers,66,1
13,Jewellers,67,1
13,Jewellers,68,1
13,Jewellers,69,1
13,Jewellers,70,1
13,Jewellers,71,1
13,Jewellers,72,1
13,Jewellers,73,1
13,Jewellers,74,1
13,Jewellers,75,1
13,Jewellers,76,1
13,Jewellers,77,1
13,Jewellers,78,1
13,Jewellers,79,1
13,Jewellers,80,1
13,Motor,1,0.000094
13,Motor,2,0.008123
13,Motor,3,0.050981
13,Motor,4,0.132683
13,Motor,5,0.265932
13,Motor,6,0.432709
13,Motor,7,0.597329
13,Motor,8,0.738147
13,Motor,9,0.84849
13,Motor,10,0.922672
13,Motor,11,0.952344
13,Motor,12,0.968589
13,Motor,13,0.968516
13,Motor,14,0.973005
13,Motor,15,0.974682
13,Motor,16,0.980657
13,Motor,17,0.981495
13,Motor,18,0.982026
13,Motor,19,0.986831
13,Motor,20,0.989044
13,Motor,21,0.989772
13,Motor,22,0.979868
13,Motor,23,0.979868
13,Motor,24,0.979868
13,Motor,25,0.979868
13,Motor,26,0.979868
13,Motor,27,0.985114
13,Motor,28,1.00125
13,Motor,29,1.00125
13,Motor,30,1.00125
13,Motor,31,1.001229
13,Motor,32,1.001229
13,Motor,33,1.001229
13,Motor,34,1.001229
13,Motor,35,1.000904
13,Motor,36,1.000904
13,Motor,37,1.001388
13,Motor,38,1.001252
13,Motor,39,1.001252
13,Motor,40,1.001252
13,Motor,41,1.001252
13,Motor,42,1.001252
13,Motor,43,1.000079
13,Motor,44,1.000079
13,Motor,45,1.000007
13,Motor,46,1.000007
13,Motor,47,1.000007
13,Motor,48,1.00001
13,Motor,49,0.999753
13,Motor,50,0.999747
13,Motor,51,0.999747
13,Motor,52,0.999686
13,Motor,53,0.999686
13,Motor,54,0.999686
13,Motor,55,0.999686
13,Motor,56,0.999857
13,Motor,57,0.999857
13,Motor,58,0.999792
13,Motor,59,0.999792
13,Motor,60,0.999792
13,Motor,61,1
13,Motor,62,1
13,Motor,63,1
13,Motor,64,1
13,Motor,65,1
13,Motor,66,1
13,Motor,67,1
13,Motor,68,1
13,Motor,69,1
13,Motor,70,1
13,Motor,71,1
13,Motor,72,1
13,Motor,73,1
13,Motor,74,1
13,Motor,75,1
13,Motor,76,1
13,Motor,77,1
13,Motor,78,1
13,Motor,79,1
13,Motor,80,1
13,Package,1,0.000039
13,Package,2,0.00389
13,Package,3,0.035324
13,Package,4,0.195884
13,Package,5,0.385326
13,Package,6,0.557194
13,Package,7,0.765323
13,Package,8,0.841587
13,Package,9,0.898177
13,Package,10,0.94099
13,Package,11,0.974027
13,Package,12,1
13,Package,13,1
13,Package,14,1
13,Package,15,1
13,Package,16,1
13,Package,17,1
13,Package,18,1
13,Package,19,1
13,Package,20,1
13,Package,21,1
13,Package,22,1
13,Package,23,1
13,Package,24,1
13,Package,25,1
13,Package,26,1
13,Package,27,1
13,Package,28,1
13,Package,29,1
13,Package,30,1
13,Package,31,1
13,Package,32,1
13,Package,33,1
13,Package,34,1
13,Package,35,1
13,Package,36,1
13,Package,37,1
13,Package,38,1
13,Package,39,1
13,Package,40,1
13,Package,41,1
13,Package,42,1
13,Package,43,1
13,Package,44,1
13,Package,45,1
13,Package,46,1
13,Package,47,1
13,Package,48,1
13,Package,49,1
13,Package,50,1
13,Package,51,1
13,Package,52,1
13,Package,53,1
13,Package,54,1
13,Package,55,1
13,Package,56,1
13,Package,57,1
13,Package,58,1
13,Package,59,1
13,Package,60,1
13,Package,61,1
13,Package,62,1
13,Package,63,1
13,Package,64,1
13,Package,65,1
13,Package,66,1
13,Package,67,1
13,Package,68,1
13,Package,69,1
13,Package,70,1
13,Package,71,1
13,Package,72,1
13,Package,73,1
13,Package,74,1
13,Package,75,1
13,Package,76,1
13,Package,77,1
13,Package,78,1
13,Package,79,1
13,Package,80,1
13,BPS - BBR,1,0.002414
13,BPS - BBR,2,0.006782
13,BPS - BBR,3,0.016087
13,BPS - BBR,4,0.032824
13,BPS - BBR,5,0.058723
13,BPS - BBR,6,0.118299
13,BPS - BBR,7,0.229563
13,BPS - BBR,8,0.353012
13,BPS - BBR,9,0.484046
13,BPS - BBR,10,0.564928
13,BPS - BBR,11,0.655791
13,BPS - BBR,12,0.765014
13,BPS - BBR,13,0.801849
13,BPS - BBR,14,0.858369
13,BPS - BBR,15,0.879772
13,BPS - BBR,16,0.903118
13,BPS - BBR,17,0.920519
13,BPS - BBR,18,0.934643
13,BPS - BBR,19,0.949981
13,BPS - BBR,20,0.961803
13,BPS - BBR,21,0.97088
13,BPS - BBR,22,0.977828
13,BPS - BBR,23,0.983134
13,BPS - BBR,24,0.987181
13,BPS - BBR,25,0.990261
13,BPS - BBR,26,0.992605
13,BPS - BBR,27,0.994386
13,BPS - BBR,28,0.99574
13,BPS - BBR,29,0.996767
13,BPS - BBR,30,0.997548
13,BPS - BBR,31,0.99814
13,BPS - BBR,32,0.998589
13,BPS - BBR,33,0.99893
13,BPS - BBR,34,0.999188
13,BPS - BBR,35,0.999384
13,BPS - BBR,36,0.999533
13,BPS - BBR,37,0.999646
13,BPS - BBR,38,0.999731
13,BPS - BBR,39,0.999796
13,BPS - BBR,40,0.999846
13,BPS - BBR,41,0.999883
13,BPS - BBR,42,0.999911
13,BPS - BBR,43,0.999933
13,BPS - BBR,44,0.999949
13,BPS - BBR,45,0.999961
13,BPS - BBR,46,0.999971
13,BPS - BBR,47,0.999978
13,BPS - BBR,48,0.999983
13,BPS - BBR,49,0.999987
13,BPS - BBR,50,0.99999
13,BPS - BBR,51,0.999993
13,BPS - BBR,52,0.999994
13,BPS - BBR,53,0.999996
13,BPS - BBR,54,0.999997
13,BPS - BBR,55,0.999998
13,BPS - BBR,56,0.999998
13,BPS - BBR,57,0.999999
13,BPS - BBR,58,0.999999
13,BPS - BBR,59,0.999999
13,BPS - BBR,60,0.999999
13,BPS - BBR,61,1
13,BPS - BBR,62,1
13,BPS - BBR,63,1
13,BPS - BBR,64,1
13,BPS - BBR,65,1
13,BPS - BBR,66,1
13,BPS - BBR,67,1
13,BPS - BBR,68,1
13,BPS - BBR,69,1
13,BPS - BBR,70,1
13,BPS - BBR,71,1
13,BPS - BBR,72,1
13,BPS - BBR,73,1
13,BPS - BBR,74,1
13,BPS - BBR,75,1
13,BPS - BBR,76,1
13,BPS - BBR,77,1
13,BPS - BBR,78,1
13,BPS - BBR,79,1
13,BPS - BBR,80,1
13,eTrading BBR,1,0.002414
13,eTrading BBR,2,0.006782
13,eTrading BBR,3,0.016087
13,eTrading BBR,4,0.032824
13,eTrading BBR,5,0.058723
13,eTrading BBR,6,0.118299
13,eTrading BBR,7,0.229563
13,eTrading BBR,8,0.353012
13,eTrading BBR,9,0.484046
13,eTrading BBR,10,0.564928
13,eTrading BBR,11,0.655791
13,eTrading BBR,12,0.765014
13,eTrading BBR,13,0.801849
13,eTrading BBR,14,0.858369
13,eTrading BBR,15,0.879772
13,eTrading BBR,16,0.903118
13,eTrading BBR,17,0.920519
13,eTrading BBR,18,0.934643
13,eTrading BBR,19,0.949981
13,eTrading BBR,20,0.961803
13,eTrading BBR,21,0.97088
13,eTrading BBR,22,0.977828
13,eTrading BBR,23,0.983134
13,eTrading BBR,24,0.987181
13,eTrading BBR,25,0.990261
13,eTrading BBR,26,0.992605
13,eTrading BBR,27,0.994386
13,eTrading BBR,28,0.99574
13,eTrading BBR,29,0.996767
13,eTrading BBR,30,0.997548
13,eTrading BBR,31,0.99814
13,eTrading BBR,32,0.998589
13,eTrading BBR,33,0.99893
13,eTrading BBR,34,0.999188
13,eTrading BBR,35,0.999384
13,eTrading BBR,36,0.999533
13,eTrading BBR,37,0.999646
13,eTrading BBR,38,0.999731
13,eTrading BBR,39,0.999796
13,eTrading BBR,40,0.999846
13,eTrading BBR,41,0.999883
13,eTrading BBR,42,0.999911
13,eTrading BBR,43,0.999933
13,eTrading BBR,44,0.999949
13,eTrading BBR,45,0.999961
13,eTrading BBR,46,0.999971
13,eTrading BBR,47,0.999978
13,eTrading BBR,48,0.999983
13,eTrading BBR,49,0.999987
13,eTrading BBR,50,0.99999
13,eTrading BBR,51,0.999993
13,eTrading BBR,52,0.999994
13,eTrading BBR,53,0.999996
13,eTrading BBR,54,0.999997
13,eTrading BBR,55,0.999998
13,eTrading BBR,56,0.999998
13,eTrading BBR,57,0.999999
13,eTrading BBR,58,0.999999
13,eTrading BBR,59,0.999999
13,eTrading BBR,60,0.999999
13,eTrading BBR,61,1
13,eTrading BBR,62,1
13,eTrading BBR,63,1
13,eTrading BBR,64,1
13,eTrading BBR,65,1
13,eTrading BBR,66,1
13,eTrading BBR,67,1
13,eTrading BBR,68,1
13,eTrading BBR,69,1
13,eTrading BBR,70,1
13,eTrading BBR,71,1
13,eTrading BBR,72,1
13,eTrading BBR,73,1
13,eTrading BBR,74,1
13,eTrading BBR,75,1
13,eTrading BBR,76,1
13,eTrading BBR,77,1
13,eTrading BBR,78,1
13,eTrading BBR,79,1
13,eTrading BBR,80,1
13,US PE London BBR,1,0.002414
13,US PE London BBR,2,0.006782
13,US PE London BBR,3,0.016087
13,US PE London BBR,4,0.032824
13,US PE London BBR,5,0.058723
13,US PE London BBR,6,0.118299
13,US PE London BBR,7,0.229563
13,US PE London BBR,8,0.353012
13,US PE London BBR,9,0.484046
13,US PE London BBR,10,0.564928
13,US PE London BBR,11,0.655791
13,US PE London BBR,12,0.765014
13,US PE London BBR,13,0.801849
13,US PE London BBR,14,0.858369
13,US PE London BBR,15,0.879772
13,US PE London BBR,16,0.903118
13,US PE London BBR,17,0.920519
13,US PE London BBR,18,0.934643
13,US PE London BBR,19,0.949981
13,US PE London BBR,20,0.961803
13,US PE London BBR,21,0.97088
13,US PE London BBR,22,0.977828
13,US PE London BBR,23,0.983134
13,US PE London BBR,24,0.987181
13,US PE London BBR,25,0.990261
13,US PE London BBR,26,0.992605
13,US PE London BBR,27,0.994386
13,US PE London BBR,28,0.99574
13,US PE London BBR,29,0.996767
13,US PE London BBR,30,0.997548
13,US PE London BBR,31,0.99814
13,US PE London BBR,32,0.998589
13,US PE London BBR,33,0.99893
13,US PE London BBR,34,0.999188
13,US PE London BBR,35,0.999384
13,US PE London BBR,36,0.999533
13,US PE London BBR,37,0.999646
13,US PE London BBR,38,0.999731
13,US PE London BBR,39,0.999796
13,US PE London BBR,40,0.999846
13,US PE London BBR,41,0.999883
13,US PE London BBR,42,0.999911
13,US PE London BBR,43,0.999933
13,US PE London BBR,44,0.999949
13,US PE London BBR,45,0.999961
13,US PE London BBR,46,0.999971
13,US PE London BBR,47,0.999978
13,US PE London BBR,48,0.999983
13,US PE London BBR,49,0.999987
13,US PE London BBR,50,0.99999
13,US PE London BBR,51,0.999993
13,US PE London BBR,52,0.999994
13,US PE London BBR,53,0.999996
13,US PE London BBR,54,0.999997
13,US PE London BBR,55,0.999998
13,US PE London BBR,56,0.999998
13,US PE London BBR,57,0.999999
13,US PE London BBR,58,0.999999
13,US PE London BBR,59,0.999999
13,US PE London BBR,60,0.999999
13,US PE London BBR,61,1
13,US PE London BBR,62,1
13,US PE London BBR,63,1
13,US PE London BBR,64,1
13,US PE London BBR,65,1
13,US PE London BBR,66,1
13,US PE London BBR,67,1
13,US PE London BBR,68,1
13,US PE London BBR,69,1
13,US PE London BBR,70,1
13,US PE London BBR,71,1
13,US PE London BBR,72,1
13,US PE London BBR,73,1
13,US PE London BBR,74,1
13,US PE London BBR,75,1
13,US PE London BBR,76,1
13,US PE London BBR,77,1
13,US PE London BBR,78,1
13,US PE London BBR,79,1
13,US PE London BBR,80,1
13,US - A&E MM,1,0.002251
13,US - A&E MM,2,0.011011
13,US - A&E MM,3,0.031099
13,US - A&E MM,4,0.065912
13,US - A&E MM,5,0.116413
13,US - A&E MM,6,0.181177
13,US - A&E MM,7,0.240465
13,US - A&E MM,8,0.319974
13,US - A&E MM,9,0.374323
13,US - A&E MM,10,0.431602
13,US - A&E MM,11,0.504276
13,US - A&E MM,12,0.552234
13,US - A&E MM,13,0.599073
13,US - A&E MM,14,0.651921
13,US - A&E MM,15,0.699308
13,US - A&E MM,16,0.741299
13,US - A&E MM,17,0.778176
13,US - A&E MM,18,0.810325
13,US - A&E MM,19,0.838184
13,US - A&E MM,20,0.862209
13,US - A&E MM,21,0.882844
13,US - A&E MM,22,0.90051
13,US - A&E MM,23,0.915595
13,US - A&E MM,24,0.928446
13,US - A&E MM,25,0.939377
13,US - A&E MM,26,0.948661
13,US - A&E MM,27,0.956538
13,US - A&E MM,28,0.963214
13,US - A&E MM,29,0.96887
13,US - A&E MM,30,0.973658
13,US - A&E MM,31,0.977711
13,US - A&E MM,32,0.981139
13,US - A&E MM,33,0.98404
13,US - A&E MM,34,0.986493
13,US - A&E MM,35,0.988568
13,US - A&E MM,36,0.990323
13,US - A&E MM,37,0.991807
13,US - A&E MM,38,0.993062
13,US - A&E MM,39,0.994125
13,US - A&E MM,40,0.995023
13,US - A&E MM,41,0.995784
13,US - A&E MM,42,0.996427
13,US - A&E MM,43,0.996972
13,US - A&E MM,44,0.997433
13,US - A&E MM,45,0.997824
13,US - A&E MM,46,0.998155
13,US - A&E MM,47,0.998435
13,US - A&E MM,48,0.998672
13,US - A&E MM,49,0.998873
13,US - A&E MM,50,0.999044
13,US - A&E MM,51,0.999188
13,US - A&E MM,52,0.999311
13,US - A&E MM,53,0.999415
13,US - A&E MM,54,0.999503
13,US - A&E MM,55,0.999578
13,US - A&E MM,56,0.999641
13,US - A&E MM,57,0.999695
13,US - A&E MM,58,0.999741
13,US - A&E MM,59,0.99978
13,US - A&E MM,60,0.999813
13,US - A&E MM,61,1
13,US - A&E MM,62,1
13,US - A&E MM,63,1
13,US - A&E MM,64,1
13,US - A&E MM,65,1
13,US - A&E MM,66,1
13,US - A&E MM,67,1
13,US - A&E MM,68,1
13,US - A&E MM,69,1
13,US - A&E MM,70,1
13,US - A&E MM,71,1
13,US - A&E MM,72,1
13,US - A&E MM,73,1
13,US - A&E MM,74,1
13,US - A&E MM,75,1
13,US - A&E MM,76,1
13,US - A&E MM,77,1
13,US - A&E MM,78,1
13,US - A&E MM,79,1
13,US - A&E MM,80,1
13,Digital US Cyber,1,9.59E-04
13,Digital US Cyber,2,1.04E-02
13,Digital US Cyber,3,4.99E-02
13,Digital US Cyber,4,0.101187267
13,Digital US Cyber,5,0.181489399
13,Digital US Cyber,6,0.27771062
13,Digital US Cyber,7,0.368136663
13,Digital US Cyber,8,0.486259255
13,Digital US Cyber,9,0.558603625
13,Digital US Cyber,10,0.630810205
13,Digital US Cyber,11,0.695293404
13,Digital US Cyber,12,0.757259654
13,Digital US Cyber,13,0.816146116
13,Digital US Cyber,14,0.858421378
13,Digital US Cyber,15,0.887661455
13,Digital US Cyber,16,0.911286478
13,Digital US Cyber,17,0.930217302
13,Digital US Cyber,18,0.945285696
13,Digital US Cyber,19,0.957215187
13,Digital US Cyber,20,0.966619404
13,Digital US Cyber,21,0.97400623
13,Digital US Cyber,22,0.979791135
13,Digital US Cyber,23,0.984310487
13,Digital US Cyber,24,0.98783405
13,Digital US Cyber,25,0.990576634
13,Digital US Cyber,26,0.99270809
13,Digital US Cyber,27,0.994362466
13,Digital US Cyber,28,0.99564467
13,Digital US Cyber,29,0.996637961
13,Digital US Cyber,30,0.997406451
13,Digital US Cyber,31,0.998000095
13,Digital US Cyber,32,0.99845969
13,Digital US Cyber,33,0.998813545
13,Digital US Cyber,34,0.999086638
13,Digital US Cyber,35,0.999298118
13,Digital US Cyber,36,0.999460475
13,Digital US Cyber,37,0.999585365
13,Digital US Cyber,38,0.999681114
13,Digital US Cyber,39,0.999755216
13,Digital US Cyber,40,0.999812665
13,Digital US Cyber,41,0.99985596
13,Digital US Cyber,42,0.999889264
13,Digital US Cyber,43,0.999915075
13,Digital US Cyber,44,0.999935057
13,Digital US Cyber,45,0.999950044
13,Digital US Cyber,46,0.9999617
13,Digital US Cyber,47,0.999970859
13,Digital US Cyber,48,0.99997752
13,Digital US Cyber,49,0.999983348
13,Digital US Cyber,50,0.999986678
13,Digital US Cyber,51,0.999990009
13,Digital US Cyber,52,0.999992507
13,Digital US Cyber,53,0.999994172
13,Digital US Cyber,54,0.999995837
13,Digital US Cyber,55,0.99999667
13,Digital US Cyber,56,0.999997502
13,Digital US Cyber,57,0.999998335
13,Digital US Cyber,58,0.999998335
13,Digital US Cyber,59,0.999999167
13,Digital US Cyber,60,0.999999167
13,Digital US Cyber,61,1
13,Digital US Cyber,62,1
13,Digital US Cyber,63,1
13,Digital US Cyber,64,1
13,Digital US Cyber,65,1
13,Digital US Cyber,66,1
13,Digital US Cyber,67,1
13,Digital US Cyber,68,1
13,Digital US Cyber,69,1
13,Digital US Cyber,70,1
13,Digital US Cyber,71,1
13,Digital US Cyber,72,1
13,Digital US Cyber,73,1
13,Digital US Cyber,74,1
13,Digital US Cyber,75,1
13,Digital US Cyber,76,1
13,Digital US Cyber,77,1
13,Digital US Cyber,78,1
13,Digital US Cyber,79,1
13,Digital US Cyber,80,1
13,Healthcare Misc,1,0.003967
13,Healthcare Misc,2,0.003967
13,Healthcare Misc,3,0.003967
13,Healthcare Misc,4,0.022803
13,Healthcare Misc,5,0.051847
13,Healthcare Misc,6,0.086711
13,Healthcare Misc,7,0.123008
13,Healthcare Misc,8,0.157254
13,Healthcare Misc,9,0.189588
13,Healthcare Misc,10,0.221053
13,Healthcare Misc,11,0.25269
13,Healthcare Misc,12,0.284998
13,Healthcare Misc,13,0.316291
13,Healthcare Misc,14,0.344339
13,Healthcare Misc,15,0.366913
13,Healthcare Misc,16,0.383305
13,Healthcare Misc,17,0.398907
13,Healthcare Misc,18,0.420631
13,Healthcare Misc,19,0.455392
13,Healthcare Misc,20,0.507552
13,Healthcare Misc,21,0.571258
13,Healthcare Misc,22,0.638106
13,Healthcare Misc,23,0.699692
13,Healthcare Misc,24,0.749425
13,Healthcare Misc,25,0.787973
13,Healthcare Misc,26,0.817817
13,Healthcare Misc,27,0.84144
13,Healthcare Misc,28,0.860979
13,Healthcare Misc,29,0.877188
13,Healthcare Misc,30,0.890477
13,Healthcare Misc,31,0.901256
13,Healthcare Misc,32,0.909931
13,Healthcare Misc,33,0.916898
13,Healthcare Misc,34,0.922547
13,Healthcare Misc,35,0.927269
13,Healthcare Misc,36,0.931407
13,Healthcare Misc,37,0.935101
13,Healthcare Misc,38,0.938438
13,Healthcare Misc,39,0.94151
13,Healthcare Misc,40,0.944391
13,Healthcare Misc,41,0.947098
13,Healthcare Misc,42,0.949633
13,Healthcare Misc,43,0.951999
13,Healthcare Misc,44,0.954199
13,Healthcare Misc,45,0.956248
13,Healthcare Misc,46,0.958161
13,Healthcare Misc,47,0.959954
13,Healthcare Misc,48,0.96164
13,Healthcare Misc,49,0.963229
13,Healthcare Misc,50,0.964725
13,Healthcare Misc,51,0.966136
13,Healthcare Misc,52,0.967467
13,Healthcare Misc,53,0.968725
13,Healthcare Misc,54,0.969914
13,Healthcare Misc,55,0.97104
13,Healthcare Misc,56,0.972108
13,Healthcare Misc,57,0.973121
13,Healthcare Misc,58,0.974084
13,Healthcare Misc,59,0.974999
13,Healthcare Misc,60,0.97587
13,Healthcare Misc,61,1
13,Healthcare Misc,62,1
13,Healthcare Misc,63,1
13,Healthcare Misc,64,1
13,Healthcare Misc,65,1
13,Healthcare Misc,66,1
13,Healthcare Misc,67,1
13,Healthcare Misc,68,1
13,Healthcare Misc,69,1
13,Healthcare Misc,70,1
13,Healthcare Misc,71,1
13,Healthcare Misc,72,1
13,Healthcare Misc,73,1
13,Healthcare Misc,74,1
13,Healthcare Misc,75,1
13,Healthcare Misc,76,1
13,Healthcare Misc,77,1
13,Healthcare Misc,78,1
13,Healthcare Misc,79,1
13,Healthcare Misc,80,1
13,Environmental,1,8.14E-05
13,Environmental,2,4.87E-04
13,Environmental,3,2.43E-03
13,Environmental,4,9.74E-03
13,Environmental,5,2.61E-02
13,Environmental,6,5.15E-02
13,Environmental,7,9.92E-02
13,Environmental,8,0.186230048
13,Environmental,9,0.340533806
13,Environmental,10,0.578907467
13,Environmental,11,0.662575304
13,Environmental,12,0.734594223
13,Environmental,13,0.794798408
13,Environmental,14,0.843966423
13,Environmental,15,0.883380084
13,Environmental,16,0.914503188
13,Environmental,17,0.938780929
13,Environmental,18,0.957529334
13,Environmental,19,0.971887877
13,Environmental,20,0.979498441
13,Environmental,21,0.985067351
13,Environmental,22,0.989132858
13,Environmental,23,0.992096363
13,Environmental,24,0.994255217
13,Environmental,25,0.995825069
13,Environmental,26,0.996966871
13,Environmental,27,0.997797122
13,Environmental,28,0.998400073
13,Environmental,29,0.998838524
13,Environmental,30,0.999156274
13,Environmental,31,0.999387549
13,Environmental,32,0.999554925
13,Environmental,33,0.99967695
13,Environmental,34,0.9997653
13,Environmental,35,0.9998302
13,Environmental,36,0.99987665
13,Environmental,37,0.999910325
13,Environmental,38,0.99993455
13,Environmental,39,0.999952775
13,Environmental,40,0.999965775
13,Environmental,41,0.999975
13,Environmental,42,0.999982
13,Environmental,43,0.999987
13,Environmental,44,0.99999
13,Environmental,45,0.999993
13,Environmental,46,0.999995
13,Environmental,47,0.999996
13,Environmental,48,0.999997
13,Environmental,49,0.999998
13,Environmental,50,0.999999
13,Environmental,51,0.999999
13,Environmental,52,0.999999
13,Environmental,53,0.999999
13,Environmental,54,1
13,Environmental,55,1
13,Environmental,56,1
13,Environmental,57,1
13,Environmental,58,1
13,Environmental,59,1
13,Environmental,60,1
13,Environmental,61,1
13,Environmental,62,1
13,Environmental,63,1
13,Environmental,64,1
13,Environmental,65,1
13,Environmental,66,1
13,Environmental,67,1
13,Environmental,68,1
13,Environmental,69,1
13,Environmental,70,1
13,Environmental,71,1
13,Environmental,72,1
13,Environmental,73,1
13,Environmental,74,1
13,Environmental,75,1
13,Environmental,76,1
13,Environmental,77,1
13,Environmental,78,1
13,Environmental,79,1
13,Environmental,80,1
13,Healthcare ML,1,1.25E-03
13,Healthcare ML,2,6.27E-03
13,Healthcare ML,3,2.04E-02
13,Healthcare ML,4,4.71E-02
13,Healthcare ML,5,8.58E-02
13,Healthcare ML,6,0.139295766
13,Healthcare ML,7,0.205150558
13,Healthcare ML,8,0.278421567
13,Healthcare ML,9,0.353850952
13,Healthcare ML,10,0.426772418
13,Healthcare ML,11,0.493697777
13,Healthcare ML,12,0.55258652
13,Healthcare ML,13,0.615754094
13,Healthcare ML,14,0.672239175
13,Healthcare ML,15,0.721788898
13,Healthcare ML,16,0.765535806
13,Healthcare ML,17,0.803618903
13,Healthcare ML,18,0.83618406
13,Healthcare ML,19,0.863814005
13,Healthcare ML,20,0.887104735
13,Healthcare ML,21,0.906634703
13,Healthcare ML,22,0.92293843
13,Healthcare ML,23,0.936500611
13,Healthcare ML,24,0.947748266
13,Healthcare ML,25,0.957053008
13,Healthcare ML,26,0.96473525
13,Healthcare ML,27,0.971066938
13,Healthcare ML,28,0.976277646
13,Healthcare ML,29,0.980561794
13,Healthcare ML,30,0.984079331
13,Healthcare ML,31,0.986966443
13,Healthcare ML,32,0.98933385
13,Healthcare ML,33,0.9912737
13,Healthcare ML,34,0.992863166
13,Healthcare ML,35,0.994164437
13,Healthcare ML,36,0.995228727
13,Healthcare ML,37,0.996100561
13,Healthcare ML,38,0.996812976
13,Healthcare ML,39,0.997396224
13,Healthcare ML,40,0.997872364
13,Healthcare ML,41,0.998262059
13,Healthcare ML,42,0.998580583
13,Healthcare ML,43,0.998840209
13,Healthcare ML,44,0.999053526
13,Healthcare ML,45,0.999226708
13,Healthcare ML,46,0.999368952
13,Healthcare ML,47,0.999485041
13,Healthcare ML,48,0.999579269
13,Healthcare ML,49,0.999657027
13,Healthcare ML,50,0.999719512
13,Healthcare ML,51,0.999771018
13,Healthcare ML,52,0.999813642
13,Healthcare ML,53,0.999847679
13,Healthcare ML,54,0.999876128
13,Healthcare ML,55,0.999898184
13,Healthcare ML,56,0.99991685
13,Healthcare ML,57,0.999932123
13,Healthcare ML,58,0.999945102
13,Healthcare ML,59,0.999955082
13,Healthcare ML,60,0.999963768
13,Healthcare ML,61,1
13,Healthcare ML,62,1
13,Healthcare ML,63,1
13,Healthcare ML,64,1
13,Healthcare ML,65,1
13,Healthcare ML,66,1
13,Healthcare ML,67,1
13,Healthcare ML,68,1
13,Healthcare ML,69,1
13,Healthcare ML,70,1
13,Healthcare ML,71,1
13,Healthcare ML,72,1
13,Healthcare ML,73,1
13,Healthcare ML,74,1
13,Healthcare ML,75,1
13,Healthcare ML,76,1
13,Healthcare ML,77,1
13,Healthcare ML,78,1
13,Healthcare ML,79,1
13,Healthcare ML,80,1
13,Lawyers,1,1.60E-04
13,Lawyers,2,7.55E-04
13,Lawyers,3,3.20E-03
13,Lawyers,4,9.07E-03
13,Lawyers,5,2.16E-02
13,Lawyers,6,4.01E-02
13,Lawyers,7,0.06852265
13,Lawyers,8,8.03E-02
13,Lawyers,9,0.125956145
13,Lawyers,10,0.165443446
13,Lawyers,11,0.208808611
13,Lawyers,12,0.25498429
13,Lawyers,13,0.302903679
13,Lawyers,14,0.351574063
13,Lawyers,15,0.40011615
13,Lawyers,16,0.447791322
13,Lawyers,17,0.494003043
13,Lawyers,18,0.538297244
13,Lawyers,19,0.58034744
13,Lawyers,20,0.619936209
13,Lawyers,21,0.656945003
13,Lawyers,22,0.691328488
13,Lawyers,23,0.723105164
13,Lawyers,24,0.752336293
13,Lawyers,25,0.779121117
13,Lawyers,26,0.803579573
13,Lawyers,27,0.825847012
13,Lawyers,28,0.84606929
13,Lawyers,29,0.864392735
13,Lawyers,30,0.880964196
13,Lawyers,31,0.895926502
13,Lawyers,32,0.909417637
13,Lawyers,33,0.921568118
13,Lawyers,34,0.932498167
13,Lawyers,35,0.942323497
13,Lawyers,36,0.95114799
13,Lawyers,37,0.959070231
13,Lawyers,38,0.966177977
13,Lawyers,39,0.972552024
13,Lawyers,40,0.978266171
13,Lawyers,41,0.980480012
13,Lawyers,42,0.982497147
13,Lawyers,43,0.984337322
13,Lawyers,44,0.986020198
13,Lawyers,45,0.98756048
13,Lawyers,46,0.988974785
13,Lawyers,47,0.990273986
13,Lawyers,48,0.991469703
13,Lawyers,49,0.992572681
13,Lawyers,50,0.993589751
