State,State Code,County,Lookup,RI Name,NFIP Flood Zone,AOP,WS,EQ,Excess FL,Wildfire
California,CA,Contra Costa County,CAContra Costa County,California SF EQ,A,I2,I2,1,3,I2
California,CA,Del Norte County,CADel Norte County,California SF EQ,A,I3,I3,1,2,I3
California,CA,El Dorado County,CAEl Dorado County,California SF EQ,A,I2,I2,3,3,I2
California,CA,Fresno County,CAFresno County,California LA EQ,A,I2,I2,3,2,I2
California,CA,Glenn County,CAGlenn County,California SF EQ,A,I2,I2,2,1,I2
California,CA,Humboldt County,CAHumboldt County,California SF EQ,A,I3,I3,1,1,I3
California,CA,Imperial County,CAImperial County,California LA EQ,A,I3,I3,2,3,I3
California,CA,Inyo County,CAInyo County,California LA EQ,A,I3,I3,2,1,I3
California,CA,Kern County,CAKern County,California LA EQ,A,I3,I3,2,2,I3
California,CA,Kings County,CAKings County,California LA EQ,A,I2,I2,2,3,I2
California,CA,Lake County,CALake County,California SF EQ,A,I3,I3,2,1,I3
California,CA,Lassen County,CALassen County,California SF EQ,A,I3,I3,2,3,I3
California,CA,Los Angeles County,CALos Angeles County,California LA EQ,A,I2,I2,2,3,I2
California,CA,Madera County,CAMadera County,California LA EQ,A,I2,I2,3,2,I2
California,CA,Marin County,CAMarin County,California SF EQ,A,I2,I2,1,3,I2
California,CA,Mariposa County,CAMariposa County,California LA EQ,A,I2,I2,3,2,I2
California,CA,Mendocino County,CAMendocino County,California SF EQ,A,I3,I3,2,1,I3
California,CA,Merced County,CAMerced County,California LA EQ,A,I3,I3,3,3,I3
California,CA,Modoc County,CAModoc County,California SF EQ,A,I3,I3,3,3,I3
California,CA,Mono County,CAMono County,California LA EQ,A,I3,I3,2,1,I3
California,CA,Monterey County,CAMonterey County,California SF EQ,A,I3,I3,2,3,I3
California,CA,Napa County,CANapa County,California SF EQ,A,I3,I3,2,2,I3
California,CA,Nevada County,CANevada County,California SF EQ,A,I2,I2,2,2,I2
California,CA,Orange County,CAOrange County,California LA EQ,A,I2,I2,2,3,I2
California,CA,Placer County,CAPlacer County,California SF EQ,A,I2,I2,2,2,I2
California,CA,Plumas County,CAPlumas County,California SF EQ,A,I2,I2,2,3,I2
California,CA,Riverside County,CARiverside County,California LA EQ,A,I3,I3,1,3,I3
California,CA,Sacramento County,CASacramento County,California SF EQ,A,I2,I2,3,3,I2
California,CA,San Benito County,CASan Benito County,California SF EQ,A,I3,I3,1,3,I3
California,CA,San Bernardino County,CASan Bernardino County,California LA EQ,A,I3,I3,3,2,I3
California,CA,San Diego County,CASan Diego County,California LA EQ,A,I2,I2,2,3,I2
California,CA,"San Francisco, City and County of","CASan Francisco, City and County of",,A,I1,I1,1,1,I1
California,CA,San Joaquin County,CASan Joaquin County,California SF EQ,A,I3,I3,2,3,I3
California,CA,San Luis Obispo County,CASan Luis Obispo County,California LA EQ,A,I3,I3,2,3,I3
California,CA,San Mateo County,CASan Mateo County,California SF EQ,A,I2,I2,1,3,I2
California,CA,Santa Barbara County,CASanta Barbara County,California LA EQ,A,I3,I3,2,3,I3
California,CA,Santa Clara County,CASanta Clara County,California SF EQ,A,I2,I2,1,3,I2
California,CA,Santa Cruz County,CASanta Cruz County,California SF EQ,A,I1,I1,2,3,I1
California,CA,Shasta County,CAShasta County,California SF EQ,A,I2,I2,2,2,I2
California,CA,Sierra County,CASierra County,California SF EQ,A,I3,I3,2,2,I3
California,CA,Siskiyou County,CASiskiyou County,California SF EQ,A,I3,I3,2,2,I3
California,CA,Solano County,CASolano County,California SF EQ,A,I2,I2,2,3,I2
California,CA,Sonoma County,CASonoma County,California SF EQ,A,I2,I2,2,2,I2
California,CA,Stanislaus County,CAStanislaus County,California SF EQ,A,I3,I3,3,3,I3
California,CA,Sutter County,CASutter County,California SF EQ,A,I2,I2,3,2,I2
California,CA,Tehama County,CATehama County,California SF EQ,A,I2,I2,2,1,I2
California,CA,Trinity County,CATrinity County,California SF EQ,A,I3,I3,2,1,I3
California,CA,Tulare County,CATulare County,California LA EQ,A,I3,I3,3,2,I3
California,CA,Tuolumne County,CATuolumne County,California SF EQ,A,I3,I3,3,3,I3
California,CA,Ventura County,CAVentura County,California LA EQ,A,I3,I3,2,2,I3
California,CA,Yolo County,CAYolo County,California SF EQ,A,I3,I3,2,2,I3
California,CA,Yuba County,CAYuba County,California SF EQ,A,I3,I3,3,1,I3
Connecticut,CT,Fairfield County,CTFairfield County,NE WS,A,C2,C2,3,3,C2
Connecticut,CT,Hartford County,CTHartford County,,A,C3,C3,3,2,C3
Connecticut,CT,Litchfield County,CTLitchfield County,,A,C3,C3,3,2,C3
Connecticut,CT,Middlesex County,CTMiddlesex County,NE WS,A,C2,C2,3,3,C2
Connecticut,CT,New Haven County,CTNew Haven County,NE WS,A,C2,C2,3,3,C2
Connecticut,CT,New London County,CTNew London County,NE WS,A,C2,C2,3,2,C2
Connecticut,CT,Tolland County,CTTolland County,,A,C3,C3,3,1,C3
Connecticut,CT,Windham County,CTWindham County,,A,C3,C3,3,1,C3
District of Columbia,DC,District of Columbia,DCDistrict of Columbia,,A,I1,I1,3,3,I1
Iowa,IA,Adair County,IAAdair County,,A,I3,I3,3,3,I3
Iowa,IA,Adams County,IAAdams County,,A,I3,I3,3,3,I3
Iowa,IA,Allamakee County,IAAllamakee County,,A,I3,I3,3,2,I3
Iowa,IA,Appanoose County,IAAppanoose County,,A,I3,I3,3,3,I3
Iowa,IA,Audubon County,IAAudubon County,,A,I2,I2,3,3,I2
Iowa,IA,Benton County,IABenton County,,A,I2,I2,3,2,I2
Iowa,IA,Black Hawk County,IABlack Hawk County,,A,I2,I2,3,1,I2
Iowa,IA,Boone County,IABoone County,,A,I2,I2,3,1,I2
Iowa,IA,Bremer County,IABremer County,,A,I3,I3,3,1,I3
Iowa,IA,Buchanan County,IABuchanan County,,A,I3,I3,3,1,I3
Iowa,IA,Buena Vista County,IABuena Vista County,,A,I3,I3,3,3,I3
Iowa,IA,Butler County,IAButler County,,A,I2,I2,3,1,I2
Iowa,IA,Calhoun County,IACalhoun County,,A,I3,I3,3,3,I3
Iowa,IA,Carroll County,IACarroll County,,A,I3,I3,3,3,I3
Iowa,IA,Cass County,IACass County,,A,I2,I2,3,3,I2
Iowa,IA,Cedar County,IACedar County,,A,I3,I3,3,3,I3
Iowa,IA,Cerro Gordo County,IACerro Gordo County,,A,I2,I2,3,1,I2
Iowa,IA,Cherokee County,IACherokee County,,A,I2,I2,3,3,I2
Iowa,IA,Chickasaw County,IAChickasaw County,,A,I3,I3,3,1,I3
Iowa,IA,Clarke County,IAClarke County,,A,I3,I3,3,3,I3
Iowa,IA,Clay County,IAClay County,,A,I2,I2,3,3,I2
Iowa,IA,Clayton County,IAClayton County,,A,I3,I3,3,2,I3
Iowa,IA,Clinton County,IAClinton County,,A,I3,I3,3,3,I3
Iowa,IA,Crawford County,IACrawford County,,A,I3,I3,3,3,I3
Iowa,IA,Dallas County,IADallas County,,A,I2,I2,3,2,I2
Iowa,IA,Davis County,IADavis County,,A,I3,I3,3,3,I3
Iowa,IA,Decatur County,IADecatur County,,A,I3,I3,3,3,I3
Iowa,IA,Delaware County,IADelaware County,,A,I2,I2,3,2,I2
Iowa,IA,Des Moines County,IADes Moines County,,A,I3,I3,3,3,I3
Iowa,IA,Dickinson County,IADickinson County,,A,I2,I2,3,3,I2
Iowa,IA,Dubuque County,IADubuque County,,A,I2,I2,3,2,I2
Iowa,IA,Emmet County,IAEmmet County,,A,I2,I2,3,3,I2
Iowa,IA,Fayette County,IAFayette County,,A,I3,I3,3,1,I3
Iowa,IA,Floyd County,IAFloyd County,,A,I2,I2,3,1,I2
Iowa,IA,Franklin County,IAFranklin County,,A,I3,I3,3,1,I3
Iowa,IA,Fremont County,IAFremont County,,A,I3,I3,3,3,I3
Iowa,IA,Greene County,IAGreene County,,A,I3,I3,3,2,I3
Iowa,IA,Grundy County,IAGrundy County,,A,I3,I3,3,1,I3
Iowa,IA,Guthrie County,IAGuthrie County,,A,I2,I2,3,2,I2
Iowa,IA,Hamilton County,IAHamilton County,,A,I2,I2,3,1,I2
Iowa,IA,Hancock County,IAHancock County,,A,I3,I3,3,2,I3
Iowa,IA,Hardin County,IAHardin County,,A,I3,I3,3,1,I3
Iowa,IA,Harrison County,IAHarrison County,,A,I2,I2,3,3,I2
Iowa,IA,Henry County,IAHenry County,,A,I3,I3,3,3,I3
Iowa,IA,Howard County,IAHoward County,,A,I3,I3,3,2,I3
Iowa,IA,Humboldt County,IAHumboldt County,,A,I3,I3,3,2,I3
Iowa,IA,Ida County,IAIda County,,A,I2,I2,3,3,I2
Iowa,IA,Iowa County,IAIowa County,,A,I3,I3,3,2,I3
Iowa,IA,Jackson County,IAJackson County,,A,I3,I3,3,3,I3
Iowa,IA,Jasper County,IAJasper County,,A,I2,I2,3,1,I2
Iowa,IA,Jefferson County,IAJefferson County,,A,I3,I3,3,3,I3
Iowa,IA,Johnson County,IAJohnson County,,A,I2,I2,3,2,I2
Iowa,IA,Jones County,IAJones County,,A,I3,I3,3,2,I3
Iowa,IA,Keokuk County,IAKeokuk County,,A,I3,I3,3,2,I3
Iowa,IA,Kossuth County,IAKossuth County,,A,I3,I3,3,3,I3
Iowa,IA,Lee County,IALee County,,A,I3,I3,3,3,I3
Iowa,IA,Linn County,IALinn County,,A,I2,I2,3,2,I2
Iowa,IA,Louisa County,IALouisa County,,A,I3,I3,3,3,I3
Iowa,IA,Lucas County,IALucas County,,A,I3,I3,3,3,I3
Iowa,IA,Lyon County,IALyon County,,A,I2,I2,3,3,I2
Iowa,IA,Madison County,IAMadison County,,A,I2,I2,3,3,I2
Iowa,IA,Mahaska County,IAMahaska County,,A,I3,I3,3,2,I3
Iowa,IA,Marion County,IAMarion County,,A,I2,I2,3,2,I2
Iowa,IA,Marshall County,IAMarshall County,,A,I3,I3,3,1,I3
Iowa,IA,Mills County,IAMills County,,A,I2,I2,3,3,I2
Iowa,IA,Mitchell County,IAMitchell County,,A,I3,I3,3,2,I3
Iowa,IA,Monona County,IAMonona County,,A,I3,I3,3,3,I3
Iowa,IA,Monroe County,IAMonroe County,,A,I3,I3,3,3,I3
Iowa,IA,Montgomery County,IAMontgomery County,,A,I3,I3,3,3,I3
Iowa,IA,Muscatine County,IAMuscatine County,,A,I2,I2,3,3,I2
Iowa,IA,OBrien County,IAOBrien County,,A,I2,I2,3,1,I2
Iowa,IA,Osceola County,IAOsceola County,,A,I2,I2,3,3,I2
Iowa,IA,Page County,IAPage County,,A,I3,I3,3,3,I3
Iowa,IA,Palo Alto County,IAPalo Alto County,,A,I3,I3,3,3,I3
Iowa,IA,Plymouth County,IAPlymouth County,,A,I2,I2,3,3,I2
Iowa,IA,Pocahontas County,IAPocahontas County,,A,I3,I3,3,3,I3
Iowa,IA,Polk County,IAPolk County,,A,I1,I1,3,1,I1
Iowa,IA,Pottawattamie County,IAPottawattamie County,,A,I3,I3,3,3,I3
Iowa,IA,Poweshiek County,IAPoweshiek County,,A,I3,I3,3,2,I3
Iowa,IA,Ringgold County,IARinggold County,,A,I3,I3,3,3,I3
Iowa,IA,Sac County,IASac County,,A,I3,I3,3,3,I3
Iowa,IA,Scott County,IAScott County,,A,I2,I2,3,3,I2
Iowa,IA,Shelby County,IAShelby County,,A,I3,I3,3,3,I3
Iowa,IA,Sioux County,IASioux County,,A,I2,I2,3,3,I2
Iowa,IA,Story County,IAStory County,,A,I2,I2,3,1,I2
Iowa,IA,Tama County,IATama County,,A,I3,I3,3,1,I3
Iowa,IA,Taylor County,IATaylor County,,A,I2,I2,3,3,I2
Iowa,IA,Union County,IAUnion County,,A,I3,I3,3,3,I3
Iowa,IA,Van Buren County,IAVan Buren County,,A,I3,I3,3,3,I3
Iowa,IA,Wapello County,IAWapello County,,A,I2,I2,3,3,I2
Iowa,IA,Warren County,IAWarren County,,A,I2,I2,3,3,I2
Iowa,IA,Washington County,IAWashington County,,A,I3,I3,3,2,I3
Iowa,IA,Wayne County,IAWayne County,,A,I3,I3,3,3,I3
Iowa,IA,Webster County,IAWebster County,,A,I2,I2,3,2,I2
Iowa,IA,Winnebago County,IAWinnebago County,,A,I3,I3,3,2,I3
Iowa,IA,Winneshiek County,IAWinneshiek County,,A,I3,I3,3,2,I3
Iowa,IA,Woodbury County,IAWoodbury County,,A,I2,I2,3,3,I2
Iowa,IA,Worth County,IAWorth County,,A,I3,I3,3,2,I3
Iowa,IA,Wright County,IAWright County,,A,I3,I3,3,1,I3
Idaho,ID,Ada County,IDAda County,,A,I2,I2,3,3,I2
Idaho,ID,Adams County,IDAdams County,,A,I3,I3,3,3,I3
Idaho,ID,Bannock County,IDBannock County,,A,I1,I1,3,2,I1
Idaho,ID,Bear Lake County,IDBear Lake County,,A,I2,I2,2,3,I2
Idaho,ID,Benewah County,IDBenewah County,,A,I2,I2,3,3,I2
Idaho,ID,Bingham County,IDBingham County,,A,I2,I2,3,2,I2
Idaho,ID,Blaine County,IDBlaine County,,A,I3,I3,3,1,I3
Idaho,ID,Boise County,IDBoise County,,A,I3,I3,3,3,I3
Idaho,ID,Bonner County,IDBonner County,,A,I3,I3,3,3,I3
Idaho,ID,Bonneville County,IDBonneville County,,A,I2,I2,2,2,I2
Idaho,ID,Boundary County,IDBoundary County,,A,I2,I2,3,3,I2
Idaho,ID,Butte County,IDButte County,,A,I3,I3,3,1,I3
Idaho,ID,Camas County,IDCamas County,,A,I3,I3,3,3,I3
Idaho,ID,Canyon County,IDCanyon County,,A,I2,I2,3,3,I2
Idaho,ID,Caribou County,IDCaribou County,,A,I2,I2,2,2,I2
Idaho,ID,Cassia County,IDCassia County,,A,I3,I3,3,2,I3
Idaho,ID,Clark County,IDClark County,,A,I3,I3,3,2,I3
Idaho,ID,Clearwater County,IDClearwater County,,A,I2,I2,3,3,I2
Idaho,ID,Custer County,IDCuster County,,A,I3,I3,2,2,I3
Idaho,ID,Elmore County,IDElmore County,,A,I3,I3,3,3,I3
Idaho,ID,Franklin County,IDFranklin County,,A,I2,I2,2,3,I2
Idaho,ID,Fremont County,IDFremont County,,A,I3,I3,2,3,I3
Idaho,ID,Gem County,IDGem County,,A,I3,I3,3,3,I3
Idaho,ID,Gooding County,IDGooding County,,A,I2,I2,3,3,I2
Idaho,ID,Idaho County,IDIdaho County,,A,I3,I3,3,3,I3
Idaho,ID,Jefferson County,IDJefferson County,,A,I2,I2,3,2,I2
Idaho,ID,Jerome County,IDJerome County,,A,I2,I2,3,2,I2
Idaho,ID,Kootenai County,IDKootenai County,,A,I3,I3,3,3,I3
Idaho,ID,Latah County,IDLatah County,,A,I3,I3,3,3,I3
Idaho,ID,Lemhi County,IDLemhi County,,A,I3,I3,2,2,I3
Idaho,ID,Lewis County,IDLewis County,,A,I2,I2,3,3,I2
Idaho,ID,Lincoln County,IDLincoln County,,A,I3,I3,3,1,I3
Idaho,ID,Madison County,IDMadison County,,A,I2,I2,3,2,I2
Idaho,ID,Minidoka County,IDMinidoka County,,A,I3,I3,3,1,I3
Idaho,ID,Nez Perce County,IDNez Perce County,,A,I1,I1,3,3,I1
Idaho,ID,Oneida County,IDOneida County,,A,I3,I3,3,3,I3
Idaho,ID,Owyhee County,IDOwyhee County,,A,I3,I3,3,3,I3
Idaho,ID,Payette County,IDPayette County,,A,I3,I3,3,3,I3
Idaho,ID,Power County,IDPower County,,A,I2,I2,3,1,I2
Idaho,ID,Shoshone County,IDShoshone County,,A,I3,I3,3,3,I3
Idaho,ID,Teton County,IDTeton County,,A,I2,I2,3,3,I2
Idaho,ID,Twin Falls County,IDTwin Falls County,,A,I3,I3,3,2,I3
Idaho,ID,Valley County,IDValley County,,A,I3,I3,3,3,I3
Idaho,ID,Washington County,IDWashington County,,A,I3,I3,3,3,I3
Illinois,IL,Adams County,ILAdams County,,A,I3,I3,3,2,I3
Illinois,IL,Alexander County,ILAlexander County,New Madrid EQ,A,I2,I2,1,2,I2
Illinois,IL,Bond County,ILBond County,,A,I3,I3,2,3,I3
Illinois,IL,Boone County,ILBoone County,,A,I3,I3,3,2,I3
Illinois,IL,Brown County,ILBrown County,,A,I3,I3,3,2,I3
Illinois,IL,Bureau County,ILBureau County,,A,I3,I3,3,2,I3
Illinois,IL,Calhoun County,ILCalhoun County,,A,I3,I3,3,3,I3
Illinois,IL,Carroll County,ILCarroll County,,A,I3,I3,3,2,I3
Illinois,IL,Cass County,ILCass County,,A,I3,I3,3,3,I3
Illinois,IL,Champaign County,ILChampaign County,,A,I3,I3,3,1,I3
Illinois,IL,Christian County,ILChristian County,,A,I3,I3,3,3,I3
Illinois,IL,Clark County,ILClark County,,A,I3,I3,3,1,I3
Illinois,IL,Clay County,ILClay County,,A,I3,I3,2,3,I3
Illinois,IL,Clinton County,ILClinton County,,A,I2,I2,2,3,I2
Illinois,IL,Coles County,ILColes County,,A,I3,I3,3,3,I3
Illinois,IL,Cook County,ILCook County,,A,I1,I1,3,3,I1
Illinois,IL,Crawford County,ILCrawford County,,A,I3,I3,3,1,I3
Illinois,IL,Cumberland County,ILCumberland County,,A,I3,I3,3,3,I3
Illinois,IL,De Witt County,ILDe Witt County,,A,I3,I3,3,3,I3
Illinois,IL,DeKalb County,ILDeKalb County,,A,I3,I3,3,3,I3
Illinois,IL,Douglas County,ILDouglas County,,A,I3,I3,3,2,I3
Illinois,IL,Dupage County,ILDupage County,,A,I1,I1,3,3,I1
Illinois,IL,Edgar County,ILEdgar County,,A,I3,I3,3,1,I3
Illinois,IL,Edwards County,ILEdwards County,,A,I3,I3,2,3,I3
Illinois,IL,Effingham County,ILEffingham County,,A,I3,I3,3,3,I3
Illinois,IL,Fayette County,ILFayette County,,A,I3,I3,3,3,I3
Illinois,IL,Ford County,ILFord County,,A,I3,I3,3,2,I3
Illinois,IL,Franklin County,ILFranklin County,,A,I2,I2,2,3,I2
Illinois,IL,Fulton County,ILFulton County,,A,I3,I3,3,1,I3
Illinois,IL,Gallatin County,ILGallatin County,New Madrid EQ,A,I3,I3,2,2,I3
Illinois,IL,Greene County,ILGreene County,,A,I3,I3,3,3,I3
Illinois,IL,Grundy County,ILGrundy County,,A,I3,I3,3,3,I3
Illinois,IL,Hamilton County,ILHamilton County,,A,I3,I3,2,3,I3
Illinois,IL,Hancock County,ILHancock County,,A,I3,I3,3,2,I3
Illinois,IL,Hardin County,ILHardin County,New Madrid EQ,A,I3,I3,2,2,I3
Illinois,IL,Henderson County,ILHenderson County,,A,I3,I3,3,1,I3
Illinois,IL,Henry County,ILHenry County,,A,I3,I3,3,2,I3
Illinois,IL,Iroquois County,ILIroquois County,,A,I3,I3,3,2,I3
Illinois,IL,Jackson County,ILJackson County,New Madrid EQ,A,I3,I3,2,3,I3
Illinois,IL,Jasper County,ILJasper County,,A,I3,I3,3,2,I3
Illinois,IL,Jefferson County,ILJefferson County,,A,I3,I3,2,3,I3
Illinois,IL,Jersey County,ILJersey County,,A,I2,I2,3,3,I2
Illinois,IL,Jo Daviess County,ILJo Daviess County,,A,I3,I3,3,1,I3
Illinois,IL,Johnson County,ILJohnson County,New Madrid EQ,A,I2,I2,2,2,I2
Illinois,IL,Kane County,ILKane County,,A,I2,I2,3,3,I2
Illinois,IL,Kankakee County,ILKankakee County,,A,I3,I3,3,2,I3
Illinois,IL,Kendall County,ILKendall County,,A,I3,I3,3,3,I3
Illinois,IL,Knox County,ILKnox County,,A,I3,I3,3,1,I3
Illinois,IL,Lake County,ILLake County,,A,I1,I1,3,2,I1
Illinois,IL,LaSalle County,ILLaSalle County,,A,I3,I3,3,1,I3
Illinois,IL,Lawrence County,ILLawrence County,,A,I3,I3,2,1,I3
Illinois,IL,Lee County,ILLee County,,A,I3,I3,3,3,I3
Illinois,IL,Livingston County,ILLivingston County,,A,I3,I3,3,3,I3
Illinois,IL,Logan County,ILLogan County,,A,I3,I3,3,3,I3
Illinois,IL,Macon County,ILMacon County,,A,I3,I3,3,3,I3
Illinois,IL,Macoupin County,ILMacoupin County,,A,I2,I2,3,3,I2
Illinois,IL,Madison County,ILMadison County,,A,I2,I2,3,3,I2
Illinois,IL,Marion County,ILMarion County,,A,I3,I3,2,3,I3
Illinois,IL,Marshall County,ILMarshall County,,A,I3,I3,3,3,I3
Illinois,IL,Mason County,ILMason County,,A,I3,I3,3,3,I3
Illinois,IL,Massac County,ILMassac County,New Madrid EQ,A,I3,I3,1,1,I3
Illinois,IL,McDonough County,ILMcDonough County,,A,I3,I3,3,1,I3
Illinois,IL,McHenry County,ILMcHenry County,,A,I2,I2,3,2,I2
Illinois,IL,McLean County,ILMcLean County,,A,I3,I3,3,2,I3
Illinois,IL,Menard County,ILMenard County,,A,I2,I2,3,3,I2
Illinois,IL,Mercer County,ILMercer County,,A,I3,I3,3,1,I3
Illinois,IL,Monroe County,ILMonroe County,,A,I2,I2,2,3,I2
Illinois,IL,Montgomery County,ILMontgomery County,,A,I3,I3,3,3,I3
Illinois,IL,Morgan County,ILMorgan County,,A,I3,I3,3,3,I3
Illinois,IL,Moultrie County,ILMoultrie County,,A,I3,I3,3,3,I3
Illinois,IL,Ogle County,ILOgle County,,A,I3,I3,3,2,I3
Illinois,IL,Peoria County,ILPeoria County,,A,I2,I2,3,2,I2
Illinois,IL,Perry County,ILPerry County,,A,I3,I3,2,3,I3
Illinois,IL,Piatt County,ILPiatt County,,A,I3,I3,3,3,I3
Illinois,IL,Pike County,ILPike County,,A,I3,I3,3,3,I3
Illinois,IL,Pope County,ILPope County,New Madrid EQ,A,I3,I3,2,1,I3
Illinois,IL,Pulaski County,ILPulaski County,New Madrid EQ,A,I2,I2,1,1,I2
Illinois,IL,Putnam County,ILPutnam County,,A,I2,I2,3,3,I2
Illinois,IL,Randolph County,ILRandolph County,,A,I2,I2,2,3,I2
Illinois,IL,Richland County,ILRichland County,,A,I3,I3,2,3,I3
Illinois,IL,Rock Island County,ILRock Island County,,A,I2,I2,3,1,I2
Illinois,IL,Saline County,ILSaline County,New Madrid EQ,A,I3,I3,2,2,I3
Illinois,IL,Sangamon County,ILSangamon County,,A,I2,I2,3,3,I2
Illinois,IL,Schuyler County,ILSchuyler County,,A,I3,I3,3,1,I3
Illinois,IL,Scott County,ILScott County,,A,I3,I3,3,3,I3
Illinois,IL,Shelby County,ILShelby County,,A,I3,I3,3,3,I3
Illinois,IL,St. Clair County,ILSt. Clair County,,A,I2,I2,2,3,I2
Illinois,IL,Stark County,ILStark County,,A,I3,I3,3,3,I3
Illinois,IL,Stephenson County,ILStephenson County,,A,I3,I3,3,2,I3
Illinois,IL,Tazewell County,ILTazewell County,,A,I2,I2,3,2,I2
Illinois,IL,Union County,ILUnion County,New Madrid EQ,A,I3,I3,1,2,I3
Illinois,IL,Vermilion County,ILVermilion County,,A,I2,I2,3,1,I2
Illinois,IL,Wabash County,ILWabash County,,A,I2,I2,2,3,I2
Illinois,IL,Warren County,ILWarren County,,A,I3,I3,3,1,I3
Illinois,IL,Washington County,ILWashington County,,A,I3,I3,2,3,I3
Illinois,IL,Wayne County,ILWayne County,,A,I3,I3,2,3,I3
Illinois,IL,White County,ILWhite County,,A,I3,I3,2,3,I3
Illinois,IL,Whiteside County,ILWhiteside County,,A,I3,I3,3,2,I3
Illinois,IL,Will County,ILWill County,,A,I1,I1,3,2,I1
Illinois,IL,Williamson County,ILWilliamson County,New Madrid EQ,A,I2,I2,2,3,I2
Illinois,IL,Winnebago County,ILWinnebago County,,A,I2,I2,3,2,I2
Illinois,IL,Woodford County,ILWoodford County,,A,I3,I3,3,2,I3
Indiana,IN,Adams County,INAdams County,,A,I2,I2,3,3,I2
Indiana,IN,Allen County,INAllen County,,A,I2,I2,3,3,I2
Indiana,IN,Bartholomew County,INBartholomew County,,A,I3,I3,3,2,I3
Indiana,IN,Benton County,INBenton County,,A,I3,I3,3,2,I3
Indiana,IN,Blackford County,INBlackford County,,A,I2,I2,3,3,I2
Indiana,IN,Boone County,INBoone County,,A,I2,I2,3,2,I2
Indiana,IN,Brown County,INBrown County,,A,I3,I3,3,1,I3
Indiana,IN,Carroll County,INCarroll County,,A,I3,I3,3,3,I3
Indiana,IN,Cass County,INCass County,,A,I3,I3,3,3,I3
Indiana,IN,Clark County,INClark County,,A,I2,I2,3,1,I2
Indiana,IN,Clay County,INClay County,,A,I3,I3,3,1,I3
Indiana,IN,Clinton County,INClinton County,,A,I3,I3,3,3,I3
Indiana,IN,Crawford County,INCrawford County,,A,I2,I2,3,2,I2
Indiana,IN,Daviess County,INDaviess County,,A,I3,I3,3,2,I3
Indiana,IN,Dearborn County,INDearborn County,,A,I3,I3,3,3,I3
Indiana,IN,Decatur County,INDecatur County,,A,I2,I2,3,3,I2
Indiana,IN,DeKalb County,INDeKalb County,,A,I3,I3,3,3,I3
Indiana,IN,Delaware County,INDelaware County,,A,I2,I2,3,3,I2
Indiana,IN,Dubois County,INDubois County,,A,I2,I2,3,2,I2
Indiana,IN,Elkhart County,INElkhart County,,A,I3,I3,3,3,I3
Indiana,IN,Fayette County,INFayette County,,A,I3,I3,3,3,I3
Indiana,IN,Floyd County,INFloyd County,,A,I2,I2,3,2,I2
Indiana,IN,Fountain County,INFountain County,,A,I2,I2,3,2,I2
Indiana,IN,Franklin County,INFranklin County,,A,I3,I3,3,3,I3
Indiana,IN,Fulton County,INFulton County,,A,I2,I2,3,3,I2
Indiana,IN,Gibson County,INGibson County,,A,I2,I2,2,2,I2
Indiana,IN,Grant County,INGrant County,,A,I2,I2,3,3,I2
Indiana,IN,Greene County,INGreene County,,A,I3,I3,3,1,I3
Indiana,IN,Hamilton County,INHamilton County,,A,I2,I2,3,3,I2
Indiana,IN,Hancock County,INHancock County,,A,I2,I2,3,3,I2
Indiana,IN,Harrison County,INHarrison County,,A,I2,I2,3,2,I2
Indiana,IN,Hendricks County,INHendricks County,,A,I2,I2,3,2,I2
Indiana,IN,Henry County,INHenry County,,A,I2,I2,3,3,I2
Indiana,IN,Howard County,INHoward County,,A,I2,I2,3,3,I2
Indiana,IN,Huntington County,INHuntington County,,A,I2,I2,3,3,I2
Indiana,IN,Jackson County,INJackson County,,A,I3,I3,3,1,I3
Indiana,IN,Jasper County,INJasper County,,A,I3,I3,3,3,I3
Indiana,IN,Jay County,INJay County,,A,I3,I3,3,3,I3
Indiana,IN,Jefferson County,INJefferson County,,A,I3,I3,3,2,I3
Indiana,IN,Jennings County,INJennings County,,A,I3,I3,3,2,I3
Indiana,IN,Johnson County,INJohnson County,,A,I2,I2,3,2,I2
Indiana,IN,Knox County,INKnox County,,A,I2,I2,2,2,I2
Indiana,IN,Kosciusko County,INKosciusko County,,A,I3,I3,3,3,I3
Indiana,IN,LaGrange County,INLaGrange County,,A,I3,I3,3,3,I3
Indiana,IN,Lake County,INLake County,,A,I2,I2,3,2,I2
Indiana,IN,LaPorte County,INLaPorte County,,A,I3,I3,3,3,I3
Indiana,IN,Lawrence County,INLawrence County,,A,I2,I2,3,1,I2
Indiana,IN,Madison County,INMadison County,,A,I2,I2,3,3,I2
Indiana,IN,Marion County,INMarion County,,A,I1,I1,3,3,I1
Indiana,IN,Marshall County,INMarshall County,,A,I3,I3,3,3,I3
Indiana,IN,Martin County,INMartin County,,A,I3,I3,3,1,I3
Indiana,IN,Miami County,INMiami County,,A,I2,I2,3,3,I2
Indiana,IN,Monroe County,INMonroe County,,A,I2,I2,3,1,I2
Indiana,IN,Montgomery County,INMontgomery County,,A,I3,I3,3,2,I3
Indiana,IN,Morgan County,INMorgan County,,A,I2,I2,3,1,I2
Indiana,IN,Newton County,INNewton County,,A,I3,I3,3,3,I3
Indiana,IN,Noble County,INNoble County,,A,I3,I3,3,3,I3
Indiana,IN,Ohio County,INOhio County,,A,I2,I2,3,3,I2
Indiana,IN,Orange County,INOrange County,,A,I3,I3,3,1,I3
Indiana,IN,Owen County,INOwen County,,A,I3,I3,3,1,I3
