SectionReference,ClaimReference,TriFocusName,Division,PolicyYOA,PolicyReference,BeazleyCatCode,BeazleyCat,MarketCatCode,MarketCat,HasBeazleyCatCode,BeazleyShareTotalIncurredInUSD,BeazleyShareTotalOutstandingInUSD,CauseOfLoss,LargeLossIndicator,Index,SignedLineMultiplier,TotalIncurredInUSD
L0981K17INFJ,BEAZL100002985683,Jewellers,Property Risks,2017,L0981K17,,,,,0,118.31623,0,,0,L0981KINFJ,1,118.31623
L0981K17INFJ,BEAZL100002965194,Jewellers,Property Risks,2017,L0981K17,,,,,0,1085.47,0,,0,L0981KINFJ,1,1085.47
L0981K17INFJ,BEAZL100002984145,Jewellers,Property Risks,2017,L0981K17,,,,,0,3831.7091,0,,0,L0981KINFJ,1,3831.7091
L0981K17INFJ,BEAZL100002965308,Jewellers,Property Risks,2017,L0981K17,,,,,0,5373.0765,0,,0,L0981KINFJ,1,5373.0765
B6796J17ANFR,BEAZL100005033610,Fine Art and Specie,Property Risks,2017,B6796J17,,,,,0,0,0,,0,B6796JANFR,0.75,0
B6796J17ANFR,BEAZL100005041660,Fine Art and Specie,Property Risks,2017,B6796J17,,,,,0,0,0,,0,B6796JANFR,0.75,0
B6796J17ANFR,BEAZG100000003659,Fine Art and Specie,Property Risks,2017,B6796J17,B,BLOCK,,,1,5973.884145,0,,0,B6796JANFR,0.75,7965.17886
B6796J17ANFR,BEAZL100005060541,Fine Art and Specie,Property Risks,2017,B6796J17,,,,,0,0,0,Mysterious disappearance,0,B6796JANFR,0.75,0
B6796J17ANFR,BEAZG100000003659,Fine Art and Specie,Property Risks,2017,B6796J17,B,BLOCK,,,1,19968.32481,0,,0,B6796JANFR,0.75,26624.43308
L0981K17ANFJ,BEAZL100002937234,Jewellers,Property Risks,2017,L0981K17,B,BLOCK,,,1,0,0,,0,L0981KANFJ,1,0
L0981K17BNFJ,BEAZG100000004914,Jewellers,Property Risks,2017,L0981K17,,,,,0,1725.1426,0,,0,L0981KBNFJ,1,1725.1426
L0981K17BNFJ,BEAZL100002935535,Jewellers,Property Risks,2017,L0981K17,,,,,0,8302.9933,0,,0,L0981KBNFJ,1,8302.9933
L0981K17BNFJ,BEAZL100005008005,Jewellers,Property Risks,2017,L0981K17,,,,,0,0,0,,0,L0981KBNFJ,1,0
L0981K17BNFJ,BEAZG100000004914,Jewellers,Property Risks,2017,L0981K17,,,,,0,16793.6672,0,,0,L0981KBNFJ,1,16793.6672
L0981K17BNFJ,BEAZL100002979106,Jewellers,Property Risks,2017,L0981K17,,,,,0,0,0,,0,L0981KBNFJ,1,0
B7329A17BNFJ,BEAZG100000005632,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000431,Jewellers,Property Risks,2017,B7329A17,,,,,0,11567.067,0,,0,B7329ABNFJ,0.95,12175.86
B7329A17BNFJ,BEAZG100000004614,Jewellers,Property Risks,2017,B7329A17,,,,,0,10121.2335,0,,0,B7329ABNFJ,0.95,10653.93
B7329A17BNFJ,BEAZG100000006057,Jewellers,Property Risks,2017,B7329A17,,,,,0,25320.1126,0,,0,B7329ABNFJ,0.95,26652.75011
B7329A17BNFJ,BEAZG100000000905,Jewellers,Property Risks,2017,B7329A17,,,,,0,6259.5785,0,,0,B7329ABNFJ,0.95,6589.03
B7329A17BNFJ,BEAZG100000010258,Jewellers,Property Risks,2017,B7329A17,,,,,0,6610.0079,0,,0,B7329ABNFJ,0.95,6957.903053
B7329A17BNFJ,BEAZG100000008537,Jewellers,Property Risks,2017,B7329A17,,,,,0,3173.456,0,,0,B7329ABNFJ,0.95,3340.48
B7329A17BNFJ,BEAZL100005007398,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,Theft,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004797,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006040,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000010258,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000008354,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000007247,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000010902,Jewellers,Property Risks,2017,B7329A17,,,,,0,8211.078,0,,0,B7329ABNFJ,0.95,8643.24
B7329A17BNFJ,BEAZG100000005224,Jewellers,Property Risks,2017,B7329A17,,,,,0,6938.325,0,,0,B7329ABNFJ,0.95,7303.5
B7329A17BNFJ,BEAZG100000003649,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005015351,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,Theft,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009008,Jewellers,Property Risks,2017,B7329A17,,,,,0,4168.9136,0,,0,B7329ABNFJ,0.95,4388.330105
B7329A17BNFJ,BEAZG100000006328,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000431,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005004504,Jewellers,Property Risks,2017,B7329A17,,,,,0,6486.923,0,,0,B7329ABNFJ,0.95,6828.34
B7329A17BNFJ,BEAZG100000003347,Jewellers,Property Risks,2017,B7329A17,,,,,0,3866.9275,0,,0,B7329ABNFJ,0.95,4070.45
B7329A17BNFJ,BEAZG100000007247,Jewellers,Property Risks,2017,B7329A17,,,,,0,10137.184,0,,0,B7329ABNFJ,0.95,10670.72
B7329A17BNFJ,BEAZG100000007222,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000003347,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000003906,Jewellers,Property Risks,2017,B7329A17,,,,,0,8285.0165,0,,0,B7329ABNFJ,0.95,8721.07
B7329A17BNFJ,BEAZG100000008225,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000008260,Jewellers,Property Risks,2017,B7329A17,,,,,0,7011.912,0,,0,B7329ABNFJ,0.95,7380.96
B7329A17BNFJ,BEAZG100000009145,Jewellers,Property Risks,2017,B7329A17,,,,,0,34226.0206,0,,0,B7329ABNFJ,0.95,36027.39011
B7329A17BNFJ,BEAZL100002998020,Jewellers,Property Risks,2017,B7329A17,,,,,0,6527.982,0,,0,B7329ABNFJ,0.95,6871.56
B7329A17BNFJ,BEAZL100005007399,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000007203,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000729,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000001904,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009974,Jewellers,Property Risks,2017,B7329A17,,,,,0,5036.9285,0,,0,B7329ABNFJ,0.95,5302.03
B7329A17BNFJ,BEAZL100005011364,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006801,Jewellers,Property Risks,2017,B7329A17,,,,,0,20827.2965,0,,0,B7329ABNFJ,0.95,21923.47
B7329A17BNFJ,BEAZG100000006328,Jewellers,Property Risks,2017,B7329A17,,,,,0,79645.6155,0,,0,B7329ABNFJ,0.95,83837.49
B7329A17BNFJ,BEAZG100000004797,Jewellers,Property Risks,2017,B7329A17,,,,,0,6475.9315,0,,0,B7329ABNFJ,0.95,6816.77
B7329A17BNFJ,BEAZL100005022017,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000007222,Jewellers,Property Risks,2017,B7329A17,,,,,0,3740.625,0,,0,B7329ABNFJ,0.95,3937.5
B7329A17BNFJ,BEAZG100000005399,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004644,Jewellers,Property Risks,2017,B7329A17,,,,,0,36081.8075,0,,0,B7329ABNFJ,0.95,37980.85
B7329A17BNFJ,BEAZG100000005678,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009043,Jewellers,Property Risks,2017,B7329A17,,,,,0,28675.788,0,,0,B7329ABNFJ,0.95,30185.04
B7329A17BNFJ,BEAZG100000002383,Jewellers,Property Risks,2017,B7329A17,,,,,0,10898.6375,0,,0,B7329ABNFJ,0.95,11472.25
B7329A17BNFJ,BEAZG100000008225,Jewellers,Property Risks,2017,B7329A17,,,,,0,19511.29,0,,0,B7329ABNFJ,0.95,20538.2
B7329A17BNFJ,BEAZG100000001480,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005023318,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006649,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000002383,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000755,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009008,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004614,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009145,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005009962,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000001480,Jewellers,Property Risks,2017,B7329A17,,,,,0,25669.4845,0,,0,B7329ABNFJ,0.95,27020.51
B7329A17BNFJ,BEAZG100000003754,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000007304,Jewellers,Property Risks,2017,B7329A17,,,,,0,4244.505,0,,0,B7329ABNFJ,0.95,4467.9
B7329A17BNFJ,BEAZL100002995390,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000010508,Jewellers,Property Risks,2017,B7329A17,,,,,0,11744.071,0,,0,B7329ABNFJ,0.95,12362.18
B7329A17BNFJ,BEAZG100000005137,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006057,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006801,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004644,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004549,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000002059,Jewellers,Property Risks,2017,B7329A17,,,,,0,54341.007,0,,0,B7329ABNFJ,0.95,57201.06
B7329A17BNFJ,BEAZG100000007686,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005025988,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,Theft,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009043,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000005678,Jewellers,Property Risks,2017,B7329A17,,,,,0,4166.4173,0,,0,B7329ABNFJ,0.95,4385.702421
B7329A17BNFJ,BEAZG100000007033,Jewellers,Property Risks,2017,B7329A17,,,,,0,18025.984,0,,0,B7329ABNFJ,0.95,18974.72
B7329A17BNFJ,BEAZG100000004534,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000755,Jewellers,Property Risks,2017,B7329A17,,,,,0,9614.361,0,,0,B7329ABNFJ,0.95,10120.38
B7329A17BNFJ,BEAZG100000009974,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000483,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000010508,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100002972086,Jewellers,Property Risks,2017,B7329A17,,,,,0,2549.971,0,,0,B7329ABNFJ,0.95,2684.18
B7329A17BNFJ,BEAZG100000001904,Jewellers,Property Risks,2017,B7329A17,,,,,0,10015.109,0,,0,B7329ABNFJ,0.95,10542.22
B7329A17BNFJ,BEAZG100000003341,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005037259,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100002977607,Jewellers,Property Risks,2017,B7329A17,,,,,0,2052.646,0,,0,B7329ABNFJ,0.95,2160.68
B7329A17BNFJ,BEAZG100000007203,Jewellers,Property Risks,2017,B7329A17,,,,,0,3838.646,0,,0,B7329ABNFJ,0.95,4040.68
B7329A17BNFJ,BEAZG100000006088,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000002988,Jewellers,Property Risks,2017,B7329A17,,,,,0,20319.0465,0,,0,B7329ABNFJ,0.95,21388.47
B7329A17BNFJ,BEAZG100000005755,Jewellers,Property Risks,2017,B7329A17,,,,,0,9968.9675,0,,0,B7329ABNFJ,0.95,10493.65
B7329A17BNFJ,BEAZL100005005956,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000007304,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000005224,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000003754,Jewellers,Property Risks,2017,B7329A17,,,,,0,10981.2495,0,,0,B7329ABNFJ,0.95,11559.21
B7329A17BNFJ,BEAZG100000004534,Jewellers,Property Risks,2017,B7329A17,,,,,0,20694.1826,0,,0,B7329ABNFJ,0.95,21783.35011
B7329A17BNFJ,BEAZG100000000431,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000005755,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000009839,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000483,Jewellers,Property Risks,2017,B7329A17,,,,,0,16952.7785,0,,0,B7329ABNFJ,0.95,17845.03
B7329A17BNFJ,BEAZG100000003906,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000005399,Jewellers,Property Risks,2017,B7329A17,,,,,0,4072.365,0,,0,B7329ABNFJ,0.95,4286.7
B7329A17BNFJ,BEAZG100000007686,Jewellers,Property Risks,2017,B7329A17,,,,,0,40597.8036,0,,0,B7329ABNFJ,0.95,42734.53011
B7329A17BNFJ,BEAZG100000006649,Jewellers,Property Risks,2017,B7329A17,,,,,0,3211.646,0,,0,B7329ABNFJ,0.95,3380.68
B7329A17BNFJ,BEAZG100000009839,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000003649,Jewellers,Property Risks,2017,B7329A17,,,,,0,5547.0215,0,,0,B7329ABNFJ,0.95,5838.97
B7329A17BNFJ,BEAZG100000006088,Jewellers,Property Risks,2017,B7329A17,,,,,0,3290.059,0,,0,B7329ABNFJ,0.95,3463.22
B7329A17BNFJ,BEAZG100000010902,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100002935710,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005025987,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000006040,Jewellers,Property Risks,2017,B7329A17,,,,,0,7918.877,0,,0,B7329ABNFJ,0.95,8335.66
B7329A17BNFJ,BEAZL100002997792,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000008260,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000002059,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000004549,Jewellers,Property Risks,2017,B7329A17,,,,,0,24780.123,0,,0,B7329ABNFJ,0.95,26084.34
B7329A17BNFJ,BEAZL100002997792,Jewellers,Property Risks,2017,B7329A17,,,,,0,8015.093,0,,0,B7329ABNFJ,0.95,8436.94
B7329A17BNFJ,BEAZG100000000905,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000003341,Jewellers,Property Risks,2017,B7329A17,,,,,0,3728.2275,0,,0,B7329ABNFJ,0.95,3924.45
B7329A17BNFJ,BEAZL100002998020,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100002995390,Jewellers,Property Risks,2017,B7329A17,,,,,0,7150.84,0,,0,B7329ABNFJ,0.95,7527.2
B7329A17BNFJ,BEAZL100005004504,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005007396,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000005632,Jewellers,Property Risks,2017,B7329A17,,,,,0,11776.884,0,,0,B7329ABNFJ,0.95,12396.72
B7329A17BNFJ,BEAZG100000000450,Jewellers,Property Risks,2017,B7329A17,,,,,0,8311.987,0,,0,B7329ABNFJ,0.95,8749.46
B7329A17BNFJ,BEAZG100000000450,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000008354,Jewellers,Property Risks,2017,B7329A17,,,,,0,10347.7515,0,,0,B7329ABNFJ,0.95,10892.37
B7329A17BNFJ,BEAZG100000007033,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZL100005000911,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000002988,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329ABNFJ,0.95,0
B7329A17BNFJ,BEAZG100000000729,Jewellers,Property Risks,2017,B7329A17,,,,,0,3431.742,0,,0,B7329ABNFJ,0.95,3612.36
B7329A17BNFJ,BEAZG100000008537,Jewellers,Property Risks,2017,B7329A17,,,,,0,1958.596,0,,0,B7329ABNFJ,0.95,2061.68
B7329A17BNFJ,BEAZG100000009839,Jewellers,Property Risks,2017,B7329A17,,,,,0,4889.1276,0,,0,B7329ABNFJ,0.95,5146.450105
B7329A17BNFJ,BEAZG100000005137,Jewellers,Property Risks,2017,B7329A17,,,,,0,11497.185,0,,0,B7329ABNFJ,0.95,12102.3
B7329A17ENFJ,BEAZL100002952896,Jewellers,Property Risks,2017,B7329A17,,,,,0,8364.2655,0,,0,B7329AENFJ,0.95,8804.49
B7329A17ENFJ,BEAZG100000001156,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329AENFJ,0.95,0
B7329A17ENFJ,BEAZL100002955716,Jewellers,Property Risks,2017,B7329A17,,,,,0,902.77569,0,,0,B7329AENFJ,0.95,950.2902
B7329A17ENFJ,BEAZL100002981470,Jewellers,Property Risks,2017,B7329A17,,,,,0,14321.25,0,,0,B7329AENFJ,0.95,15075
B7329A17ENFJ,BEAZL100002980063,Jewellers,Property Risks,2017,B7329A17,,,,,0,55326.5276,0,,0,B7329AENFJ,0.95,58238.45011
B7329A17ENFJ,BEAZG100000001156,Jewellers,Property Risks,2017,B7329A17,,,,,0,114819.85,0,,0,B7329AENFJ,0.95,120863
B7329A17ENFJ,BEAZL100002978182,Jewellers,Property Risks,2017,B7329A17,,,,,0,46217.5,0,,0,B7329AENFJ,0.95,48650
B7329A17ENFJ,BEAZL100002963107,Jewellers,Property Risks,2017,B7329A17,,,,,0,676.875,0,,0,B7329AENFJ,0.95,712.5
B7329A17ENFJ,BEAZL100002975880,Jewellers,Property Risks,2017,B7329A17,,,,,0,1805,0,,0,B7329AENFJ,0.95,1900
B7329A17ENFJ,BEAZL100002972445,Jewellers,Property Risks,2017,B7329A17,,,,,0,2755,0,,0,B7329AENFJ,0.95,2900
B7329A17ENFJ,BEAZL100002956226,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329AENFJ,0.95,0
B7329A17ENFJ,BEAZL100002957862,Jewellers,Property Risks,2017,B7329A17,18H,TYPHOON MANGKHUT,18H,TYPHOON MANGKHUT,1,2238.745205,0,,0,B7329AENFJ,0.95,2356.5739
B7329A17ENFJ,BEAZL100002980702,Jewellers,Property Risks,2017,B7329A17,,,,,0,18516.488,0,,0,B7329AENFJ,0.95,19491.04
B7329A17ENFJ,BEAZL100002952896,Jewellers,Property Risks,2017,B7329A17,,,,,0,0,0,,0,B7329AENFJ,0.95,0
B7307L17CNFR,BEAZL100002957907,Fine Art and Specie,Property Risks,2017,B7307L17,B,BLOCK,,,1,88419.7622,0,,0,B7307LCNFR,1,88419.7622
B7698L17BNFJ,BEAZL100002946568,Jewellers,Property Risks,2017,B7698L17,,,,,0,0,0,,0,B7698LBNFJ,0.1,0
B7698L17BNFJ,BEAZL100002971399,Jewellers,Property Risks,2017,B7698L17,,,,,0,1473.568944,0,,0,B7698LBNFJ,0.1,14735.68944
B7698L17BNFJ,BEAZL100002954547,Jewellers,Property Risks,2017,B7698L17,B,BLOCK,,,1,0,0,,0,B7698LBNFJ,0.1,0
B7698L17ANFR,BEAZG100000007159,Fine Art and Specie,Property Risks,2017,B7698L17,,,,,0,137.16,0,,0,B7698LANFR,0.1,1371.6
B7698L17ANFR,BEAZG100000007159,Fine Art and Specie,Property Risks,2017,B7698L17,,,,,0,461.32475,0,,0,B7698LANFR,0.1,4613.2475
B7698L17ANFR,BEAZL100002947659,Fine Art and Specie,Property Risks,2017,B7698L17,B,BLOCK,,,1,2799.535677,0,,0,B7698LANFR,0.1,27995.35677
L4533B17ANFJ,BEAZL100005029179,Jewellers,Property Risks,2017,L4533B17,,,,,0,10644.25,0,Theft,0,L4533BANFJ,0.25,42577
L4533B17ANFJ,BEAZL100005000873,Jewellers,Property Risks,2017,L4533B17,,,,,0,394.125,0,,0,L4533BANFJ,0.25,1576.5
L4533B17ANFJ,BEAZL100005008605,Jewellers,Property Risks,2017,L4533B17,,,,,0,10366,0,,0,L4533BANFJ,0.25,41464
L4533B17ANFJ,BEAZL100002955008,Jewellers,Property Risks,2017,L4533B17,,,,,0,2498,0,,0,L4533BANFJ,0.25,9992
L4533B17ANFJ,BEAZL100005029179,Jewellers,Property Risks,2017,L4533B17,,,,,0,0,0,Theft,0,L4533BANFJ,0.25,0
L4533B17ANFJ,BEAZL100002947643,Jewellers,Property Risks,2017,L4533B17,,,,,0,34863.9426,0,,0,L4533BANFJ,0.25,139455.7704
JVJ20X17ANFJ,BEAZG100000002452,Jewellers,Property Risks,2017,JVJ20X17,,,,,0,25000,0,,0,JVJ20XANFJ,0.25,100000
JVJ20X17ANFJ,BEAZG100000002452,Jewellers,Property Risks,2017,JVJ20X17,,,,,0,1491.07525,0,,0,JVJ20XANFJ,0.25,5964.301
JVJ20X17ANFJ,BEAZG100000002452,Jewellers,Property Risks,2017,JVJ20X17,,,,,0,2946.513742,0,,0,JVJ20XANFJ,0.25,11786.05497
LD021Q17ANFM,BEAZG100000010350,Fine Art and Specie,Property Risks,2017,LD021Q17,,,,,0,812.0295779,0,,0,LD021QANFM,0.183333,4429.260297
LD021Q17ANFM,BEAZG100000010350,Fine Art and Specie,Property Risks,2017,LD021Q17,,,,,0,11642.0855,0,,0,LD021QANFM,0.183333,63502.4
LD021Q17ANFM,BEAZL100002940499,Fine Art and Specie,Property Risks,2017,LD021Q17,,,,,0,352.7327,0,,0,LD021QANFM,0.183333,1924.000044
JVM23B17ANFM,BEAZL100002968415,Fine Art and Specie,Property Risks,2017,JVM23B17,,,,,0,437.5,0,,0,JVM23BANFM,0.25,1750
JVM23B17ANFM,BEAZL100005075013,Fine Art and Specie,Property Risks,2017,JVM23B17,,,,,0,0,0,Theft,0,JVM23BANFM,0.25,0
JVM23B17ANFM,BEAZL100002966536,Fine Art and Specie,Property Risks,2017,JVM23B17,B,BLOCK,,,1,10546.42,0,,0,JVM23BANFM,0.25,42185.68
B7568B17ANFJ,BEAZL100005016315,Jewellers,Property Risks,2017,B7568B17,B,BLOCK,,,1,5372.8239,0,,0,B7568BANFJ,0.3,17909.413
B7568B17ANFJ,BEAZL100002970028,Jewellers,Property Risks,2017,B7568B17,B,BLOCK,,,1,275.16201,0,,0,B7568BANFJ,0.3,917.2067
B7568B17ANFJ,BEAZL100005016315,Jewellers,Property Risks,2017,B7568B17,,,,,0,0,0,Bordereaux,0,B7568BANFJ,0.3,0
B7568B17ANFJ,BEAZL100002970028,Jewellers,Property Risks,2017,B7568B17,B,BLOCK,,,1,9293.14245,0,,0,B7568BANFJ,0.3,30977.1415
B7568B17ANFJ,BEAZG100000006674,Jewellers,Property Risks,2017,B7568B17,,,,,0,73422.64335,0,,0,B7568BANFJ,0.3,244742.1445
