Version,Benchmark Class,Year,Value
11,PE Delegated Authority,2012,1.039820718
11,PE Delegated Authority,2013,1.023769177
11,PE Delegated Authority,2014,1.018051893
11,PE Delegated Authority,2015,1.027785019
11,PE Delegated Authority,2016,1.036132486
11,PE Delegated Authority,2017,1.007306348
11,PE Delegated Authority,2018,1.008989259
11,PE Delegated Authority,2019,1.005540332
11,PE Delegated Authority,2020,1.033193221
11,PE Delegated Authority,2021,1.019520718
11,PE Delegated Authority,2022,1.040249265
11,PE Delegated Authority,2023,1.02
11,PE Delegated Authority,2024,1.02
11,PE Delegated Authority,2025,1.02
11,PE Delegated Authority,2026,1.02
11,PE Delegated Authority,2027,1.02
11,PE Delegated Authority,2028,1.02
11,PE Delegated Authority,2029,1.02
11,PE Delegated Authority,2030,1.02
11,PE International Healthcare,2000,1.026522811
11,PE International Healthcare,2001,1.160006769
11,PE International Healthcare,2002,1.212930586
11,PE International Healthcare,2003,1.08465203
11,PE International Healthcare,2004,1.035928987
11,PE International Healthcare,2005,1.003636055
11,PE International Healthcare,2006,0.987708191
11,PE International Healthcare,2007,0.9645637
11,PE International Healthcare,2008,0.968137419
11,PE International Healthcare,2009,0.985282088
11,PE International Healthcare,2010,1.002496505
11,PE International Healthcare,2011,0.998721358
11,PE International Healthcare,2012,1.039820718
11,PE International Healthcare,2013,1.023769177
11,PE International Healthcare,2014,1.018051893
11,PE International Healthcare,2015,1.027785019
11,PE International Healthcare,2016,1.036132486
11,PE International Healthcare,2017,1.007306348
11,PE International Healthcare,2018,1.008989259
11,PE International Healthcare,2019,1.005540332
11,PE International Healthcare,2020,1.033193221
11,PE International Healthcare,2021,1.019520718
11,PE International Healthcare,2022,1.040249265
11,PE International Healthcare,2023,1.02
11,PE International Healthcare,2024,1.02
11,PE International Healthcare,2025,1.02
11,PE International Healthcare,2026,1.02
11,PE International Healthcare,2027,1.02
11,PE International Healthcare,2028,1.02
11,PE International Healthcare,2029,1.02
11,PE International Healthcare,2030,1.02
11,Political,2000,1.03887512
11,Political,2001,1.113106187
11,Political,2002,1.107612046
11,Political,2003,1.028935186
11,Political,2004,0.970905238
11,Political,2005,0.990736532
11,Political,2006,0.955977641
11,Political,2007,1.001309279
11,Political,2008,1.049290852
11,Political,2009,1.065626261
11,Political,2010,1.011993307
11,Political,2011,0.976080102
11,Political,2012,0.995757371
11,Political,2013,1.022601658
11,Political,2014,0.992160209
11,Political,2015,0.960908934
11,Political,2016,0.935531475
11,Political,2017,0.977912119
11,Political,2018,0.963157699
11,Political,2019,1.018939626
11,Political,2020,1.058373977
11,Political,2021,1.048946663
11,Political,2022,1.053259882
11,Political,2023,1.05
11,Political,2024,1.05
11,Political,2025,1.05
11,Political,2026,1.05
11,Political,2027,1.05
11,Political,2028,1.05
11,Political,2029,1.05
11,Political,2030,1.05
11,Recall US,2000,1.073041381
11,Recall US,2001,1.232318189
11,Recall US,2002,1.379303977
11,Recall US,2003,1.244772996
11,Recall US,2004,0.969214173
11,Recall US,2005,0.905170143
11,Recall US,2006,0.994851878
11,Recall US,2007,0.97500731
11,Recall US,2008,0.941442076
11,Recall US,2009,0.993515858
11,Recall US,2010,0.998523014
11,Recall US,2011,1.002816167
11,Recall US,2012,1.043338741
11,Recall US,2013,1.010255274
11,Recall US,2014,0.997376042
11,Recall US,2015,0.98995046
11,Recall US,2016,0.999643707
11,Recall US,2017,1.006444567
11,Recall US,2018,1.022125299
11,Recall US,2019,1.056943045
11,Recall US,2020,1.176016886
11,Recall US,2021,1.069621659
11,Recall US,2022,1.02
11,Recall US,2023,1
11,Recall US,2024,1
11,Recall US,2025,1
11,Recall US,2026,1
11,Recall US,2027,1
11,Recall US,2028,1
11,Recall US,2029,1
11,Recall US,2030,1
11,Safeguard,2000,1.018084298
11,Safeguard,2001,1.412000955
11,Safeguard,2002,1.527343631
11,Safeguard,2003,1.30176335
11,Safeguard,2004,0.980465589
11,Safeguard,2005,0.98779399
11,Safeguard,2006,0.93487413
11,Safeguard,2007,0.922565446
11,Safeguard,2008,0.924375413
11,Safeguard,2009,0.990371128
11,Safeguard,2010,0.948347865
11,Safeguard,2011,0.951959765
11,Safeguard,2012,1.045633763
11,Safeguard,2013,1.059533422
11,Safeguard,2014,1.020132942
11,Safeguard,2015,1.035730457
11,Safeguard,2016,0.99987677
11,Safeguard,2017,0.996718123
11,Safeguard,2018,1.006436162
11,Safeguard,2019,1.002858963
11,Safeguard,2020,1.119067692
11,Safeguard,2021,1.136498557
11,Safeguard,2022,1.143980046
11,Safeguard,2023,1.05
11,Safeguard,2024,1.05
11,Safeguard,2025,1.05
11,Safeguard,2026,1.05
11,Safeguard,2027,1.05
11,Safeguard,2028,1.05
11,Safeguard,2029,1.05
11,Safeguard,2030,1.05
11,Satellite,2000,0.971930811
11,Satellite,2001,1.120751263
11,Satellite,2002,1.206182686
11,Satellite,2003,1.120534496
11,Satellite,2004,1.018399841
11,Satellite,2005,0.937077324
11,Satellite,2006,0.906258845
11,Satellite,2007,0.882725661
11,Satellite,2008,1
11,Satellite,2009,1
11,Satellite,2010,0.975666269
11,Satellite,2011,1.010854134
11,Satellite,2012,1.006278952
11,Satellite,2013,0.97407086
11,Satellite,2014,0.932467238
11,Satellite,2015,0.968178264
11,Satellite,2016,0.953716
11,Satellite,2017,1.007339913
11,Satellite,2018,1.011694834
11,Satellite,2019,1.382531616
11,Satellite,2020,1.226387916
11,Satellite,2021,1.012858543
11,Satellite,2022,0.996473165
11,Satellite,2023,0.951088156
11,Satellite,2024,0.951088156
11,Satellite,2025,0.951088156
11,Satellite,2026,0.951088156
11,Satellite,2027,0.951088156
11,Satellite,2028,0.951088156
11,Satellite,2029,0.951088156
11,Satellite,2030,0.951088156
11,Specialty (PT),2000,1.013692962
11,Specialty (PT),2001,1.171632171
11,Specialty (PT),2002,1.872763016
11,Specialty (PT),2003,1.361767723
11,Specialty (PT),2004,1.045070098
11,Specialty (PT),2005,1.033953274
11,Specialty (PT),2006,1.048960502
11,Specialty (PT),2007,0.979898979
11,Specialty (PT),2008,0.984162823
11,Specialty (PT),2009,1.004978681
11,Specialty (PT),2010,0.996527703
11,Specialty (PT),2011,1.022328438
11,Specialty (PT),2012,1.006087795
11,Specialty (PT),2013,1.025760558
11,Specialty (PT),2014,0.988863037
11,Specialty (PT),2015,0.943524315
11,Specialty (PT),2016,0.985496992
11,Specialty (PT),2017,0.985794539
11,Specialty (PT),2018,0.984484261
11,Specialty (PT),2019,1.009406803
11,Specialty (PT),2020,1.106027855
11,Specialty (PT),2021,1.073557047
11,Specialty (PT),2022,1.044902721
11,Specialty (PT),2023,1.03
11,Specialty (PT),2024,1.03
11,Specialty (PT),2025,1.03
11,Specialty (PT),2026,1.03
11,Specialty (PT),2027,1.03
11,Specialty (PT),2028,1.03
11,Specialty (PT),2029,1.03
11,Specialty (PT),2030,1.03
11,Specie,2000,1.05025632
11,Specie,2001,1.211221558
11,Specie,2002,1.213417917
11,Specie,2003,1.038331194
11,Specie,2004,0.941566725
11,Specie,2005,0.988038909
11,Specie,2006,1.15544966
11,Specie,2007,0.975189134
11,Specie,2008,0.926584074
11,Specie,2009,1.060713502
11,Specie,2010,0.970013436
11,Specie,2011,1.017277893
11,Specie,2012,1.053512396
11,Specie,2013,1.001218554
11,Specie,2014,0.964463643
11,Specie,2015,0.952489026
11,Specie,2016,0.955676912
11,Specie,2017,1.002233451
11,Specie,2018,1.0926925
11,Specie,2019,1.109941081
11,Specie,2020,1.151215784
11,Specie,2021,1.095808375
11,Specie,2022,1.00436397
11,Specie,2023,1
11,Specie,2024,1
11,Specie,2025,1
11,Specie,2026,1
11,Specie,2027,1
11,Specie,2028,1
11,Specie,2029,1
11,Specie,2030,1
11,Sports,2000,1.063188649
11,Sports,2001,1.113106187
11,Sports,2002,1.172040825
11,Sports,2003,0.928179605
11,Sports,2004,0.932459287
11,Sports,2005,0.936693956
11,Sports,2006,0.934486508
11,Sports,2007,0.931734632
11,Sports,2008,0.954419553
11,Sports,2009,1.05160544
11,Sports,2010,1.000295738
11,Sports,2011,1.011565243
11,Sports,2012,1.007556828
11,Sports,2013,1.012579495
11,Sports,2014,0.973565093
11,Sports,2015,0.960232495
11,Sports,2016,0.934672112
11,Sports,2017,0.944426003
11,Sports,2018,0.992054657
11,Sports,2019,1.01165756
11,Sports,2020,1.032617596
11,Sports,2021,1.026182431
11,Sports,2022,1.021929149
11,Sports,2023,1
11,Sports,2024,1
11,Sports,2025,1
11,Sports,2026,1
11,Sports,2027,1
11,Sports,2028,1
11,Sports,2029,1
11,Sports,2030,1
11,Surety,2000,1.039842072
11,Surety,2001,1.179199038
11,Surety,2002,1.387628983
11,Surety,2003,1.229139912
11,Surety,2004,1.097653234
11,Surety,2005,1.024892065
11,Surety,2006,1.024927899
11,Surety,2007,0.956301241
11,Surety,2008,0.941442076
11,Surety,2009,0.993515858
11,Surety,2010,0.998523014
11,Surety,2011,1.002816167
11,Surety,2012,1.043338741
11,Surety,2013,1.010255274
11,Surety,2014,0.997376042
11,Surety,2015,1.003658337
11,Surety,2016,1.185780619
11,Surety,2017,0.875503774
11,Surety,2018,1.017754556
11,Surety,2019,1.009097839
11,Surety,2020,1.017350966
11,Surety,2021,0.934919875
11,Surety,2022,0.959700747
11,Surety,2023,1.02
11,Surety,2024,1.02
11,Surety,2025,1.02
11,Surety,2026,1.02
11,Surety,2027,1.02
11,Surety,2028,1.02
11,Surety,2029,1.02
11,Surety,2030,1.02
11,Swiss,2000,0.999668368
11,Swiss,2001,1.121853352
11,Swiss,2002,1.176555725
11,Swiss,2003,1.073970215
11,Swiss,2004,1.012261618
11,Swiss,2005,1.000201913
11,Swiss,2006,1.007593096
11,Swiss,2007,1.044600443
11,Swiss,2008,1.085742843
11,Swiss,2009,1.063790571
11,Swiss,2010,1.020764923
11,Swiss,2011,1.034458664
11,Swiss,2012,1.032288567
11,Swiss,2013,1.024067876
11,Swiss,2014,1.003905351
11,Swiss,2015,1
11,Swiss,2016,1.008260282
11,Swiss,2017,1.035256959
11,Swiss,2018,1.04858994
11,Swiss,2019,1.066147996
11,Swiss,2020,1.082189519
11,Swiss,2021,1.095808375
11,Swiss,2022,1.014011135
11,Swiss,2023,1
11,Swiss,2024,1
11,Swiss,2025,1
11,Swiss,2026,1
11,Swiss,2027,1
11,Swiss,2028,1
11,Swiss,2029,1
11,Swiss,2030,1
11,Terrorism,2000,1.063188649
11,Terrorism,2001,1.9
11,Terrorism,2002,1.049252167
11,Terrorism,2003,0.731763832
11,Terrorism,2004,0.848945125
11,Terrorism,2005,0.888102028
11,Terrorism,2006,0.912439353
11,Terrorism,2007,0.887436418
11,Terrorism,2008,0.894797673
11,Terrorism,2009,0.962581755
11,Terrorism,2010,0.951596091
11,Terrorism,2011,0.982440459
11,Terrorism,2012,0.986676966
11,Terrorism,2013,0.962831185
11,Terrorism,2014,0.948358288
11,Terrorism,2015,0.896424449
11,Terrorism,2016,0.878152645
11,Terrorism,2017,0.868922563
11,Terrorism,2018,0.891504149
11,Terrorism,2019,0.898088176
11,Terrorism,2020,0.974173671
11,Terrorism,2021,0.988370483
11,Terrorism,2022,1.034123916
11,Terrorism,2023,1.15
11,Terrorism,2024,1.15
11,Terrorism,2025,1.15
11,Terrorism,2026,1.15
11,Terrorism,2027,1.15
11,Terrorism,2028,1.15
11,Terrorism,2029,1.15
11,Terrorism,2030,1.15
11,TMB E&O,2000,1.206603373
11,TMB E&O,2001,1.9
11,TMB E&O,2002,1.513539536
11,TMB E&O,2003,1.364564166
11,TMB E&O,2004,1.033735147
11,TMB E&O,2005,1.017040704
11,TMB E&O,2006,0.922950585
11,TMB E&O,2007,0.969484379
11,TMB E&O,2008,0.916893897
11,TMB E&O,2009,0.958226454
11,TMB E&O,2010,0.974780228
11,TMB E&O,2011,0.977242504
11,TMB E&O,2012,0.999244997
11,TMB E&O,2013,1.042269197
11,TMB E&O,2014,1.001490716
11,TMB E&O,2015,1.03049694
11,TMB E&O,2016,0.988598021
11,TMB E&O,2017,1.034915326
11,TMB E&O,2018,1.164209254
11,TMB E&O,2019,1.109456614
11,TMB E&O,2020,1.080334335
11,TMB E&O,2021,1.477348353
11,TMB E&O,2022,1.349684152
11,TMB E&O,2023,1.1
11,TMB E&O,2024,1.1
11,TMB E&O,2025,1.1
11,TMB E&O,2026,1.1
11,TMB E&O,2027,1.1
11,TMB E&O,2028,1.1
11,TMB E&O,2029,1.1
11,TMB E&O,2030,1.1
11,TMB Info Sec,2000,1.018084298
11,TMB Info Sec,2001,1.412000955
11,TMB Info Sec,2002,1.527343631
11,TMB Info Sec,2003,1.30176335
11,TMB Info Sec,2004,0.980465589
11,TMB Info Sec,2005,0.98779399
11,TMB Info Sec,2006,0.93487413
11,TMB Info Sec,2007,0.922565446
11,TMB Info Sec,2008,0.924375413
11,TMB Info Sec,2009,0.990371128
11,TMB Info Sec,2010,0.948347865
11,TMB Info Sec,2011,0.951959765
11,TMB Info Sec,2012,0.989224921
11,TMB Info Sec,2013,1.000644822
11,TMB Info Sec,2014,0.999893423
11,TMB Info Sec,2015,1.093688978
11,TMB Info Sec,2016,0.99966037
11,TMB Info Sec,2017,0.96940407
11,TMB Info Sec,2018,0.946031752
11,TMB Info Sec,2019,1.003405877
11,TMB Info Sec,2020,1.087604836
11,TMB Info Sec,2021,1.9
11,TMB Info Sec,2022,1.490930911
11,TMB Info Sec,2023,1.049975925
11,TMB Info Sec,2024,1.049975925
11,TMB Info Sec,2025,1.049975925
11,TMB Info Sec,2026,1.049975925
11,TMB Info Sec,2027,1.049975925
11,TMB Info Sec,2028,1.049975925
11,TMB Info Sec,2029,1.049975925
11,TMB Info Sec,2030,1.049975925
11,TMB MM,2000,1.018084298
11,TMB MM,2001,1.412000955
11,TMB MM,2002,1.527343631
11,TMB MM,2003,1.30176335
11,TMB MM,2004,0.980465589
11,TMB MM,2005,0.98779399
11,TMB MM,2006,0.93487413
11,TMB MM,2007,0.922565446
11,TMB MM,2008,0.924375413
11,TMB MM,2009,1.173249931
11,TMB MM,2010,0.968903339
11,TMB MM,2011,0.951311631
11,TMB MM,2012,1.034676966
11,TMB MM,2013,1.01097801
11,TMB MM,2014,1.026605518
11,TMB MM,2015,1.049972914
11,TMB MM,2016,1.014520852
11,TMB MM,2017,1.029039612
11,TMB MM,2018,1.003054694
11,TMB MM,2019,1.019246613
11,TMB MM,2020,1.111090171
11,TMB MM,2021,1.735180694
11,TMB MM,2022,1.353761663
11,TMB MM,2023,1.1
11,TMB MM,2024,1.1
11,TMB MM,2025,1.1
11,TMB MM,2026,1.1
11,TMB MM,2027,1.1
11,TMB MM,2028,1.1
11,TMB MM,2029,1.1
11,TMB MM,2030,1.1
11,TMB MM InfoSec,2000,1.018084298
11,TMB MM InfoSec,2001,1.412000955
11,TMB MM InfoSec,2002,1.527343631
11,TMB MM InfoSec,2003,1.30176335
11,TMB MM InfoSec,2004,0.980465589
11,TMB MM InfoSec,2005,0.98779399
11,TMB MM InfoSec,2006,0.93487413
11,TMB MM InfoSec,2007,0.922565446
11,TMB MM InfoSec,2008,0.924375413
11,TMB MM InfoSec,2009,0.990371128
11,TMB MM InfoSec,2010,0.948347865
11,TMB MM InfoSec,2011,0.951959765
11,TMB MM InfoSec,2012,1.045633763
11,TMB MM InfoSec,2013,1.059533422
11,TMB MM InfoSec,2014,1.018121001
11,TMB MM InfoSec,2015,1.084862362
11,TMB MM InfoSec,2016,1.023685777
11,TMB MM InfoSec,2017,0.997685853
11,TMB MM InfoSec,2018,0.978961329
11,TMB MM InfoSec,2019,0.995764815
11,TMB MM InfoSec,2020,1.089903688
11,TMB MM InfoSec,2021,1.898034917
11,TMB MM InfoSec,2022,1.416106088
11,TMB MM InfoSec,2023,1.05
11,TMB MM InfoSec,2024,1.05
11,TMB MM InfoSec,2025,1.05
11,TMB MM InfoSec,2026,1.05
11,TMB MM InfoSec,2027,1.05
11,TMB MM InfoSec,2028,1.05
11,TMB MM InfoSec,2029,1.05
11,TMB MM InfoSec,2030,1.05
11,US - A&E MM,2000,1.039842072
11,US - A&E MM,2001,1.179199038
11,US - A&E MM,2002,1.387628983
11,US - A&E MM,2003,1.229139912
11,US - A&E MM,2004,1.097653234
11,US - A&E MM,2005,1.024892065
11,US - A&E MM,2006,1.024927899
11,US - A&E MM,2007,0.956301241
11,US - A&E MM,2008,0.941442076
11,US - A&E MM,2009,0.993515858
11,US - A&E MM,2010,0.998523014
11,US - A&E MM,2011,1.002816167
11,US - A&E MM,2012,1.06633
11,US - A&E MM,2013,1
11,US - A&E MM,2014,1.011764113
11,US - A&E MM,2015,0.994188353
11,US - A&E MM,2016,0.993321176
11,US - A&E MM,2017,1.018914472
11,US - A&E MM,2018,1.008808974
11,US - A&E MM,2019,0.968735516
11,US - A&E MM,2020,1.048933183
11,US - A&E MM,2021,1.064540297
11,US - A&E MM,2022,1.066138699
11,US - A&E MM,2023,1.05
11,US - A&E MM,2024,1.05
11,US - A&E MM,2025,1.05
11,US - A&E MM,2026,1.05
11,US - A&E MM,2027,1.05
11,US - A&E MM,2028,1.05
11,US - A&E MM,2029,1.05
11,US - A&E MM,2030,1.05
11,US Large Risk Cyber,2000,1.018084298
11,US Large Risk Cyber,2001,1.412000955
11,US Large Risk Cyber,2002,1.527343631
11,US Large Risk Cyber,2003,1.30176335
11,US Large Risk Cyber,2004,0.980465589
11,US Large Risk Cyber,2005,0.98779399
11,US Large Risk Cyber,2006,0.93487413
11,US Large Risk Cyber,2007,0.922565446
11,US Large Risk Cyber,2008,0.924375413
11,US Large Risk Cyber,2009,0.990371128
11,US Large Risk Cyber,2010,0.948347865
11,US Large Risk Cyber,2011,0.951959765
11,US Large Risk Cyber,2012,1.045633763
11,US Large Risk Cyber,2013,1.059533422
11,US Large Risk Cyber,2014,1.020132942
11,US Large Risk Cyber,2015,1.035730457
11,US Large Risk Cyber,2016,0.88088501
11,US Large Risk Cyber,2017,0.986010144
11,US Large Risk Cyber,2018,0.970520572
11,US Large Risk Cyber,2019,1.035276028
11,US Large Risk Cyber,2020,1.031216097
11,US Large Risk Cyber,2021,1.406993611
11,US Large Risk Cyber,2022,1.427573862
11,US Large Risk Cyber,2023,1.05
11,US Large Risk Cyber,2024,1.05
11,US Large Risk Cyber,2025,1.05
11,US Large Risk Cyber,2026,1.05
11,US Large Risk Cyber,2027,1.05
11,US Large Risk Cyber,2028,1.05
11,US Large Risk Cyber,2029,1.05
11,US Large Risk Cyber,2030,1.05
11,US M&A,2000,1
11,US M&A,2001,1
11,US M&A,2002,1
11,US M&A,2003,1
11,US M&A,2004,1
11,US M&A,2005,1
11,US M&A,2006,1
11,US M&A,2007,1
11,US M&A,2008,1
11,US M&A,2009,1
11,US M&A,2010,1
11,US M&A,2011,1
11,US M&A,2012,1
11,US M&A,2013,1
11,US M&A,2014,1
11,US M&A,2015,1
11,US M&A,2016,1
11,US M&A,2017,1
11,US M&A,2018,1
11,US M&A,2019,1
11,US M&A,2020,1
11,US M&A,2021,1
11,US M&A,2022,1
11,US M&A,2023,1
11,US M&A,2024,1
11,US M&A,2025,1
11,US M&A,2026,1
11,US M&A,2027,1
11,US M&A,2028,1
11,US M&A,2029,1
11,US M&A,2030,1
11,US Marine,2000,0.982727433
11,US Marine,2001,1.12289321
11,US Marine,2002,1.163373249
11,US Marine,2003,1.106802176
11,US Marine,2004,1.037577008
11,US Marine,2005,1.008981691
11,US Marine,2006,0.958574622
11,US Marine,2007,0.952145632
11,US Marine,2008,0.954547175
11,US Marine,2009,1.0073613
11,US Marine,2010,0.979584101
11,US Marine,2011,0.979331908
11,US Marine,2012,0.990073842
11,US Marine,2013,0.984695734
11,US Marine,2014,0.958127972
11,US Marine,2015,0.953769493
11,US Marine,2016,0.940946495
11,US Marine,2017,0.961353629
11,US Marine,2018,1.020502621
11,US Marine,2019,1.109272279
11,US Marine,2020,1.177743481
11,US Marine,2021,1.08580043
11,US Marine,2022,1.030560315
11,US Marine,2023,1
11,US Marine,2024,1
11,US Marine,2025,1
11,US Marine,2026,1
11,US Marine,2027,1
11,US Marine,2028,1
11,US Marine,2029,1
11,US Marine,2030,1
11,US PE London,2000,1.026522811
11,US PE London,2001,1.160006769
11,US PE London,2002,1.212930586
11,US PE London,2003,1.08465203
11,US PE London,2004,1.035928987
11,US PE London,2005,1.003636055
11,US PE London,2006,0.987708191
11,US PE London,2007,0.9645637
11,US PE London,2008,0.968137419
11,US PE London,2009,0.985282088
11,US PE London,2010,1.002496505
11,US PE London,2011,0.998721358
11,US PE London,2012,1.039820718
11,US PE London,2013,1.023769177
11,US PE London,2014,1.018051893
11,US PE London,2015,1.027785019
11,US PE London,2016,1.036132486
11,US PE London,2017,1.007306348
11,US PE London,2018,1.008989259
11,US PE London,2019,1.005540332
11,US PE London,2020,1.033193221
11,US PE London,2021,1.019520718
11,US PE London,2022,1.040249265
11,US PE London,2023,1.02
11,US PE London,2024,1.02
11,US PE London,2025,1.02
11,US PE London,2026,1.02
11,US PE London,2027,1.02
11,US PE London,2028,1.02
11,US PE London,2029,1.02
11,US PE London,2030,1.02
11,US PE London BBR,2000,1.039842072
11,US PE London BBR,2001,1.179199038
11,US PE London BBR,2002,1.387628983
11,US PE London BBR,2003,1.229139912
11,US PE London BBR,2004,1.097653234
11,US PE London BBR,2005,1.024892065
11,US PE London BBR,2006,1.024927899
11,US PE London BBR,2007,0.956301241
11,US PE London BBR,2008,0.941442076
11,US PE London BBR,2009,0.993515858
11,US PE London BBR,2010,0.998523014
11,US PE London BBR,2011,1.002816167
11,US PE London BBR,2012,1.043338741
11,US PE London BBR,2013,1.010255274
11,US PE London BBR,2014,1.00033074
11,US PE London BBR,2015,0.952824156
11,US PE London BBR,2016,0.970194697
11,US PE London BBR,2017,1.162285214
11,US PE London BBR,2018,1
11,US PE London BBR,2019,0.988772553
11,US PE London BBR,2020,0.994923447
11,US PE London BBR,2021,1
11,US PE London BBR,2022,1.030685881
11,US PE London BBR,2023,1
11,US PE London BBR,2024,1
11,US PE London BBR,2025,1
11,US PE London BBR,2026,1
11,US PE London BBR,2027,1
11,US PE London BBR,2028,1
11,US PE London BBR,2029,1
11,US PE London BBR,2030,1
11,US Programmes,2000,1.039842072
11,US Programmes,2001,1.179199038
11,US Programmes,2002,1.387628983
11,US Programmes,2003,1.229139912
11,US Programmes,2004,1.097653234
11,US Programmes,2005,1.024892065
11,US Programmes,2006,1.024927899
11,US Programmes,2007,0.956301241
11,US Programmes,2008,0.941442076
11,US Programmes,2009,0.993515858
11,US Programmes,2010,0.998523014
11,US Programmes,2011,1.002816167
11,US Programmes,2012,1.043338741
11,US Programmes,2013,1.010255274
11,US Programmes,2014,0.997376042
11,US Programmes,2015,0.98995046
11,US Programmes,2016,0.902824222
11,US Programmes,2017,0.887906141
11,US Programmes,2018,0.896233801
11,US Programmes,2019,1.053613955
11,US Programmes,2020,1.12275806
11,US Programmes,2021,1.170665864
11,US Programmes,2022,1.079221323
11,US Programmes,2023,1.05
11,US Programmes,2024,1.05
11,US Programmes,2025,1.05
11,US Programmes,2026,1.05
11,US Programmes,2027,1.05
11,US Programmes,2028,1.05
11,US Programmes,2029,1.05
11,US Programmes,2030,1.05
11,War,2000,0.971930811
11,War,2001,1.120751263
11,War,2002,1.206182686
11,War,2003,1.120534496
11,War,2004,1.018399841
11,War,2005,1.044055399
11,War,2006,1.09367341
11,War,2007,0.937581189
11,War,2008,0.939365453
11,War,2009,1.101951204
11,War,2010,0.975666269
11,War,2011,1.010854134
11,War,2012,1.006278952
11,War,2013,0.97407086
11,War,2014,0.932467238
11,War,2015,0.911346828
11,War,2016,0.926426236
11,War,2017,0.974474058
11,War,2018,1.044738561
11,War,2019,1.093527321
11,War,2020,1.140705303
11,War,2021,1.072485825
11,War,2022,1.002332098
11,War,2023,1.2
11,War,2024,1.2
11,War,2025,1.2
11,War,2026,1.2
11,War,2027,1.2
11,War,2028,1.2
11,War,2029,1.2
11,War,2030,1.2
