"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/modifiers/suggested_factor_message_for_adj","suggested_factor_message_for_adj","str","output","n/a","Message for Adjustments","n/a","n/a","n/a"
"cds/modifiers/total_factor_info","total_factor_info","str","output","n/a","Total Factor Info","n/a","n/a","n/a"
"cds/modifiers/total_factor_side_a_info","total_factor_side_a_info","str","output","n/a","Total Factor Side A Info","n/a","n/a","n/a"
"cds/modifiers","modifiers","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_2","show_layer_2","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_3","show_layer_3","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_4","show_layer_4","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_5","show_layer_5","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_6","show_layer_6","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_7","show_layer_7","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_8","show_layer_8","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_9","show_layer_9","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_10","show_layer_10","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","n/a","Expiring Policy Option","n/a","['expiring_policy_fetch_task', 'rarc_task', 'start_renewal_task', 'get_expiring_appetite_comment']","n/a"
"cds/rate_change/has_fetch_not_run","has_fetch_not_run","bool","input","required","Not set","True","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/has_fetch_run","has_fetch_run","bool","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/has_rarc_not_run","has_rarc_not_run","bool","input","required","Not set","True","n/a","['rarc_task']"
"cds/rate_change/has_rarc_run","has_rarc_run","bool","output","n/a","Not set","n/a","n/a","['rarc_task']"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/layer_mapping","layer_mapping","str","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/instructions","instructions","str","input","required","Instructions","The rate change tab calculates the change in premium associated with each component (detailed descriptions in the table below). The most appropriate method to obtain a rate change is to calculate the change on premium rather than the change in underlying factors as there are numerous interactions and products to consider.

                    To calculate the rate change, please follow the steps below:
                    1) The user should fist click 'Fetch Expiring Data' to initialise the rate change calculation.
                    2) Select mapping between renewing layers and expiry, this needs to be a 1-1 mapping so for layers that are not needed for rate change calculations, select the empty option.
                    3) If there have been any changes to the previous tabs (including the first instance of reaching this tab in any record/YOA), please press 'Calculate Rate Change'.
                    4) The rater will derive the rate changes to each component from the user input.
                    5) The user will be able to override the rate change values as appropriate in the 'UW Selected %' column.
                    6) To recalculate rate change following further changes, please press 'Calculate Rate Change' again.
                    7) Following the task running, the user will be able to override 'Expiring' and 'Renewal' fields with rate change automatically calculating WITHOUT having to run the task again. 

                    _Rate Change Components Include:_
                    _**Exposure Change**_: Driven by changes to base premium due to market cap, assets, country, industry, and ADR percentage
                    _**Risk Characteristics Change**_: Driven by changes to schedule modifiers
                    _**Deductible Change**_: Driven by changes to excesses, and deductibles
                    _**Limit Change**_: Driven by changes to limits 
                    _**Terms and Conditions Change**_: Driven by changes to coverages selected
                    _**Other Change**_: Driven by any other factors such as brokerage
                    ","n/a","n/a"
"cds/rate_change/expiring_inception_date","expiring_inception_date","date","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/expiring_expiry_date","expiring_expiry_date","date","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/large_cap/layers/limit","limit","float","input","optional","Limit","None","['rarc_task']","n/a"
"cds/large_cap/layers/excess","excess","float","input","optional","Excess","None","['rarc_task']","n/a"
"cds/large_cap/layers/deductible","deductible","float","input","optional","Deductible / 
 SIR","None","['rarc_task']","n/a"
"cds/large_cap/layers/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","n/a","n/a"
"cds/large_cap/layers/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/large_cap/layers/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","n/a","n/a"
"cds/large_cap/layers/currency","currency","str","input","optional","Currency","None","n/a","n/a"
"cds/large_cap/layers/section_reference","section_reference","str","input","optional","Section 
 Reference","None","n/a","['start_renewal_task']"
"cds/large_cap/layers/brokerage","brokerage","float","input","required","Brokerage","0","['rarc_task']","n/a"
"cds/large_cap/layers/written_line","written_line","float","input","optional","Written Line","None","n/a","n/a"
"cds/large_cap/layers/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/large_cap/layers/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/large_cap/layers/is_primary_excess","is_primary_excess","str","input","optional","Primary or Excess","None","n/a","n/a"
"cds/large_cap/layers/benchmark_premium","benchmark_premium","float","output","n/a","Gross 
 Benchmark 
 Premium 
 (incl. UW adj)","n/a","['rarc_task']","n/a"
"cds/large_cap/layers/bpi","bpi","float","output","n/a","BPI % 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI % 
 (excl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a","n/a","n/a"
"cds/large_cap/layers/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/large_cap/layers/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a","['rarc_task']","n/a"
"cds/large_cap/layers/technical_premium","technical_premium","float","output","n/a","Gross Technical 
 Premium 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical 
 Premium 
 (excl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/large_cap/layers/tpi","tpi","float","output","n/a","TPI % 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI % 
 (excl. UW adj)","n/a","n/a","n/a"
"cds/large_cap/layers/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/large_cap/layers/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/large_cap/layers/pflr","pflr","float","output","n/a","Achieved Loss 
 Ratio","n/a","n/a","n/a"
"cds/large_cap/layers/roc","roc","float","output","n/a","RoC","n/a","n/a","n/a"
"cds/large_cap/layers/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/large_cap/layers/trifocus","trifocus","str","input","optional","Trifocus","None","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost","expected_loss_cost","float","output","n/a","Total Expected 
 Losses","n/a","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/large_cap/layers/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross 
 Premium","None","n/a","n/a"
"cds/large_cap/layers/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/large_cap/layers/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","['rarc_task']","n/a"
"cds/large_cap/layers/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/large_cap/layers/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/large_cap/layers/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","['rarc_task']","n/a"
"cds/large_cap/layers/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/large_cap/layers/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/large_cap/layers/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/large_cap/layers/bpi_case_priced","bpi_case_priced","float","input","required","BPI (Case Priced)","0","n/a","n/a"
"cds/large_cap/layers/premium_label","premium_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/large_cap/layers/side_selection","side_selection","str","input","optional","Side Selection","None","['rarc_task']","n/a"
"cds/large_cap/layers/side_ab_discount","side_ab_discount","float","output","n/a","Model Side 
 AB Discount","n/a","n/a","n/a"
"cds/large_cap/layers/uw_side_ab_discount_override","uw_side_ab_discount_override","float","input","optional","UW Side AB 
 Discount 
 Override","None","['rarc_task']","n/a"
"cds/large_cap/layers/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/large_cap/layers/slip_leader","slip_leader","str","input","optional","Slip Leader","None","n/a","n/a"
"cds/large_cap/layers/cover_in_uw_authority","cover_in_uw_authority","str","input","optional","Cover Within 
 UW Authority","None","n/a","n/a"
"cds/large_cap/layers/signoff_obtained","signoff_obtained","str","input","optional","Sign-off 
 Obtained","None","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost_att","expected_loss_cost_att","float","output","n/a","Total Attritional 
 Loss","n/a","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost_cat","expected_loss_cost_cat","float","output","n/a","Total Cat Loss","n/a","n/a","n/a"
"cds/large_cap/layers/adr_standalone","adr_standalone","float","output","n/a","ADR Standalone","n/a","n/a","n/a"
"cds/large_cap/layers/contagion","contagion","float","output","n/a","Contagion","n/a","n/a","n/a"
"cds/large_cap/layers/intl_standalone","intl_standalone","float","output","n/a","Intl Standalone","n/a","n/a","n/a"
"cds/large_cap/layers/intl_large_company","intl_large_company","float","output","n/a","Intl Large 
 Company","n/a","n/a","n/a"
"cds/large_cap/layers/implied_ilf","implied_ilf","float","output","n/a","Implied ILF 
 for Layer","n/a","n/a","n/a"
"cds/large_cap/layers/limit_for_rc_view","limit_for_rc_view","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/large_cap/layers/excess_for_rc_view","excess_for_rc_view","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/large_cap/layers/deductible_for_rc_view","deductible_for_rc_view","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/large_cap/layers/brokerage_for_rc_view","brokerage_for_rc_view","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/large_cap/layers/technical_premium_pre_uw_adj_100","technical_premium_pre_uw_adj_100","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment) 100%","n/a","n/a","n/a"
"cds/large_cap/layers/expected_loss_cost_pre_uw_adj_100","expected_loss_cost_pre_uw_adj_100","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment) 100%","n/a","n/a","n/a"
"cds/large_cap/layers","layers","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/large_cap","large_cap","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/labels/uw_side_ab_discount_override_info","uw_side_ab_discount_override_info","str","output","n/a","UW Side AB Discount Override Info","n/a","n/a","n/a"
"cds/labels/beazley_market_share_info","beazley_market_share_info","str","output","n/a","Beazley Market Share Info","n/a","n/a","n/a"
"cds/labels/section_reference_info","section_reference_info","str","output","n/a","Section Reference Info","n/a","n/a","n/a"
"cds/labels/premium_and_costs_info","premium_and_costs_info","str","output","n/a","Modelled Premium and Costs Info","n/a","n/a","n/a"
"cds/labels","labels","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/prem_build_up/selected_option","selected_option","str","input","optional","Selected Layer","1","n/a","n/a"
"cds/prem_build_up/options_list/option","option","str","output","n/a","List","n/a","n/a","n/a"
"cds/prem_build_up/options_list","options_list","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/gross_att_graph","gross_att_graph","float","output","n/a","Gross Attritional","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/gross_cat_graph","gross_cat_graph","float","output","n/a","Gross Cat","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/cost_ri_graph","cost_ri_graph","float","output","n/a","Cost of RI","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/expenses_graph","expenses_graph","float","output","n/a","Expenses","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/profit_load_graph","profit_load_graph","float","output","n/a","Profit Load","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/brokerage_graph","brokerage_graph","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium/bound_premium_graph","bound_premium_graph","float","output","n/a","Bound Premium","n/a","n/a","n/a"
"cds/prem_build_up/technical_premium","technical_premium","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/gross_att_graph","gross_att_graph","float","output","n/a","Gross Attritional","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/gross_cat_graph","gross_cat_graph","float","output","n/a","Gross Cat","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/cost_ri_graph","cost_ri_graph","float","output","n/a","Cost of RI","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/expenses_graph","expenses_graph","float","output","n/a","Expenses","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/profit_load_graph","profit_load_graph","float","output","n/a","Profit Load","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/brokerage_graph","brokerage_graph","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium/bound_premium_graph","bound_premium_graph","float","output","n/a","Bound Premium","n/a","n/a","n/a"
"cds/prem_build_up/benchmark_premium","benchmark_premium","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/gross_att_graph","gross_att_graph","float","output","n/a","Gross Attritional","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/gross_cat_graph","gross_cat_graph","float","output","n/a","Gross Cat","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/cost_ri_graph","cost_ri_graph","float","output","n/a","Cost of RI","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/expenses_graph","expenses_graph","float","output","n/a","Expenses","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/profit_load_graph","profit_load_graph","float","output","n/a","Profit Load","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/brokerage_graph","brokerage_graph","float","output","n/a","Brokerage","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium/bound_premium_graph","bound_premium_graph","float","output","n/a","Bound Premium","n/a","n/a","n/a"
"cds/prem_build_up/bound_premium","bound_premium","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/prem_build_up","prem_build_up","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_summary/side_a_fifty_percentile/inclusive_dismissals","inclusive_dismissals","float","output","n/a","Inclusive 
 of Dismissals","n/a","n/a","n/a"
"cds/rating_summary/side_a_fifty_percentile/at_cost_only","at_cost_only","float","output","n/a","At Cost Only","n/a","n/a","n/a"
"cds/rating_summary/side_a_fifty_percentile","side_a_fifty_percentile","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_summary/side_a_seventyfive_percentile/inclusive_dismissals","inclusive_dismissals","float","output","n/a","Inclusive 
 of Dismissals","n/a","n/a","n/a"
"cds/rating_summary/side_a_seventyfive_percentile/at_cost_only","at_cost_only","float","output","n/a","At Cost Only","n/a","n/a","n/a"
"cds/rating_summary/side_a_seventyfive_percentile","side_a_seventyfive_percentile","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_summary/side_abc_fifty_percentile/inclusive_dismissals","inclusive_dismissals","float","output","n/a","Inclusive 
 of Dismissals","n/a","n/a","n/a"
"cds/rating_summary/side_abc_fifty_percentile/at_cost_only","at_cost_only","float","output","n/a","At Cost Only","n/a","n/a","n/a"
"cds/rating_summary/side_abc_fifty_percentile","side_abc_fifty_percentile","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_summary/side_abc_seventyfive_percentile/inclusive_dismissals","inclusive_dismissals","float","output","n/a","Inclusive 
 of Dismissals","n/a","n/a","n/a"
"cds/rating_summary/side_abc_seventyfive_percentile/at_cost_only","at_cost_only","float","output","n/a","At Cost Only","n/a","n/a","n/a"
"cds/rating_summary/side_abc_seventyfive_percentile","side_abc_seventyfive_percentile","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_summary/side_a_sca_freq","side_a_sca_freq","float","output","n/a","Wtd. SCA Freq","n/a","n/a","n/a"
"cds/rating_summary/side_abc_sca_freq","side_abc_sca_freq","float","output","n/a","Wtd. SCA Freq","n/a","n/a","n/a"
"cds/rating_summary","rating_summary","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/dno/coverage","coverage","str","input","required","Coverage","ABC","['rarc_task']","n/a"
"cds/mmp/dno/expiring_appetite_comment","expiring_appetite_comment","str","input","optional","Expiring 
 Appetite 
 Comments","None","n/a","['expiring_policy_fetch_task', 'start_renewal_task']"
"cds/mmp/dno/agg_aoc_limit","agg_aoc_limit","str","input","optional","Agg/AOC Limit","Agg","n/a","n/a"
"cds/mmp/dno/appetite_comment","appetite_comment","str","output","n/a","Appetite 
 Comments","n/a","n/a","n/a"
"cds/mmp/dno/limit","limit","float","input","optional","Limit","1000000","['rarc_task']","n/a"
"cds/mmp/dno/excess","excess","float","input","optional","Excess","None","['rarc_task']","n/a"
"cds/mmp/dno/deductible","deductible","float","input","optional","Deductible / SIR","50000","['rarc_task']","n/a"
"cds/mmp/dno/section_reference","section_reference","str","output","n/a","Section 
 Reference","n/a","n/a","n/a"
"cds/mmp/dno/brokerage","brokerage","float","input","optional","Brokerage","0.2","['rarc_task']","n/a"
"cds/mmp/dno/written_line","written_line","float","input","optional","Beazley 
 Market Share","1","['rarc_task']","n/a"
"cds/mmp/dno/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross 
 Premium","None","n/a","n/a"
"cds/mmp/dno/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/mmp/dno/slip_leader","slip_leader","str","output","n/a","Slip Leader","n/a","n/a","n/a"
"cds/mmp/dno/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/dno/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark 
 Premium 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/dno/bpi","bpi","float","output","n/a","BPI % 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/dno/technical_premium","technical_premium","float","output","n/a","Gross Technical 
 Premium 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/dno/tpi","tpi","float","output","n/a","TPI % 
 (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/dno/option_1/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","1000000.0","n/a","n/a"
"cds/mmp/dno/option_1/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/dno/option_1/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/dno/option_1/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/dno/option_1","option_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/dno/option_2/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","3000000.0","n/a","n/a"
"cds/mmp/dno/option_2/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/dno/option_2/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/dno/option_2/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/dno/option_2","option_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/dno/option_3/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","5000000.0","n/a","n/a"
"cds/mmp/dno/option_3/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/dno/option_3/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/dno/option_3/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/dno/option_3","option_3","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/dno/option_4/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","10000000.0","n/a","n/a"
"cds/mmp/dno/option_4/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/dno/option_4/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/dno/option_4/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/dno/option_4","option_4","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/dno","dno","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/epl/coverage","coverage","str","output","n/a","Coverage","n/a","n/a","n/a"
"cds/mmp/epl/expiring_appetite_comment","expiring_appetite_comment","str","input","optional","Expiring Appetite Comments","None","n/a","['expiring_policy_fetch_task', 'start_renewal_task']"
"cds/mmp/epl/agg_aoc_limit","agg_aoc_limit","str","input","optional","Agg/AOC Limit","Agg","n/a","n/a"
"cds/mmp/epl/appetite_comment","appetite_comment","str","output","n/a","Appetite Comments","n/a","n/a","n/a"
"cds/mmp/epl/limit","limit","float","input","optional","Limit","1000000","['rarc_task']","n/a"
"cds/mmp/epl/excess","excess","float","input","optional","Excess","None","['rarc_task']","n/a"
"cds/mmp/epl/deductible","deductible","float","input","optional","Deductible","50000","['rarc_task']","n/a"
"cds/mmp/epl/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/mmp/epl/brokerage","brokerage","float","input","optional","Brokerage","0.2","['rarc_task']","n/a"
"cds/mmp/epl/written_line","written_line","float","input","optional","Beazley Market Share","1","['rarc_task']","n/a"
"cds/mmp/epl/quoted_premium_100","quoted_premium_100","float","input","optional","100% Gross Premium","None","n/a","n/a"
"cds/mmp/epl/status","status","str","output","n/a","Status","n/a","n/a","n/a"
"cds/mmp/epl/slip_leader","slip_leader","str","output","n/a","Slip Leader","n/a","n/a","n/a"
"cds/mmp/epl/notes","notes","str","input","optional","Notes","None","n/a","n/a"
"cds/mmp/epl/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/epl/bpi","bpi","float","output","n/a","BPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/epl/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/epl/tpi","tpi","float","output","n/a","TPI (incl. UW adj)","n/a","n/a","n/a"
"cds/mmp/epl/option_1/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","1000000.0","n/a","n/a"
"cds/mmp/epl/option_1/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/epl/option_1/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/epl/option_1/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/epl/option_1","option_1","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/epl/option_2/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","3000000.0","n/a","n/a"
"cds/mmp/epl/option_2/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/epl/option_2/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/epl/option_2/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/epl/option_2","option_2","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/epl/option_3/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","5000000.0","n/a","n/a"
"cds/mmp/epl/option_3/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/epl/option_3/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/epl/option_3/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/epl/option_3","option_3","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/epl/option_4/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","10000000.0","n/a","n/a"
"cds/mmp/epl/option_4/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/mmp/epl/option_4/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","50000","n/a","n/a"
"cds/mmp/epl/option_4/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/mmp/epl/option_4","option_4","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/epl","epl","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/mmp/cll/coverage","coverage","str","output","n/a","Coverage","n/a","n/a","n/a"
"cds/mmp/cll/expiring_appetite_comment","expiring_appetite_comment","str","input","optional","Expiring Appetite Comments","None","n/a","['expiring_policy_fetch_task', 'start_renewal_task']"
"cds/mmp/cll/agg_aoc_limit","agg_aoc_limit","str","input","optional","Agg/AOC Limit","Agg","n/a","n/a"
"cds/mmp/cll/appetite_comment","appetite_comment","str","output","n/a","Appetite Comments","n/a","n/a","n/a"
