industry,sub_industry,region,rate,coverage
Financial infrastructure & exchanges,Custodian,Asia,0.008551964,do
Financial infrastructure & exchanges,Custodian,Oceania,0.019522343,do
Financial infrastructure & exchanges,Custodian,Europe,0.010842836,do
Financial infrastructure & exchanges,Custodian,Former Soviet Republics,0.005416617,do
Financial infrastructure & exchanges,Custodian,USA,0.036714263,do
Financial infrastructure & exchanges,Custodian,Canada,0.018067674,do
Financial infrastructure & exchanges,Custodian,South/Latin America,0.006608636,do
Financial infrastructure & exchanges,Custodian,Caribbean,0.007554036,do
Financial infrastructure & exchanges,Custodian,RoW,0.010842836,do
Financial infrastructure & exchanges,Depository,Africa,0.00463195,do
Financial infrastructure & exchanges,Depository,Arab States,0.00725996,do
Financial infrastructure & exchanges,Depository,Asia,0.008551964,do
Financial infrastructure & exchanges,Depository,Oceania,0.019522343,do
Financial infrastructure & exchanges,Depository,Europe,0.003614279,do
Financial infrastructure & exchanges,Depository,Former Soviet Republics,0.005416617,do
Financial infrastructure & exchanges,Depository,USA,0.036714263,do
Financial infrastructure & exchanges,Depository,Canada,0.018067674,do
Financial infrastructure & exchanges,Depository,South/Latin America,0.006608636,do
Financial infrastructure & exchanges,Depository,Caribbean,0.007554036,do
Financial infrastructure & exchanges,Depository,RoW,0.010842836,do
Financial infrastructure & exchanges,Exchange,Africa,0.00463195,do
Financial infrastructure & exchanges,Exchange,Arab States,0.00725996,do
Financial infrastructure & exchanges,Exchange,Asia,0.008551964,do
Financial infrastructure & exchanges,Exchange,Oceania,0.019522343,do
Financial infrastructure & exchanges,Exchange,Europe,0.010842836,do
Financial infrastructure & exchanges,Exchange,Former Soviet Republics,0.005416617,do
Financial infrastructure & exchanges,Exchange,USA,0.036714263,do
Financial infrastructure & exchanges,Exchange,Canada,0.018067674,do
Financial infrastructure & exchanges,Exchange,South/Latin America,0.006608636,do
Financial infrastructure & exchanges,Exchange,Caribbean,0.007554036,do
Financial infrastructure & exchanges,Exchange,RoW,0.010842836,do
Financial infrastructure & exchanges,Payments infrastructure,Africa,0.00463195,do
Financial infrastructure & exchanges,Payments infrastructure,Arab States,0.00725996,do
Financial infrastructure & exchanges,Payments infrastructure,Asia,0.008551964,do
Financial infrastructure & exchanges,Payments infrastructure,Oceania,0.019522343,do
Financial infrastructure & exchanges,Payments infrastructure,Europe,0.005421418,do
Financial infrastructure & exchanges,Payments infrastructure,Former Soviet Republics,0.005416617,do
Financial infrastructure & exchanges,Payments infrastructure,USA,0.036714263,do
Financial infrastructure & exchanges,Payments infrastructure,Canada,0.018067674,do
Financial infrastructure & exchanges,Payments infrastructure,South/Latin America,0.004626045,do
Financial infrastructure & exchanges,Payments infrastructure,Caribbean,0.007554036,do
Financial infrastructure & exchanges,Payments infrastructure,RoW,0.010842836,do
Financial infrastructure & exchanges,Trading platform,Africa,0.00463195,do
Financial infrastructure & exchanges,Trading platform,Arab States,0.00725996,do
Financial infrastructure & exchanges,Trading platform,Asia,0.008551964,do
Financial infrastructure & exchanges,Trading platform,Oceania,0.019522343,do
Financial infrastructure & exchanges,Trading platform,Europe,0.010842836,do
Financial infrastructure & exchanges,Trading platform,Former Soviet Republics,0.005416617,do
Financial infrastructure & exchanges,Trading platform,USA,0.036714263,do
Financial infrastructure & exchanges,Trading platform,Canada,0.018067674,do
Financial infrastructure & exchanges,Trading platform,South/Latin America,0.006608636,do
Financial infrastructure & exchanges,Trading platform,Caribbean,0.007554036,do
Financial infrastructure & exchanges,Trading platform,RoW,0.010842836,do
Investment managers,Fund of funds,Africa,0.010188882,do
Investment managers,Fund of funds,Arab States,0.015969706,do
Investment managers,Fund of funds,Asia,0.018811722,do
Investment managers,Fund of funds,Oceania,0.042943223,do
Investment managers,Fund of funds,Europe,0.023850945,do
Investment managers,Fund of funds,Former Soviet Republics,0.011914912,do
Investment managers,Fund of funds,USA,0.080760225,do
Investment managers,Fund of funds,Canada,0.039743394,do
Investment managers,Fund of funds,South/Latin America,0.014536992,do
Investment managers,Fund of funds,Caribbean,0.016616583,do
Investment managers,Fund of funds,RoW,0.023850945,do
Investment managers,Hedge funds (long/short),Africa,0.010188882,do
Investment managers,Hedge funds (long/short),Arab States,0.008783338,do
Investment managers,Hedge funds (long/short),Asia,0.018811722,do
Investment managers,Hedge funds (long/short),Oceania,0.042943223,do
Investment managers,Hedge funds (long/short),Europe,0.023850945,do
Investment managers,Hedge funds (long/short),Former Soviet Republics,0.011914912,do
Investment managers,Hedge funds (long/short),USA,0.080760225,do
Investment managers,Hedge funds (long/short),Canada,0.039743394,do
Investment managers,Hedge funds (long/short),South/Latin America,0.014536992,do
Investment managers,Hedge funds (long/short),Caribbean,0.016616583,do
Investment managers,Hedge funds (long/short),RoW,0.023850945,do
Investment managers,Investment fund,Africa,0.010188882,do
Investment managers,Investment fund,Arab States,0.007984853,do
Investment managers,Investment fund,Asia,0.011287033,do
Investment managers,Investment fund,Oceania,0.030060256,do
Investment managers,Investment fund,Europe,0.005962736,do
Investment managers,Investment fund,Former Soviet Republics,0.011914912,do
Investment managers,Investment fund,USA,0.080760225,do
Investment managers,Investment fund,Canada,0.039743394,do
Investment managers,Investment fund,South/Latin America,0.011629594,do
Investment managers,Investment fund,Caribbean,0.033233167,do
Investment managers,Investment fund,RoW,0.023850945,do
Investment managers,Investment trust,Africa,0.010188882,do
Investment managers,Investment trust,Arab States,0.015969706,do
Investment managers,Investment trust,Asia,0.018811722,do
Investment managers,Investment trust,Oceania,0.042943223,do
Investment managers,Investment trust,Europe,0.003816151,do
Investment managers,Investment trust,Former Soviet Republics,0.011914912,do
Investment managers,Investment trust,USA,0.080760225,do
Investment managers,Investment trust,Canada,0.039743394,do
Investment managers,Investment trust,South/Latin America,0.014536992,do
Investment managers,Investment trust,Caribbean,0.016616583,do
Investment managers,Investment trust,RoW,0.023850945,do
Investment managers,Long only,Africa,0.010188882,do
Investment managers,Long only,Arab States,0.015969706,do
Investment managers,Long only,Asia,0.018811722,do
Investment managers,Long only,Oceania,0.042943223,do
Investment managers,Long only,Europe,0.023850945,do
Investment managers,Long only,Former Soviet Republics,0.011914912,do
Investment managers,Long only,USA,0.080760225,do
Investment managers,Long only,Canada,0.039743394,do
Investment managers,Long only,South/Latin America,0.014536992,do
Investment managers,Long only,Caribbean,0.016616583,do
Investment managers,Long only,RoW,0.023850945,do
Investment managers,Multi-strategy,Africa,0.010188882,do
Investment managers,Multi-strategy,Arab States,0.015969706,do
Investment managers,Multi-strategy,Asia,0.018811722,do
Investment managers,Multi-strategy,Oceania,0.042943223,do
Investment managers,Multi-strategy,Europe,0.023850945,do
Investment managers,Multi-strategy,Former Soviet Republics,0.011914912,do
Investment managers,Multi-strategy,USA,0.080760225,do
Investment managers,Multi-strategy,Canada,0.039743394,do
Investment managers,Multi-strategy,South/Latin America,0.014536992,do
Investment managers,Multi-strategy,Caribbean,0.016616583,do
Investment managers,Multi-strategy,RoW,0.023850945,do
Investment managers,Private equity,Africa,0.010188882,do
Investment managers,Private equity,Arab States,0.015969706,do
Investment managers,Private equity,Asia,0.033861099,do
Investment managers,Private equity,Oceania,0.042943223,do
Investment managers,Private equity,Europe,0.023850945,do
Investment managers,Private equity,Former Soviet Republics,0.011914912,do
Investment managers,Private equity,USA,0.080760225,do
Investment managers,Private equity,Canada,0.039743394,do
Investment managers,Private equity,South/Latin America,0.010175894,do
Investment managers,Private equity,Caribbean,0.016616583,do
Investment managers,Private equity,RoW,0.023850945,do
Investment managers,Real estate,Africa,0.010188882,do
Investment managers,Real estate,Arab States,0.015969706,do
Investment managers,Real estate,Asia,0.018811722,do
Investment managers,Real estate,Oceania,0.034354578,do
Investment managers,Real estate,Europe,0.007155284,do
Investment managers,Real estate,Former Soviet Republics,0.011914912,do
Investment managers,Real estate,USA,0.080760225,do
Investment managers,Real estate,Canada,0.039743394,do
Investment managers,Real estate,South/Latin America,0.014536992,do
Investment managers,Real estate,Caribbean,0.016616583,do
Investment managers,Real estate,RoW,0.023850945,do
Investment managers,Venture capital,Africa,0.010188882,do
Investment managers,Venture capital,Arab States,0.015969706,do
Investment managers,Venture capital,Asia,0.018811722,do
Investment managers,Venture capital,Oceania,0.042943223,do
Investment managers,Venture capital,Europe,0.023850945,do
Investment managers,Venture capital,Former Soviet Republics,0.011914912,do
Investment managers,Venture capital,USA,0.080760225,do
Investment managers,Venture capital,Canada,0.039743394,do
Investment managers,Venture capital,South/Latin America,0.014536992,do
Investment managers,Venture capital,Caribbean,0.016616583,do
Investment managers,Venture capital,RoW,0.023850945,do
Investment managers,Pension fund,Africa,0.010188882,do
Investment managers,Pension fund,Arab States,0.015969706,do
Investment managers,Pension fund,Asia,0.018811722,do
Investment managers,Pension fund,Oceania,0.042943223,do
Investment managers,Pension fund,Europe,0.023850945,do
Investment managers,Pension fund,Former Soviet Republics,0.011914912,do
Investment managers,Pension fund,USA,0.080760225,do
Investment managers,Pension fund,Canada,0.039743394,do
Investment managers,Pension fund,South/Latin America,0.014536992,do
Investment managers,Pension fund,Caribbean,0.016616583,do
Investment managers,Pension fund,RoW,0.023850945,do
Investment managers,Multi-family office,Africa,0.010188882,do
Investment managers,Multi-family office,Arab States,0.015969706,do
Investment managers,Multi-family office,Asia,0.033861099,do
Investment managers,Multi-family office,Oceania,0.042943223,do
Investment managers,Multi-family office,Europe,0.023850945,do
Investment managers,Multi-family office,Former Soviet Republics,0.011914912,do
Investment managers,Multi-family office,USA,0.080760225,do
Investment managers,Multi-family office,Canada,0.039743394,do
Investment managers,Multi-family office,South/Latin America,0.010175894,do
Investment managers,Multi-family office,Caribbean,0.016616583,do
Investment managers,Multi-family office,RoW,0.023850945,do
Investment managers,Single family office,Africa,0.010188882,do
Investment managers,Single family office,Arab States,0.015969706,do
Investment managers,Single family office,Asia,0.033861099,do
Investment managers,Single family office,Oceania,0.042943223,do
Investment managers,Single family office,Europe,0.023850945,do
Investment managers,Single family office,Former Soviet Republics,0.011914912,do
Investment managers,Single family office,USA,0.080760225,do
Investment managers,Single family office,Canada,0.039743394,do
Investment managers,Single family office,South/Latin America,0.010175894,do
Investment managers,Single family office,Caribbean,0.016616583,do
Investment managers,Single family office,RoW,0.023850945,do
Other,Npl servicer,Africa,0.004025367,do
Other,Npl servicer,Arab States,0.006309222,do
Other,Npl servicer,Asia,0.00743203,do
Other,Npl servicer,Oceania,0.010179461,do
Other,Npl servicer,Europe,0.009422898,do
Other,Npl servicer,Former Soviet Republics,0.004707277,do
Other,Npl servicer,USA,0.031906298,do
Other,Npl servicer,Canada,0.015701598,do
Other,Npl servicer,South/Latin America,0.005743193,do
Other,Npl servicer,Caribbean,0.006564787,do
Other,Npl servicer,RoW,0.009422898,do
Other,Securitization services,Africa,0.004025367,do
Other,Securitization services,Arab States,0.006309222,do
Other,Securitization services,Asia,0.00743203,do
Other,Securitization services,Oceania,0.010179461,do
Other,Securitization services,Europe,0.009422898,do
Other,Securitization services,Former Soviet Republics,0.004707277,do
Other,Securitization services,USA,0.031906298,do
Other,Securitization services,Canada,0.015701598,do
Other,Securitization services,South/Latin America,0.005743193,do
Other,Securitization services,Caribbean,0.006564787,do
Other,Securitization services,RoW,0.009422898,do
Other,Business process outsourcing,Africa,0.004025367,do
Other,Business process outsourcing,Arab States,0.006309222,do
Other,Business process outsourcing,Asia,0.00743203,do
Other,Business process outsourcing,Oceania,0.010179461,do
Other,Business process outsourcing,Europe,0.009422898,do
Other,Business process outsourcing,Former Soviet Republics,0.004707277,do
Other,Business process outsourcing,USA,0.031906298,do
Other,Business process outsourcing,Canada,0.015701598,do
Other,Business process outsourcing,South/Latin America,0.005743193,do
Other,Business process outsourcing,Caribbean,0.006564787,do
Other,Business process outsourcing,RoW,0.009422898,do
Other,Commodities brokers/dealer,Africa,0.004025367,do
Other,Commodities brokers/dealer,Arab States,0.006309222,do
Other,Commodities brokers/dealer,Asia,0.00743203,do
Other,Commodities brokers/dealer,Oceania,0.016965768,do
Other,Commodities brokers/dealer,Europe,0.009422898,do
Other,Commodities brokers/dealer,Former Soviet Republics,0.004707277,do
Other,Commodities brokers/dealer,USA,0.031906298,do
Other,Commodities brokers/dealer,Canada,0.015701598,do
Other,Commodities brokers/dealer,South/Latin America,0.005743193,do
Other,Commodities brokers/dealer,Caribbean,0.006564787,do
Other,Commodities brokers/dealer,RoW,0.009422898,do
Other,Corporate finance houses/boutiques,Africa,0.004025367,do
Other,Corporate finance houses/boutiques,Arab States,0.006309222,do
Other,Corporate finance houses/boutiques,Asia,0.00743203,do
Other,Corporate finance houses/boutiques,Oceania,0.016965768,do
Other,Corporate finance houses/boutiques,Europe,0.009422898,do
Other,Corporate finance houses/boutiques,Former Soviet Republics,0.004707277,do
Other,Corporate finance houses/boutiques,USA,0.031906298,do
Other,Corporate finance houses/boutiques,Canada,0.015701598,do
Other,Corporate finance houses/boutiques,South/Latin America,0.005743193,do
Other,Corporate finance houses/boutiques,Caribbean,0.006564787,do
Other,Corporate finance houses/boutiques,RoW,0.009422898,do
Other,Fin tech,Africa,0.004025367,do
Other,Fin tech,Arab States,0.006309222,do
Other,Fin tech,Asia,0.00743203,do
Other,Fin tech,Oceania,0.016965768,do
Other,Fin tech,Europe,0.009422898,do
Other,Fin tech,Former Soviet Republics,0.004707277,do
Other,Fin tech,USA,0.031906298,do
Other,Fin tech,Canada,0.078507988,do
Other,Fin tech,South/Latin America,0.005743193,do
Other,Fin tech,Caribbean,0.006564787,do
Other,Fin tech,RoW,0.009422898,do
Other,Financial/mortgage advisors,Africa,0.004025367,do
Other,Financial/mortgage advisors,Arab States,0.006309222,do
Other,Financial/mortgage advisors,Asia,0.00743203,do
Other,Financial/mortgage advisors,Oceania,0.016965768,do
Other,Financial/mortgage advisors,Europe,0.009422898,do
Other,Financial/mortgage advisors,Former Soviet Republics,0.004707277,do
Other,Financial/mortgage advisors,USA,0.031906298,do
Other,Financial/mortgage advisors,Canada,0.015701598,do
Other,Financial/mortgage advisors,South/Latin America,0.005743193,do
Other,Financial/mortgage advisors,Caribbean,0.006564787,do
Other,Financial/mortgage advisors,RoW,0.009422898,do
Other,Miscellaneous,Africa,0.004025367,do
Other,Miscellaneous,Arab States,0.006309222,do
Other,Miscellaneous,Asia,0.00743203,do
Other,Miscellaneous,Oceania,0.016965768,do
Other,Miscellaneous,Europe,0.006281932,do
Other,Miscellaneous,Former Soviet Republics,0.004707277,do
Other,Miscellaneous,USA,0.031906298,do
Other,Miscellaneous,Canada,0.015701598,do
Other,Miscellaneous,South/Latin America,0.005743193,do
Other,Miscellaneous,Caribbean,0.006564787,do
Other,Miscellaneous,RoW,0.009422898,do
Other,Peer to peer  / market place lender,Africa,0.004025367,do
Other,Peer to peer  / market place lender,Arab States,0.006309222,do
Other,Peer to peer  / market place lender,Asia,0.00743203,do
Other,Peer to peer  / market place lender,Oceania,0.016965768,do
Other,Peer to peer  / market place lender,Europe,0.009422898,do
Other,Peer to peer  / market place lender,Former Soviet Republics,0.004707277,do
Other,Peer to peer  / market place lender,USA,0.031906298,do
Other,Peer to peer  / market place lender,Canada,0.015701598,do
Other,Peer to peer  / market place lender,South/Latin America,0.005743193,do
Other,Peer to peer  / market place lender,Caribbean,0.006564787,do
Other,Peer to peer  / market place lender,RoW,0.009422898,do
Other,Pension administrator,Africa,0.004025367,do
Other,Pension administrator,Arab States,0.006309222,do
Other,Pension administrator,Asia,0.00743203,do
Other,Pension administrator,Oceania,0.016965768,do
Other,Pension administrator,Europe,0.004711449,do
Other,Pension administrator,Former Soviet Republics,0.004707277,do
Other,Pension administrator,USA,0.031906298,do
Other,Pension administrator,Canada,0.015701598,do
Other,Pension administrator,South/Latin America,0.005743193,do
Other,Pension administrator,Caribbean,0.006564787,do
Other,Pension administrator,RoW,0.009422898,do
Other,Stock brokers/dealers,Africa,0.004025367,do
Other,Stock brokers/dealers,Arab States,0.006309222,do
Other,Stock brokers/dealers,Asia,0.003716015,do
Other,Stock brokers/dealers,Oceania,0.016965768,do
Other,Stock brokers/dealers,Europe,0.009422898,do
Other,Stock brokers/dealers,Former Soviet Republics,0.004707277,do
Other,Stock brokers/dealers,USA,0.031906298,do
Other,Stock brokers/dealers,Canada,0.015701598,do
Other,Stock brokers/dealers,South/Latin America,0.005743193,do
Other,Stock brokers/dealers,Caribbean,0.006564787,do
Other,Stock brokers/dealers,RoW,0.009422898,do
Other,Trust administrator,Africa,0.004025367,do
Other,Trust administrator,Arab States,0.006309222,do
Other,Trust administrator,Asia,0.00743203,do
Other,Trust administrator,Oceania,0.016965768,do
Other,Trust administrator,Europe,0.009422898,do
Other,Trust administrator,Former Soviet Republics,0.004707277,do
Other,Trust administrator,USA,0.031906298,do
Other,Trust administrator,Canada,0.015701598,do
Other,Trust administrator,South/Latin America,0.005743193,do
Other,Trust administrator,Caribbean,0.006564787,do
Other,Trust administrator,RoW,0.009422898,do
Other,Wealth manager,Africa,0.004025367,do
Other,Wealth manager,Arab States,0.006309222,do
Other,Wealth manager,Asia,0.009661639,do
Other,Wealth manager,Oceania,0.016965768,do
Other,Wealth manager,Europe,0.009422898,do
Other,Wealth manager,Former Soviet Republics,0.004707277,do
Other,Wealth manager,USA,0.031906298,do
Other,Wealth manager,Canada,0.015701598,do
Other,Wealth manager,South/Latin America,0.005743193,do
Other,Wealth manager,Caribbean,0.006564787,do
Other,Wealth manager,RoW,0.009422898,do
