policy_reference,written_or_estimated_premium,total_incurred_shared_line,rate_change,acquisition_cost,signed_line
JFM13K19ANWH,7979.20230000000000000000,0,1.05000001184329000000,0.20000000401042600000,0.33330001253132800000
JFM13K20ANWH,17331.60050000000000000000,0,1.20672095987131000000,0.19999999815366200000,0.33330000961538500000
JFQ14X15ANWH,44897.16000000000000000000,14239.45050000000000000000,0,0.20000000000000000000,0.15000000000000000000
JFQ14X16ANWH,60733.80000000000000000000,50137.52700000000000000000,0.94289497397613600000,0.20000000000000000000,0.15000000000000000000
JFU13H15ANWH,44771.72610000000000000000,0,0,0.26250000140015800000,0.29116999010316400000
JFU13H16ANWH,36003.86650000000000000000,0,0.97560401843041100000,0.28750000118737200000,0.25925999014989800000
JG229S06ANWH,25719.12000000000000000000,0,0,0.10000000000000000000,1.00000000000000000000
JG241B06ANWH,7380.31260000000000000000,0,0,0.43500000765550200000,0.25000000338739000000
JG476F11ANWH,21730.30050000000000000000,0,0,0.19999999926370100000,0.47500001092944000000
JG527X12ANWH,93310.74000000000000000000,0,0,0.20500000000000000000,1.00000000000000000000
JG620N08ANWH,31000.00000000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JG767G09ANWH,186285.00000000000000000000,0,0,0.25000000000000000000,0.22000000000000000000
JG854J09ANWH,24730.59862100000000000000,0,0,0.03000000478516520000,0.04999999976749450000
JG854J10ANWH,40683.81639700000000000000,0,1.00000000000000000000,0.03000000092985380000,0.05000000006759450000
JG854J11ANWH,84180.99280100000000000000,0,1.00000000000000000000,0.22999999946947600000,0.05000000002969790000
JG854J12ANWH,167325.73088000000000000000,0,1.00000000000000000000,0.03000000056811350000,0.05000000002091730000
JG854J13ANWH,177055.23605900000000000000,0,1.00000000000000000000,0.03000000033418950000,0.04999999999576400000
JG854J14ANWH,155252.83859200000000000000,0,1.00000000000000000000,0.03000000009996600000,0.04999999998550750000
JG854J15ANWH,367377.75343200000000000000,0,1.00000000000000000000,0.23000000028295100000,0.04999999999455600000
JG854J16ANWH,44375.78755000000000000000,0,1.00000000000000000000,0.22999999843833800000,0.05000000001126740000
JG854J18ANWH,2799.43890200000000000000,0,1.00000000000000000000,0.23000002640529200000,0.04999999982139280000
JG854J19ANWH,0.00000000000000000000,0,0,0,0
JGC06L15ANWH,55549.62592536000000000000,0,0,0.21000000054041800000,0.49999999954995200000
JGC06L16ANWH,14737.15732396000000000000,0,0.82500000494579100000,0.21000000026803000000,0.50000000000000000000
JGC06L17ANWH,7885.89079849220000000000,3902.49725472000000000000,0.91860100985522700000,0.22500000687937500000,0.30000000418468900000
JGC06L18ANWH,21091.09244231720000000000,0.00000000000000000000,1.00000000000000000000,0.22500000523621500000,0.30000000099568100000
JGC06L19ANWH,106617.29323380400000000000,0,1.04761901935403000000,0.25250000086937100000,0.35000000989755000000
JGC06L20ANWH,48203.05656778590000000000,15638.13606304250000000000,1.10000701635030000000,0.25250000060090800000,0.35000000980228300000
JGC06L21ANWH,44820.28511038130000000000,150279.82545456900000000000,1.10000000108414000000,0.25250000135089500000,0.40999999038582700000
JGC06L22ANWH,57120.16020098480000000000,4216.47702159220000000000,1.12480697431485000000,0.25249999934240600000,0.46749998949928600000
JGC06L23ANWH,88943.12097725960000000000,0.00000000000000000000,1.00000000000000000000,0.25250000057148900000,0.46749999002510700000
JGD68V22ANWH,228833.62040000000000000000,0,0,0.22499999996613300000,0.25000000008193700000
JGD68V23ANWH,275949.86190000000000000000,0,1.00000000000000000000,0.22500000014042400000,0.19999999995651400000
JGE50X22ANWH,200353.44761006800000000000,0.00000000000000000000,0,0.23250000001723800000,0.02394000052605940000
JGJ16S17BNWH,12303.11880000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JGK99A22ANWH,186078.94280000000000000000,0,0,0.07500000027340550000,0.31310501011262700000
JGP03J14ANWH,11348.82194550000000000000,929.03191375000000000000,0,0.20000000140983800000,0.12499999944928200000
JGP08K15ANWH,246093.17060000000000000000,0,0,0.22500000007873000000,0.07499999999238090000
JGR70L22ANWH,28276.07008396800000000000,0,0,0.19999999943415100000,0.50000000000000000000
JGW82F22ANWH,123927.00000000000000000000,0,0,0.22499999974985300000,0.09250000005877960000
JGX59Z22BNWH,140552.71670000000000000000,0,0,0.22499999975187200000,0.99499995956010400000
JH021C06ANWH,434128.77120000000000000000,-2941.06010000000000000000,1.02000000012687000000,0.26500000018454200000,0.34782601004087100000
JH021C07ANWH,273087.79650000000000000000,0,0.95000000006957500000,0.18040000906168200000,0.34782600005289800000
JH040F05ANWH,617748.03600000000000000000,1778945.23000000000000000000,0,0.22500000000000000000,1.00000000000000000000
JH040F06ANWH,884042.50000000000000000000,249859.92000000000000000000,1.00000000000000000000,0.22500000000000000000,1.00000000000000000000
JH040F07ANWH,1298835.14800000000000000000,117761.42000000000000000000,1.25000000000000000000,0.22500000000000000000,1.00000000000000000000
JH040F08ANWH,1329461.73380000000000000000,77882.69000000000000000000,0.87000000000130900000,0.23999999998628000000,1.00000000000000000000
JH040F09ANWH,796055.85540000000000000000,162354.08000000000000000000,0.81999999996497700000,0.24000000007255800000,1.00000000000000000000
JH040F10ANWH,543400.00000000000000000000,201577.43134507000000000000,0.96999999994287800000,0.24000000000000000000,1.00000000000000000000
JH040F11ANWH,410188.01250000000000000000,144801.83000000000000000000,0.87999999995709300000,0.24999999981715700000,1.00000000000000000000
JH158K06ANWH,240000.00000000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JH220A06ANWH,140404.34188609500000000000,0,0,0.27499999984509000000,0.07000000000548420000
JH220A09ANWH,77905.07961580750000000000,0.00000000000000000000,1.00000000000000000000,0.27499999995346900000,0.06999999998562350000
JH255Z06ANWH,149840.00000000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JH263H07ANWH,205492.04340000000000000000,208719.99080000000000000000,0,0.20500000019730700000,0.17894699992491600000
JH349Z07ANWH,201351.25946976000000000000,977.38022541000100000000,0,0.20000000015892600000,1.00000000000000000000
JH436B12ANWH,74951.22170000000000000000,0,0,0.19999999978652800000,0.19323700009281400000
JH446G12ANWH,109348.52502988500000000000,0,0,0.20500000019993400000,0.24999999994284300000
JH599Q08BNWH,117980.54400000000000000000,0,0,0.20500000000000000000,0.32000000000000000000
JH619A08ANWH,30783.32751656250000000000,0,0,0.20500000068438000000,0.14999999995127200000
JH716H08ANWH,99337.85240000000000000000,0,0,0.20000000000000000000,0.17747700002715600000
JHB05J14ANWH,80000.45000000000000000000,0,0,0.05000000000000000000,1.00000000000000000000
JHE17K17ANWH,33130.93920000000000000000,0,0,0.22500000111112200000,0.79999998068270900000
JHF15G15ANWH,521267.07806409600000000000,120.29645604480000000000,0,0.15000000000000000000,0.14000000000913200000
JHF15G21ANWH,151819.81395067200000000000,0,1.00000000000000000000,0.15000000016796200000,0.14000000004610700000
JHL14D14ANWH,1108235.21186367000000000000,0,0,0.30499999995422000000,0.07792600000493950000
JHL14D20ANWH,39816.73920884620000000000,0,1.00000000000000000000,0.30499999735557200000,0.07792499994094970000
JHL14D21ANWH,285340.86367327900000000000,0,1.12941200281947000000,0.33249999997894600000,0.10462500003947200000
JHL14D23ANWH,208226.24703748400000000000,0,1.00000000000000000000,0.33250000030373500000,0.10462499998894000000
JHL83V22ANWH,284987.99288800000000000000,0,0,0.19999999994385700000,0.39999999003466800000
JHM17B17ANWH,13781.23530000000000000000,0.00000000000000000000,0,0.25000000000000000000,0.08330000000000000000
JHM17B18ANWH,12806.23630000000000000000,0.00000000000000000000,1.00000000000000000000,0.14999999601756500000,0.06829999978666640000
JHT45G20ANWH,591458.63306737400000000000,0.00000000000000000000,0,0.23249999998345500000,0.23041520603610100000
JHT45G21ANWH,0.00000000000000000000,0,0,0,0
JHT45G21JNWH,203377.64676265300000000000,0,1.13684196520555000000,0.13250000001173000000,0.12000000003776200000
JHT45G22ANWH,173543.30295535100000000000,0,1.00000000000000000000,0.23249999966388800000,0.12000000239525200000
JHT98B22ANWH,104525.33610000000000000000,0,0,0.20499999946379000000,0.32499999552261700000
JJ055L06ANWH,50392.77600000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.04109000000000000000
JJ055L07ANWH,7200.72000000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.04110000000000000000
JJ136B06ANWH,86575.41440000000000000000,0,0,0.19999999981519000000,0.35852001987742300000
JJ157B06ANWH,329750.19540000000000000000,266932.38660000000000000000,0,0.20500000000000000000,0.13043400000000000000
JJ364H12ANWH,352911.53039600000000000000,538340.60159054800000000000,0,0.20000000018134900000,0.10384599997747200000
JJ364H13ANWH,19262.81644000000000000000,0,1.00000000000000000000,0.20000000166123200000,0.10384600065028900000
JJ364H14ANWH,241008.12834600000000000000,13102.88169300000000000000,1.00000000000000000000,0.19999999966806100000,0.09642799998276450000
JJ486J12ANWH,239908.07644400000000000000,83750.22162500000000000000,0,0.20500000004473600000,0.35000000993505600000
JJ526G12ANWH,143923.62930000000000000000,0,0,0.20000000000000000000,0.82418000051905100000
JJ526G13ANWH,0.00000000000000000000,0,0,0,0
JJ526G14ANWH,56250.00000000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.37500000000000000000
JJ526G15ANWH,0.00000000000000000000,0,0,0,0
JJ594L08ANWH,42349.34950000000000000000,0,0,0.23999999971286500000,0.46662000945815300000
JJ594L09ANWH,705053.51020000000000000000,0,1.00000000000000000000,0.23999999999568800000,0.46662001001606900000
JJ753F08ANWH,113968.40000000000000000000,0,0,0.22500000000000000000,0.87500000000000000000
JJA44K22ANWH,428582.72710000000000000000,0,0,0.20500000009274800000,0.36999999995683400000
JJC50J22ANWH,192445.31260000000000000000,0,0,0.15000000044168400000,0.25000000012990700000
JJC50J23ANWH,51374.89470000000000000000,0,1.00000000000000000000,0.15000000041362600000,0.25000000036496400000
JJD03X14ANWH,95994.36652270190000000000,0,0,0.14999999969008600000,0.05647799996933820000
JJD24X17ANWH,83506.21260000000000000000,0,0,0.22499999969837600000,0.07500000121248470000
JJD24X18ANWH,50127.11710000000000000000,0,1.00000000000000000000,0.22500000038651700000,0.07500000127176680000
JJD24X19ANWH,116529.99000000000000000000,0,1.00000000000000000000,0.22499999990024000000,0.07500000120677090000
JJH45J23ANWH,161375.78120000000000000000,0,1.00000000000000000000,0.20500000029312000000,0.95000001883801900000
JJQ85D23ANWH,11512.50010000000000000000,0,0,0.23250000666666700000,0.10000000086862100000
JJQ85D24ANWH,0.00000000000000000000,0,0,0,0
JJR13Z15ANWH,32838.98400000000000000000,36348.12280000000000000000,0,0.39000000000000000000,0.02000000000000000000
JJR14G15ANWH,5924.53960000000000000000,0,0.86138603698278000000,0.39000000000000000000,0.14000000000000000000
JK247G06ANWH,153829.51870000000000000000,0,0,0.20500000025840300000,0.14999999995124500000
JK305A07ANWH,81184.00811002040000000000,0,0,0.27499999930789900000,0.44444501020762500000
JK305A08ANWH,159376.39364743600000000000,0,1.00000000000000000000,0.27500000028431100000,0.44444500973482200000
JK305A09ANWH,218757.49141281900000000000,0,1.00000000000000000000,0.27499999991714600000,0.44444500983814700000
JK305A10ANWH,331697.98622970800000000000,0,1.00000000000000000000,0.27499999996175000000,0.44444498996590600000
JK305A11ANWH,412539.99022164600000000000,2373.97101375881000000000,1.00000000000000000000,0.27500000003075500000,0.44444498988868100000
JK305A12ANWH,497981.88891793200000000000,0,1.00000000000000000000,0.27500000000364000000,0.44444499990190000000
JK305A13ANWH,198911.88405710000000000000,0,1.00000000000000000000,0.27500000023691400000,0.44444499998612200000
JK305A14ANWH,206383.70668445900000000000,0,1.00000000000000000000,0.27499999985948500000,0.08800000000818670000
JK341K07ANWH,90794.63400000000000000000,0,0,0.19999999929511300000,0.06242000005499880000
JK554G12ANWH,22386.00000000000000000000,0,0,0.00000000000000000000,0.25000000000000000000
JK554G12BNWH,363583.23710000000000000000,0,0,0.00000000000000000000,0.24241999994532600000
JK554G13ANWH,19932.77230000000000000000,0,1.00000000000000000000,0.27000000175790900000,0.26825000033644300000
JK666C08ANWH,216121.92477995900000000000,203450.93896000200000000000,0,0.27999999966685500000,0.59999998017785600000
JK695L08ANWH,598020.36710000000000000000,0,0,0.19999999991973500000,0.47618000002229500000
JK951Q11ANWH,257214.48173271400000000000,103660.12718665900000000000,0,0.22499999998493500000,0.48000000998015400000
JKJ05X14ANWH,813246.70320000000000000000,37917.60760000000000000000,0,0.07499999991469380000,0.37500000003458400000
JKJ05X15ANWH,1190128.12500000000000000000,0,1.00000000000000000000,0.07500000000000000000,0.37500000000000000000
JKJ05X16ANWH,344672.99940000000000000000,32861.79760000000000000000,1.00000000000000000000,0.07499999997316300000,0.37500000004080000000
JKJ05X17ANWH,211720.70620000000000000000,0.00000000000000000000,0.78974403339089300000,0.07500000021844820000,0.37499999991144000000
JKJ05X18ANWH,37197.14060000000000000000,0,1.00000000000000000000,0.07500000062168760000,0.37499999974796400000
JKJ05X19ANWH,86598.03760000000000000000,0,1.00000000000000000000,0.07500000106815350000,0.37500000043303500000
JKJ05X20ANWH,71489.99810000000000000000,0,1.10018600423137000000,0.07499999970887540000,0.42499998038187200000
JKJ05X21ANWH,319189.79330000000000000000,0.00000000000000000000,1.09949401878724000000,0.07499999999275510000,0.42499998006084500000
JKJ05X22ANWH,196562.49080000000000000000,0,1.00000000000000000000,0.07500000023529410000,0.42499998010810800000
JKJ05X23ANWH,32519.53120000000000000000,0,1.00000000000000000000,0.07500000142222220000,0.46874999927927900000
JKK41B23ANWH,450337.68748080000000000000,0,0,0.22500000000430200000,0.15000000000499600000
JKU12S15ANWH,188045.82648193900000000000,830677.03618486200000000000,0,0.20499999994081200000,0.08523500001829790000
JKU12S16ANWH,27134.84374538400000000000,90206.99620800000000000000,1.00000000000000000000,0.20500000134771400000,0.08523499995911150000
JKU12S17ANWH,18707.55502970880000000000,0,1.00000000000000000000,0.20499999834264800000,0.07999999986315690000
JKU12S18ANWH,34733.71868209920000000000,0,1.00000000000000000000,0.20499999997711200000,0.08523499999192520000
JKV49D23ANWH,189746.46600000000000000000,0,0,0.20500000000000000000,0.32500000000000000000
JKW14X14ANWH,90853.50269171110000000000,0,0,0.30500000067699600000,0.04499999999034160000
JKW43G23ANWH,83868.00000000000000000000,0,0,0.20000000000000000000,0.29000000000000000000
JKY70F23ANWH,26743.05450000000000000000,0,0,0.22500000137652600000,1.00000000000000000000
JKY89F23ANWH,251255.25920000000000000000,0,0,0.03999999987773390000,0.33330000005136400000
JL052E05ANWH,6904.31085187590000000000,0,0,0.22500000617367900000,0.02730000021288610000
JL052E06ANWH,20712.93255562770000000000,0,1.00000000000000000000,0.22499999869043200000,0.02730000008468260000
JL052E07ANWH,48330.17596313130000000000,55356.68512968590000000000,1.00000000000000000000,0.22499999851671300000,0.02730000004651090000
JL052E08ANWH,38770.36170200490000000000,0,1.00000000000000000000,0.22500000059968500000,0.02730000000828080000
JL052E09ANWH,48462.95105076780000000000,0,1.00000000000000000000,0.22500000087953800000,0.02729999998604660000
JL052E10ANWH,48462.95105076780000000000,0,1.00000000000000000000,0.22500000087953800000,0.02729999998604660000
JL247F06ANWH,10898.86170000000000000000,0,0,0.20500000000000000000,0.04300000000000000000
JL254G07ANWH,405761.13420000000000000000,0.00000000000000000000,1.00000000000000000000,0.20500000004114500000,0.21929999998865000000
JL339J07ANWH,122160.41490000000000000000,0,0,0.25000000015348700000,0.69697001019435000000
JL391Z12ANWH,81702.88500000000000000000,0,0,0.25000000000000000000,0.02000000000000000000
JL414J12ANWH,145912.04620000000000000000,0,0,0.22500000000000000000,0.29268299993159900000
JL603B08ANWH,39584.21386800000000000000,0,0,0.27499999967948100000,1.00000000000000000000
JL672Q08ANWH,116619.04320000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JL720B08ANWH,38474.02409932710000000000,0,0,0.20499999846058500000,0.07894736994382700000
JL747K08ANWH,68284.83902075150000000000,0,0,0.27500000007963000000,0.57142901016734700000
JL747K10ANWH,61827.46700759450000000000,0,1.00000000000000000000,0.27499999976547600000,0.57142901004249900000
JL747K11ANWH,290507.51952845400000000000,0,1.00000000000000000000,0.27499999993760900000,0.57142900992962300000
JL795D09ANWH,2666.39990000000000000000,0,0,0.20000000600060000000,0.33329998750000000000
JL845G09ANWH,0.00000000000000000000,0,0,0,0
JL845G10ANWH,1693483.20000000000000000000,0,1.00000000000000000000,0.20000000000000000000,1.00000000000000000000
JL845G11ANWH,1120000.00000000000000000000,0,1.00000000000000000000,0.20000000000000000000,1.00000000000000000000
JL845G12ANWH,1223100.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.10000000000000000000,1.00000000000000000000
JL845G13ANWH,1156974.40000000000000000000,0,1.00000000000000000000,0.20000000000000000000,1.00000000000000000000
JL845G14ANWH,1364591.70000000000000000000,0,0.90000000000000000000,0.10000000000000000000,1.00000000000000000000
JL845G15ANWH,1090800.00000000000000000000,0,1.00000000000000000000,0.10000000000000000000,1.00000000000000000000
JL845G16ANWH,1001548.80000000000000000000,249483.95000000000000000000,1.00000000000000000000,0.10000000000000000000,1.00000000000000000000
JL845G17ANWH,956841.68200000000000000000,0,0.74525703431190900000,0.05263199801980200000,1.00000000000000000000
JL845G18ANWH,1663475.89560000000000000000,0.00000000000000000000,1.00000000000000000000,0.05263199809555480000,0.99999999993988500000
JL845G19ANWH,837704.47150000000000000000,272503.33528200000000000000,1.00000000000000000000,0.05263199806840650000,1.00000000000000000000
JL845G20ANWH,609181.05370000000000000000,0.00000000000000000000,1.00000000000000000000,0.05263199799485160000,1.00000000000000000000
JL845G21ANWH,1290315.21870000000000000000,0.00000000000000000000,1.09074897771339000000,0.05263199801762110000,1.00000000007750000000
JL845G22ANWH,688966.01100000000000000000,0,1.00000000000000000000,0.05000000000000000000,1.00000000000000000000
JL845G23ANWH,0.00000000000000000000,0,0,0,0
JLD08V15ANWH,180607.48200000000000000000,5069.51830000000000000000,0,0.00000000000000000000,0.20270200000000000000
JLD33N18ANWH,42241.27275000000000000000,0,0,0.24999999911224300000,1.00000000000000000000
JLK21H17ANWH,135076.74870000000000000000,0,0,0.18149999613705700000,0.08500000000534880000
JLK21H18ANWH,250126.56210000000000000000,283882.25250000000000000000,0.98039199870370000000,0.18149999607318800000,0.07500000001124430000
JLL27K18ANWH,1149263.45827322000000000000,328294.20225150000000000000,1.00000000000000000000,0.21000000003299500000,0.05677700000246570000
JLL27K19ANWH,282263.31263364600000000000,757940.95477500000000000000,1.00000000000000000000,0.23750000026000800000,0.07499999996545780000
JLL27K20ANWH,653318.82110353600000000000,91926.94862700000000000000,1.00000000000000000000,0.23749999992267800000,0.05677699999918420000
JLL27K21ANWH,256571.83372126100000000000,0,1.00000000000000000000,0.23750000010401600000,0.07499999998611500000
JLL27K22ANWH,0.00000000000000000000,0,0,0,0
JLL27K23ANWH,36717.74318612500000000000,0,1.00000000000000000000,0.23750000189494600000,0.05624999999234020000
JLV04X14ANWH,66309.04680000000000000000,414070.03640000000000000000,0,0.22500000736324900000,0.57142898015198900000
JM096A06ANWH,212457.45637936000000000000,148394.87221327000000000000,0,0.20000000000000000000,1.00000000000000000000
JM146D06ANWH,390498.54970000000000000000,0,0,0.19999999991805400000,0.05119999999213310000
JM146D07ANWH,232323.85020000000000000000,0,1.00000000000000000000,0.20000000013773900000,0.05119999999118470000
JM146D08ANWH,22208.00000000000000000000,0,0.92999999970686200000,0.20000000000000000000,0.08000000000000000000
JM146D09ANWH,504404.96000000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.10000000000000000000
JM146D10ANWH,286869.36000000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.06190000000000000000
JM146D12ANWH,438982.00000000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.10000000000000000000
JM146D13ANWH,668369.47200000000000000000,0,1.00000000000000000000,0.20000000000000000000,0.06000000000000000000
JM146D15ANWH,0.00000000000000000000,0,0,0,0
JM146D16ANWH,45472.85200000000000000000,0,0.95000000000000000000,0.20000000000000000000,0.05368999896098010000
JM191L06ANWH,6939.63936000000000000000,0,0,0.19999999538880900000,1.00000000000000000000
JM272B07ANWH,24659.10420000000000000000,0,0,0.22500000078571400000,0.31818198967741900000
JM348F07ANWH,21568.80000000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JM348F08ANWH,40000.00000000000000000000,0,1.23000000012300000000,0.20000000000000000000,1.00000000000000000000
JM729Q08ANWH,6969.57510000000000000000,0,0,0.22500001111976000000,1.00000001434808000000
JM906D10ANWH,0.00000000000000000000,0,0,0,0
JM906D11ANWH,42554.41880000000000000000,0,1.00000000000000000000,0.27500000085185000000,0.39130500045977000000
JMB46V24ANWH,213348.43182400000000000000,0,0,0.25250000006744500000,0.04999999999765640000
JMQ11F15ANWH,40300.00000000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JN059A05ANWH,55775.38400000000000000000,0,0,0.20500000116166800000,0.59702000003016400000
JN108S06ANWH,463814.64280000000000000000,6084.75046700000000000000,0,0.20000000000000000000,0.35020000999072900000
JN263C07ANWH,369893.96850000000000000000,8205.27000000000000000000,0,0.22500000000000000000,1.00000000000000000000
JN263C08ANWH,325374.31050000000000000000,40070.43000000000000000000,0.89999999991701900000,0.22500000000000000000,1.00000000000000000000
JN263C09ANWH,251020.22150000000000000000,63169.93000000000000000000,0.81999999984320000000,0.22500000000000000000,1.00000000000000000000
JN263C10ANWH,170500.00000000000000000000,64873.73000000000000000000,0.96999999986915000000,0.22500000000000000000,1.00000000000000000000
JN263C11ANWH,167356.72440000000000000000,57488.83000000000000000000,0.88000000004206600000,0.23500000000000000000,1.00000000000000000000
JN353J07ANWH,217505.47180000000000000000,0,0,0.20500000028509600000,0.28651685005029200000
JN357C12ANWH,17254.39800000000000000000,0,0,0.22500000258267500000,0.27173900050577800000
JN591C08ANWH,37500.00000000000000000000,0,0,0.20000000000000000000,0.37500000000000000000
JN598A08ANWH,47494.41140000000000000000,0,0,0.20500000016738800000,0.29999998989354800000
JN688G08ANWH,135601.49190000000000000000,1026.16000000000000000000,0,0.20500000040160000000,0.09999999998525090000
JN710N08ANWH,52372.44120000000000000000,0,0,0.20000000000000000000,0.45000001031076700000
JN725A08ANWH,186215.31620000000000000000,0,0,0.20000000017184400000,0.11400999999258000000
JN924X10ANWH,108043.44363656300000000000,0,0,0.20500000034215400000,0.24999999994215300000
JN997D11ANWH,239515.37510000000000000000,0,0,0.00000000000000000000,0.12500000005218900000
JNC10B15ANWH,91556.17500000000000000000,0,0,0.20500000000000000000,1.00000000000000000000
JNG01S14ANWH,76462.81500000000000000000,0,0,0.11666999788191100000,0.22500000995336800000
JNP05Z14BNWH,53062.54150000000000000000,0,0,0.24999999964664300000,0.55555599005365800000
JNQ08V15ANWH,35775.00160000000000000000,0,0,0.20499999977777800000,0.22500001006289300000
JNU19J17ANWH,27114.78893466000000000000,0,0,0.20499999989738100000,0.49999999907799400000
JNY10G15ANWH,83197.29276749720000000000,0,0,0.20500000064022500000,0.50000000090147200000
JP122V06ANWH,795415.62733404800000000000,3531.67696000000000000000,0,0.19999999995976900000,0.27999999999014400000
JP248K06ANWH,18600.00000000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JP343C07ANWH,200406.59563466000000000000,10157.34140479000000000000,0,0.20500000023801600000,1.00000000049899000000
JP665J08ANWH,113210.40000000000000000000,0,0,0.20000000000000000000,0.47171000000000000000
JP710L08ANWH,63388.80000000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JP790Z09ANWH,129326.08650000000000000000,0,0,0.19999999987628200000,0.40000002010422000000
JP790Z11ANWH,60112.00300000000000000000,0,0.87999999894596700000,0.20000000053234000000,0.40000001996273600000
JP790Z12ANWH,88901.75780000000000000000,0,1.00000000000000000000,0.19999999964005200000,0.39999999010143300000
JP790Z13ANWH,151359.99620000000000000000,0,1.00000000000000000000,0.20000000021141600000,0.39999998995771700000
JP790Z14ANWH,79047.42240000000000000000,0,0.63487201675958700000,0.20500000000000000000,0.32000000000000000000
JP790Z15ANWH,44683.07040000000000000000,0,0.86400001614958000000,0.20500000000000000000,0.32000000000000000000
JP790Z16ANWH,36379.20000000000000000000,0,0.92501800614605300000,0.20500000000000000000,0.32000000000000000000
JP790Z17ANWH,13904.99030000000000000000,0,0.96314499052806300000,0.20499999834196200000,0.47916700006788600000
JP863Z10ANWH,444102.23660000000000000000,0,0,0.35000000004390900000,0.29279999998818500000
JP993J11ANWH,90112.87127181410000000000,0,0,0.14999999915106500000,0.07480700007780670000
JPE35Z19ANWH,299553.40327401700000000000,23298.62400666500000000000,0,0.27750000004462100000,0.08378300000203760000
JPE35Z20ANWH,202218.88770248500000000000,0,1.00000000000000000000,0.22750000034476600000,0.08611100001544360000
JPE35Z21ANWH,349693.02032275900000000000,0,1.09999999986105000000,0.22749999989506900000,0.08611099998362300000
JPE35Z22ANWH,190186.32830670400000000000,0,1.05000000033533000000,0.22749999987611500000,0.08611100001362210000
JPE35Z23ANWH,32727.31506239750000000000,0,1.00000000000000000000,0.22749999980526600000,0.08611099861707070000
JPK22N17ANWH,33746.60000000000000000000,0,0,0.22500000000000000000,1.00000000000000000000
JPU13Z16ANWH,29039.09250000000000000000,13202.41460330110000000000,0,0.39500000000000000000,0.00872700000000000000
JPU13Z17ANWH,38268.99300000000000000000,3310.53181318130000000000,0.93596100052378300000,0.20499999978187300000,0.03017999881705800000
JPU13Z18ANWH,44175.88582545610000000000,70196.46754296600000000000,1.27999802108492000000,0.20500000108877300000,0.03049500002159700000
JPU13Z19ANWH,95351.41592017130000000000,114612.98975513700000000000,1.27999999875472000000,0.23250000056746700000,0.03073199998818440000
JPU13Z20ANWH,157571.89009726200000000000,8345.55988681890000000000,1.85416702142966000000,0.23249999937532100000,0.06724782001658330000
JPU13Z21ANWH,229017.77177258300000000000,29729.19451204430000000000,1.25000000015069000000,0.23249999962800900000,0.04153900001234320000
JPU13Z22ANWH,189027.99353665400000000000,2394.97149718020000000000,1.17499999883301000000,0.23250000028929200000,0.03431199997782690000
JPU13Z23ANWH,36080.49764019640000000000,0,1.00000000000000000000,0.23249999957988000000,0.03181800001963750000
JPU14G16ANWH,13077.53050000000000000000,0,0,0.20499999878417400000,0.02628899990550360000
JPU14G17ANWH,7017.58160000000000000000,0,0.93596099309381500000,0.20500000300210300000,0.00727700010442257000
JPU14G18ANWH,32497.75570000000000000000,0,1.00000000000000000000,0.20499999899700800000,0.02567299994585390000
JPU14G19ANWH,1775.64290000000000000000,7177.11382607140000000000,1.00000000000000000000,0.23250002063935500000,0.02654099919775210000
JQ129N06ANWH,80712.54800000000000000000,84.49400000000000000000,0,0.15340000199418300000,0.02947999998331990000
JQ129N07ANWH,295073.11520000000000000000,0.00000000000000000000,1.00000000000000000000,0.18069999687368700000,0.02948000000099510000
JQ129N08ANWH,91781.26360000000000000000,0,1.00000000000000000000,0.18069999642933700000,0.02948000001863980000
JQ195B06ANWH,38195.07256277440000000000,0,0.01000000000665010000,0.19999999916219600000,0.11940300020139400000
JQ195B07ANWH,151171.16026260500000000000,0,1.00000000000000000000,0.20000000000000000000,0.11940299998634500000
JQ227J06ANWH,85978.40000000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JQ246N07ANWH,384386.07750000000000000000,3841.29000000000000000000,0,0.20500000000000000000,0.50000000000000000000
JQ282D07ANWH,91697.40000000000000000000,0,0,0.20000000000000000000,1.00000000000000000000
JQ322B07BNWH,412708.85000000000000000000,0,0,0.22499999987324600000,0.63636402009144900000
JQ495A12ANWH,0.00000000000000000000,0,0,0,0
JQ495A13ANWH,0.00000000000000000000,0,0,0,0
JQ642L08ANWH,61386.19880000000000000000,0.00000000000000000000,0,0.20000000000000000000,0.49504999032258100000
JQ682S08ANWH,14357.68840000000000000000,0,0,0.22499999797582300000,0.16064299983501300000
