"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/experience_rating/claims/burn_year_result/loss_layer_2","loss_layer_2","float","output","n/a","Layer 2","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_3","loss_layer_3","float","output","n/a","Layer 3","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_4","loss_layer_4","float","output","n/a","Layer 4","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_5","loss_layer_5","float","output","n/a","Layer 5","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_6","loss_layer_6","float","output","n/a","Layer 6","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_7","loss_layer_7","float","output","n/a","Layer 7","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_8","loss_layer_8","float","output","n/a","Layer 8","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_9","loss_layer_9","float","output","n/a","Layer 9","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_10","loss_layer_10","float","output","n/a","Layer 10","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_11","loss_layer_11","float","output","n/a","Layer 11","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_12","loss_layer_12","float","output","n/a","Layer 12","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_13","loss_layer_13","float","output","n/a","Layer 13","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_14","loss_layer_14","float","output","n/a","Layer 14","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_15","loss_layer_15","float","output","n/a","Layer 15","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_16","loss_layer_16","float","output","n/a","Layer 16","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_17","loss_layer_17","float","output","n/a","Layer 17","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_18","loss_layer_18","float","output","n/a","Layer 18","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_19","loss_layer_19","float","output","n/a","Layer 19","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result/loss_layer_20","loss_layer_20","float","output","n/a","Layer 20","n/a","n/a","n/a"
"cds/experience_rating/claims/burn_year_result","burn_year_result","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/claims","claims","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/policy_option_id","policy_option_id","int","output","n/a","Policy Option ID","n/a","n/a","n/a"
"cds/broker_contact","broker_contact","str","input","required","Broker Contact","","n/a","n/a"
"cds/case_pricing_analysis_location","case_pricing_analysis_location","str","input","optional","Case Pricing Analysis Filepath","None","n/a","n/a"
"cds/deadline_date","deadline_date","date","input","optional","Deadline Date","None","n/a","n/a"
"cds/short_description","short_description","str","input","required","Short Description","","n/a","n/a"
"cds/deal_status","deal_status","str","input","required","Deal Status","Submission","n/a","n/a"
"cds/declinature_reason","declinature_reason","str","input","optional","Reason for Declinature","None","n/a","n/a"
"cds/declinature_comments","declinature_comments","str","input","optional","Additional UW Comments","None","n/a","n/a"
"cds/quotation","quotation","str","input","optional","Quotation","None","n/a","n/a"
"cds/quoted","quoted","str","input","required","Quoted","No","n/a","n/a"
"cds/programme","programme","str","input","optional","Programme","Cat XL","['rate_change_task']","n/a"
"cds/territory","territory","str","input","optional","Territory","None","n/a","n/a"
"cds/multi_year","multi_year","str","input","required","Multi-year?","No","n/a","n/a"
"cds/calc_type","calc_type","str","input","required","Calculation Type","US","n/a","n/a"
"cds/currency","currency","str","input","optional","Application Currency","USD","['rms_el_allocation_task', 'pull_pml_curves_task', 'nmp_calc_task']","n/a"
"cds/market_share","market_share","float","input","optional","Market Share","None","n/a","n/a"
"cds/personal_commercial","personal_commercial","str","input","optional","Personal/Commercial","None","n/a","n/a"
"cds/carrier_type","carrier_type","str","input","optional","Carrier Type","None","n/a","n/a"
"cds/sanctions_clause","sanctions_clause","str","input","optional","Sanctions Clause","None","n/a","n/a"
"cds/non_pd_bi","non_pd_bi","str","input","optional","Non PD BI?","None","n/a","n/a"
"cds/tax","tax","float","input","optional","Tax","None","n/a","n/a"
"cds/brokerage","brokerage","float","input","optional","Brokerage","None","['synergy_upload_task']","n/a"
"cds/adj_base","adj_base","str","input","optional","Adj. Base","None","n/a","n/a"
"cds/core_account","core_account","str","input","optional","Core Account","None","['synergy_upload_task']","n/a"
"cds/hours_clause","hours_clause","int","input","optional","Hours Clause","None","n/a","n/a"
"cds/terrorism_code","terrorism_code","str","input","optional","Terrorism Code","None","n/a","n/a"
"cds/com_disease","com_disease","str","input","optional","Com Disease","None","n/a","n/a"
"cds/cyber_code","cyber_code","str","input","optional","Cyber Code","None","n/a","n/a"
"cds/named_perils","named_perils","str","input","optional","Named Perils","None","n/a","n/a"
"cds/am_best_rating","am_best_rating","str","input","optional","AM Best Rating","None","n/a","n/a"
"cds/territorial_focus_group","territorial_focus_group","str","input","optional","Territorial Focus Group","None","n/a","n/a"
"cds/risk_carrier","risk_carrier","str","input","optional","Risk Carrier","None","n/a","n/a"
"cds/met_client_last_12_months","met_client_last_12_months","str","input","optional","Met client in last 12 months?","None","n/a","n/a"
"cds/application_comments","application_comments","str","input","required","Comments","","n/a","n/a"
"cds/includes_us_exposure","includes_us_exposure","bool","input","required","Includes US Exposure","False","n/a","n/a"
"cds/limit_application_ccy_label","limit_application_ccy_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/excess_application_ccy_label","excess_application_ccy_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/aggregate_deductible_application_ccy_label","aggregate_deductible_application_ccy_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/total_label","total_label","str","input","required","Not set","Total","n/a","n/a"
"cds/burn_ol_ccy_label","burn_ol_ccy_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_intl_fields","show_intl_fields","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_us_fields","show_us_fields","bool","output","n/a","Not set","n/a","['rms_el_allocation_task']","n/a"
"cds/show_us_exposure_fields","show_us_exposure_fields","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_perc_us_el","show_perc_us_el","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_agg_qs_input","show_agg_qs_input","bool","output","n/a","Not set","n/a","['run_simulation_task']","n/a"
"cds/show_cat_work_comp_input","show_cat_work_comp_input","bool","output","n/a","Not set","n/a","['rate_change_task']","n/a"
"cds/show_cat_rate_change","show_cat_rate_change","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_other_programme_rate_change","show_other_programme_rate_change","bool","output","n/a","Not set","n/a","['rate_change_task']","n/a"
"cds/show_case_priced","show_case_priced","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_multi_year","show_multi_year","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_declined_reasons","show_declined_reasons","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_aad_cnv_field","show_aad_cnv_field","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/comments","comments","str","input","optional","Comments","None","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_2","show_layer_2","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_3","show_layer_3","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_4","show_layer_4","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_5","show_layer_5","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_6","show_layer_6","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_7","show_layer_7","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_8","show_layer_8","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_9","show_layer_9","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_10","show_layer_10","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_11","show_layer_11","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_12","show_layer_12","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_13","show_layer_13","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_14","show_layer_14","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_15","show_layer_15","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_16","show_layer_16","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_17","show_layer_17","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_18","show_layer_18","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_19","show_layer_19","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/show_layer_20","show_layer_20","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/modelling_account_level/comments","comments","str","input","optional","Comments","","n/a","n/a"
"cds/modelling_account_level/ivor_nmp_selection","ivor_nmp_selection","str","input","required","IVOR NMP inclusion?","Excludes NMP","n/a","n/a"
"cds/modelling_account_level/rms_eq_curve_selection","rms_eq_curve_selection","int","input","optional","RMS EQ PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_ws_curve_selection","rms_ws_curve_selection","int","input","optional","RMS WS PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_scs_curve_selection","rms_scs_curve_selection","int","input","optional","RMS SCS PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_eu_ws_curve_selection","rms_eu_ws_curve_selection","int","input","optional","RMS EU WS PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_jp_eq_curve_selection","rms_jp_eq_curve_selection","int","input","optional","RMS Japan EQ PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_jp_ws_curve_selection","rms_jp_ws_curve_selection","int","input","optional","RMS Japan WS PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_can_eq_curve_selection","rms_can_eq_curve_selection","int","input","optional","RMS Canada EQ PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rms_caribbean_ws_curve_selection","rms_caribbean_ws_curve_selection","int","input","optional","RMS Caribbean WS PML Curve Index","None","['rms_el_allocation_task']","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/carolinas_ws","carolinas_ws","float","input","optional","Carolinas WS","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/miami_dade_ws","miami_dade_ws","float","input","optional","Miami-Dade WS","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/gulf_ws","gulf_ws","float","input","optional","Gulf WS","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/ne_ws","ne_ws","float","input","optional","NE WS","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/fl_pinnelas_ws","fl_pinnelas_ws","float","input","optional","FL Pinnelas","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/la_eq","la_eq","float","input","optional","LA EQ","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/nm_eq","nm_eq","float","input","optional","NM EQ","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/nm_stress_eq","nm_stress_eq","float","input","optional","NM Stress EQ","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year/sf_eq","sf_eq","float","input","optional","SF EQ","None","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/this_year","this_year","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/previous_year/carolinas_ws","carolinas_ws","float","output","n/a","Carolinas WS","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/miami_dade_ws","miami_dade_ws","float","output","n/a","Miami-Dade WS","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/gulf_ws","gulf_ws","float","output","n/a","Gulf WS","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/ne_ws","ne_ws","float","output","n/a","NE WS","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/fl_pinnelas_ws","fl_pinnelas_ws","float","output","n/a","FL Pinnelas","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/la_eq","la_eq","float","output","n/a","LA EQ","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/nm_eq","nm_eq","float","output","n/a","NM EQ","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/nm_stress_eq","nm_stress_eq","float","output","n/a","NM Stress EQ","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year/sf_eq","sf_eq","float","output","n/a","SF EQ","n/a","n/a","['start_renewal_task']"
"cds/modelling_account_level/rds_gross_loss/previous_year","previous_year","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/carolinas_ws","carolinas_ws","float","output","n/a","Carolinas WS","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/miami_dade_ws","miami_dade_ws","float","output","n/a","Miami-Dade WS","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/gulf_ws","gulf_ws","float","output","n/a","Gulf WS","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/ne_ws","ne_ws","float","output","n/a","NE WS","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/fl_pinnelas_ws","fl_pinnelas_ws","float","output","n/a","FL Pinnelas","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/la_eq","la_eq","float","output","n/a","LA EQ","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/nm_eq","nm_eq","float","output","n/a","NM EQ","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/nm_stress_eq","nm_stress_eq","float","output","n/a","NM Stress EQ","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth/sf_eq","sf_eq","float","output","n/a","SF EQ","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss/yoy_growth","yoy_growth","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/modelling_account_level/rds_gross_loss","rds_gross_loss","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/modelling_account_level","modelling_account_level","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils/curve_selections/include_in_summary","include_in_summary","bool","input","required","Include in Summary?","True","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/broker_pml","broker_pml","bool","input","required","Use Broker PML?","True","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/peril","peril","str","input","required","Peril","AP","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/description","description","str","input","optional","Methodology description","","n/a","n/a"
"cds/non_modelled_perils/curve_selections/currency","currency","str","input","optional","Currency","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/curve","curve","str","input","optional","Curve","None","n/a","n/a"
"cds/non_modelled_perils/curve_selections/rp","rp","int","input","optional","RP","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/loss","loss","float","input","optional","Loss","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/curve_selections/show_market_pml","show_market_pml","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils/curve_selections/pml_broker_label","pml_broker_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils/curve_selections/pml_market_label","pml_market_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils/curve_selections","curve_selections","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_2","rp_2","int","input","optional","Not set","2","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_5","rp_5","int","input","optional","Not set","5","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_10","rp_10","int","input","optional","Not set","10","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_25","rp_25","int","input","optional","Not set","25","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_50","rp_50","int","input","optional","Not set","50","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_100","rp_100","int","input","optional","Not set","100","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_200","rp_200","int","input","optional","Not set","200","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_250","rp_250","int","input","optional","Not set","250","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_500","rp_500","int","input","optional","Not set","500","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_1000","rp_1000","int","input","optional","Not set","1000","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_5000","rp_5000","int","input","optional","Not set","5000","n/a","n/a"
"cds/non_modelled_perils/rp_labels/rp_10000","rp_10000","int","input","optional","Not set","10000","n/a","n/a"
"cds/non_modelled_perils/rp_labels","rp_labels","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils/pml_broker/rp_2","rp_2","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_5","rp_5","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_10","rp_10","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_25","rp_25","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_50","rp_50","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_100","rp_100","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_200","rp_200","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_250","rp_250","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_500","rp_500","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_1000","rp_1000","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_5000","rp_5000","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker/rp_10000","rp_10000","int","input","optional","Not set","None","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_broker","pml_broker","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils/pml_market/rp_2","rp_2","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_5","rp_5","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_10","rp_10","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_25","rp_25","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_50","rp_50","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_100","rp_100","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_200","rp_200","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_250","rp_250","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_500","rp_500","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_1000","rp_1000","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_5000","rp_5000","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market/rp_10000","rp_10000","int","output","n/a","Not set","n/a","['nmp_calc_task']","n/a"
"cds/non_modelled_perils/pml_market","pml_market","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils/pml_final/rp_2","rp_2","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_5","rp_5","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_10","rp_10","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_25","rp_25","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_50","rp_50","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_100","rp_100","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_200","rp_200","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_250","rp_250","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_500","rp_500","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_1000","rp_1000","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_5000","rp_5000","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final/rp_10000","rp_10000","int","output","n/a","Not set","n/a","n/a","['nmp_calc_task']"
"cds/non_modelled_perils/pml_final","pml_final","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils","non_modelled_perils","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/curve_number","curve_number","int","input","required","Number of Curves","1","['nmp_calc_task']","n/a"
"cds/non_modelled_perils_visual/show_curve_1","show_curve_1","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_2","show_curve_2","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_3","show_curve_3","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_4","show_curve_4","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_5","show_curve_5","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_6","show_curve_6","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_7","show_curve_7","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_8","show_curve_8","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_9","show_curve_9","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_10","show_curve_10","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_11","show_curve_11","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_12","show_curve_12","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_13","show_curve_13","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_14","show_curve_14","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_15","show_curve_15","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_16","show_curve_16","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_17","show_curve_17","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_18","show_curve_18","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_19","show_curve_19","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_20","show_curve_20","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_21","show_curve_21","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_22","show_curve_22","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_23","show_curve_23","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_24","show_curve_24","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_25","show_curve_25","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_26","show_curve_26","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_27","show_curve_27","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_28","show_curve_28","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_29","show_curve_29","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual/show_curve_30","show_curve_30","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/non_modelled_perils_visual","non_modelled_perils_visual","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/pml_curves/rms_curves/include_in_peril_alloc","include_in_peril_alloc","str","input","required","Include in Peril Allocation?","Yes","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/peril","peril","str","input","required","Peril","AP","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/curve_description","curve_description","str","input","optional","Curve Description","","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/currency","currency","str","input","optional","Currency","None","['rms_el_allocation_task', 'pull_pml_curves_task']","n/a"
"cds/pml_curves/rms_curves/rp_loss/rp_2","rp_2","float","input","optional","2","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_5","rp_5","float","input","optional","5","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_10","rp_10","float","input","optional","10","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
"cds/pml_curves/rms_curves/rp_loss/rp_25","rp_25","float","input","optional","25","None","['rms_el_allocation_task', 'pull_pml_curves_task']","['start_renewal_task']"
