"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/standard_fields/rating_methodology","rating_methodology","str","input","required","Rater Priced or Case Priced?","Rater","n/a","n/a"
"cds/standard_fields/is_case_priced","is_case_priced","bool","output","n/a","Is Case Priced","n/a","n/a","n/a"
"cds/standard_fields/is_rater_priced","is_rater_priced","bool","output","n/a","Is Rater Priced","n/a","n/a","n/a"
"cds/standard_fields","standard_fields","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/limit","limit","float","output","n/a","Limit","n/a","n/a","n/a"
"cds/layers/excess","excess","float","output","n/a","Excess","n/a","n/a","n/a"
"cds/layers/deductible","deductible","float","output","n/a","Deductible","n/a","n/a","n/a"
"cds/layers/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","['rarc_task']","n/a"
"cds/layers/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/layers/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","['rarc_task']","n/a"
"cds/layers/currency","currency","str","output","n/a","Currency","n/a","n/a","n/a"
"cds/layers/section_reference","section_reference","str","input","optional","Policy Section Reference","None","['task_fetch_ihs_data', 'task_confirm_limits', 'task_policy_to_excel', 'expiring_policy_fetch_task', 'rarc_task']","[{'task': 'start_renewal_task', 'reset': False}]"
"cds/layers/brokerage","brokerage","float","input","required","Brokerage","0.25","['rarc_task']","n/a"
"cds/layers/written_line","written_line","float","input","required","Written Line","1","['rarc_task']","n/a"
"cds/layers/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/layers/status","status","str","input","optional","Status","Rating","n/a","['start_renewal_task']"
"cds/layers/is_primary_excess","is_primary_excess","str","input","optional","Primary or Excess","None","n/a","n/a"
"cds/layers/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a","['rarc_task']","n/a"
"cds/layers/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a","n/a","n/a"
"cds/layers/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a","['rarc_task']","n/a"
"cds/layers/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a","n/a","n/a"
"cds/layers/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/pflr","pflr","float","output","n/a","Priced-for Loss Ratio","n/a","n/a","n/a"
"cds/layers/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/trifocus","trifocus","str","output","n/a","Trifocus","n/a","n/a","n/a"
"cds/layers/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Pre-UW Adjustment)","n/a","n/a","n/a"
"cds/layers/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/property/limit","limit","float","input","required","Limit","0","['rarc_task']","n/a"
"cds/layers/coverages/property/excess","excess","float","input","required","Excess","0","['rarc_task']","n/a"
"cds/layers/coverages/property/deductible","deductible","float","input","optional","Deductible","None","n/a","n/a"
"cds/layers/coverages/property/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","n/a","n/a"
"cds/layers/coverages/property/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/layers/coverages/property/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","n/a","n/a"
"cds/layers/coverages/property/currency","currency","str","input","optional","Currency","None","n/a","n/a"
"cds/layers/coverages/property/section_reference","section_reference","str","input","optional","Section Reference","None","n/a","n/a"
"cds/layers/coverages/property/brokerage","brokerage","float","input","required","Brokerage","0","['rarc_task']","n/a"
"cds/layers/coverages/property/written_line","written_line","float","input","required","Written Line","0","['rarc_task']","n/a"
"cds/layers/coverages/property/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/layers/coverages/property/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","['rarc_task']","n/a"
"cds/layers/coverages/property/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a","n/a","n/a"
"cds/layers/coverages/property/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a","n/a","n/a"
"cds/layers/coverages/property/pflr","pflr","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/roc","roc","float","output","n/a","Return on Capital","n/a","n/a","n/a"
"cds/layers/coverages/property/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a","n/a","n/a"
"cds/layers/coverages/property/trifocus","trifocus","str","input","optional","Trifocus","None","n/a","n/a"
"cds/layers/coverages/property/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a","n/a","n/a"
"cds/layers/coverages/property/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a","n/a","n/a"
"cds/layers/coverages/property/expected_loss_cost_100","expected_loss_cost_100","float","output","n/a","Expected Loss Cost (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_net_100","quoted_premium_net_100","float","output","n/a","Net Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_100","quoted_premium_100","float","output","n/a","Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_annual","quoted_premium_annual","float","output","n/a","Annualised Gross Quoted Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_annual_100","quoted_premium_annual_100","float","output","n/a","Annualised Gross Quoted Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_net","benchmark_premium_net","float","output","n/a","Net Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_net_100","benchmark_premium_net_100","float","output","n/a","Net Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_100","benchmark_premium_100","float","output","n/a","Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_annual","benchmark_premium_annual","float","output","n/a","Annualised Gross Benchmark Premium (AFB)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_annual_100","benchmark_premium_annual_100","float","output","n/a","Annualised Gross Benchmark Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/technical_premium_100","technical_premium_100","float","output","n/a","Gross Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/technical_premium_net_100","technical_premium_net_100","float","output","n/a","Net Technical Premium (100%)","n/a","n/a","n/a"
"cds/layers/coverages/property/pflr_pre_uw_adj","pflr_pre_uw_adj","float","output","n/a","Priced-for Loss Ratio (Pre-UW Adj.)","n/a","n/a","n/a"
"cds/layers/coverages/property/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/bi/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/bi","bi","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/pd/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/pd","pd","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/bi","bi","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/model_premium","model_premium","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/quoted_premium","quoted_premium","float","output","n/a","Offered Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/technical_premium","technical_premium","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Technical Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/tpi","tpi","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Benchmark Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/model_premium_pre_uw_adj","model_premium_pre_uw_adj","float","output","n/a","Plan Premium","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/model_rol_pre_uw_adj","model_rol_pre_uw_adj","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/model_rol","model_rol","float","output","n/a","Plan Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/minimum_premium","minimum_premium","float","output","n/a","Plan Premium (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/minimum_rol","minimum_rol","float","output","n/a","Plan Rate-on-Line (after minimums)","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/quoted_rol","quoted_rol","float","output","n/a","Offered Rate-on-Line","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/quoted_roe","quoted_roe","float","output","n/a","Offered Rate-on-Exposure","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/expected_loss_ratio","expected_loss_ratio","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd/expected_loss_ratio_pre_uw_adj","expected_loss_ratio_pre_uw_adj","float","output","n/a","Priced Loss Ratio - Gross Gross","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period/pd","pd","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/property/policy_period","policy_period","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/property/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/property/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/coverages/property","property","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/coverages/liability/limit","limit","float","input","required","Limit","0","['rarc_task']","n/a"
"cds/layers/coverages/liability/excess","excess","float","input","required","Excess","0","['rarc_task']","n/a"
"cds/layers/coverages/liability/deductible","deductible","float","input","optional","Deductible","None","n/a","n/a"
"cds/layers/coverages/liability/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None","n/a","n/a"
"cds/layers/coverages/liability/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None","n/a","n/a"
"cds/layers/coverages/liability/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None","n/a","n/a"
"cds/layers/coverages/liability/currency","currency","str","input","optional","Currency","None","n/a","n/a"
"cds/layers/coverages/liability/section_reference","section_reference","str","input","optional","Section Reference","None","n/a","n/a"
"cds/layers/coverages/liability/brokerage","brokerage","float","input","required","Brokerage","0","['rarc_task']","n/a"
"cds/layers/coverages/liability/written_line","written_line","float","input","required","Written Line","0","['rarc_task']","n/a"
"cds/layers/coverages/liability/premium","premium","float","input","optional","Gross Bound Premium","None","n/a","n/a"
"cds/layers/coverages/liability/status","status","str","input","optional","Status","None","n/a","n/a"
"cds/layers/coverages/liability/benchmark_premium","benchmark_premium","float","output","n/a","Benchmark Premium","n/a","['rarc_task']","n/a"
