"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/admitted/bici/step_4_pm","step_4_pm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_5_qm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_5_qm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_5_qm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_5_qm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_5_qm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_5_qm","step_5_qm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_6_cm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_6_cm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_6_cm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_6_cm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_6_cm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_6_cm","step_6_cm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_7_fm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_7_fm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_7_fm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_7_fm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_7_fm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_7_fm","step_7_fm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_8_em/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_8_em/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_8_em/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_8_em/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_8_em/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_8_em","step_8_em","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_9_om/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_9_om/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_9_om/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_9_om/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_9_om/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_9_om","step_9_om","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_10_lm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_10_lm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_10_lm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_10_lm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_10_lm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_10_lm","step_10_lm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_11_chm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_11_chm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_11_chm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_11_chm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_11_chm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_11_chm","step_11_chm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_12_sm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_12_sm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_12_sm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_12_sm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_12_sm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_12_sm","step_12_sm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_13_edm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_13_edm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_13_edm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_13_edm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_13_edm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_13_edm","step_13_edm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_14_spm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_14_spm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_14_spm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_14_spm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_14_spm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_14_spm","step_14_spm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_16_pcm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_16_pcm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_16_pcm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_16_pcm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_16_pcm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_16_pcm","step_16_pcm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_17_icm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/bici/step_17_icm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/bici/step_17_icm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/bici/step_17_icm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/bici/step_17_icm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_17_icm","step_17_icm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_1_bpm/selected","selected","float","output","n/a","Selected","n/a"
"cds/admitted/bici/step_1_bpm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_1_bpm","step_1_bpm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_15_rm/selected","selected","float","output","n/a","Selected","n/a"
"cds/admitted/bici/step_15_rm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_15_rm","step_15_rm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_18_llm/selected","selected","float","output","n/a","Selected","n/a"
"cds/admitted/bici/step_18_llm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/bici/step_18_llm","step_18_llm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_3_mam_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_3_mam_bici_dropdown","step_3_mam_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_4_pm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_4_pm_bici_dropdown","step_4_pm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_5_qm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_5_qm_bici_dropdown","step_5_qm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_6_cm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_6_cm_bici_dropdown","step_6_cm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_7_fm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_7_fm_bici_dropdown","step_7_fm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_8_em_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_8_em_bici_dropdown","step_8_em_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_9_om_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_9_om_bici_dropdown","step_9_om_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_10_lm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_10_lm_bici_dropdown","step_10_lm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_11_chm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_11_chm_bici_dropdown","step_11_chm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_12_sm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_12_sm_bici_dropdown","step_12_sm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_13_edm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_13_edm_bici_dropdown","step_13_edm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_14_spm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_14_spm_bici_dropdown","step_14_spm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_16_pcm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_16_pcm_bici_dropdown","step_16_pcm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici/step_17_icm_bici_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/bici/step_17_icm_bici_dropdown","step_17_icm_bici_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/bici","bici","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/final_premium","final_premium","float","output","n/a","Final Premium","n/a"
"cds/admitted/baic/rounding_value","rounding_value","float","output","n/a","Rounding Value","n/a"
"cds/admitted/baic/rounding_message","rounding_message","str","output","n/a","Rounding Message","n/a"
"cds/admitted/baic/rounded_premium","rounded_premium","float","override","n/a","Rounded","n/a"
"cds/admitted/baic/show_final_prem_factor","show_final_prem_factor","bool","output","n/a","None","n/a"
"cds/admitted/baic/step_1_bpm/selected","selected","float","output","n/a","Selected","n/a"
"cds/admitted/baic/step_1_bpm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_1_bpm","step_1_bpm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_2_im/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_2_im/reason","reason","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_2_im/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_2_im/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_2_im/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_2_im","step_2_im","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_3_mam/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_3_mam/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_3_mam/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_3_mam/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_3_mam/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_3_mam","step_3_mam","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_4_pm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_4_pm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_4_pm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_4_pm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_4_pm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_4_pm","step_4_pm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_5_qm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_5_qm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_5_qm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_5_qm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_5_qm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_5_qm","step_5_qm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_6_cm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_6_cm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_6_cm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_6_cm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_6_cm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_6_cm","step_6_cm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_7_fm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_7_fm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_7_fm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_7_fm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_7_fm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_7_fm","step_7_fm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_8_em/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_8_em/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_8_em/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_8_em/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_8_em/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_8_em","step_8_em","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_9_om/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_9_om/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_9_om/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_9_om/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_9_om/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_9_om","step_9_om","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_10_lm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_10_lm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_10_lm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_10_lm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_10_lm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_10_lm","step_10_lm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_11_chm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_11_chm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_11_chm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_11_chm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_11_chm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_11_chm","step_11_chm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_12_sm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_12_sm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_12_sm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_12_sm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_12_sm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_12_sm","step_12_sm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_13_edm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_13_edm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_13_edm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_13_edm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_13_edm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_13_edm","step_13_edm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_14_spm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_14_spm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_14_spm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_14_spm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_14_spm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_14_spm","step_14_spm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_15_clrm/selected","selected","float","output","n/a","Selected","n/a"
"cds/admitted/baic/step_15_clrm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_15_clrm","step_15_clrm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_16_pcm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_16_pcm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_16_pcm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_16_pcm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_16_pcm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_16_pcm","step_16_pcm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_17_icm/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_17_icm/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_17_icm/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_17_icm/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_17_icm/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_17_icm","step_17_icm","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_18_yo/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_18_yo/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_18_yo/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_18_yo/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_18_yo/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_18_yo","step_18_yo","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_19_saf/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_19_saf/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_19_saf/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_19_saf/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_19_saf/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_19_saf","step_19_saf","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_19a_fcp/selected","selected","float","input","optional","Selected","None"
"cds/admitted/baic/step_19a_fcp/reason","reason","str","input","optional","Reason","None"
"cds/admitted/baic/step_19a_fcp/min","min","float","output","n/a","Min","n/a"
"cds/admitted/baic/step_19a_fcp/max","max","float","output","n/a","Max","n/a"
"cds/admitted/baic/step_19a_fcp/message","message","str","output","n/a","Message","n/a"
"cds/admitted/baic/step_19a_fcp","step_19a_fcp","structure","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_3_mam_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_3_mam_baic_dropdown","step_3_mam_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_4_pm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_4_pm_baic_dropdown","step_4_pm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_5_qm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_5_qm_baic_dropdown","step_5_qm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_6_cm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_6_cm_baic_dropdown","step_6_cm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_7_fm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_7_fm_baic_dropdown","step_7_fm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_8_em_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_8_em_baic_dropdown","step_8_em_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_9_om_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_9_om_baic_dropdown","step_9_om_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_10_lm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_10_lm_baic_dropdown","step_10_lm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_11_chm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_11_chm_baic_dropdown","step_11_chm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_12_sm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_12_sm_baic_dropdown","step_12_sm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_13_edm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_13_edm_baic_dropdown","step_13_edm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_14_spm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_14_spm_baic_dropdown","step_14_spm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_16_pcm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_16_pcm_baic_dropdown","step_16_pcm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_17_icm_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_17_icm_baic_dropdown","step_17_icm_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_18_yo_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_18_yo_baic_dropdown","step_18_yo_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic/step_19_saf_baic_dropdown/Activity","Activity","str","output","n/a","Reason","n/a"
"cds/admitted/baic/step_19_saf_baic_dropdown","step_19_saf_baic_dropdown","list","n/a","n/a","n/a","n/a"
"cds/admitted/baic","baic","structure","n/a","n/a","n/a","n/a"
"cds/admitted","admitted","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/conditions_met","conditions_met","bool","output","n/a","None","n/a"
"cds/admitted_excess/is_primary_excess","is_primary_excess","str","input","optional","Primary or Excess Rating","Primary"
"cds/admitted_excess/exc_prim_limit/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_prim_limit","exc_prim_limit","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_prim_retention/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_prim_retention","exc_prim_retention","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_prim_premium/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_prim_premium","exc_prim_premium","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_excess_limit/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_excess_limit","exc_excess_limit","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_excess_attach/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_excess_attach","exc_excess_attach","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_no_policies/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_no_policies","exc_no_policies","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_prim_rate_ade/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_prim_rate_ade/min","min","float","output","n/a","Min","n/a"
"cds/admitted_excess/exc_prim_rate_ade/max","max","float","output","n/a","Max","n/a"
"cds/admitted_excess/exc_prim_rate_ade","exc_prim_rate_ade","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_large_loss/value","value","str","input","optional","Value","None"
"cds/admitted_excess/exc_large_loss","exc_large_loss","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_ind_risk_level/value","value","str","input","optional","Value","None"
"cds/admitted_excess/exc_ind_risk_level","exc_ind_risk_level","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_ind_sec_factor/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_ind_sec_factor/min","min","float","output","n/a","Min","n/a"
"cds/admitted_excess/exc_ind_sec_factor/max","max","float","output","n/a","Max","n/a"
"cds/admitted_excess/exc_ind_sec_factor","exc_ind_sec_factor","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_comp_spe_risk_level/value","value","str","input","optional","Value","None"
"cds/admitted_excess/exc_comp_spe_risk_level","exc_comp_spe_risk_level","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_comp_spe_factor/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_comp_spe_factor/min","min","float","output","n/a","Min","n/a"
"cds/admitted_excess/exc_comp_spe_factor/max","max","float","output","n/a","Max","n/a"
"cds/admitted_excess/exc_comp_spe_factor","exc_comp_spe_factor","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_liti_potential_risk_level/value","value","str","input","optional","Value","None"
"cds/admitted_excess/exc_liti_potential_risk_level","exc_liti_potential_risk_level","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_liti_potential_factor/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_liti_potential_factor/min","min","float","output","n/a","Min","n/a"
"cds/admitted_excess/exc_liti_potential_factor/max","max","float","output","n/a","Max","n/a"
"cds/admitted_excess/exc_liti_potential_factor","exc_liti_potential_factor","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/exc_fl_schedule_rating_factor/value","value","float","input","optional","Value","None"
"cds/admitted_excess/exc_fl_schedule_rating_factor/min","min","float","output","n/a","Min","n/a"
"cds/admitted_excess/exc_fl_schedule_rating_factor/max","max","float","output","n/a","Max","n/a"
"cds/admitted_excess/exc_fl_schedule_rating_factor","exc_fl_schedule_rating_factor","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/adm_exc_model_prem/value","value","float","output","n/a","Model Premium","n/a"
"cds/admitted_excess/adm_exc_model_prem","adm_exc_model_prem","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/adm_exc_max_round_down/value","value","float","output","n/a","Max Round Down","n/a"
"cds/admitted_excess/adm_exc_max_round_down","adm_exc_max_round_down","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/adm_exc_max_round_up/value","value","float","output","n/a","Max Round Up","n/a"
"cds/admitted_excess/adm_exc_max_round_up","adm_exc_max_round_up","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess/adm_exc_round_prem/value","value","float","override","n/a","Value","n/a"
"cds/admitted_excess/adm_exc_round_prem","adm_exc_round_prem","structure","n/a","n/a","n/a","n/a"
"cds/admitted_excess","admitted_excess","structure","n/a","n/a","n/a","n/a"
"cds/sector_display","sector_display","str","output","n/a","Sector","n/a"
"cds/linked_spreadsheet","linked_spreadsheet","str","output","n/a","","n/a"
"cds/table_explained","table_explained","str","output","n/a","","n/a"
"cds/graph_explained","graph_explained","str","output","n/a","","n/a"
"cds/historical_freq/display_year","display_year","str","output","n/a","Year","n/a"
"cds/historical_freq/claims","claims","float","output","n/a","Claims","n/a"
"cds/historical_freq/exposure","exposure","float","output","n/a","Exposure","n/a"
