eventid,AL,CT,DC,DE,FL,GA,HI,LA,MA,MD,ME,MS,NC,NH,NJ,NY,PA,RI,SC,TX,VA,VT,WV,Caribbean
2866903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033347,0,0,0,0.998966653
2858198,0.0097145,0,0,0,0.001821481,0,0,0.913006775,0,0,0,0.061265186,0,0,0,0,0,0,0,0.013973039,0,0,0,0.000219018
2895542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874400,0,0.003221623,0,0,0.046400747,0,0,0,0.04053368,0,0.007253812,0,0,0,0.000258803,0.827437352,0,0.002697499,0,0,0,0,0,0.072196483
2870859,0.001604966,0,0,0,0.971134419,0,0,0.006508292,0,0,0,0.000703062,0,0,0,0,0,0,0,0,0,0,0,0.020049261
2850885,0.459612573,0,0,0,0.137769801,0.000159417,0,0.155407643,0,0,0,0.247047095,0,0,0,0,0,0,0,3.47E-06,0,0,0,0
2857088,0.442364051,0,0,0,0.011942051,0,0,0.002723409,0,0,0,0.542970489,0,0,0,0,0,0,0,0,0,0,0,0
2864908,0.001037627,0,0,0,0.647643115,0,0,0.099228929,0,0,0,0.00164592,0,0,0,0,0,0,0,0.249591633,0,0,0,0.000852775
2854480,0,0,0,0,0.735583501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264416499
2861313,0.000146768,0,0,0,0.008008725,0.094454099,0,0,0,0,0,0,0.038919801,0,0,0,0,0,0.145458772,0,0,0,0,0.713011835
2877543,0,0,0,0,0.840390891,0.000438565,0,9.02E-05,0,0,0,0,0,0,0,0,0,0,0,0.147214871,0,0,0,0.011865461
2887035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855316,4.53E-06,0,0,0,0,0,0,0.017029032,0,0,0,7.85E-05,0,0,0,0,0,0,0,0.979476669,0,0,0,0.003411249
2894855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872628,0,0,0,0,0.990690168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084903,0,0,0,0.008460802
2851921,0.103126216,0,0,0,0.864859731,0.005656567,0,0.015621251,0,0,0,0.007713731,0,0,0,0,0,0,0,0,0,0,0,0.003022504
2882020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852940,0,0,0,0,0,0,0,0.785868021,0,0,0,0,0,0,0,0,0,0,0,0.212323736,0,0,0,0.001808244
2850450,0,0,0,0,0.611161799,0,0,0.283266708,0,0,0,0,0,0,0,0,0,0,0,0.036429534,0,0,0,0.069141958
2879833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856166,0.018721432,0,0,0,0.000660778,0.001459707,0,0.85450824,0,0.000381107,1.89E-06,0.11446643,3.12E-05,0,0,0.000298376,0.003198761,0,0,0.005062957,0.000177036,0.000425033,0.000602443,4.59E-06
2867951,0.051419263,0,0,0,0.027336793,0.392277721,0,0,0,0,0,0.001980718,0.01236174,0,0,0,0,0,0.514623214,0,0,0,0,5.50E-07
2885263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853461,0,0,0,0,0.996172831,0.002004455,0,0,0,0,0,0,0,0,0,0,0,0,0.000354687,0,0,0,0,0.001468027
2862000,0,0.015539271,0,6.39E-08,0.473526107,0,0,0,0.255272118,5.25E-05,0.025610607,0,0.018036179,0.00782832,0.006697022,0.058320926,0,0.091379275,0,0,2.42E-05,0,0,0.047713457
2870656,0.105612065,0,0,0,0.033267515,0,0,0.381448995,0,0,0,0.471375629,0,0,0,0,0,0,0,0.008295796,0,0,0,0
2893919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2876607,0,0,0,0,0,0,0,0.998822375,0,0,0,0.001177625,0,0,0,0,0,0,0,0,0,0,0,0
2856401,0,9.22E-05,0,0.000786074,0.040641741,7.63E-05,0,0,0.017138789,0.000567739,0.000278634,0,0.4168867,0.003667935,0.002278124,0.021977014,0,0.000411888,0.282720349,0,0.011933281,0,0,0.200543193
2894938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873713,0,0.06074791,0.003780267,0.037831039,0,7.03E-06,0,0,0.093628992,0.05067061,0.000300303,0,0.185352281,0.003003542,0.151375329,0.118861015,0.125786528,0.034024514,0.027212365,0,0.106812019,0.000323687,0.000282565,0
2863803,0,0,0,0,0.999864961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135039
2868970,0,0,0,0,0.809234563,0,0,0.036604913,0,0,0,0,0,0,0,0,0,0,0,0.145982384,0,0,0,0.00817814
2877626,0,0,0,0,0.290636584,9.88E-06,0,0.00877775,0,0,0,4.10E-06,0,0,0,0,0,0,0,0.699574517,0,0,0,0.000997173
2886282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855147,0.000516935,0,0,0,0.944593165,3.91E-06,0,0.035268204,0,0,0,0.006701795,0,0,0,0,0,0,0,3.01E-08,0,0,0,0.012915957
2865057,0,0,0,0,0,0,0,0,0,0.002423759,0.005803587,0,0.87937525,0,0,0,0,1.36E-06,0,0,0.112396045,0,0,0
2858087,0,2.25E-06,0,0,0,0,0,0,0.101811182,0,0.002994927,0,0,0.002519472,0,0.000179562,0,0.002634487,0,0,0,0,0,0.889858115
2877108,0.00037271,0,0,0,0.908895456,0.047406213,0,0,0,0,0,0,0.000229561,0,0,0,0,0,0.000975513,0,4.00E-06,0,0,0.042116546
2883059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854194,0.021879438,0,0,0,0.519934258,0.011544351,0,0.192723981,0,0,0,0.021854062,0.002883285,0,0,0,0,0,0.000468024,5.11E-05,9.88E-05,0,0,0.228562664
2874168,0,0,0,0,0.716213761,0.121895512,0,0,0,0,0,0,0.004090482,0,0,0,0,0,0.156110409,0,0,0,0,0.001689836
2882824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862850,0,0,0,0,0.347151603,0.363967488,0,0,0,0,0,0,0.054232795,0,0,0,0,0,0.131251434,0,0.00028049,0,0,0.10311619
2883577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867029,0,0,0,0,0,0,0,0,0,0,0,0,0.012136349,0,0,0,0,0,0,0,6.67E-08,0,0,0.987863584
2875568,0,0.044681951,0,0.016363997,0.247289604,0.000927472,0,0,0.101734806,0.015070524,0.01927287,0,0.064040445,0.015888971,0.161135323,0.201162178,0.02227786,0.016195804,0.000379514,0,0.069113805,0.003901564,0,0.000563312
2852422,0,0.010896806,0,0.065090358,0,0,0,0,0,0.057195567,0,0,0.179841266,0,0.288889188,0.119725181,0.053423312,0,0,0,0.22493832,0,0,0
2881519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849717,0.009062515,0,0,0,0.960838831,0.001119127,0,3.67E-08,0,0,0,1.68E-05,0,0,0,0,0,0,5.85E-06,0,0,0,0,0.028956814
2872863,0,0,0,0,0.996987397,3.84E-05,0,0.000442921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002531312
2858373,0,0,0,0,0,0,0,0.003378229,0,0,0,0,0,0,0,0,0,0,0,0.996621771,0,0,0,0
2860145,0,0,0,0,0.914111281,0.002384642,0,0,0,2.08E-06,0,0,0.000108242,0,0,0,0,0,0.021147858,0,3.13E-05,0,0,0.062214618
2885031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868801,0,0,0,0,0.991960741,0,0,0,0,0,0,0,0.005550569,0,0,0,0,0,0,0,0,0,0,0.00248869
2890026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872714,0,0,0,0,0,0,0,0.000673394,0,0,0,0,0,0,0,0,0,0,0,0.999326606,0,0,0,0
2851489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2870942,0,0,0,0,0.677696065,0,0,0.000435998,0,0,0,0,0,0,0,0,0,0,0,0.30034183,0,0,0,0.021526107
2872196,0,0,0,0,0.036444695,0.142911948,0,0,0,0,0,0,0.063270992,0,0,0,0,0,0.642483691,0,0.002934004,0,0.000137881,0.11181679
2880852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2889508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866594,0.003597804,0,0,0,0.318666816,0,0,0.638202356,0,0,0,0.028599274,0,0,0,0,0,0,0,0.001579957,0,0,0,0.009353794
2889657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849282,0,0.00234924,0,0.010999139,0,0,0,0,0.0787794,0.011018774,0.002353183,0,0.488821228,0.000336322,0.024877148,0.014334643,0,0.029702697,0.000102562,0,0.336325665,0,0,0
2857938,0,0,0,0,0,0,0,0.999963714,0,0,0,0,0,0,0,0,0,0,0,3.63E-05,0,0,0,0
2890261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872545,0.000114856,0,0,4.37E-06,0.060243095,0.002543254,0,1.91E-05,0,2.52E-05,0,0,0.025983555,0,0,0,0,0,0.000547911,0.895813812,0.014626698,0,0,7.81E-05
2855233,1.09E-05,0,0,0,0.990889483,0.007193036,0,0,0,0,0,0,0,0,0,0,0,0,3.81E-05,0,0,0,0,0.001868436
2863889,0,0,0,0.084410094,0,0,0,0,0,0.077585586,0,0,0.163194114,0,0.026327632,0.070106288,0.391712656,0,0.144280344,0,0.036262357,0.00612093,0,0
2881201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2856919,2.58E-06,0,0,0,0.452488093,1.29E-05,0,0.008181908,0,0,0,9.06E-05,0,0,0,0,0,0,7.84E-09,0.536617927,0,0,0,0.002605932
2881805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874231,0,0,0,0,0.015800768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984199232
2865575,0,0,0,0,0.703437194,0,0,0,0,0,3.99E-05,0,0,0,0,0,0,5.52E-09,0,0,0,0,0,0.296522898
2875854,0.093200968,0.043200196,0,0.006266515,0.004394611,0.104629989,0,0.290824242,0.027728105,0.003652025,0.006038276,0.223780798,0.017035943,0.010811449,0.052696505,0.096975007,8.60E-05,6.00E-05,0.015176941,0,0.003442465,0,0,0
2867198,0,0,0,0,0,0,0,9.37E-05,0,0,0,0,0,0,0,0,0,0,0,0.99978108,0,0,0,0.000125208
2850968,0.026767919,0,0,0,0.732957478,0.017930818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222343785
2893252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858542,0,0,0,0,0.420210089,0.000180849,0,0,0,0,0,0,0.484699991,0,0,0,0,0,0.052046218,0,0.003754695,0,0,0.039108159
2884510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870338,0,0,0,0,0.874345245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015761971,0,0,0,0.109892784
2849196,0,0.000883856,0,0.039413727,0.400499594,0,0,0,0.016296342,0.037266422,0,0,0.249674364,0,0.066587181,0.016697387,0.000108797,0.009412508,0.044300971,0,0.068703932,0,0,0.05015492
2853026,3.11E-06,0,0,0,0.258999661,0,0,0.184086413,0,0,0,0.000904014,0,0,0,0,0,0,0,0.554849619,0,0,0,0.001157182
2893401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861682,0,0,0,0,0.852229582,0,0,0,0,0,0,0,0.147770418,0,0,0,0,0,0,0,0,0,0,0
2876089,2.19E-05,0,0,0,2.87E-05,0,0,0.068585106,0,0,0,0.000924725,0,0,0,0,0,0,0,0.076309173,0,0,0,0.854130384
2884745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872259,0.12588955,0,0,0,0.827616857,0.020975047,0,0,0,0,0.001582516,0,0,0,0,0,0,0,0,0,0,0,0,0.02393603
2873882,1.08E-06,0,0,0,0,0,0,0.003443115,0,0,0,0.001211471,0,0,0,0,0,0,0,0.995344335,0,0,0,0
2882538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867633,0,0,0,0,0.859661885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001970198,0,0,0,0.138367917
2851403,0.112220829,0,0,0,0.659629418,0.120529,0,0.022226968,0,0,0,0.00928716,0,0,0,0,0,0,0.076106625,0,0,0,0,0
2860059,0,0,0,0,0,0,0,0.0025233,0,0,0,0,0,0,0,0,0,0,0,0.9974767,0,0,0,0
2847224,0,0,0,0,0.94374684,0.009210549,0,0,0,0,0,0,0.013026321,0,0,0,0,0,0,0,0,0,0,0.03401629
2878061,0.41263421,0,0,0,0.144316659,0,0,0.010646478,0,0,0,0.374704413,0,0,0,0,0,0,0,0,0,0,0,0.05769824
2861831,2.55E-05,0,0,0,0,0,0,0.998887643,0,0,0,0.00108686,0,0,0,0,0,0,0,0,0,0,0,0
2863454,0.000381288,0,0,0,0.979191429,0.014818416,0,0,0,0,0,0,0,0,0,0,0,0,0.000369277,0,0,0,0,0.00523959
2853175,0,0,0,0,0.277949902,0.000373611,0,4.83E-06,0,0,0,0,0,0,0,0,0,0,0,0.711698999,0,0,0,0.009972658
2854798,0,0.004508039,0.002868961,0.004324251,0.624326427,0.054280132,0,0,0.001045224,0.022656291,0.000128319,0,0.112551513,0.000618249,0.022527907,0.017249343,0.02278719,2.42E-06,0.052509133,0,0.033708567,3.00E-05,7.34E-05,0.023804594
2869405,0,0.02170775,0.000332041,0.11459146,0,0,0,0,0.064257184,0.129419739,0.009023023,0,0.053603863,0.010506674,0.231387937,0.083353458,0.0939934,0.007272034,0,0,0.18048627,6.52E-05,0,0
2880766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2886717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872110,0.000681507,0,0,0,0.12056091,0,0,0.813618927,0,0,0,0.052432642,0,0,0,0,0,0,0,0,0,0,0,0.012706014
2888340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854512,0.000985828,0,0,0,0.939944768,0.000366695,0,0.04146144,0,0,0,0.001465024,0,0,0,0,0,0,7.71E-07,0,0,0,0,0.015775474
2865275,0.000195611,0,0,0,0.056565533,0,0,0.000131055,0,0,0,0,0,0,0,0,0,0,0,0.943001586,0,0,0,0.000106214
2889975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854661,0,0,0,0.00347353,0,0,0,0,0,0.005862701,0,0,0.888878185,0,0.003804294,6.03E-07,0,0,0,0,0.097980687,0,0,0
2861296,0,0,0,0.001466136,0.966583846,0,0,0,0,0.000907162,0,0,0.005893145,0,0.003249891,7.50E-06,4.23E-06,0,0,0,0.013812779,0,0,0.008075305
2865126,0,0,0,0,0.998960984,0.000972177,0,0,0,0,0,0,0,0,0,0,0,0,1.85E-06,0,0,0,0,6.50E-05
2893805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870974,0,0,0,0,0,0,0,0.001267035,0,0,0,0,0,0,0,0,0,0,0,0.998029533,0,0,0,0.000703432
2850785,0.028417117,0,0,0,0.550265299,0,0,0.138738989,0,0,0,0.247625929,0,0,0,0,0,0,0,0,0,0,0,0.034952667
2872059,0,0,0,0,0,0,0,6.91E-06,0,0,0,0,0,0,0,0,0,0,0,0.839433934,0,0,0,0.160559151
2880148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866211,0,0,2.09E-09,0.002912919,0.15700374,0.002126178,0,0,5.23E-05,0.003210322,0,0,0.332573227,0,0.002733202,0.000102489,3.13E-06,1.28E-09,0.444934626,0,0.052011609,0,0,0.002336212
2855448,0,0,0,0,0.999989237,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E-07
2892869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997001765,0,0,0,0.002998235
2895674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866062,0,0,0,0.211621251,0.11330419,0.05721187,0,0.178996585,0,0.377828715,0,0,0,0,0.011858055,0,0.000211808,0,0,0,0.048967526,0,0,0
2862232,0,0,0,0,0.813792358,0.043310799,0,0,0,0,0,0,0.038490071,0,0,0,0,0,0.082491165,0,0.00093403,0,0.000458033,0.020523544
2871910,0,0,0,0,0,0,0,0.000106065,0,0,0,0,0,0,0,0,0,0,0,0.942926098,0,0,0,0.056967836
2872995,0,0,0,1.87E-06,0.996425135,1.27E-06,0,0,0,1.56E-05,0,0,0.00028944,0,5.50E-06,0,0,0,0.000736293,0,8.22E-05,0,0,0.002442685
2879212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851721,0,0,0,0,0,0,0,0.01889049,0,0,0,0,0,0,0,0,0,0,0,0.952178019,0,0,0,0.028931491
2856384,0,0,0,0,0.951602246,0.000872454,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-05,0,0,0,0,0.047510414
2867147,0,0,0,0,0.016322803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977441846,0,0,0,0.006235351
2891698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863168,0.000701729,0,0,0,0.557487642,0.079762546,0,0.067225522,0,0,0,0.012316789,0.003378886,0,0,0,0,0,0.242757847,0,0,0,0,0.036369039
2891847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2867765,2.65E-05,0,0,0,0,0,0,0.849606946,0,0,0,0.006235951,0,0,0,0,0,0,0,0.141767691,0,0,0,0.002362952
2866998,0,0,0,0,0.917987819,0,0,0,0,0,0.000178504,0,0,0,0,0,0,2.55E-07,0,0,0,0,0,0.081833422
2895677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869102,0,0,0,0,0.000509858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999490142
2873931,0,0,0,0,0,0,0,0,0,0,0.881120489,0,0,0,0,0,0,0,0,0,0,0,0,0.118879511
2852657,0.165555798,0,0,0,0.102967375,0,0,0.138058509,0,0,0,0.068417549,0,0,0,0,0,0,0,0,0,0,0,0.525000768
2853576,0.019348788,0,0,0,0.432034022,0.024427259,0,0.297837012,0,0,0,0.048752508,0,0,0,0,0,0,0.001434381,0.173756826,0,0,0,0.002409204
2887018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2879315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2890997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864190,0,0,0,0,0,0,0,0.005746644,0,0,0,0,0,0,0,0,0,0,0,0.994253356,0,0,0,0
2887167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860360,0.001571086,0,0,0,0.000737793,0,0,0.71006874,0,0,0,0.284499171,0,0,0,0,0,0,0,0,0,0,0,0.00312321
2893802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855597,0,0,0,0,0.77530543,0.000109014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224585556
2873782,0.34533153,0,0,0,0.468289212,0.159249006,0,0.001769658,0,0,0,0.006500536,0.001488019,0,0,0,0,0,0.003553713,0,1.10E-05,0,0,0.013807362
2877761,0,0,0,0.047440438,0,0,0,0,0,0.043275141,0.01063655,0,0.120665779,0,0.082490107,0.057816986,6.01E-09,0,0,0,0.637674993,0,0,0
2881084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849849,0,0,0.023774302,0.010596645,0.0032608,0.006984806,0,0,0,0.134176277,0,0,0.363351223,0,0.010103575,0.000630311,0.049828709,0,0.127145407,0,0.264771029,0,0.005280874,9.60E-05
2871123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850768,0,1.04E-05,0,0.001899237,0,0,0,0,0,0.001069092,0,0,0.002527875,0,0.011327438,0.030429735,1.04E-09,8.42E-07,0,0,0.003893728,0,0,0.948841652
2869019,0.216666995,0,0,0,0.460076424,3.08E-05,0,6.51E-08,0,0,0,0.004257933,0,0,0,0,0,0,0,0,0,0,0,0.318967785
2872677,0,0,0,0,0.607819169,0,0,9.20E-08,0,0,0,0,0,0,0,0,0,0,0,0.345717803,0,0,0,0.046462935
2893570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2878594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862235,0.003120638,0,0,0,0.839622965,0.030515772,0,0,0,0,0,0,0,0,0,0,0,0,0.001661112,0,0,0,0,0.125079512
2861382,0,0,0,0,0.996951725,0,0,0,0,0,0,0,0.000850394,0,0,0,0,0,2.87E-06,0,0,0,0,0.002195015
2857552,0,0.146680232,0,0.004344237,0,0,0,0,0.201288722,0.00427662,0.007016983,0,0.007185997,0.011176682,0.148454573,0.388154787,0.00256384,0.069115717,0,0,0.009389538,0.000141969,0,0.0002101
2886231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865893,0.000160352,0,0,0,0.926875993,0.00117676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071786895
2867230,0,0,0,0,0.628137999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035093247,0,0,0,0.336768754
2878697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875803,0,0,0,0,0.526589533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473410467
2892634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859192,0,0.122381025,0,0.007059233,0,5.33E-05,0,0,0.332793903,0.006003591,0.055306721,0,0.100976752,0.057767083,0.058244987,0.17055536,1.68E-05,0.04604931,0.003377411,0,0.037971468,0.000594194,0,0.000848805
2877443,0.000836605,0,0,0,0,0,0,0.96354615,0,0,0,0.021001184,0,0,0,0,0,0,0,0,0,0,0,0.014616062
2885295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865976,0,0,0,0,0,0,0,0.007543022,0,0,0,0,0,0,0,0,0,0,0,0.992456978,0,0,0,0
2869806,0,0,0,0,0.946000079,0.000234806,0,0,0,0,0,0,0,0,0,0,0,0,8.27E-06,0,0,0,0,0.053756848
2857469,0,0,0,0,0.735229497,0,0,0,0,0.003272361,0,0,0.177269552,0,0,0.008987336,0.004234658,0,0.013515335,0,0.045720259,0.002797072,0.004427457,0.004546473
2868166,0.072294361,0,0,0,0.014162317,0,0,3.62E-06,0,0,0,0.025329985,0,0,0,0,0,0,0,0,0,0,0,0.888209718
2879633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2850871,0,0,0,0,0,0,0,0.000126656,0,0,0,0,0,0,0,0,0,0,0,0.597136766,0,0,0,0.402736578
2887954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860128,0,5.18E-06,0,0.00023048,0.018500286,0.000155937,0,0,0.005289659,9.04E-05,0.000205329,0,0.000141614,0.006270553,0.00838153,0.015323153,1.09E-06,5.22E-05,0,0,6.28E-07,0,0,0.945351955
2878379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2895591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870742,0,0,0,0,0,0,0,0.000140226,0,0,0,0,0,0,0,0,0,0,0,0.999859774,0,0,0,0
2894738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856533,0,0.102967794,0,0.000534218,0,0,0,0,0.349677444,0.001071964,0.007503172,0,0.116068444,0.013915957,0.006792875,0.227568187,0,0.118284161,0,0,0.010486881,0,0,0.045128904
2866912,0,0,0,0,0.86306855,0.032300044,0,0,0,0,0.000132095,0,0,0,0,0,0,0,4.30E-05,0,0,0,0,0.10445627
2872846,0,0,2.52E-09,0,0.841430389,0.00272349,0,0,0,0.001188512,0,0,0.132313767,0,0,0,0.000778997,0,0.015695894,0,0.000642538,7.37E-05,0,0.005152669
2849935,0.109843,0,0,0,0.761377752,0.094094505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034684744
