year,business_plan_class,attr_base,attr_inflation,attr_rate_change,attr_rarc_margin,attr_portfolio_change,attr_selected_attritional,cat_base,cat_inflation,cat_rate_change,cat_rarc_margin,cat_climate_change,cat_non_modelled_perils_general,cat_non_modelled_perils_weather,cat_anti_selection,cat_taiwan_rds,cat_greenwashing,cat_recession,cat_scaling,selected_cat,bp_expenses,cat_non_modelled_perils_all_other
2025,M&A,0.68595485534112900000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.69007058447317600000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.22630326156636300000,0.00000000000000000000
2025,US Misc Med,0.57295791206606400000,0.05600000000000000000,0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.57623195727787000000,0.00000000000000000000,0.00600000000000000000,0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.14712920704433300000,0.00000000000000000000
2025,US Life Sciences,0.76000000000000000000,0.06600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.81016000000000000000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.12433785382807500000,0.00000000000000000000
2025,Intl Misc Med & Life Sciences,0.55806486705163600000,0.02600000000000000000,0.04000000000000000000,0.00000000000000000000,0.00000000000000000000,0.55055245537978700000,0.00000000000000000000,0.00600000000000000000,0.04000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.14022098115479300000,0.00000000000000000000
2025,Healthcare Management Liability,0.68603531651206900000,0.08600000000000000000,0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.70955652736391100000,0.00000000000000000000,0.00600000000000000000,0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.11150769364616400000,0.00000000000000000000
2025,US Hospitals,0.86999660408067900000,0.08600000000000000000,0.20000000000000000000,0.00000000000000000000,0.00000000000000000000,0.78734692669301500000,0.00000000000000000000,0.00600000000000000000,0.20000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.07049083854514660000,0.00000000000000000000
2025,Ki FI,0.75629401264862100000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.76083177672451200000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0.22000000000000000000,0,0,0,0,0.24400000000000000000,0.25997386581730600000,0.22000000000000000000
2025,Financial Institutions,0.48401188892871600000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.51254311606556700000,0.16600000000000000000,0.00600000000000000000,-0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0.00000000000000000000,0,0,0.19978526315789500000,0.14997134326143500000,0.00000000000000000000
2025,International ML,0.47000000000000000000,0.00600000000000000000,-0.07000000000000000000,0.00000000000000000000,0.00000000000000000000,0.50840860215053800000,0.12400000000000000000,0.00600000000000000000,-0.07000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0.00000000000000000000,0,0,0.15813333333333300000,0.11518435580163100000,0.00000000000000000000
2025,International Specialty Programmes,0.53105955289299800000,0.01600000000000000000,-0.04993928959009880000,0.00000000000000000000,0.00000000000000000000,0.56791792337828100000,0.00000000000000000000,0.00600000000000000000,-0.04993928959009880000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0.00000000000000000000,0,0,0.02400000000000000000,0.30374633991613000000,0.00000000000000000000
2025,Specialty Reinsurance,0.57693710259684300000,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0.00000000000000000000,0.56349390797322800000,0.00000000000000000347,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.18127309460720800000,0.00000000000000000000
2025,Specialty Surety,0.85888416390385100000,0.00600000000000000000,0.02229115102087270000,0.00000000000000000000,0.00000000000000000000,0.84519705372039600000,0.00000000000000000694,0.00600000000000000000,0.02229115102087270000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.32886375659432600000,0.00000000000000000000
2025,Specialty BPS,0.52766752337176300000,0.00600000000000000000,0.01000000000000000000,0.00000000000000000000,0.00000000000000000000,0.52557775100197400000,0.11600000000000000000,0.00600000000000000000,0.01000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.13954059405940600000,0.31584487864876100000,0.00000000000000000000
2025,Small Business Misc Med,0.50788388271972200000,0.00600000000000000000,0.05000000000000000000,0.00000000000000000000,0.00000000000000000000,0.48660112953908600000,0.00000000000000000347,0.00600000000000000000,0.05000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.18248215155951300000,0.00000000000000000000
