year,Business Plan Class,Gross Net Att ULR,Gross Net Cat ULR,Total ULR,BP GN Premium,BP NN Premium,Net Premium,Net Expense/ GN Premium,Investment Income /GN Premium,RI Premium/GN Premium,RI Recoveries/ GN Premium,Capital Required / GN Premium,Att LR,Large LR,Cat LR,Att COV,Large COV,Cat COV,Large Loss Threshold,Decay Factor,Target NLR,NML,LAE,RoC,Variable Expense,Fixed Expense,Climate Load
2025,Recall,0.667440957423935000,0.024000000000000000,0.691440957423935000,36320420.819763200000000000,36320420.819763200000000000,36320420.819763200000000000,0.213846427075393000,0.079698610985938200,0.052560597170539700,0.026003541810102100,0.982494660734150000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Satellite,0.681579591926035000,0.077781102062500000,0.759360693988535000,24183233.453580000000000000,24183233.453580000000000000,24183233.453580000000000000,0.227065373116146000,0.081430627984204800,0.042646185988600400,0.033196306863937200,0.851950695548191000,0.133594468922500000,0.160343797470912000,0.285524632743613000,0.646395430188232000,0.975236298359776000,1.098529247874990000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Small Business Misc Med,0.650963819833047000,0.024000000000000000,0.674963819833047000,30081101.507785400000000000,30081101.507785400000000000,30081101.507785400000000000,0.193288573797902000,0.132083841800040000,0.038691107714411100,0.026134622760869400,0.996877321300156000,0.558329648015237000,0.229195865362107000,0.048703106430372100,0.524274365424838000,0.948276483993750000,4.692432364752220000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Specialty BPS,0.604568265779100000,0.165335317923643000,0.769903583702743000,86692447.083571000000000000,86692447.083571000000000000,86692447.083571000000000000,0.203848615210113000,0.094357207326074100,0.005550638062668110,0.003763809898715790,1.031243988329020000,0.249677532163745000,0.266695919544902000,0.131797037628791000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Specialty Professions,0.699489478190324000,0.227152082190475000,0.926641560380798000,6511556.585080360000000000,6511556.585080360000000000,6511556.585080360000000000,0.180214460967396000,0.130778514022536000,0.048191309879650900,0.041330967993878900,0.987025611654802000,0.141842045891563000,0.313614479149288000,0.204212480081731000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Specialty Reinsurance,0.597343190669511000,0.024000000000000000,0.621343190669511000,66340036.499547200000000000,66340036.499547200000000000,66340036.499547200000000000,0.184468665383915000,0.137400000000000000,0.000000000000000000,0.000000000000000000,1.037000000000000000,0.249677532163745000,0.266695919544902000,0.131797037628791000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Specialty Surety,0.825880426406796000,0.024000000000000000,0.849880426406797000,58295945.687013000000000000,58295945.687013000000000000,58295945.687013000000000000,0.204044600537330000,0.130469380758690000,0.006166232858305420,0.004181236104362480,1.030605616525940000,0.249677532163745000,0.266695919544902000,0.131797037628791000,0.762546608635665000,2.501528826614630000,3.517523423541480000,500000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Specie,0.503000000000000000,0.075250000000000000,0.578250000000000000,34274389.883656000000000000,34274389.883656000000000000,34274389.883656000000000000,0.184912320641863000,0.073066410562757500,0.156027149138492000,0.064759236497140500,0.448620211649363000,0.315604479522713000,0.193918348483280000,0.010000000000000000,0.512891264291197000,1.153408096824420000,2.038990087114700000,250000.000000000000000000,0.900000000000000000,0.700000000000000000,0.045000000000000000,0.075000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Sports,0.688001489635192000,0.024000000000000000,0.712001489635192000,8247905.334400000000000000,8247905.334400000000000000,8247905.334400000000000000,0.187266396930451000,0.073979652654775300,0.130244916666667000,0.052071300000000000,0.487798866125666000,0.412915167460677000,0.120541697297485000,0.093947522946042800,0.467079531092023000,1.287220915571790000,1.854328489308710000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
2025,Terrorism,0.147290645068745000,0.464750000000000000,0.612040645068745000,47351613.707682500000000000,47351613.707682500000000000,47351613.707682500000000000,0.254880087821328000,0.066092963380406300,0.222966196652430000,0.127090732091885000,1.000184608097080000,0.121318789011086000,0.092939235834342800,0.282375892061792000,0.448934778011207000,1.494604703077770000,2.251040164471040000,1000000.000000000000000000,0.900000000000000000,0.700000000000000000,0.025000000000000000,0.000000000000000000,0.150000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
