risk_code,yoa,gn_written_premium,acquisition_costs,paid_cat,paid_total_ex_cat,paid_total,incurred_cat,incurred_total_ex_cat,incurred_total,rate_change
SO,2026,4045734.741,548937.7749,0,118625,118625,0,118625,118625,0.989041628
SO,2027,0,0,0,0,0,0,0,0,1
SR,2000,0,0,0,0,0,0,0,0,1
SR,2001,0,0,0,0,0,0,0,0,1
SR,2002,0,0,0,0,0,0,0,0,1
SR,2003,0,0,0,0,0,0,0,0,1
SR,2004,0,0,0,0,0,0,0,0,1
SR,2005,0,0,0,0,0,0,0,0,1
SR,2006,0,0,0,0,0,0,0,0,1
SR,2007,0,0,0,0,0,0,0,0,1
SR,2008,206719.9673,22968.88526,0,0,0,0,0,0,0.98
SR,2009,136059.3482,15117.70536,0,0,0,0,0,0,0.99
SR,2010,0,0,0,0,0,0,0,0,1
SR,2011,0,0,0,0,0,0,0,0,1
SR,2012,0,0,0,0,0,0,0,0,1
SR,2013,0,0,0,0,0,0,0,0,1
SR,2014,0,0,0,0,0,0,0,0,1
SR,2015,1666679.996,233320.004,0,1373770.34,1373770.34,0,1388824.34,1388824.34,1
SR,2016,2112000,288000,0,2002374.84,2002374.84,0,2055571.84,2055571.84,1
SR,2017,2024000,276000,0,2060425.3,2060425.3,0,2107140.3,2107140.3,0.980391998
SR,2018,0,0,0,0,0,0,0,0,1
SR,2019,0,0,0,0,0,0,0,0,1
SR,2020,0,0,0,0,0,0,0,0,1
SR,2021,0,0,0,0,0,0,0,0,1
SR,2022,0,0,0,0,0,0,0,0,1
SR,2023,0,0,0,0,0,0,0,0,1
SR,2024,0,0,0,0,0,0,0,0,1
SR,2025,0,0,0,0,0,0,0,0,1
SR,2026,0,0,0,0,0,0,0,0,1
SR,2027,0,0,0,0,0,0,0,0,1
T,2000,9703677.034,2465488.937,0,4080375.958,4080375.958,0,4080375.958,4080375.958,0.965724439
T,2001,14331423.64,2815404.283,0,7231676.005,7231676.005,0,7231676.005,7231676.005,1.121319122
T,2002,26289651.22,6920480.494,468223.2532,17410887.37,17879110.63,468223.2532,17411311.01,17879534.26,1.177971691
T,2003,41829370.5,11205990.34,1432798.07,19015749.69,20448547.76,1432798.07,19016140.69,20448938.76,1.118246808
T,2004,49536852.98,13187053.23,3845161.188,32623141.03,36468302.22,3845161.188,32623141.03,36468302.22,1.042072843
T,2005,50899359.01,14407916.25,101898.3266,20020487.21,20122385.54,101898.3266,20023282.85,20125181.17,1.01037451
T,2006,57916560.42,15972058.82,225955.822,20911533.6,21137489.43,225955.822,20912225.97,21138181.79,1.027304147
T,2007,55190867.57,15753069.68,0,20575958.58,20575958.58,0,20575958.58,20575958.58,0.945792994
T,2008,55574149.01,15940950.95,1667871.919,29102423.33,30770295.25,1667871.919,29102423.33,30770295.25,0.964884209
T,2009,49706483.28,14513733.7,0,41389358.8,41389358.8,0,41389358.8,41389358.8,1.024976332
T,2010,45315221.56,12506692.22,11321.2845,30932653.14,30943974.43,11321.2845,30932653.14,30943974.43,0.979442345
T,2011,45979137.05,13030619.87,160586.35,28074185.52,28234771.87,160586.35,28074185.52,28234771.87,0.979250889
T,2012,39225303.91,11267843.3,0,13716260.34,13716260.34,0,13716483.34,13716483.34,0.985189353
T,2013,40343294.69,11994657.59,0,16952398.43,16952398.43,0,16955879,16955879,0.980303292
T,2014,34531761.88,10485198.2,0,23362017.67,23362017.67,0,23709715.67,23709715.67,0.952827428
T,2015,32542793.83,9925538.693,5778.24,23421109.23,23426887.47,5778.24,23515890.81,23521669.05,0.942245007
T,2016,30793556.32,9059882.22,632614.7759,26786711.76,27419326.54,632614.7759,26832896,27465510.77,0.944833039
T,2017,32559546.23,8841455.194,76744.10453,21071053.27,21147797.38,76744.10453,21167350.16,21244094.26,0.961197031
T,2018,37448439.05,9967268.558,55.67526364,38144752.83,38144808.51,55.67526364,38436285.07,38436340.75,1.004151875
T,2019,43268963.62,12318960.07,1514087.906,20803605.5,22317693.4,1514087.906,21701851.46,23215939.37,1.076714226
T,2020,43902030.67,12033317.53,1293652.982,16689032.53,17982685.51,1336231.475,17876170.61,19212402.08,1.192119438
T,2021,52010828.94,13927904.08,1709333.095,18629126.5,20338459.59,1709630.853,19993925.5,21703556.35,1.085306754
T,2022,57733654.67,15684002.79,1012422.394,34677455.68,35689878.08,1021066.411,38216368.68,39237435.09,1.027869013
T,2023,58429399.91,15416339.15,322957.8419,21573101.51,21896059.35,344300.4641,24281026.49,24625326.96,1.024474639
T,2024,60627616.35,15983007.01,49316.28936,42966639.67,43015955.96,69242.56359,50502983.24,50572225.81,0.985188654
T,2025,55589837.3,13918464.58,520162.2143,11056311.17,11576473.39,520162.2143,16747331.71,17267493.93,0.991629112
T,2026,32543825.63,8528123.722,0,6089.474512,6089.474512,0,452112.863,452112.863,0.947712259
T,2027,0,0,0,0,0,0,0,0,1
TL,2000,0,0,0,0,0,0,0,0,1
TL,2001,0,0,0,0,0,0,0,0,1
TL,2002,0,0,0,0,0,0,0,0,1
TL,2003,132252.72,33063.18,0,0,0,0,0,0,1.12
TL,2004,132252.72,33063.18,0,0,0,0,0,0,1.05
TL,2005,4083.6533,1185.576765,0,0,0,0,0,0,1
TL,2006,0,0,0,0,0,0,0,0,1
TL,2007,0,0,0,0,0,0,0,0,1
TL,2008,0,0,0,0,0,0,0,0,1
TL,2009,9094740.198,2064728.435,0,4027938.384,4027938.384,0,4027938.384,4027938.384,1.01066817
TL,2010,11651064.82,2284974.992,0,5704785.406,5704785.406,0,5710215.176,5710215.176,1.012904513
TL,2011,14153880.41,2855348.014,0,7901008.935,7901008.935,0,7901008.935,7901008.935,1.00026448
TL,2012,14030878.28,3384664.231,0,8058454.713,8058454.713,0,8058454.713,8058454.713,1.024242465
TL,2013,16141603.79,3577375.091,0,8911631.905,8911631.905,0,8911631.905,8911631.905,0.98870333
TL,2014,17505194.87,4506014.789,0,8601533.046,8601533.046,0,8601533.046,8601533.046,0.983391521
TL,2015,15887593.39,3675169.574,0,9847478.907,9847478.907,0,9847478.907,9847478.907,1.003781005
TL,2016,16849154.52,4828743.439,0,9775969.278,9775969.278,0,9775969.278,9775969.278,0.986602007
TL,2017,20393148.76,4167307.63,0,11113338.51,11113338.51,0,11113338.51,11113338.51,0.980554361
TL,2018,21290745.78,4939790.271,424833.0041,9998931.15,10423764.15,424833.0041,10012244.07,10437077.07,1.001939143
TL,2019,22465087.3,5208596.181,390513.075,9786590.113,10177103.19,390513.075,9786590.113,10177103.19,1.025615779
TL,2020,23962440.99,5089943.7,917094.51,12004363.5,12921458.01,917094.51,12024363.5,12941458.01,1.011535445
TL,2021,27328697.03,5237036.181,474064.4,12410652.42,12884716.82,474064.4,12410652.42,12884716.82,1.016589242
TL,2022,35407774.77,6515758.791,10500,17976787.39,17987287.39,10500,18069129.39,18079629.39,1.045212529
TL,2023,34746723.49,5918122.926,0,12463599.75,12463599.75,0,12617766.43,12617766.43,1.010713439
TL,2024,35626121.72,6418082.611,0,13627749.36,13627749.36,0,13840402,13840402,1.004659649
TL,2025,30603463.08,5836247.218,0,7162116.96,7162116.96,0,8463948.28,8463948.28,1.002614207
TL,2026,21382715.79,3946357.848,0,1113246.96,1113246.96,0,1413246.96,1413246.96,1.001049539
TL,2027,0,0,0,0,0,0,0,0,1
TO,2000,901576.9225,242382.6603,0,249817.6473,249817.6473,0,249817.6473,249817.6473,1.156331006
TO,2001,4923272.137,1059339.424,0,0,0,0,0,0,1.311239592
TO,2002,12824191.37,2553557.657,0,1390368.448,1390368.448,0,1390368.448,1390368.448,1.009658859
TO,2003,19224508,3840118.739,0,355768.6546,355768.6546,0,355768.6546,355768.6546,0.885448948
TO,2004,21588756.59,4087855.681,0,0,0,0,0,0,0.860981072
TO,2005,33803953.51,7103468.469,6823768.291,1412516.369,8236284.66,6823768.291,1412516.369,8236284.66,0.915466245
TO,2006,40134269.07,8482990.91,0,259596.2673,259596.2673,0,259596.2673,259596.2673,0.93208396
TO,2007,47539227.06,9937744.708,4875.09425,4144844.212,4149719.306,4875.09425,4144844.212,4149719.306,0.893435719
TO,2008,46100772.31,8824955.476,123.7031,335388.1914,335511.8945,123.7031,335388.1914,335511.8945,0.90411457
TO,2009,42151394.51,8595820.29,7158.8969,3014380.024,3021538.921,7158.8969,3015949.417,3023108.314,0.983963671
TO,2010,37513680.57,7463700.288,62569.81553,3976437.543,4039007.359,62569.81553,3976437.543,4039007.359,0.956445573
TO,2011,36973215.53,7193929.293,30096.32705,3254030.949,3284127.276,30096.32705,3446096.756,3476193.083,0.982595715
TO,2012,36468003.81,7401428.028,134631.8445,4469068.439,4603700.283,134631.8445,4469068.439,4603700.283,0.994383465
TO,2013,34330927.37,7485372.895,27244.33042,8595019.831,8622264.161,27244.33042,8603273.023,8630517.353,0.970366734
TO,2014,32291504.69,6814218.08,0,3695020.556,3695020.556,0,3698652.723,3698652.723,0.9500963
TO,2015,30986754.48,6909972.718,12114902.82,5112856.008,17227758.83,12114902.82,5112976.653,17227879.48,0.929978815
TO,2016,27724751.8,6708864.729,174657.0604,4099330.467,4273987.527,174657.0604,4099934.398,4274591.458,0.928751289
TO,2017,26922466.96,6505711.44,289061.9831,1800297.379,2089359.362,289061.9831,1897111.37,2186173.353,0.92295313
TO,2018,26599753.41,6681982.136,7486756.252,6560832.067,14047588.32,7487701.252,6588475.949,14076177.2,0.944203027
TO,2019,28228666.16,7350887.762,310392.1396,1463554.903,1773947.043,323621.4251,1506940.311,1830561.737,0.9619425
TO,2020,30155994.92,7828040.543,22375397.86,8038234.42,30413632.28,23006427.36,8376246.573,31382673.93,1.013575831
TO,2021,30779352.07,7926719.466,123121.5637,3878912.183,4002033.746,124818.2858,3908172.09,4032990.376,1.00776923
TO,2022,37731107.42,9330261.56,22467.00489,2662630.378,2685097.383,23171.84763,2831721.56,2854893.408,1.037620986
TO,2023,46328812.22,11423155.63,21230.53271,3196484.989,3217715.522,21763.17105,3705833.39,3727596.561,1.139825967
TO,2024,43390933.41,10060727.19,340837.8121,1502747.186,1843584.998,511451.023,2624534.847,3135985.87,1.059421091
TO,2025,39440298.4,10843780.96,447427.2841,2849997.466,3297424.75,5235445.552,4742099.305,9977544.856,0.973552185
TO,2026,29062430.13,7615930.98,11959.165,15866.22535,27825.39035,83667.01025,128702.6903,212369.7006,0.964177462
TO,2027,150460.1252,20517.2898,0,0,0,0,0,0,1
TR,2000,239053.0032,190947.2703,0,209781.981,209781.981,0,209781.981,209781.981,1
TR,2001,1117122.24,518285.6248,9592.9922,752015.1432,761608.1354,9592.9922,752015.1432,761608.1354,1.000174027
TR,2002,904983.1047,421694.0706,11848.51495,435392.973,447241.4879,11848.51495,435392.973,447241.4879,1.08812475
TR,2003,2109891.606,471259.6576,718719.1809,1247765.155,1966484.336,718719.1809,1247765.155,1966484.336,1.016321361
TR,2004,2037400.355,613321.1729,538431.6302,1647944.768,2186376.398,538431.6302,1647944.768,2186376.398,0.953008465
TR,2005,1704207.73,677573.8534,3873.2861,768388.6752,772261.9613,3873.2861,768388.6752,772261.9613,1.031305985
TR,2006,1500031.859,406348.8177,-335.2339,650253.9241,649918.6902,-335.2339,650253.9241,649918.6902,1.021344428
TR,2007,3254197.684,1232645.84,689710.7547,2311852.782,3001563.537,689710.7547,2313897.901,3003608.655,1.100755769
TR,2008,8505834.582,3549793.588,12138997.23,9721500.675,21860497.9,12138997.23,9721500.675,21860497.9,0.99992815
TR,2009,36473832.73,4166650.681,1411975.526,15289899.66,16701875.18,1411975.526,15290990.5,16702966.03,1.03805717
TR,2010,16490652.65,5109017.048,8586936.666,15101838.7,23688775.37,8586936.666,15101838.7,23688775.37,0.978504264
TR,2011,3437747.863,1347490.447,772386.2416,1124369.619,1896755.861,772386.2416,1148250.9,1920637.142,1.010157372
TR,2012,2438372.106,788618.262,42258.7289,282336.9654,324595.6943,42258.7289,282430.1146,324688.8435,1.196478867
TR,2013,4675062.348,1472012.612,93700.5076,1777078.604,1870779.112,93700.5076,1777078.604,1870779.112,1.040006676
TR,2014,4890832.833,2191674.685,9331.4167,1862752.431,1872083.848,9379.1628,1972675.747,1982054.909,0.981576605
TR,2015,8079631.997,4989524.13,217623.7999,5373949.44,5591573.24,217671.6222,5453545.301,5671216.923,0.961447144
TR,2016,9350004.086,5378859.493,3142683.736,7951953.113,11094636.85,3368609.344,8371563.211,11740172.55,0.932701582
TR,2017,8095326.174,4409859.715,13216256.57,4515923.148,17732179.72,14144474.92,5037568.331,19182043.25,0.953286082
TR,2018,7012109.199,3927959.702,2582581.767,5062943.338,7645525.105,2582581.767,5696698.142,8279279.908,1.054924604
TR,2019,5901392.206,3392675.301,3807523.781,3069082.376,6876606.157,3811383.42,3226511.817,7037895.238,0.987159122
TR,2020,3507945.723,1541660.156,9772.2905,474719.4946,484491.7851,9772.2905,499186.106,508958.3965,1.081156397
TR,2021,1500226.684,616167.739,74.0799,563942.5542,564016.6341,74.0799,572942.8704,573016.9503,1.048718235
TR,2022,1385909.472,598101.4857,-2.1635,541062.1815,541060.018,-2.1635,541062.1815,541060.018,1.028695833
TR,2023,11584172.75,6769697.684,614475.6771,3173857.249,3788332.926,641769.4321,3906713.34,4548482.772,1.23579713
TR,2024,24087126.73,12466994.43,855548.3546,3482698.562,4338246.917,1179370.984,6028203.488,7207574.472,1.115814399
TR,2025,42616564.93,24165093.22,1266.172767,2017191.744,2018457.917,4775.857767,3608895.311,3613671.169,0.903005602
TR,2026,25378125.74,15595932.71,0,0,0,0,0,0,0.886562336
TR,2027,0,0,0,0,0,0,0,0,1
TS,2000,0,0,0,0,0,0,0,0,1
TS,2001,0,0,0,0,0,0,0,0,1
TS,2002,0,0,0,0,0,0,0,0,1
TS,2003,0,0,0,0,0,0,0,0,1
TS,2004,0,0,0,0,0,0,0,0,1
TS,2005,7264466.638,2023713.273,0,1794598.325,1794598.325,0,1794598.325,1794598.325,1.021444822
TS,2006,10199719.45,2764215.907,0,1215068.181,1215068.181,0,1215068.181,1215068.181,0.981217773
TS,2007,17378621.58,4783651.785,583923.5667,6103796.936,6687720.503,583923.5667,6103796.936,6687720.503,0.98611498
TS,2008,15769871.45,4416642.676,0,5448611.404,5448611.404,0,5448646.468,5448646.468,0.920405669
TS,2009,13178100.96,3469191.171,0,2906118.658,2906118.658,0,2906118.658,2906118.658,0.955473507
TS,2010,10007754.15,2467058.398,0,1421908.194,1421908.194,0,1461408.194,1461408.194,0.974200068
TS,2011,10754342.13,2535306.665,0,1477848.372,1477848.372,0,1477848.372,1477848.372,0.985692648
TS,2012,9448747.385,1909788.058,0,1138073.635,1138073.635,0,1138073.635,1138073.635,0.997672027
TS,2013,9563928.861,2146559.509,0,4981099.531,4981099.531,0,4981099.531,4981099.531,0.986282415
TS,2014,12348784.83,3183564.008,17524183.33,4929588.498,22453771.82,17524183.33,4929588.498,22453771.82,0.933931189
TS,2015,11026999.55,2203632.601,0,3910905.104,3910905.104,0,3913101.429,3913101.429,0.945634663
TS,2016,7301961.895,1514079.11,498311.1977,6089809.716,6588120.913,498311.1977,6094419.149,6592730.347,0.950598328
TS,2017,8612574.454,1778485.537,903717.1152,2987599.54,3891316.655,903717.1152,3723463.11,4627180.225,0.909793623
TS,2018,8947558.257,1784059.726,55.67526364,2932997.523,2933053.198,55.67526364,2983574.794,2983630.47,1.021105778
TS,2019,8955426.342,2232309.686,1432777.84,3311789.844,4744567.684,1432777.84,3635264.968,5068042.807,1.144273497
TS,2020,12350337.82,2763333.301,452529.3094,3095764.836,3548294.145,495107.8025,3258913.682,3754021.485,1.135782822
TS,2021,13448562.75,2954466.45,582836.247,3155825.719,3738661.966,582836.247,3179852.925,3762689.172,1.069029229
TS,2022,9863183.385,2185787.399,99.415496,7632974.79,7633074.206,2115.349681,7855440.596,7857555.946,1.012199408
TS,2023,11533554.01,2763067.585,785709.3546,1249879.96,2035589.314,2738183.811,1688734.963,4426918.774,1.007129939
TS,2024,12785316.52,2908865.465,354256.658,674840.0111,1029096.669,361256.658,1123091.073,1484347.731,0.989020987
TS,2025,8567459.6,2090382.45,0,33889.98581,33889.98581,0,376555.6331,376555.6331,0.998394991
TS,2026,3187696.131,645736.9713,0,24.46875,24.46875,0,26814.84375,26814.84375,0.957135095
TS,2027,0,0,0,0,0,0,0,0,1
TT,2000,0,0,0,0,0,0,0,0,1
TT,2001,0,0,0,0,0,0,0,0,1
TT,2002,0,0,0,0,0,0,0,0,1
TT,2003,0,0,0,0,0,0,0,0,1
TT,2004,0,0,0,0,0,0,0,0,1
TT,2005,0,0,0,0,0,0,0,0,1
TT,2006,0,0,0,0,0,0,0,0,1
TT,2007,0,0,0,0,0,0,0,0,1
TT,2008,0,0,0,0,0,0,0,0,1
TT,2009,0,0,0,0,0,0,0,0,1
TT,2010,0,0,0,0,0,0,0,0,1
TT,2011,0,0,0,0,0,0,0,0,1
TT,2012,0,0,0,0,0,0,0,0,1
TT,2013,0,0,0,0,0,0,0,0,1
TT,2014,0,0,0,0,0,0,0,0,1
TT,2015,0,0,0,0,0,0,0,0,1
TT,2016,2075406.8,366248.2588,0,513865.92,513865.92,0,513865.92,513865.92,0.932416616
TT,2017,2362333.996,416882.4699,0,0,0,0,0,0,0.877767141
TT,2018,3073755.44,542427.4305,0,490820.8928,490820.8928,0,490820.8928,490820.8928,0.939969015
TT,2019,2947840.137,520207.083,0,0,0,0,0,0,0.936971215
TT,2020,3022791.359,533574.9457,0,0,0,0,0,0,0.97033631
TT,2021,4428063.32,782832.0461,0,2099.616634,2099.616634,0,2123.415302,2123.415302,1.089213128
TT,2022,4485819.864,791615.2701,0,0,0,0,0,0,0.970715639
TT,2023,3079984.313,532022.6386,0,0,0,0,0,0,0.832434277
TT,2024,2675498.145,458236.4605,0,2059459.578,2059459.578,0,2789459.578,2789459.578,1.013443786
TT,2025,3161571.505,557924.3833,0,764120.52,764120.52,0,764120.52,764120.52,1.020731479
TT,2026,2114454.131,373138.9643,0,0,0,0,0,0,1.076116228
TT,2027,0,0,0,0,0,0,0,0,1
TU,2000,835070.7601,172169.0672,0,10883.7078,10883.7078,0,10883.7078,10883.7078,0.987268906
TU,2001,156032.1566,34309.24825,0,0,0,0,0,0,1
TU,2002,195908.3579,18420.97531,0,0,0,0,0,0,1
TU,2003,333594.1501,6037.650068,0,0,0,0,0,0,0.824436778
TU,2004,100738.8555,19934.77375,0,0,0,0,0,0,1
TU,2005,465674.249,60596.75583,0,0,0,0,0,0,0.97
TU,2006,587268.0006,100590.4033,0,5695.916567,5695.916567,0,5695.916567,5695.916567,0.869219593
TU,2007,1395834.13,276557.9926,0,1542.9451,1542.9451,0,1542.9451,1542.9451,0.806013714
TU,2008,6003228.454,1618835.635,0,1993866.052,1993866.052,0,1993866.052,1993866.052,0.96673381
TU,2009,3426518.21,360760.1993,7158.8969,67493.49199,74652.38889,7158.8969,67493.49199,74652.38889,0.988911319
TU,2010,3182607.883,430605.7419,0,102758.857,102758.857,0,102758.857,102758.857,0.914033408
TU,2011,3569581.253,463398.1951,890.4909,36517.1747,37407.6656,890.4909,36517.1747,37407.6656,0.984861583
TU,2012,4232626.49,652559.4868,0,26552.38553,26552.38553,0,26552.38553,26552.38553,1.000832245
TU,2013,5010598.555,1183415.013,175.0003667,72994.97752,73169.97788,175.0003667,78461.64418,78636.64455,0.985406203
TU,2014,5601526.517,1121547.546,0,181654.6232,181654.6232,0,185286.7898,185286.7898,0.981688364
TU,2015,4559367.252,713289.4988,24540.88,526899.187,551440.067,24540.88,526899.187,551440.067,0.829351233
TU,2016,3730391.306,765351.9817,0,71303.35786,71303.35786,0,71303.35786,71303.35786,0.852685895
TU,2017,5914550.43,1730964.71,0,1066234.493,1066234.493,0,1066234.493,1066234.493,0.936166636
TU,2018,5461759.469,1725901.304,8109.3329,1024663.335,1032772.668,8109.3329,1025196.084,1033305.417,0.939192011
TU,2019,6923720.869,2287790.963,192245.0218,626679.7645,818924.7863,340046.6968,626679.7645,966726.4613,0.987407326
TU,2020,4881510.09,1391611.86,269790.7448,595119.994,864910.7388,269903.2448,595119.994,865023.2388,1.008530017
TU,2021,5204210.601,1103480.336,389.6226667,205062.4897,205452.1123,389.6226667,206795.4684,207185.0911,1.042129484
TU,2022,6150741.314,1331853.853,107.024188,88592.15587,88699.18006,111.781688,89976.5388,90088.32049,1.027599708
TU,2023,6776226.042,1282934.495,7754.441878,507063.234,514817.6759,7769.021878,514610.419,522379.4408,1.073311642
TU,2024,6875349.563,1658357.652,333.686903,88921.66276,89255.34966,336.867691,119914.165,120251.0327,1.043836326
TU,2025,6457239.95,1497917.201,17894.82021,65509.66185,83404.48206,55816.98396,75620.20528,131437.1892,1.003069374
TU,2026,4523618.654,1018463.069,11959.165,3425.456679,15384.62168,57497.75025,7218.373047,64716.1233,0.94099036
TU,2027,0,0,0,0,0,0,0,0,1
TW,2000,0,0,0,0,0,0,0,0,1
TW,2001,0,0,0,0,0,0,0,0,1
TW,2002,0,0,0,0,0,0,0,0,1
TW,2003,0,0,0,0,0,0,0,0,1
TW,2004,0,0,0,0,0,0,0,0,1
TW,2005,0,0,0,0,0,0,0,0,1
TW,2006,0,0,0,0,0,0,0,0,1
TW,2007,0,0,0,0,0,0,0,0,1
TW,2008,0,0,0,0,0,0,0,0,1
TW,2009,0,0,0,0,0,0,0,0,1
TW,2010,0,0,0,0,0,0,0,0,1
TW,2011,0,0,0,0,0,0,0,0,1
TW,2012,0,0,0,0,0,0,0,0,1
TW,2013,1146860.85,127428.9833,0,0,0,0,0,0,1.016499281
TW,2014,2372655.964,148012.1813,0,0,0,0,0,0,0.946008948
TW,2015,1902763.124,157190.8237,0,40090.09,40090.09,0,40090.09,40090.09,0.862636143
TW,2016,4024637.953,338182.512,0,0,0,0,0,0,0.986337911
TW,2017,4099116.587,471457.2037,0,0,0,0,0,0,0.84643532
TW,2018,2037036.24,239402.957,0,0,0,0,0,0,0.976059453
TW,2019,1524260.74,185003.9992,0,0,0,0,0,0,0.922282783
TW,2020,1639700.361,167759.4856,0,0,0,0,0,0,0.968834659
TW,2021,1096162.496,86679.58243,0,0,0,0,0,0,0.984202979
TW,2022,1510708.602,120788.7822,0,0,0,0,0,0,0.976941642
TW,2023,1486270.54,116549.3508,0,0,0,0,0,0,1.088700348
TW,2024,1817373.453,160648.311,0,0,0,0,0,0,1.075189704
TW,2025,1959875.919,165560.3455,0,0,0,0,0,0,1.027284402
TW,2026,1629382.471,188880.9536,0,0,0,0,0,0,0.981896686
TW,2027,0,0,0,0,0,0,0,0,1
TX,2000,116239.2029,19037.6573,0,2494.4133,2494.4133,0,2494.4133,2494.4133,0.977111528
TX,2001,125904.9857,22218.52689,0,0,0,0,0,0,1.2
TX,2002,518940.3819,98055.26319,0,0,0,0,0,0,1.722471576
TX,2003,191390.5428,25039.50755,0,0,0,0,0,0,0.99
TX,2004,409133.9752,111030.2554,0,184183.5342,184183.5342,0,184183.5342,184183.5342,1
TX,2005,505397.5407,137268.1829,67472.89395,69353.794,136826.688,67928.7238,69353.794,137282.5178,0.910340429
TX,2006,498335.1862,132994.9762,41226.4447,252890.266,294116.7107,41226.4447,252890.266,294116.7107,0.949956986
TX,2007,434574.2424,106057.8832,0,120556.8546,120556.8546,0,130586.3546,130586.3546,0.925552996
TX,2008,461426.2524,115356.5631,0,501788.881,501788.881,0,501788.881,501788.881,1
TX,2009,218808.877,54702.21924,0,88964.7781,88964.7781,0,88964.7781,88964.7781,1.07
TX,2010,522155.6161,130538.904,0,183172.4501,183172.4501,0,183172.4501,183172.4501,0.926115972
TX,2011,522155.6161,130538.904,0,342035.2773,342035.2773,0,342035.2773,342035.2773,1
TX,2012,477682.4136,119420.6034,0,89137.8823,89137.8823,0,89137.8823,89137.8823,1
TX,2013,372303.89,93075.9725,0,126652.3914,126652.3914,0,126652.3914,126652.3914,1
TX,2014,896599.0037,340089.2773,0,626818.28,626818.28,0,626818.28,626818.28,0.9
TX,2015,0,0,0,0,0,0,0,0,1
TX,2016,569490.7645,165336.0284,0,456798.6288,456798.6288,0,466902.5853,466902.5853,1
TX,2017,529717.8874,153789.0641,0,597049.2931,597049.2931,0,597049.2931,597049.2931,1
TX,2018,561093.9566,162898.2455,0,488723.0238,488723.0238,0,492473.0238,492473.0238,1.003803024
TX,2019,389718.0489,77010.15337,0,555670.3075,555670.3075,0,564295.3075,564295.3075,1.439573975
TX,2020,0,0,0,0,0,0,0,0,1
TX,2021,0,0,0,0,0,0,0,0,1
TX,2022,25739.86084,7036.358392,0,80.45647692,80.45647692,0,80.45647692,80.45647692,1
TX,2023,25985.35954,7145.468405,1220.827319,94941.50559,96162.3329,1220.827319,94941.50559,96162.3329,1
TX,2024,48591.59619,15278.50784,0,2523.636941,2523.636941,0,17070.0602,17070.0602,0.991999969
TX,2025,21772.55367,7118.942237,0,0,0,0,0,0,0.955440447
TX,2026,0,0,0,0,0,0,0,0,1
TX,2027,0,0,0,0,0,0,0,0,1
UA,2000,3787617.797,1535792.459,0,5496650.864,5496650.864,0,5497328.932,5497328.932,1.014069826
UA,2001,2603474.124,944179.009,3384879.521,1003850.304,4388729.825,3384879.521,1003850.304,4388729.825,1.084871465
UA,2002,3840420.39,1398537.125,0,1640766.854,1640766.854,0,1640767.035,1640767.035,1.181842109
UA,2003,5040965.271,2108738.103,0,3183620.001,3183620.001,0,3183620.001,3183620.001,1.156218359
UA,2004,5406178.475,2244246.269,0,1807919.394,1807919.394,0,1807919.394,1807919.394,1.058219583
UA,2005,2161438.552,610112.6022,0,1571316.486,1571316.486,0,1571316.486,1571316.486,1.023816646
UA,2006,3170424.925,765577.0981,0,361522.098,361522.098,0,361522.098,361522.098,1.014141302
UA,2007,3210390.552,854187.8269,74136.4883,2685406.327,2759542.815,74136.4883,2685406.327,2759542.815,0.981029259
UA,2008,5788894.478,1417582.631,4640.17435,449913.1313,454553.3056,4640.17435,449913.1313,454553.3056,0.974663991
UA,2009,6214844.769,1603147.962,-10540.3056,1881700.488,1871160.183,-10540.3056,1881700.488,1871160.183,0.943910903
UA,2010,8080348.737,2336516.946,57729.97742,2311317.823,2369047.8,57729.97742,2311317.823,2369047.8,0.963189108
UA,2011,7327747.825,1860898.693,140252.7249,2019553.299,2159806.023,140252.7249,2019553.299,2159806.023,1.01251229
UA,2012,7361167.139,1977906.648,17579.99545,2342857.448,2360437.444,17579.99545,2342857.448,2360437.444,0.997013429
UA,2013,6287222.712,1473835.019,17535.44335,858770.9626,876306.4059,17535.44335,858770.9626,876306.4059,1.013064955
UA,2014,5432029.483,1294607.438,22809.3286,1530235.043,1553044.371,22809.3286,1530264.285,1553073.614,0.987107492
UA,2015,8105118.494,1815457.358,2772.6666,8340166.367,8342939.034,2772.6666,13891977.63,13894750.3,1.058932532
UA,2016,8822730.058,2006223.45,103146.7842,29742900.4,29846047.18,103146.7842,29769109.4,29872256.18,0.990526468
UA,2017,13583590.5,3483174.127,69897.60568,6526036.921,6595934.527,69897.60568,7379414.25,7449311.855,1.004033412
UA,2018,16716059.48,4712563.756,574087.2801,11103131.87,11677219.15,574087.2801,11383410.38,11957497.66,1.038555085
UA,2019,5470170.222,1231467.952,128867.1066,2761195.385,2890062.492,156376.8116,2789476.744,2945853.555,1.084007201
UA,2020,2343476.367,318095.0818,41016.00066,1660769.166,1701785.167,41369.78989,1741722.437,1783092.227,1.123522498
UA,2021,3298818.655,419285.8573,59284.42233,1406069.552,1465353.974,65233.40242,1499341.239,1564574.642,1.151395267
UA,2022,3328996.211,505589.3258,27000.08811,8140487.702,8167487.79,153327.9087,8380138.323,8533466.231,1.088262055
UA,2023,7609438.829,1902527.286,189266.0723,702435.5559,891701.6282,199371.404,1282747.054,1482118.458,1.02474148
UA,2024,7865758.297,2213862.408,52031.29872,104621.8242,156653.1229,101803.6141,301110.6141,402914.2282,1.02279296
