"Path","Name","Type","Mode","Optionality","Label","Default Value"
"cds/exposure/granular/aircrafts/has_error","has_error","bool","output","n/a","Not set","n/a"
"cds/exposure/granular/aircrafts","aircrafts","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aircrafts_default/include","include","bool","input","required","Include
Exposure?","True"
"cds/exposure/granular/aircrafts_default/aircraft_class","aircraft_class","str","input","optional","Class","None"
"cds/exposure/granular/aircrafts_default/operator","operator","str","input","optional","Operator Name","None"
"cds/exposure/granular/aircrafts_default/aircraft_master_series","aircraft_master_series","str","input","optional","Master Series","None"
"cds/exposure/granular/aircrafts_default/no_of_aircraft","no_of_aircraft","int","input","optional","Number of
Aircraft","None"
"cds/exposure/granular/aircrafts_default/registration","registration","str","input","optional","Registration","None"
"cds/exposure/granular/aircrafts_default/value","value","float","input","optional","Hull
Value","None"
"cds/exposure/granular/aircrafts_default/hull_ccy","hull_ccy","str","input","optional","Hull
Currency","None"
"cds/exposure/granular/aircrafts_default/attachment_date","attachment_date","date","input","optional","Risk
Attachment
Date","None"
"cds/exposure/granular/aircrafts_default/expiry_date","expiry_date","date","input","optional","Risk
Expiry
Date","None"
"cds/exposure/granular/aircrafts_default/time_in_service","time_in_service","float","input","optional","% Time in
Service","None"
"cds/exposure/granular/aircrafts_default/build_location","build_location","str","input","optional","Build
Location","None"
"cds/exposure/granular/aircrafts_default/operator_country","operator_country","str","input","optional","Operator Country","None"
"cds/exposure/granular/aircrafts_default/use","use","str","input","optional","Use","None"
"cds/exposure/granular/aircrafts_default/per_occ_deductible_pct","per_occ_deductible_pct","float","input","optional","Per Occ
Deductible %","None"
"cds/exposure/granular/aircrafts_default/per_occ_deductible","per_occ_deductible","float","input","optional","Per Occ
Deductible","None"
"cds/exposure/granular/aircrafts_default/pax_net_worth","pax_net_worth","str","input","optional","PAX
Net Worth","None"
"cds/exposure/granular/aircrafts_default/total_seats","total_seats","int","input","optional","Total Seats
(Crew + PAX)","None"
"cds/exposure/granular/aircrafts_default/crew_seats","crew_seats","int","input","optional","Total
Crew
Seats","None"
"cds/exposure/granular/aircrafts_default/per_pax_liab_limit","per_pax_liab_limit","float","input","optional","Per PAX
Liability
Limit","None"
"cds/exposure/granular/aircrafts_default/combined_single_limit","combined_single_limit","float","input","optional","CSL","None"
"cds/exposure/granular/aircrafts_default/liability_ccy","liability_ccy","str","input","optional","Liability
Currency","None"
"cds/exposure/granular/aircrafts_default/tpl_limit_exposed","tpl_limit_exposed","float","input","optional","TPL Limit
Exposed","None"
"cds/exposure/granular/aircrafts_default/achieved_hull_rate","achieved_hull_rate","float","input","optional","Gross
Achieved
Hull Rate","None"
"cds/exposure/granular/aircrafts_default/operator_region","operator_region","str","output","n/a","Operator Region","n/a"
"cds/exposure/granular/aircrafts_default/seat_occupancy","seat_occupancy","float","output","n/a","Expected
Seat
Occupancy","n/a"
"cds/exposure/granular/aircrafts_default/fatality","fatality","float","output","n/a","Fatality","n/a"
"cds/exposure/granular/aircrafts_default/hull_benchmark_rate","hull_benchmark_rate","float","output","n/a","Hull
Benchmark
Rate","n/a"
"cds/exposure/granular/aircrafts_default/pax_liab_benchmark_per_seat","pax_liab_benchmark_per_seat","float","output","n/a","PAX
Liability
Benchmark
Per Seat","n/a"
"cds/exposure/granular/aircrafts_default/tpl_benchmark","tpl_benchmark","float","output","n/a","TPL
Benchmark","n/a"
"cds/exposure/granular/aircrafts_default/total_hull_benchmark","total_hull_benchmark","float","output","n/a","Total
Hull
Benchmark","n/a"
"cds/exposure/granular/aircrafts_default/total_liab_benchmark","total_liab_benchmark","float","output","n/a","Total
Liability
Benchmark","n/a"
"cds/exposure/granular/aircrafts_default/renewing_aircraft","renewing_aircraft","str","output","n/a","Renewing
Aircraft","n/a"
"cds/exposure/granular/aircrafts_default/bm_allocated_hull_premium","bm_allocated_hull_premium","float","output","n/a","Allocated Hull
Premium","n/a"
"cds/exposure/granular/aircrafts_default/bm_allocated_liab_premium","bm_allocated_liab_premium","float","output","n/a","Allocated Liab
Premium","n/a"
"cds/exposure/granular/aircrafts_default","aircrafts_default","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/ga_check_col_labels/no_of_aircraft_check_label","no_of_aircraft_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/value_check_label","value_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/attachment_date_check_label","attachment_date_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/expiry_date_check_label","expiry_date_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/time_in_service_check_label","time_in_service_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/per_occ_deductible_pct_check_label","per_occ_deductible_pct_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/per_occ_deductible_check_label","per_occ_deductible_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/total_seats_check_label","total_seats_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/crew_seats_check_label","crew_seats_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/per_pax_liab_limit_check_label","per_pax_liab_limit_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/combined_single_limit_check_label","combined_single_limit_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels/tpl_limit_exposed_check_label","tpl_limit_exposed_check_label","str","output","n/a","Not set","n/a"
"cds/exposure/granular/ga_check_col_labels","ga_check_col_labels","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/ga_rating/include","include","bool","output","n/a","Include?","n/a"
"cds/exposure/granular/ga_rating/bm_term_adj","bm_term_adj","float","output","n/a","Term
Adjustment","n/a"
"cds/exposure/granular/ga_rating/aircraft_class","aircraft_class","str","output","n/a","Aircraft Class","n/a"
"cds/exposure/granular/ga_rating/base_rate","base_rate","float","output","n/a","Base Rate","n/a"
"cds/exposure/granular/ga_rating/no_of_aircraft","no_of_aircraft","int","output","n/a","Number of
Aircraft","n/a"
"cds/exposure/granular/ga_rating/base_freq_all_aircraft","base_freq_all_aircraft","float","output","n/a","Base Freq
(All Aircraft)","n/a"
"cds/exposure/granular/ga_rating/hull_value_usd","hull_value_usd","float","output","n/a","Hull Value
(USD)","n/a"
"cds/exposure/granular/ga_rating/hull_value_adjuster","hull_value_adjuster","float","output","n/a","Hull Value
Adjuster","n/a"
"cds/exposure/granular/ga_rating/time_in_service","time_in_service","float","output","n/a","% Time in
Service","n/a"
"cds/exposure/granular/ga_rating/status_adjuster","status_adjuster","float","output","n/a","Status
Adjuster","n/a"
"cds/exposure/granular/ga_rating/build_location","build_location","str","output","n/a","Build Location","n/a"
"cds/exposure/granular/ga_rating/build_location_adjuster","build_location_adjuster","float","output","n/a","Build Location
Adjuster","n/a"
"cds/exposure/granular/ga_rating/freq_region","freq_region","str","output","n/a","Region","n/a"
"cds/exposure/granular/ga_rating/use","use","str","output","n/a","Use","n/a"
"cds/exposure/granular/ga_rating/region_x_use_adjuster","region_x_use_adjuster","float","output","n/a","Region x
Use Adjuster","n/a"
"cds/exposure/granular/ga_rating/fleet_size","fleet_size","int","output","n/a","Fleet Size","n/a"
"cds/exposure/granular/ga_rating/fleet_size_adjuster","fleet_size_adjuster","float","output","n/a","Fleet
Size
Adjuster","n/a"
"cds/exposure/granular/ga_rating/exp_total_losses","exp_total_losses","float","output","n/a","Expected
Number of
Total Losses","n/a"
"cds/exposure/granular/ga_rating/hull_per_occ_deductible_usd","hull_per_occ_deductible_usd","float","output","n/a","Per Occ
Deductible
(USD)","n/a"
"cds/exposure/granular/ga_rating/hull_severity","hull_severity","float","output","n/a","Severity","n/a"
"cds/exposure/granular/ga_rating/hull_expected_loss_unadjusted","hull_expected_loss_unadjusted","float","output","n/a","Expected
Loss
(Total Losses)","n/a"
"cds/exposure/granular/ga_rating/hull_attritional_adjuster","hull_attritional_adjuster","float","output","n/a","Attritional
Adjuster","n/a"
"cds/exposure/granular/ga_rating/hull_expected_loss","hull_expected_loss","float","output","n/a","Expected
Loss","n/a"
"cds/exposure/granular/ga_rating/hull_benchmark_cost","hull_benchmark_cost","float","output","n/a","Benchmark","n/a"
"cds/exposure/granular/ga_rating/hull_net_rate","hull_net_rate","float","output","n/a","Net
Rate","n/a"
"cds/exposure/granular/ga_rating/hull_benchmark_rate","hull_benchmark_rate","float","output","n/a","Benchmark
Rate","n/a"
"cds/exposure/granular/ga_rating/pax_exp_total_losses","pax_exp_total_losses","float","output","n/a","Expected
Number of
Total Losses","n/a"
"cds/exposure/granular/ga_rating/total_seats_all_aircraft","total_seats_all_aircraft","int","output","n/a","Total Number
of Seats
from All Aircraft","n/a"
"cds/exposure/granular/ga_rating/total_seats","total_seats","int","output","n/a","Number
of Seats","n/a"
"cds/exposure/granular/ga_rating/seat_occupancy","seat_occupancy","float","output","n/a","Expected Seat
Occupany %","n/a"
"cds/exposure/granular/ga_rating/fatality","fatality","float","output","n/a","Fatality %","n/a"
"cds/exposure/granular/ga_rating/exp_no_of_deaths","exp_no_of_deaths","float","output","n/a","Expected No.
of Deaths","n/a"
"cds/exposure/granular/ga_rating/operator_region","operator_region","str","output","n/a","Region","n/a"
"cds/exposure/granular/ga_rating/pax_award_usd","pax_award_usd","float","output","n/a","PAX Award
(USD)","n/a"
"cds/exposure/granular/ga_rating/pax_limit_usd","pax_limit_usd","float","output","n/a","PAX Limit
(USD)","n/a"
"cds/exposure/granular/ga_rating/apply_pax_limit","apply_pax_limit","float","output","n/a","Apply PAX
Limit","n/a"
"cds/exposure/granular/ga_rating/gu_pax_losses","gu_pax_losses","float","output","n/a","GU PAX
Losses","n/a"
"cds/exposure/granular/ga_rating/max_pax_losses","max_pax_losses","float","output","n/a","Max PAX
Losses
(Full Occy)","n/a"
"cds/exposure/granular/ga_rating/pax_per_occ_limit_usd","pax_per_occ_limit_usd","float","output","n/a","Per Occ
Limit
(USD)","n/a"
"cds/exposure/granular/ga_rating/pax_apply_occ_limit_ded","pax_apply_occ_limit_ded","float","output","n/a","Apply
Occurrence
Limit/Deductible","n/a"
"cds/exposure/granular/ga_rating/pax_apply_occ_limit_ded_to_max_loss","pax_apply_occ_limit_ded_to_max_loss","float","output","n/a","Apply
Occurrence
Limit/Deductible
to Max Loss","n/a"
"cds/exposure/granular/ga_rating/pax_exp_loss_from_total_losses","pax_exp_loss_from_total_losses","float","output","n/a","Expected
Loss from
Total Losses","n/a"
"cds/exposure/granular/ga_rating/pax_attritional_adjuster","pax_attritional_adjuster","float","output","n/a","Attritional
Adjuster","n/a"
"cds/exposure/granular/ga_rating/pax_expected_loss","pax_expected_loss","float","output","n/a","Expected
Loss","n/a"
"cds/exposure/granular/ga_rating/pax_benchmark_cost","pax_benchmark_cost","float","output","n/a","Benchmark","n/a"
"cds/exposure/granular/ga_rating/pax_benchmark_per_seat","pax_benchmark_per_seat","int","output","n/a","Benchmark
per Seat","n/a"
"cds/exposure/granular/ga_rating/tpl_limit_usd","tpl_limit_usd","float","output","n/a","TPL Limit
(USD)","n/a"
"cds/exposure/granular/ga_rating/tpl_limit_exposed","tpl_limit_exposed","float","output","n/a","Limit
Exposed
(USD)","n/a"
"cds/exposure/granular/ga_rating/tpl_net_rol_exposed","tpl_net_rol_exposed","float","output","n/a","Net Rate
on Line
(Exposed)","n/a"
"cds/exposure/granular/ga_rating/tpl_net_rol_unexposed","tpl_net_rol_unexposed","float","output","n/a","Net Rate
on Line
(Unexposed)","n/a"
"cds/exposure/granular/ga_rating/tpl_expected_loss_unadjusted","tpl_expected_loss_unadjusted","float","output","n/a","Expected
Loss
(Unadjusted)","n/a"
"cds/exposure/granular/ga_rating/tpl_expected_loss","tpl_expected_loss","float","output","n/a","Expected
Loss","n/a"
"cds/exposure/granular/ga_rating/tpl_benchmark_cost","tpl_benchmark_cost","float","output","n/a","Benchmark","n/a"
"cds/exposure/granular/ga_rating/tpl_net_rate","tpl_net_rate","float","output","n/a","Net
Rate","n/a"
"cds/exposure/granular/ga_rating/tpl_gross_rate","tpl_gross_rate","float","output","n/a","Gross
Rate","n/a"
"cds/exposure/granular/ga_rating","ga_rating","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aircraft_summary/include","include","bool","output","n/a","Include?","n/a"
"cds/exposure/granular/aircraft_summary/market_class","market_class","str","output","n/a","Market Class","n/a"
"cds/exposure/granular/aircraft_summary/aircraft_class","aircraft_class","str","output","n/a","Class","n/a"
"cds/exposure/granular/aircraft_summary/no_of_aircraft","no_of_aircraft","int","output","n/a","Number of
Aircraft","n/a"
"cds/exposure/granular/aircraft_summary/registration","registration","str","output","n/a","Registration","n/a"
"cds/exposure/granular/aircraft_summary/hull_value","hull_value","float","output","n/a","Hull
Value","n/a"
"cds/exposure/granular/aircraft_summary/hull_benchmark","hull_benchmark","float","output","n/a","Hull
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary/hull_benchmark_rate","hull_benchmark_rate","float","output","n/a","Hull
Benchmark
Rate","n/a"
"cds/exposure/granular/aircraft_summary/pax_limit","pax_limit","float","output","n/a","PAX Limit","n/a"
"cds/exposure/granular/aircraft_summary/pax_liab_benchmark","pax_liab_benchmark","float","output","n/a","PAX
Liability
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary/pax_liab_benchmark_per_seat","pax_liab_benchmark_per_seat","float","output","n/a","PAX
Liability
Benchmark
Per Seat","n/a"
"cds/exposure/granular/aircraft_summary/tpl_benchmark","tpl_benchmark","float","output","n/a","TPL
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary/total_hull_benchmark","total_hull_benchmark","float","output","n/a","Total
Hull
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary/total_liab_benchmark","total_liab_benchmark","float","output","n/a","Total
Liability
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary/total_benchmark","total_benchmark","float","output","n/a","Total
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary","aircraft_summary","list","n/a","n/a","n/a","n/a"
"cds/exposure/granular/aircraft_summary_total/hull_value","hull_value","float","output","n/a","Hull
Value","n/a"
"cds/exposure/granular/aircraft_summary_total/hull_benchmark","hull_benchmark","float","output","n/a","Hull
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total/hull_benchmark_rate","hull_benchmark_rate","float","output","n/a","Hull
Benchmark
Rate","n/a"
"cds/exposure/granular/aircraft_summary_total/pax_limit","pax_limit","float","output","n/a","PAX Limit","n/a"
"cds/exposure/granular/aircraft_summary_total/pax_liab_benchmark","pax_liab_benchmark","float","output","n/a","PAX
Liability
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total/pax_liab_benchmark_per_seat","pax_liab_benchmark_per_seat","float","output","n/a","PAX
Liability
Benchmark
Per Seat","n/a"
"cds/exposure/granular/aircraft_summary_total/tpl_benchmark","tpl_benchmark","float","output","n/a","TPL
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total/total_hull_benchmark","total_hull_benchmark","float","output","n/a","Total
Hull
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total/total_liab_benchmark","total_liab_benchmark","float","output","n/a","Total
Liability
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total/total_benchmark","total_benchmark","float","output","n/a","Total
Benchmark","n/a"
"cds/exposure/granular/aircraft_summary_total","aircraft_summary_total","structure","n/a","n/a","n/a","n/a"
"cds/exposure/granular/show_aircraft_summary","show_aircraft_summary","bool","output","n/a","Not set","n/a"
"cds/exposure/granular","granular","structure","n/a","n/a","n/a","n/a"
"cds/exposure","exposure","structure","n/a","n/a","n/a","n/a"
"cds/standard_fields/insured_name","insured_name","str","input","optional","Insured Name","None"
"cds/standard_fields/broker","broker","str","input","optional","Broker Name","None"
"cds/standard_fields/expiry_date","expiry_date","date","output","n/a","Expiry Date","n/a"
"cds/standard_fields/inception_date","inception_date","date","output","n/a","Inception Date","n/a"
"cds/standard_fields/insured_country","insured_country","str","input","optional","Insured Country","None"
"cds/standard_fields/insured_postal_code","insured_postal_code","str","input","optional","Insured Postal Code","None"
"cds/standard_fields/insured_state_or_province","insured_state_or_province","str","input","optional","Insured State or Province","None"
"cds/standard_fields/is_admitted_or_surplus","is_admitted_or_surplus","str","input","optional","Is Admitted Or Surplus","None"
"cds/standard_fields/is_free_trade_zone","is_free_trade_zone","bool","input","required","Is Free-Trade Zone","False"
"cds/standard_fields/is_renewal","is_renewal","bool","input","required","Is Renewal","False"
"cds/standard_fields/underwriter","underwriter","str","input","optional","Underwriter","None"
"cds/standard_fields/policy_reference","policy_reference","str","output","n/a","Policy Reference","n/a"
"cds/standard_fields/facility_reference","facility_reference","str","input","optional","Facility Reference","None"
"cds/standard_fields/benchmark_class","benchmark_class","str","output","n/a","Benchmark Class","n/a"
"cds/standard_fields/uw_rationale","uw_rationale","str","input","optional","Underwriter Rationale","None"
"cds/standard_fields/trifocus","trifocus","str","input","optional","Trifocus","None"
"cds/standard_fields/rating_methodology","rating_methodology","str","input","required","Rater Priced or Case Priced?","Rater"
"cds/standard_fields/is_case_priced","is_case_priced","bool","output","n/a","Is Case Priced","n/a"
"cds/standard_fields/is_rater_priced","is_rater_priced","bool","output","n/a","Is Rater Priced","n/a"
"cds/standard_fields","standard_fields","structure","n/a","n/a","n/a","n/a"
"cds/layers/limit","limit","float","input","optional","Limit","None"
"cds/layers/excess","excess","float","input","optional","Excess","None"
"cds/layers/deductible","deductible","float","input","optional","Deductible","None"
"cds/layers/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None"
"cds/layers/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None"
"cds/layers/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None"
"cds/layers/currency","currency","str","input","optional","Currency","None"
"cds/layers/section_reference","section_reference","str","output","n/a","Section Reference","n/a"
"cds/layers/brokerage","brokerage","float","output","n/a","Brokerage","n/a"
"cds/layers/written_line","written_line","float","output","n/a","Written Line","n/a"
"cds/layers/premium","premium","float","input","optional","Gross Bound Premium","None"
"cds/layers/status","status","str","input","optional","Status","None"
"cds/layers/is_primary_excess","is_primary_excess","str","input","optional","Primary or Excess","None"
"cds/layers/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a"
"cds/layers/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a"
"cds/layers/quoted_premium","quoted_premium","float","output","n/a","Gross Quoted Premium","n/a"
"cds/layers/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a"
"cds/layers/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a"
"cds/layers/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/pflr","pflr","float","output","n/a","Priced-for Loss Ratio","n/a"
"cds/layers/roc","roc","float","output","n/a","Return on Capital","n/a"
"cds/layers/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a"
"cds/layers/trifocus","trifocus","str","input","optional","Trifocus","None"
"cds/layers/expected_loss_cost","expected_loss_cost","float","output","n/a","Expected Loss Cost","n/a"
"cds/layers/expected_loss_cost_pre_uw_adj","expected_loss_cost_pre_uw_adj","float","output","n/a","Expected Loss Cost (Pre-UW Ajustment)","n/a"
"cds/layers/coverages/hull/limit","limit","float","input","required","Limit","0"
"cds/layers/coverages/hull/excess","excess","float","input","required","Excess","0"
"cds/layers/coverages/hull/deductible","deductible","float","input","optional","Deductible","None"
"cds/layers/coverages/hull/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None"
"cds/layers/coverages/hull/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None"
"cds/layers/coverages/hull/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None"
"cds/layers/coverages/hull/currency","currency","str","override","n/a","Currency","n/a"
"cds/layers/coverages/hull/section_reference","section_reference","str","input","optional","Section Reference","None"
"cds/layers/coverages/hull/brokerage","brokerage","float","input","required","Brokerage","0"
"cds/layers/coverages/hull/written_line","written_line","float","input","required","Written Line","0"
"cds/layers/coverages/hull/premium","premium","float","input","optional","Gross Bound Premium","None"
"cds/layers/coverages/hull/status","status","str","input","optional","Status","None"
"cds/layers/coverages/hull/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/coverages/hull/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/coverages/hull/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/hull/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a"
"cds/layers/coverages/hull/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a"
"cds/layers/coverages/hull/quoted_premium","quoted_premium","float","input","required","Gross Quoted Premium","0"
"cds/layers/coverages/hull/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a"
"cds/layers/coverages/hull/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/hull/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a"
"cds/layers/coverages/hull/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/coverages/hull/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/hull/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/coverages/hull/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/coverages/hull/pflr","pflr","float","output","n/a","Implied Gross LR","n/a"
"cds/layers/coverages/hull/roc","roc","float","output","n/a","Return on Capital","n/a"
"cds/layers/coverages/hull/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a"
"cds/layers/coverages/hull/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium","n/a"
"cds/layers/coverages/hull/profit_commission","profit_commission","float","input","required","PC %","0"
"cds/layers/coverages/hull/ncb_pct","ncb_pct","float","input","required","NCB %","0"
"cds/layers/coverages/hull/rate_change","rate_change","float","input","optional","Rate Change","None"
"cds/layers/coverages/hull/rate_change_label","rate_change_label","str","output","n/a","Not set","n/a"
"cds/layers/coverages/hull/benchmark_premium_exp","benchmark_premium_exp","float","output","n/a","Gross Benchmark Premium (Experience)","n/a"
"cds/layers/coverages/hull/exp_credibility","exp_credibility","float","output","n/a","Experience Credibility Rate","n/a"
"cds/layers/coverages/hull/benchmark_premium_pre_uw_adj","benchmark_premium_pre_uw_adj","float","output","n/a","Gross Benchmark Premium (Blended)","n/a"
"cds/layers/coverages/hull/benchmark_premium_post_uw_adj","benchmark_premium_post_uw_adj","float","output","n/a","Gross Benchmark Premium (UW Adjusted)","n/a"
"cds/layers/coverages/hull/pflr_net","pflr_net","float","output","n/a","Implied Net LR","n/a"
"cds/layers/coverages/hull/business_plan_bpi","business_plan_bpi","float","output","n/a","Business Plan BPI","n/a"
"cds/layers/coverages/hull/roc_bpi","roc_bpi","float","output","n/a","BPI to meet 15% ROC","n/a"
"cds/layers/coverages/hull/coverage","coverage","str","input","optional","Coverage","None"
"cds/layers/coverages/hull/benchmark_premium_pre_exp","benchmark_premium_pre_exp","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/coverages/hull/benchmark_rate_pre_exp","benchmark_rate_pre_exp","float","output","n/a","Gross Rate","n/a"
"cds/layers/coverages/hull/uw_adj","uw_adj","float","input","required","Hull UW Adjustment","1"
"cds/layers/coverages/hull/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a"
"cds/layers/coverages/hull/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a"
"cds/layers/coverages/hull","hull","structure","n/a","n/a","n/a","n/a"
"cds/layers/coverages/liability/limit","limit","float","input","required","Limit","0"
"cds/layers/coverages/liability/excess","excess","float","input","required","Excess","0"
"cds/layers/coverages/liability/deductible","deductible","float","input","optional","Deductible","None"
"cds/layers/coverages/liability/aggregate_limit","aggregate_limit","float","input","optional","Aggregate Limit","None"
"cds/layers/coverages/liability/aggregate_excess","aggregate_excess","float","input","optional","Aggregate Excess","None"
"cds/layers/coverages/liability/aggregate_deductible","aggregate_deductible","float","input","optional","Aggregate Deductible","None"
"cds/layers/coverages/liability/currency","currency","str","override","n/a","Currency","n/a"
"cds/layers/coverages/liability/section_reference","section_reference","str","input","optional","Section Reference","None"
"cds/layers/coverages/liability/brokerage","brokerage","float","input","required","Brokerage","0"
"cds/layers/coverages/liability/written_line","written_line","float","input","required","Written Line","0"
"cds/layers/coverages/liability/premium","premium","float","input","optional","Gross Bound Premium","None"
"cds/layers/coverages/liability/status","status","str","input","optional","Status","None"
"cds/layers/coverages/liability/benchmark_premium","benchmark_premium","float","output","n/a","Gross Benchmark Premium","n/a"
"cds/layers/coverages/liability/bpi","bpi","float","output","n/a","BPI","n/a"
"cds/layers/coverages/liability/bpi_pre_uw_adj","bpi_pre_uw_adj","float","output","n/a","BPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/liability/model_premium","model_premium","float","output","n/a","Gross Model Premium","n/a"
"cds/layers/coverages/liability/unity_premium","unity_premium","float","output","n/a","Gross Unity Premium","n/a"
"cds/layers/coverages/liability/quoted_premium","quoted_premium","float","input","required","Gross Quoted Premium","0"
"cds/layers/coverages/liability/technical_premium","technical_premium","float","output","n/a","Gross Technical Premium","n/a"
"cds/layers/coverages/liability/technical_premium_pre_uw_adj","technical_premium_pre_uw_adj","float","output","n/a","Gross Technical Premium (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/liability/technical_premium_net","technical_premium_net","float","output","n/a","Net Technical Premium","n/a"
"cds/layers/coverages/liability/tpi","tpi","float","output","n/a","TPI","n/a"
"cds/layers/coverages/liability/tpi_pre_uw_adj","tpi_pre_uw_adj","float","output","n/a","TPI (Pre-UW Adjustment)","n/a"
"cds/layers/coverages/liability/pflr_att","pflr_att","float","output","n/a","Priced-for Loss Ratio (Att)","n/a"
"cds/layers/coverages/liability/pflr_cat","pflr_cat","float","output","n/a","Priced-for Loss Ratio (Cat)","n/a"
"cds/layers/coverages/liability/pflr","pflr","float","output","n/a","Implied Gross LR","n/a"
"cds/layers/coverages/liability/roc","roc","float","output","n/a","Return on Capital","n/a"
"cds/layers/coverages/liability/uw_adj_impact","uw_adj_impact","float","output","n/a","Impact of Underwriting Adjustments","n/a"
"cds/layers/coverages/liability/quoted_premium_net","quoted_premium_net","float","output","n/a","Net Quoted Premium","n/a"
"cds/layers/coverages/liability/profit_commission","profit_commission","float","input","required","PC %","0"
"cds/layers/coverages/liability/ncb_pct","ncb_pct","float","input","required","NCB %","0"
"cds/layers/coverages/liability/rate_change","rate_change","float","input","optional","Rate Change","None"
