Version,Benchmark Class,qtr,value
18,Lawyers,45,0.98756048
18,Lawyers,46,0.988974785
18,Lawyers,47,0.990273986
18,Lawyers,48,0.991469703
18,Lawyers,49,0.992572681
18,Lawyers,50,0.993589751
18,Lawyers,51,0.994531616
18,Lawyers,52,0.995402192
18,Lawyers,53,0.996210139
18,Lawyers,54,0.996959374
18,Lawyers,55,0.997656642
18,Lawyers,56,0.9983049
18,Lawyers,57,0.998908937
18,Lawyers,58,0.999471669
18,Lawyers,59,0.999997882
18,Lawyers,60,0.999998263
18,Lawyers,61,1
18,Lawyers,62,1
18,Lawyers,63,1
18,Lawyers,64,1
18,Lawyers,65,1
18,Lawyers,66,1
18,Lawyers,67,1
18,Lawyers,68,1
18,Lawyers,69,1
18,Lawyers,70,1
18,Lawyers,71,1
18,Lawyers,72,1
18,Lawyers,73,1
18,Lawyers,74,1
18,Lawyers,75,1
18,Lawyers,76,1
18,Lawyers,77,1
18,Lawyers,78,1
18,Lawyers,79,1
18,Lawyers,80,1
18,Misc Med PE,1,0.008183
18,Misc Med PE,2,0.012823
18,Misc Med PE,3,0.041372
18,Misc Med PE,4,0.102067
18,Misc Med PE,5,0.171279
18,Misc Med PE,6,0.315474
18,Misc Med PE,7,0.434416
18,Misc Med PE,8,0.622966
18,Misc Med PE,9,0.664625
18,Misc Med PE,10,0.713706
18,Misc Med PE,11,0.762309
18,Misc Med PE,12,0.785662
18,Misc Med PE,13,0.832792
18,Misc Med PE,14,0.87293
18,Misc Med PE,15,0.906878
18,Misc Med PE,16,0.92707
18,Misc Med PE,17,0.942144
18,Misc Med PE,18,0.95333
18,Misc Med PE,19,0.961596
18,Misc Med PE,20,0.967685
18,Misc Med PE,21,0.972159
18,Misc Med PE,22,0.975532
18,Misc Med PE,23,0.978045
18,Misc Med PE,24,0.979916
18,Misc Med PE,25,0.981309
18,Misc Med PE,26,0.982345
18,Misc Med PE,27,0.983115
18,Misc Med PE,28,0.983688
18,Misc Med PE,29,0.984114
18,Misc Med PE,30,0.98443
18,Misc Med PE,31,0.984666
18,Misc Med PE,32,0.98484
18,Misc Med PE,33,0.98497
18,Misc Med PE,34,0.987639
18,Misc Med PE,35,0.989836
18,Misc Med PE,36,0.991645
18,Misc Med PE,37,0.993133
18,Misc Med PE,38,0.994357
18,Misc Med PE,39,0.995363
18,Misc Med PE,40,0.99619
18,Misc Med PE,41,0.99687
18,Misc Med PE,42,0.997429
18,Misc Med PE,43,0.997888
18,Misc Med PE,44,0.998265
18,Misc Med PE,45,0.998575
18,Misc Med PE,46,0.99883
18,Misc Med PE,47,0.999039
18,Misc Med PE,48,0.99921
18,Misc Med PE,49,0.999352
18,Misc Med PE,50,0.999467
18,Misc Med PE,51,0.999563
18,Misc Med PE,52,0.999641
18,Misc Med PE,53,0.999705
18,Misc Med PE,54,0.999758
18,Misc Med PE,55,0.999801
18,Misc Med PE,56,0.999837
18,Misc Med PE,57,0.999866
18,Misc Med PE,58,0.99989
18,Misc Med PE,59,0.999909
18,Misc Med PE,60,0.999926
18,Misc Med PE,61,1
18,Misc Med PE,62,1
18,Misc Med PE,63,1
18,Misc Med PE,64,1
18,Misc Med PE,65,1
18,Misc Med PE,66,1
18,Misc Med PE,67,1
18,Misc Med PE,68,1
18,Misc Med PE,69,1
18,Misc Med PE,70,1
18,Misc Med PE,71,1
18,Misc Med PE,72,1
18,Misc Med PE,73,1
18,Misc Med PE,74,1
18,Misc Med PE,75,1
18,Misc Med PE,76,1
18,Misc Med PE,77,1
18,Misc Med PE,78,1
18,Misc Med PE,79,1
18,Misc Med PE,80,1
18,BPS,1,0.002414
18,BPS,2,0.006782
18,BPS,3,0.016087
18,BPS,4,0.032824
18,BPS,5,0.058723
18,BPS,6,0.118299
18,BPS,7,0.229563
18,BPS,8,0.353012
18,BPS,9,0.484046
18,BPS,10,0.564928
18,BPS,11,0.655791
18,BPS,12,0.765014
18,BPS,13,0.801849
18,BPS,14,0.858369
18,BPS,15,0.879772
18,BPS,16,0.903118
18,BPS,17,0.920519
18,BPS,18,0.934643
18,BPS,19,0.949981
18,BPS,20,0.961803
18,BPS,21,0.97088
18,BPS,22,0.977828
18,BPS,23,0.983134
18,BPS,24,0.987181
18,BPS,25,0.990261
18,BPS,26,0.992605
18,BPS,27,0.994386
18,BPS,28,0.99574
18,BPS,29,0.996767
18,BPS,30,0.997548
18,BPS,31,0.99814
18,BPS,32,0.998589
18,BPS,33,0.99893
18,BPS,34,0.999188
18,BPS,35,0.999384
18,BPS,36,0.999533
18,BPS,37,0.999646
18,BPS,38,0.999731
18,BPS,39,0.999796
18,BPS,40,0.999846
18,BPS,41,0.999883
18,BPS,42,0.999911
18,BPS,43,0.999933
18,BPS,44,0.999949
18,BPS,45,0.999961
18,BPS,46,0.999971
18,BPS,47,0.999978
18,BPS,48,0.999983
18,BPS,49,0.999987
18,BPS,50,0.99999
18,BPS,51,0.999993
18,BPS,52,0.999994
18,BPS,53,0.999996
18,BPS,54,0.999997
18,BPS,55,0.999998
18,BPS,56,0.999998
18,BPS,57,0.999999
18,BPS,58,0.999999
18,BPS,59,0.999999
18,BPS,60,0.999999
18,BPS,61,1
18,BPS,62,1
18,BPS,63,1
18,BPS,64,1
18,BPS,65,1
18,BPS,66,1
18,BPS,67,1
18,BPS,68,1
18,BPS,69,1
18,BPS,70,1
18,BPS,71,1
18,BPS,72,1
18,BPS,73,1
18,BPS,74,1
18,BPS,75,1
18,BPS,76,1
18,BPS,77,1
18,BPS,78,1
18,BPS,79,1
18,BPS,80,1
18,Surety,1,0.001273
18,Surety,2,0.008331
18,Surety,3,0.027866
18,Surety,4,0.065465
18,Surety,5,0.122904
18,Surety,6,0.178428
18,Surety,7,0.257364
18,Surety,8,0.358619
18,Surety,9,0.505362
18,Surety,10,0.601846
18,Surety,11,0.664143
18,Surety,12,0.717879
18,Surety,13,0.764182
18,Surety,14,0.804148
18,Surety,15,0.838743
18,Surety,16,0.868795
18,Surety,17,0.895015
18,Surety,18,0.917033
18,Surety,19,0.934658
18,Surety,20,0.948687
18,Surety,21,0.959806
18,Surety,22,0.968579
18,Surety,23,0.975485
18,Surety,24,0.980908
18,Surety,25,0.985156
18,Surety,26,0.988476
18,Surety,27,0.991065
18,Surety,28,0.993077
18,Surety,29,0.994646
18,Surety,30,0.99586
18,Surety,31,0.996806
18,Surety,32,0.997543
18,Surety,33,0.998112
18,Surety,34,0.998551
18,Surety,35,0.998891
18,Surety,36,0.99915
18,Surety,37,0.99935
18,Surety,38,0.99951
18,Surety,39,0.99963
18,Surety,40,0.99972
18,Surety,41,0.99979
18,Surety,42,0.99984
18,Surety,43,0.99988
18,Surety,44,0.99991
18,Surety,45,0.99993
18,Surety,46,0.99995
18,Surety,47,0.99996
18,Surety,48,0.99997
18,Surety,49,0.99998
18,Surety,50,0.99999
18,Surety,51,1
18,Surety,52,1
18,Surety,53,1
18,Surety,54,1
18,Surety,55,1
18,Surety,56,1
18,Surety,57,1
18,Surety,58,1
18,Surety,59,1
18,Surety,60,1
18,Surety,61,1
18,Surety,62,1
18,Surety,63,1
18,Surety,64,1
18,Surety,65,1
18,Surety,66,1
18,Surety,67,1
18,Surety,68,1
18,Surety,69,1
18,Surety,70,1
18,Surety,71,1
18,Surety,72,1
18,Surety,73,1
18,Surety,74,1
18,Surety,75,1
18,Surety,76,1
18,Surety,77,1
18,Surety,78,1
18,Surety,79,1
18,Surety,80,1
18,Digital US Tech,1,0.000033
18,Digital US Tech,2,0.000466
18,Digital US Tech,3,0.003386
18,Digital US Tech,4,0.014444
18,Digital US Tech,5,0.040969
18,Digital US Tech,6,0.085932
18,Digital US Tech,7,0.145126
18,Digital US Tech,8,0.201557
18,Digital US Tech,9,0.263509
18,Digital US Tech,10,0.328394
18,Digital US Tech,11,0.393838
18,Digital US Tech,12,0.457866
18,Digital US Tech,13,0.518977
18,Digital US Tech,14,0.576131
18,Digital US Tech,15,0.628703
18,Digital US Tech,16,0.676399
18,Digital US Tech,17,0.719182
18,Digital US Tech,18,0.757198
18,Digital US Tech,19,0.790716
18,Digital US Tech,20,0.820075
18,Digital US Tech,21,0.845652
18,Digital US Tech,22,0.867835
18,Digital US Tech,23,0.887002
18,Digital US Tech,24,0.903512
18,Digital US Tech,25,0.917696
18,Digital US Tech,26,0.929855
18,Digital US Tech,27,0.94026
18,Digital US Tech,28,0.94915
18,Digital US Tech,29,0.956738
18,Digital US Tech,30,0.963207
18,Digital US Tech,31,0.968718
18,Digital US Tech,32,0.973409
18,Digital US Tech,33,0.977401
18,Digital US Tech,34,0.980796
18,Digital US Tech,35,0.983682
18,Digital US Tech,36,0.986135
18,Digital US Tech,37,0.98822
18,Digital US Tech,38,0.989991
18,Digital US Tech,39,0.991496
18,Digital US Tech,40,0.992774
18,Digital US Tech,41,0.99386
18,Digital US Tech,42,0.994782
18,Digital US Tech,43,0.995566
18,Digital US Tech,44,0.996231
18,Digital US Tech,45,0.996797
18,Digital US Tech,46,0.997277
18,Digital US Tech,47,0.997685
18,Digital US Tech,48,0.998032
18,Digital US Tech,49,0.998327
18,Digital US Tech,50,0.998577
18,Digital US Tech,51,0.99879
18,Digital US Tech,52,0.998971
18,Digital US Tech,53,0.999125
18,Digital US Tech,54,0.999255
18,Digital US Tech,55,0.999367
18,Digital US Tech,56,0.999461
18,Digital US Tech,57,0.999541
18,Digital US Tech,58,0.99961
18,Digital US Tech,59,0.999668
18,Digital US Tech,60,0.999717
18,Digital US Tech,61,1
18,Digital US Tech,62,1
18,Digital US Tech,63,1
18,Digital US Tech,64,1
18,Digital US Tech,65,1
18,Digital US Tech,66,1
18,Digital US Tech,67,1
18,Digital US Tech,68,1
18,Digital US Tech,69,1
18,Digital US Tech,70,1
18,Digital US Tech,71,1
18,Digital US Tech,72,1
18,Digital US Tech,73,1
18,Digital US Tech,74,1
18,Digital US Tech,75,1
18,Digital US Tech,76,1
18,Digital US Tech,77,1
18,Digital US Tech,78,1
18,Digital US Tech,79,1
18,Digital US Tech,80,1
18,US Programmes,1,0.008183
18,US Programmes,2,0.012823
18,US Programmes,3,0.041372
18,US Programmes,4,0.102067
18,US Programmes,5,0.171279
18,US Programmes,6,0.315474
18,US Programmes,7,0.434416
18,US Programmes,8,0.622966
18,US Programmes,9,0.664625
18,US Programmes,10,0.713706
18,US Programmes,11,0.762309
18,US Programmes,12,0.785662
18,US Programmes,13,0.832792
18,US Programmes,14,0.87293
18,US Programmes,15,0.906878
18,US Programmes,16,0.92707
18,US Programmes,17,0.942144
18,US Programmes,18,0.95333
18,US Programmes,19,0.961596
18,US Programmes,20,0.967685
18,US Programmes,21,0.972159
18,US Programmes,22,0.975532
18,US Programmes,23,0.978045
18,US Programmes,24,0.979916
18,US Programmes,25,0.981309
18,US Programmes,26,0.982345
18,US Programmes,27,0.983115
18,US Programmes,28,0.983688
18,US Programmes,29,0.984114
18,US Programmes,30,0.98443
18,US Programmes,31,0.984666
18,US Programmes,32,0.98484
18,US Programmes,33,0.98497
18,US Programmes,34,0.987639
18,US Programmes,35,0.989836
18,US Programmes,36,0.991645
18,US Programmes,37,0.993133
18,US Programmes,38,0.994357
18,US Programmes,39,0.995363
18,US Programmes,40,0.99619
18,US Programmes,41,0.99687
18,US Programmes,42,0.997429
18,US Programmes,43,0.997888
18,US Programmes,44,0.998265
18,US Programmes,45,0.998575
18,US Programmes,46,0.99883
18,US Programmes,47,0.999039
18,US Programmes,48,0.99921
18,US Programmes,49,0.999352
18,US Programmes,50,0.999467
18,US Programmes,51,0.999563
18,US Programmes,52,0.999641
18,US Programmes,53,0.999705
18,US Programmes,54,0.999758
18,US Programmes,55,0.999801
18,US Programmes,56,0.999837
18,US Programmes,57,0.999866
18,US Programmes,58,0.99989
18,US Programmes,59,0.999909
18,US Programmes,60,0.999926
18,US Programmes,61,1
18,US Programmes,62,1
18,US Programmes,63,1
18,US Programmes,64,1
18,US Programmes,65,1
18,US Programmes,66,1
18,US Programmes,67,1
18,US Programmes,68,1
18,US Programmes,69,1
18,US Programmes,70,1
18,US Programmes,71,1
18,US Programmes,72,1
18,US Programmes,73,1
18,US Programmes,74,1
18,US Programmes,75,1
18,US Programmes,76,1
18,US Programmes,77,1
18,US Programmes,78,1
18,US Programmes,79,1
18,US Programmes,80,1
18,Media,1,4.37E-02
18,Media,2,4.37E-02
18,Media,3,6.93E-02
18,Media,4,9.84E-02
18,Media,5,0.219502438
18,Media,6,0.311314255
18,Media,7,0.430956721
18,Media,8,0.52490081
18,Media,9,0.584622796
18,Media,10,0.639299861
18,Media,11,0.689402151
18,Media,12,0.734813442
18,Media,13,0.775626365
18,Media,14,0.81206638
18,Media,15,0.8444376
18,Media,16,0.873079965
18,Media,17,0.89834827
18,Media,18,0.920587699
18,Media,19,0.940129454
18,Media,20,0.957279393
18,Media,21,0.972318032
18,Media,22,0.985498798
18,Media,23,0.988743523
18,Media,24,0.991269043
18,Media,25,0.993232656
18,Media,26,0.994759328
18,Media,27,0.995944313
18,Media,28,0.996865384
18,Media,29,0.997579346
18,Media,30,0.998134261
18,Media,31,0.998565085
18,Media,32,0.998898908
18,Media,33,0.999158451
18,Media,34,0.999359444
18,Media,35,0.999514995
18,Media,36,0.999636465
18,Media,37,0.99972997
18,Media,38,0.999802503
18,Media,39,0.999859305
18,Media,40,0.999902999
18,Media,41,0.99993708
18,Media,42,0.999963297
18,Media,43,0.999983396
18,Media,44,1
18,Media,45,1
18,Media,46,1
18,Media,47,1
18,Media,48,1
18,Media,49,1
18,Media,50,1
18,Media,51,1
18,Media,52,1
18,Media,53,1
18,Media,54,1
18,Media,55,1
18,Media,56,1
18,Media,57,1
18,Media,58,1
18,Media,59,1
18,Media,60,1
18,Media,61,1
18,Media,62,1
18,Media,63,1
18,Media,64,1
18,Media,65,1
18,Media,66,1
18,Media,67,1
18,Media,68,1
18,Media,69,1
18,Media,70,1
18,Media,71,1
18,Media,72,1
18,Media,73,1
18,Media,74,1
18,Media,75,1
18,Media,76,1
18,Media,77,1
18,Media,78,1
18,Media,79,1
18,Media,80,1
18,Recall US,1,0.00381
18,Recall US,2,0.01042
18,Recall US,3,0.026339
18,Recall US,4,0.050506
18,Recall US,5,0.079969
18,Recall US,6,0.111778
18,Recall US,7,0.143407
18,Recall US,8,0.174033
18,Recall US,9,0.203259
18,Recall US,10,0.23069
18,Recall US,11,0.25617
18,Recall US,12,0.280509
18,Recall US,13,0.304757
18,Recall US,14,0.329964
18,Recall US,15,0.35678
18,Recall US,16,0.384251
18,Recall US,17,0.411025
18,Recall US,18,0.435745
18,Recall US,19,0.457457
18,Recall US,20,0.476789
18,Recall US,21,0.494772
18,Recall US,22,0.512431
18,Recall US,23,0.530495
18,Recall US,24,0.548483
18,Recall US,25,0.565613
18,Recall US,26,0.581105
18,Recall US,27,0.594454
18,Recall US,28,0.606265
18,Recall US,29,0.617421
18,Recall US,30,0.628805
18,Recall US,31,0.641265
18,Recall US,32,0.655519
18,Recall US,33,0.672253
18,Recall US,34,0.69215
18,Recall US,35,0.715615
18,Recall US,36,0.741922
18,Recall US,37,0.770066
18,Recall US,38,0.799041
18,Recall US,39,0.827798
18,Recall US,40,0.855117
18,Recall US,41,0.879737
18,Recall US,42,0.900394
18,Recall US,43,0.916213
18,Recall US,44,0.927852
18,Recall US,45,0.936358
18,Recall US,46,0.942775
18,Recall US,47,0.948026
18,Recall US,48,0.952549
18,Recall US,49,0.956657
18,Recall US,50,0.960667
18,Recall US,51,0.964792
18,Recall US,52,0.968842
18,Recall US,53,0.972525
18,Recall US,54,0.975551
18,Recall US,55,0.977721
18,Recall US,56,0.97921
18,Recall US,57,0.98029
18,Recall US,58,0.981228
18,Recall US,59,0.982239
18,Recall US,60,0.983315
18,Recall US,61,1
18,Recall US,62,1
18,Recall US,63,1
18,Recall US,64,1
18,Recall US,65,1
18,Recall US,66,1
18,Recall US,67,1
18,Recall US,68,1
18,Recall US,69,1
18,Recall US,70,1
18,Recall US,71,1
18,Recall US,72,1
18,Recall US,73,1
18,Recall US,74,1
18,Recall US,75,1
18,Recall US,76,1
18,Recall US,77,1
18,Recall US,78,1
18,Recall US,79,1
18,Recall US,80,1
18,DIN US Lawyers,1,0.001385
18,DIN US Lawyers,2,0.006901
18,DIN US Lawyers,3,0.03535
18,DIN US Lawyers,4,0.066191
18,DIN US Lawyers,5,0.127049
18,DIN US Lawyers,6,0.161724
18,DIN US Lawyers,7,0.259189
18,DIN US Lawyers,8,0.308953
18,DIN US Lawyers,9,0.378773
18,DIN US Lawyers,10,0.448797
18,DIN US Lawyers,11,0.516669
18,DIN US Lawyers,12,0.580586
18,DIN US Lawyers,13,0.639341
18,DIN US Lawyers,14,0.692272
18,DIN US Lawyers,15,0.739159
18,DIN US Lawyers,16,0.780109
18,DIN US Lawyers,17,0.815463
18,DIN US Lawyers,18,0.845701
18,DIN US Lawyers,19,0.871351
18,DIN US Lawyers,20,0.892969
18,DIN US Lawyers,21,0.911096
18,DIN US Lawyers,22,0.926221
18,DIN US Lawyers,23,0.938799
18,DIN US Lawyers,24,0.949229
18,DIN US Lawyers,25,0.957857
18,DIN US Lawyers,26,0.964984
18,DIN US Lawyers,27,0.970851
18,DIN US Lawyers,28,0.975686
18,DIN US Lawyers,29,0.979657
18,DIN US Lawyers,30,0.982919
18,DIN US Lawyers,31,0.985592
18,DIN US Lawyers,32,0.98779
18,DIN US Lawyers,33,0.989588
18,DIN US Lawyers,34,0.991063
18,DIN US Lawyers,35,0.992272
18,DIN US Lawyers,36,0.993264
18,DIN US Lawyers,37,0.994078
18,DIN US Lawyers,38,0.994744
18,DIN US Lawyers,39,0.995222
18,DIN US Lawyers,40,0.99565
18,DIN US Lawyers,41,0.996028
18,DIN US Lawyers,42,0.996367
18,DIN US Lawyers,43,0.996676
18,DIN US Lawyers,44,0.996955
18,DIN US Lawyers,45,0.997204
18,DIN US Lawyers,46,0.997423
18,DIN US Lawyers,47,0.997623
18,DIN US Lawyers,48,0.997803
18,DIN US Lawyers,49,0.997972
18,DIN US Lawyers,50,0.998122
18,DIN US Lawyers,51,0.998262
18,DIN US Lawyers,52,0.998391
18,DIN US Lawyers,53,0.998511
18,DIN US Lawyers,54,0.998621
18,DIN US Lawyers,55,0.998721
18,DIN US Lawyers,56,0.998811
18,DIN US Lawyers,57,0.998891
18,DIN US Lawyers,58,0.998971
18,DIN US Lawyers,59,0.99904
18,DIN US Lawyers,60,0.9991
18,DIN US Lawyers,61,1
18,DIN US Lawyers,62,1
18,DIN US Lawyers,63,1
18,DIN US Lawyers,64,1
18,DIN US Lawyers,65,1
18,DIN US Lawyers,66,1
18,DIN US Lawyers,67,1
18,DIN US Lawyers,68,1
18,DIN US Lawyers,69,1
18,DIN US Lawyers,70,1
18,DIN US Lawyers,71,1
18,DIN US Lawyers,72,1
18,DIN US Lawyers,73,1
18,DIN US Lawyers,74,1
18,DIN US Lawyers,75,1
18,DIN US Lawyers,76,1
18,DIN US Lawyers,77,1
18,DIN US Lawyers,78,1
18,DIN US Lawyers,79,1
18,DIN US Lawyers,80,1
18,Financial Institutions,1,0.000226
18,Financial Institutions,2,0.000992
18,Financial Institutions,3,0.002724
18,Financial Institutions,4,0.009182
18,Financial Institutions,5,0.02356
18,Financial Institutions,6,0.044266
18,Financial Institutions,7,0.071061
18,Financial Institutions,8,0.117647
18,Financial Institutions,9,0.167611
18,Financial Institutions,10,0.214812
18,Financial Institutions,11,0.265038
18,Financial Institutions,12,0.316922
18,Financial Institutions,13,0.369223
18,Financial Institutions,14,0.420877
18,Financial Institutions,15,0.471029
18,Financial Institutions,16,0.519027
18,Financial Institutions,17,0.564411
18,Financial Institutions,18,0.606883
18,Financial Institutions,19,0.646288
18,Financial Institutions,20,0.682577
18,Financial Institutions,21,0.715784
18,Financial Institutions,22,0.746011
18,Financial Institutions,23,0.773398
18,Financial Institutions,24,0.798115
18,Financial Institutions,25,0.820351
18,Financial Institutions,26,0.840302
18,Financial Institutions,27,0.858158
18,Financial Institutions,28,0.874103
18,Financial Institutions,29,0.888316
18,Financial Institutions,30,0.900974
18,Financial Institutions,31,0.912227
18,Financial Institutions,32,0.922225
18,Financial Institutions,33,0.931097
18,Financial Institutions,34,0.938965
18,Financial Institutions,35,0.945941
18,Financial Institutions,36,0.952128
18,Financial Institutions,37,0.957603
18,Financial Institutions,38,0.962448
18,Financial Institutions,39,0.966741
18,Financial Institutions,40,0.97054
18,Financial Institutions,41,0.973898
18,Financial Institutions,42,0.976878
18,Financial Institutions,43,0.979516
18,Financial Institutions,44,0.981847
18,Financial Institutions,45,0.983909
18,Financial Institutions,46,0.985739
18,Financial Institutions,47,0.987355
18,Financial Institutions,48,0.988787
18,Financial Institutions,49,0.990053
18,Financial Institutions,50,0.991172
18,Financial Institutions,51,0.992163
18,Financial Institutions,52,0.993046
18,Financial Institutions,53,0.99383
18,Financial Institutions,54,0.994526
18,Financial Institutions,55,0.995143
18,Financial Institutions,56,0.99569
18,Financial Institutions,57,0.996168
18,Financial Institutions,58,0.996596
18,Financial Institutions,59,0.996975
18,Financial Institutions,60,0.997314
18,Financial Institutions,61,1
18,Financial Institutions,62,1
18,Financial Institutions,63,1
18,Financial Institutions,64,1
18,Financial Institutions,65,1
18,Financial Institutions,66,1
18,Financial Institutions,67,1
18,Financial Institutions,68,1
18,Financial Institutions,69,1
18,Financial Institutions,70,1
18,Financial Institutions,71,1
18,Financial Institutions,72,1
18,Financial Institutions,73,1
18,Financial Institutions,74,1
18,Financial Institutions,75,1
18,Financial Institutions,76,1
18,Financial Institutions,77,1
18,Financial Institutions,78,1
18,Financial Institutions,79,1
18,Financial Institutions,80,1
18,Hospitals,1,0.000406
18,Hospitals,2,0.001389
18,Hospitals,3,0.002579
18,Hospitals,4,0.005681
18,Hospitals,5,0.011915
18,Hospitals,6,0.026464
18,Hospitals,7,0.077743
18,Hospitals,8,0.102225
18,Hospitals,9,0.140728
18,Hospitals,10,0.185562
18,Hospitals,11,0.235796
18,Hospitals,12,0.290036
18,Hospitals,13,0.346728
18,Hospitals,14,0.404316
18,Hospitals,15,0.461377
18,Hospitals,16,0.516707
18,Hospitals,17,0.56936
18,Hospitals,18,0.618659
18,Hospitals,19,0.664178
18,Hospitals,20,0.705702
18,Hospitals,21,0.743192
18,Hospitals,22,0.77674
18,Hospitals,23,0.806534
18,Hospitals,24,0.832821
18,Hospitals,25,0.855887
18,Hospitals,26,0.876029
18,Hospitals,27,0.893547
18,Hospitals,28,0.90873
18,Hospitals,29,0.92185
18,Hospitals,30,0.93316
18,Hospitals,31,0.942888
18,Hospitals,32,0.951241
18,Hospitals,33,0.958401
18,Hospitals,34,0.964531
18,Hospitals,35,0.969773
18,Hospitals,36,0.974252
18,Hospitals,37,0.978075
18,Hospitals,38,0.981336
18,Hospitals,39,0.984117
18,Hospitals,40,0.986486
18,Hospitals,41,0.988504
18,Hospitals,42,0.990223
18,Hospitals,43,0.991685
18,Hospitals,44,0.99293
18,Hospitals,45,0.993989
18,Hospitals,46,0.99489
18,Hospitals,47,0.995656
18,Hospitals,48,0.996308
18,Hospitals,49,0.996862
18,Hospitals,50,0.997333
18,Hospitals,51,0.997733
18,Hospitals,52,0.998073
18,Hospitals,53,0.998363
18,Hospitals,54,0.998609
18,Hospitals,55,0.998818
18,Hospitals,56,0.998995
18,Hospitals,57,0.999146
18,Hospitals,58,0.999274
18,Hospitals,59,0.999383
18,Hospitals,60,0.999476
18,Hospitals,61,1
18,Hospitals,62,1
18,Hospitals,63,1
18,Hospitals,64,1
18,Hospitals,65,1
18,Hospitals,66,1
18,Hospitals,67,1
18,Hospitals,68,1
18,Hospitals,69,1
18,Hospitals,70,1
18,Hospitals,71,1
18,Hospitals,72,1
18,Hospitals,73,1
18,Hospitals,74,1
18,Hospitals,75,1
18,Hospitals,76,1
18,Hospitals,77,1
18,Hospitals,78,1
18,Hospitals,79,1
18,Hospitals,80,1
18,Large Risk International Healthcare,1,0.000406
18,Large Risk International Healthcare,2,0.001389
18,Large Risk International Healthcare,3,0.002579
18,Large Risk International Healthcare,4,0.005681
18,Large Risk International Healthcare,5,0.011915
18,Large Risk International Healthcare,6,0.026464
18,Large Risk International Healthcare,7,0.077743
18,Large Risk International Healthcare,8,0.102225
18,Large Risk International Healthcare,9,0.140728
18,Large Risk International Healthcare,10,0.185562
18,Large Risk International Healthcare,11,0.235796
18,Large Risk International Healthcare,12,0.290036
18,Large Risk International Healthcare,13,0.346728
18,Large Risk International Healthcare,14,0.404316
18,Large Risk International Healthcare,15,0.461377
18,Large Risk International Healthcare,16,0.516707
18,Large Risk International Healthcare,17,0.56936
18,Large Risk International Healthcare,18,0.618659
18,Large Risk International Healthcare,19,0.664178
18,Large Risk International Healthcare,20,0.705702
18,Large Risk International Healthcare,21,0.743192
18,Large Risk International Healthcare,22,0.77674
18,Large Risk International Healthcare,23,0.806534
18,Large Risk International Healthcare,24,0.832821
18,Large Risk International Healthcare,25,0.855887
18,Large Risk International Healthcare,26,0.876029
18,Large Risk International Healthcare,27,0.893547
18,Large Risk International Healthcare,28,0.90873
18,Large Risk International Healthcare,29,0.92185
18,Large Risk International Healthcare,30,0.93316
18,Large Risk International Healthcare,31,0.942888
18,Large Risk International Healthcare,32,0.951241
18,Large Risk International Healthcare,33,0.958401
18,Large Risk International Healthcare,34,0.964531
18,Large Risk International Healthcare,35,0.969773
18,Large Risk International Healthcare,36,0.974252
18,Large Risk International Healthcare,37,0.978075
18,Large Risk International Healthcare,38,0.981336
18,Large Risk International Healthcare,39,0.984117
18,Large Risk International Healthcare,40,0.986486
18,Large Risk International Healthcare,41,0.988504
18,Large Risk International Healthcare,42,0.990223
18,Large Risk International Healthcare,43,0.991685
18,Large Risk International Healthcare,44,0.99293
18,Large Risk International Healthcare,45,0.993989
18,Large Risk International Healthcare,46,0.99489
18,Large Risk International Healthcare,47,0.995656
18,Large Risk International Healthcare,48,0.996308
18,Large Risk International Healthcare,49,0.996862
18,Large Risk International Healthcare,50,0.997333
18,Large Risk International Healthcare,51,0.997733
18,Large Risk International Healthcare,52,0.998073
18,Large Risk International Healthcare,53,0.998363
18,Large Risk International Healthcare,54,0.998609
18,Large Risk International Healthcare,55,0.998818
18,Large Risk International Healthcare,56,0.998995
18,Large Risk International Healthcare,57,0.999146
18,Large Risk International Healthcare,58,0.999274
18,Large Risk International Healthcare,59,0.999383
18,Large Risk International Healthcare,60,0.999476
18,Large Risk International Healthcare,61,1
18,Large Risk International Healthcare,62,1
18,Large Risk International Healthcare,63,1
18,Large Risk International Healthcare,64,1
18,Large Risk International Healthcare,65,1
18,Large Risk International Healthcare,66,1
18,Large Risk International Healthcare,67,1
18,Large Risk International Healthcare,68,1
18,Large Risk International Healthcare,69,1
18,Large Risk International Healthcare,70,1
18,Large Risk International Healthcare,71,1
18,Large Risk International Healthcare,72,1
18,Large Risk International Healthcare,73,1
18,Large Risk International Healthcare,74,1
18,Large Risk International Healthcare,75,1
18,Large Risk International Healthcare,76,1
18,Large Risk International Healthcare,77,1
18,Large Risk International Healthcare,78,1
18,Large Risk International Healthcare,79,1
18,Large Risk International Healthcare,80,1
18,PE Delegated Authority,1,0
18,PE Delegated Authority,2,5.15E-03
18,PE Delegated Authority,3,4.29E-02
18,PE Delegated Authority,4,0.136613304
18,PE Delegated Authority,5,0.204624676
18,PE Delegated Authority,6,0.266797574
18,PE Delegated Authority,7,0.332073744
18,PE Delegated Authority,8,0.377840735
18,PE Delegated Authority,9,0.423607726
18,PE Delegated Authority,10,0.451876308
18,PE Delegated Authority,11,0.480846285
18,PE Delegated Authority,12,0.513733872
18,PE Delegated Authority,13,0.554588737
18,PE Delegated Authority,14,0.568080702
18,PE Delegated Authority,15,0.593660498
18,PE Delegated Authority,16,0.622514071
18,PE Delegated Authority,17,0.651367643
